liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Open Play Passes,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Time Played,Times Tackled,Total Big Chances Created,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Blocks,Foul Attempted Tackle,Leftside Passes,Total Clearances,Total Fouls Conceded,Unsuccessful Passes Own Half,Yellow Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Corners Won,Shots On Target ( inc goals ),Substitute On,Throw Ins to Own Player,Total Big Chances Missed,Total Shots,Unsuccessful Long Passes,Corners Taken (incl short corners),Successful Corners into Box,Successful Lay-offs,Unsuccessful Dribbles,Attempts from Set Pieces,Red Cards - 2nd Yellow,Total Red Cards,Unsuccessful Corners into Box,Unsuccessful Launches,Unsuccessful lay-offs,Goals,Goals Openplay,Goals from Inside Box,Left Foot Goals,Tackles Lost,Home Goals,Away Goals,Overruns,Goal Assists,Successful Launches,Successful Long Passes,Aerial Duels won,GK Successful Distribution,Goal Kicks,Catches,GK Unsuccessful Distribution,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Blocked Shots,Goals Conceded Outside Box,Shots Off Target (inc woodwork),Offsides,Assists (Intentional),Hit Woodwork,Headed Goals,Throw Ins to Opposition Player,Total Big Chances Scored,Right Foot Goals,Total Big Chances Saved,Goals from Outside Box,Handballs conceded,Clean Sheets,Through balls,Second Goal Assists,Goalkeeper Smother,Clearances Off the Line,Saves made - caught,Straight Red Cards,Last Player Tackle,Other Goals,Own Goal Scored,Drops,Penalty Goals Conceded,Penalties Faced,Penalties Conceded,Direct Setpiece Goals,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals
USA_USL_Cup,2026,San Antonio FC,rtercnq9nn7y0814ghe7wo2x,D. Barbir,Defender,17,1.0,6.0,,10.0,6.0,4.0,1.0,29.0,1.0,,,7.0,4.0,3.0,3.0,,55.0,,2.0,1.0,6.0,20.0,,1.0,,,,2.0,47.0,18.0,31.0,43.0,,90.0,,,,9.0,57.0,49.0,1.0,,8.0,70.0,5.0,3.0,0.0,3.0,2.0,,2.0,2.0,3.0,3.0,3.0,1.0,,,,,,2.0,,,5.0,,,,,,,,,3.0,,,,,,1.0,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,San Antonio FC,911gmybcrlxhc682o73kibxwq,J. Batrouni,Goalkeeper,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,San Antonio FC,8gxutqok71ycyk3ojmudrqtck,L. Berrón,Midfielder,14,1.0,8.0,,11.0,5.0,6.0,4.0,7.0,1.0,,,8.0,4.0,4.0,1.0,,25.0,,1.0,,3.0,6.0,,1.0,1.0,,,1.0,22.0,10.0,13.0,21.0,2.0,60.0,1.0,,1.0,6.0,26.0,23.0,2.0,1.0,3.0,37.0,3.0,2.0,0.0,3.0,1.0,1.0,1.0,5.0,,2.0,,,,,,1.0,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,San Antonio FC,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,Defender,23,1.0,5.0,,1.0,1.0,,11.0,7.0,1.0,,,1.0,1.0,,,2.0,22.0,,1.0,,3.0,1.0,2.0,1.0,1.0,,,,18.0,14.0,4.0,18.0,,60.0,1.0,,,7.0,22.0,18.0,,2.0,4.0,34.0,5.0,1.0,0.0,,,,,9.0,1.0,,1.0,,2.0,2.0,2.0,,,8.0,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,San Antonio FC,axq8237svjgfs0aljdfkgerfu,C. Calov,Midfielder,6,2.0,10.0,11.0,10.0,4.0,6.0,16.0,18.0,2.0,,,10.0,4.0,6.0,1.0,2.0,55.0,5.0,1.0,1.0,4.0,25.0,2.0,1.0,1.0,1.0,1.0,,48.0,18.0,33.0,45.0,4.0,97.0,2.0,1.0,,14.0,58.0,50.0,6.0,2.0,8.0,80.0,10.0,7.0,0.0,,,,,5.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,,,2.0,1.0,3.0,,,,,,,2.0,,,,,,,2.0,,,,,,5.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,San Antonio FC,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,Defender,21,1.0,3.0,11.0,8.0,1.0,7.0,4.0,21.0,1.0,,,6.0,1.0,5.0,1.0,1.0,46.0,5.0,,,2.0,4.0,1.0,1.0,,,,,36.0,7.0,31.0,34.0,2.0,90.0,,,,11.0,48.0,38.0,5.0,1.0,10.0,61.0,7.0,5.0,0.0,2.0,,1.0,,20.0,3.0,1.0,3.0,,,,,,,,,2.0,5.0,,,,,,,,,1.0,,,,,,3.0,,,,,,4.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,San Antonio FC,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,Defender,22,2.0,14.0,4.0,11.0,5.0,6.0,16.0,11.0,2.0,,,8.0,4.0,4.0,3.0,1.0,40.0,2.0,,,5.0,12.0,1.0,,,,,,36.0,16.0,21.0,34.0,3.0,71.0,3.0,,,10.0,41.0,37.0,4.0,2.0,4.0,65.0,3.0,3.0,1.0,3.0,1.0,1.0,,4.0,2.0,,2.0,,1.0,1.0,1.0,,2.0,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,3.0,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,San Antonio FC,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,Forward,70,2.0,2.0,1.0,8.0,4.0,4.0,14.0,2.0,2.0,,,5.0,3.0,2.0,,,12.0,1.0,4.0,1.0,3.0,5.0,,1.0,1.0,,,,8.0,7.0,1.0,8.0,1.0,53.0,2.0,,,11.0,12.0,8.0,2.0,5.0,4.0,26.0,6.0,4.0,0.0,3.0,1.0,,1.0,3.0,1.0,1.0,1.0,,3.0,3.0,3.0,,1.0,,,1.0,,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,San Antonio FC,1le9ot9v8ql9q57huwmu4vu38,D. Erofeev,Midfielder,55,2.0,20.0,13.0,3.0,2.0,1.0,22.0,20.0,2.0,,,3.0,2.0,1.0,,4.0,82.0,6.0,,,10.0,18.0,5.0,2.0,2.0,5.0,,1.0,69.0,34.0,45.0,68.0,,150.0,1.0,,,17.0,88.0,74.0,,1.0,14.0,103.0,12.0,8.0,0.0,,,,1.0,30.0,1.0,1.0,3.0,,1.0,1.0,,,,,,3.0,6.0,6.0,5.0,2.0,,,,,,1.0,,,,,,,,,,1.0,,6.0,,,,,,,,,,,1.0,,3.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,San Antonio FC,c481wk3de3opu190d8z99w8yy,N. Flores,Defender,4,2.0,16.0,10.0,12.0,4.0,8.0,29.0,10.0,2.0,,,9.0,4.0,5.0,,3.0,46.0,5.0,2.0,,1.0,20.0,3.0,2.0,1.0,2.0,2.0,,41.0,26.0,18.0,40.0,3.0,157.0,2.0,1.0,1.0,16.0,47.0,42.0,4.0,2.0,5.0,86.0,11.0,4.0,0.0,3.0,,1.0,2.0,1.0,4.0,2.0,2.0,1.0,8.0,8.0,3.0,,,13.0,,2.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,2.0,3.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
