liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded Inside Box,Total Passes,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Leftside Passes,Foul Attempted Tackle,Penalty Goals Conceded,Time Played,Ground Duels lost,Times Tackled,Unsuccessful Crosses & Corners,Successful Passes Opposition Half,Substitute Off,Total Tackles,Unsuccessful Short Passes,Open Play Passes,Index,Tackles Won,Ground Duels won,Games Played,Successful Dribbles,Duels,Total Shots,Total Clearances,Total Fouls Won,Blocks,Throw Ins to Own Player,Ground Duels,Rightside Passes,Successful Short Passes,Unsuccessful Crosses open play,Throw Ins to Opposition Player,Recoveries,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Passes Own Half,Appearances,Goals Conceded,Starts,Shots On Target ( inc goals ),Successful Open Play Passes,Forward Passes,Duels won,Duels lost,Touches,Unsuccessful Passes Opposition Half,Winning Goal,Corners Won,Overruns,Through balls,Successful Long Passes,Assists (Intentional),Unsuccessful Corners into Box,Goals,Goal Assists,Penalties Conceded,Penalties Taken,Aerial Duels,Left Foot Goals,Successful Launches,Aerial Duels won,Goal Kicks,Clean Sheets,Penalty Goals,Successful Lay-offs,Goals Conceded Outside Box,Hit Woodwork,Yellow Cards,GK Successful Distribution,Unsuccessful Dribbles,Key Passes (Attempt Assists),Corners Taken (incl short corners),Blocked Shots,Tackles Lost,Attempts from Set Pieces,Unsuccessful Long Passes,Goals from Inside Box,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Backward Passes,Handballs conceded,Unsuccessful Passes Own Half,Goals Openplay,Successful Crosses & Corners,Right Foot Goals,Interceptions,Unsuccessful lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Successful Corners into Box,Successful Crosses open play,Substitute On,Home Goals,Away Goals,Offsides,Other Goals,Second Goal Assists,Red Cards - 2nd Yellow,Total Red Cards,Saves Made from Inside Box,Saves Made,Clearances Off the Line,Punches,Saves Made from Outside Box,Saves made - parried,GK Unsuccessful Distribution,Catches,Goalkeeper Smother,Drops,Penalties Faced,Straight Red Cards,Last Player Tackle,Headed Goals,Own Goal Scored,Goals from Outside Box,Set Pieces Goals,Penalties Saved,Saves from Penalty,Foul Won Penalty,Crosses not Claimed,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved,Direct Setpiece Goals,Penalties Off Target
USA_MLS_Next_Pro,2025,Real Monarchs SLC,nr07mqu2pp7qbv31z5i1j190,P. Abban,Forward,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Real Monarchs SLC,6egtx0g6cyy8yok03ndu70tuc,L. Adjalala,Defender,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Real Monarchs SLC,5m3bxdstyhzoplpzam8c94t90,F. Ajago,Forward,27,2.0,39.0,3.0,33.0,23.0,18.0,1.0,,196.0,8.0,5.0,,22.0,2.0,,5.0,36.0,10.0,,3.0,3.0,,16.0,1.0,1.0,3.0,,,11.0,3.0,30.0,,,3.0,4.0,6.0,11.0,3.0,3.0,3.0,,30.0,3.0,5.0,11.0,62.0,5.0,0.0,,,,3.0,,,,,,,5.0,,,2.0,,,,5.0,1.0,,,,2.0,1.0,,,,,1.0,,,3.0,,15.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,3.0,,,,,,
USA_MLS_Next_Pro,2025,Real Monarchs SLC,b6grxeep2qbhxwnsim4m2vka2,T. Alphin,Goalkeeper,99,5.0,172.0,1.0,141.0,33.0,50.0,,,417.0,,,,8.0,1.0,,5.0,145.0,10.0,,,5.0,,,,6.0,,,,,44.0,122.0,,,38.0,,31.0,133.0,5.0,6.0,4.0,,126.0,78.0,,,216.0,23.0,1.0,,,,19.0,,,,,,,,,6.0,,14.0,1.0,,,1.0,,,29.0,,,,,,,26.0,,,,,,,8.0,,,,,,9.0,,,,1.0,,,,,,,,6.0,11.0,,,5.0,3.0,7.0,,3.0,,,,,,,,,,,,,,19.0,,5.0,,,,,,
USA_MLS_Next_Pro,2025,Real Monarchs SLC,929ogu77f1e7edncwll3wv4t0,I. Amparo,Midfielder,61,2.0,43.0,3.0,38.0,15.0,11.0,2.0,1.0,95.0,8.0,4.0,,23.0,,5.0,4.0,43.0,10.0,4.0,5.0,7.0,,15.0,,1.0,,,1.0,13.0,6.0,37.0,,,7.0,2.0,5.0,15.0,7.0,3.0,,,38.0,14.0,6.0,9.0,67.0,4.0,0.0,,,,1.0,,,,,,,2.0,,,1.0,,,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,2.0,1.0,1.0,12.0,,1.0,,,,1.0,,1.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,5.0,,,,,,
USA_MLS_Next_Pro,2025,Real Monarchs SLC,6kpb5yyfk2ifjgtfkspb8xwd0,O. Anderson,Midfielder,30,26.0,549.0,26.0,447.0,303.0,113.0,14.0,1.0,1755.0,134.0,93.0,33.0,280.0,9.0,19.0,93.0,547.0,10.0,15.0,74.0,29.0,27.0,227.0,28.0,3.0,28.0,1.0,2.0,208.0,151.0,436.0,32.0,1.0,64.0,76.0,102.0,173.0,29.0,31.0,19.0,16.0,445.0,144.0,83.0,144.0,956.0,111.0,0.0,15.0,7.0,1.0,11.0,1.0,1.0,1.0,1.0,,,19.0,,1.0,9.0,,,,15.0,5.0,,5.0,,46.0,20.0,3.0,14.0,4.0,1.0,9.0,1.0,42.0,10.0,24.0,141.0,4.0,24.0,1.0,6.0,1.0,2.0,1.0,2.0,12.0,2.0,4.0,10.0,0.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,262.0,13.0,136.0,2.0,1.0,1.0,,,
USA_MLS_Next_Pro,2025,Real Monarchs SLC,60po8o0vgf2uyom0uur8euf4k,Jesús Barea,Forward,36,17.0,585.0,13.0,499.0,179.0,109.0,4.0,2.0,1513.0,52.0,36.0,11.0,329.0,7.0,7.0,76.0,561.0,10.0,7.0,71.0,19.0,26.0,131.0,35.0,3.0,39.0,,,123.0,209.0,478.0,10.0,1.0,55.0,71.0,86.0,172.0,19.0,21.0,17.0,24.0,476.0,120.0,75.0,56.0,825.0,72.0,2.0,5.0,1.0,1.0,21.0,1.0,1.0,14.0,1.0,,2.0,8.0,,1.0,4.0,,2.0,2.0,25.0,4.0,1.0,2.0,,13.0,23.0,1.0,5.0,,1.0,10.0,9.0,15.0,4.0,6.0,147.0,1.0,25.0,10.0,2.0,13.0,6.0,1.0,1.0,11.0,,2.0,2.0,10.0,4.0,9.0,,,,,,,,,,,,,,,,,,1.0,,5.0,,,,,,,182.0,84.0,82.0,2.0,4.0,8.0,,,
USA_MLS_Next_Pro,2025,Real Monarchs SLC,17x0wwjg47boyx7jua6vqf0gk,M. Bell,Forward,25,1.0,33.0,2.0,24.0,18.0,6.0,2.0,1.0,79.0,13.0,8.0,,16.0,,2.0,9.0,33.0,10.0,1.0,9.0,5.0,3.0,25.0,3.0,1.0,4.0,,1.0,22.0,14.0,21.0,,,4.0,5.0,9.0,8.0,5.0,2.0,,1.0,24.0,9.0,9.0,16.0,59.0,5.0,0.0,3.0,,1.0,3.0,,,,1.0,,,3.0,,,,,,,,1.0,,,,4.0,3.0,,1.0,1.0,,,,3.0,3.0,1.0,4.0,,4.0,,,,,,,2.0,,,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,9.0,1.0,,,,,
USA_MLS_Next_Pro,2025,Real Monarchs SLC,2dyragxnxo2hoqgu74157pfkk,D. Berrios,Midfielder,89,5.0,144.0,7.0,130.0,27.0,39.0,4.0,1.0,239.0,17.0,9.0,,49.0,2.0,12.0,13.0,137.0,10.0,8.0,25.0,6.0,4.0,42.0,1.0,,9.0,,,42.0,36.0,128.0,,,15.0,3.0,14.0,82.0,6.0,6.0,2.0,,123.0,27.0,25.0,17.0,197.0,12.0,0.0,,,1.0,2.0,,,,,,,,,,,,,,,1.0,,2.0,,3.0,2.0,,,4.0,,1.0,,2.0,,,42.0,,2.0,,1.0,,4.0,,,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,13.0,,,,,,
USA_MLS_Next_Pro,2025,Real Monarchs SLC,5v7jp7nq8ww95opuxy7apdip5,L. Brook,Forward,17,3.0,95.0,5.0,82.0,38.0,30.0,4.0,,280.0,17.0,12.0,6.0,47.0,4.0,3.0,12.0,90.0,10.0,1.0,9.0,4.0,4.0,28.0,7.0,,2.0,,,26.0,23.0,78.0,4.0,,7.0,10.0,13.0,37.0,4.0,4.0,4.0,3.0,77.0,18.0,10.0,18.0,150.0,14.0,0.0,3.0,2.0,,4.0,,1.0,,,,,2.0,,,1.0,,,,4.0,1.0,,,,6.0,2.0,4.0,6.0,2.0,1.0,1.0,,2.0,1.0,2.0,24.0,1.0,5.0,,2.0,,,1.0,,4.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,15.0,2.0,,,,,
USA_MLS_Next_Pro,2025,Real Monarchs SLC,7djbfbsqwu0g7wd1xo1ufp2zu,G. Calderón,Defender,55,24.0,1055.0,16.0,938.0,124.0,382.0,6.0,5.0,1569.0,20.0,1.0,,175.0,2.0,22.0,52.0,1002.0,10.0,12.0,34.0,21.0,,91.0,3.0,69.0,13.0,8.0,1.0,54.0,272.0,862.0,,,70.0,8.0,117.0,763.0,21.0,27.0,18.0,2.0,890.0,340.0,59.0,32.0,1225.0,69.0,0.0,,,,76.0,,,,,1.0,,37.0,,14.0,25.0,17.0,1.0,,,3.0,1.0,4.0,17.0,,4.0,,,10.0,,65.0,,10.0,12.0,9.0,61.0,2.0,48.0,,,,18.0,,23.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,159.0,6.0,63.0,1.0,2.0,,,,
USA_MLS_Next_Pro,2025,Real Monarchs SLC,bxnegxnynd1glae8g0vfigfvu,N. Caliskan,Midfielder,92,3.0,181.0,5.0,165.0,27.0,52.0,1.0,,245.0,10.0,3.0,2.0,85.0,1.0,3.0,12.0,162.0,10.0,3.0,12.0,3.0,1.0,24.0,3.0,,8.0,,1.0,22.0,58.0,153.0,,,14.0,2.0,16.0,82.0,3.0,5.0,3.0,1.0,146.0,36.0,14.0,10.0,215.0,14.0,0.0,,1.0,,12.0,,1.0,1.0,,,,2.0,,1.0,2.0,,,,2.0,2.0,,,,1.0,3.0,4.0,,,,4.0,1.0,2.0,,1.0,35.0,,4.0,1.0,2.0,1.0,1.0,,,2.0,1.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,16.0,,,,,,
