liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Dribbles,Yellow Cards,Duels,Successful Passes Opposition Half,Total Clearances,Unsuccessful Short Passes,Goals Conceded Inside Box,GK Successful Distribution,Tackles Lost,Unsuccessful Crosses & Corners,Aerial Duels,Times Tackled,Blocked Shots,Total Shots,Throw Ins to Own Player,Forward Passes,Starts,Blocks,Shots On Target ( inc goals ),Rightside Passes,Foul Attempted Tackle,Appearances,Successful Crosses open play,Successful Launches,Total Tackles,Tackles Won,Backward Passes,Unsuccessful Long Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Index,Total Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Own Half,Clearances Off the Line,PutThrough/Blocked Distribution,Total Fouls Won,Ground Duels lost,Goals Conceded,Successful Passes Own Half,Duels lost,Shots Off Target (inc woodwork),Clean Sheets,Last Player Tackle,Ground Duels,Touches,Unsuccessful Launches,Interceptions,Successful Long Passes,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Goal Kicks,Ground Duels won,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Aerial Duels won,Games Played,Successful Crosses & Corners,Duels won,Total Fouls Conceded,Aerial Duels lost,Substitute On,Penalty Goals Conceded,Open Play Passes,Leftside Passes,Key Passes (Attempt Assists),Time Played,Successful Short Passes,Total Losses Of Possession,Successful Open Play Passes,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Winning Goal,Goal Assists,Through balls,Left Foot Goals,Goals from Inside Box,Successful Lay-offs,Second Goal Assists,Goals from Outside Box,Goals,Successful Corners into Box,Penalties Taken,Right Foot Goals,Assists (Intentional),Unsuccessful Corners into Box,Penalty Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Hit Woodwork,Substitute Off,Overruns,Corners Taken (incl short corners),Corners Won,Home Goals,Away Goals,Offsides,Saves made - caught,GK Unsuccessful Distribution,Saves Made from Inside Box,Catches,Saves Made,Saves Made from Outside Box,Punches,Handballs conceded,Penalties Conceded,Foul Won Penalty,Headed Goals,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Straight Red Cards,Drops,Saves from Penalty,Goalkeeper Smother,Penalties Faced,Penalties Saved,Crosses not Claimed,Own Goal Scored,Other Goals,Penalties Off Target,Set Pieces Goals
USA_MLS,2024,New York City Football Club,1kuo66geyyz9gu2n39w0bvr4k,J. Arroyave,Midfielder,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,New York City Football Club,8rxwwv5nvmf9rd4oesd4rh5re,Talles Magno,Forward,43,,,19.0,16.0,3.0,8.0,,,,1.0,8.0,2.0,,3.0,1.0,9.0,,,2.0,10.0,,3.0,,,5.0,5.0,3.0,,1.0,20.0,64.0,28.0,8.0,1.0,,,1.0,5.0,,4.0,8.0,1.0,,,11.0,48.0,,,,7.0,,,6.0,1.0,8.0,5.0,3.0,,11.0,2.0,3.0,3.0,,28.0,6.0,1.0,65.0,20.0,15.0,20.0,1.0,,,0.0,,2.0,,1.0,3.0,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,0.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_MLS,2024,New York City Football Club,6sf0pdlzomnt3e1hlc4twyv4k,D. Baiera,Defender,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,New York City Football Club,9pq2wn44lj2euuol8x42qrl78,M. Bakrar,Forward,9,15.0,3.0,181.0,133.0,10.0,77.0,20.0,,9.0,12.0,49.0,49.0,13.0,47.0,,47.0,14.0,1.0,20.0,61.0,13.0,31.0,3.0,,19.0,10.0,70.0,4.0,12.0,170.0,14.0,251.0,81.0,19.0,,38.0,19.0,79.0,20.0,40.0,110.0,27.0,,,132.0,575.0,4.0,4.0,2.0,120.0,23.0,,53.0,20.0,74.0,18.0,31.0,3.0,71.0,25.0,31.0,17.0,1.0,235.0,73.0,14.0,1360.0,168.0,212.0,154.0,43.0,,,1.0,,,1.0,4.0,14.0,1.0,,4.0,,,3.0,,,,5.0,,3.0,11.0,4.0,,16.0,2.0,2.0,14.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2024,New York City Football Club,d7efidcaz053ml8l4h19i7fmx,L. Barraza,Goalkeeper,1,,,,3.0,,1.0,4.0,6.0,,,,,,,,14.0,,,,14.0,,1.0,,2.0,,,,3.0,,25.0,10.0,29.0,4.0,1.0,,,,,4.0,22.0,,,,,,34.0,3.0,,5.0,,,5.0,,,3.0,,1.0,,,,,1.0,,22.0,1.0,,78.0,20.0,5.0,20.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,
USA_MLS,2024,New York City Football Club,cwyml9l4tfvb4ceh8tv3au0wk,M. Carrizo,Midfielder,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,New York City Football Club,duj699i9620tuf3ii9z06bqsq,P. Elias,Midfielder,42,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,New York City Football Club,bcqm1336567dby1unnafdx638,J. Fernández,Forward,11,15.0,1.0,103.0,182.0,,59.0,14.0,,4.0,23.0,14.0,34.0,5.0,17.0,6.0,65.0,6.0,,10.0,33.0,5.0,23.0,4.0,,12.0,8.0,84.0,11.0,8.0,234.0,16.0,304.0,70.0,13.0,,22.0,16.0,46.0,16.0,63.0,59.0,7.0,,,89.0,514.0,3.0,6.0,6.0,58.0,15.0,,43.0,16.0,80.0,1.0,23.0,11.0,44.0,10.0,13.0,17.0,1.0,292.0,122.0,12.0,679.0,228.0,153.0,224.0,47.0,2.0,,0.0,2.0,2.0,2.0,1.0,11.0,,1.0,2.0,5.0,,,2.0,6.0,,3.0,2.0,,6.0,3.0,14.0,10.0,2.0,0.0,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,
USA_MLS,2024,New York City Football Club,8jcyfhvczj2dw1gmxrmna2609,M. Freese,Goalkeeper,49,,3.0,22.0,60.0,13.0,11.0,42.0,419.0,1.0,,11.0,1.0,,,,524.0,38.0,,,410.0,,38.0,,45.0,2.0,1.0,,285.0,,933.0,14.0,1229.0,296.0,67.0,,3.0,7.0,4.0,49.0,873.0,6.0,,6.0,2.0,11.0,1663.0,188.0,,116.0,,1.0,248.0,7.0,,229.0,9.0,38.0,,16.0,,2.0,,4.0,856.0,295.0,1.0,3342.0,817.0,306.0,688.0,335.0,7.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,6.0,61.0,103.0,24.0,135.0,32.0,2.0,,,,,,,32.0,,4.0,1.0,7.0,5.0,1.0,,,,,
USA_MLS,2024,New York City Football Club,3dt4cojmf1ahkayoeob2ryl4a,T. Gray,Defender,24,9.0,4.0,140.0,353.0,40.0,113.0,29.0,,19.0,37.0,31.0,16.0,2.0,9.0,139.0,349.0,20.0,5.0,5.0,44.0,8.0,28.0,17.0,5.0,41.0,22.0,183.0,76.0,37.0,654.0,14.0,843.0,189.0,59.0,,44.0,16.0,45.0,33.0,318.0,62.0,4.0,2.0,,109.0,1313.0,39.0,32.0,25.0,29.0,20.0,,64.0,5.0,167.0,14.0,28.0,17.0,78.0,21.0,17.0,8.0,3.0,838.0,267.0,15.0,1723.0,629.0,278.0,649.0,83.0,4.0,16.0,0.0,7.0,5.0,1.0,,1.0,,1.0,1.0,,,,7.0,,,,,,6.0,,,11.0,0.0,1.0,3.0,,,,,,,,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,
USA_MLS,2024,New York City Football Club,bb31x0lmvx07e83d344y8byay,J. Haak,Midfielder,80,9.0,5.0,116.0,156.0,34.0,51.0,16.0,,3.0,9.0,39.0,7.0,1.0,8.0,9.0,192.0,9.0,13.0,3.0,145.0,11.0,18.0,2.0,2.0,19.0,16.0,43.0,24.0,9.0,418.0,14.0,493.0,75.0,29.0,,22.0,11.0,38.0,20.0,264.0,60.0,5.0,1.0,,77.0,699.0,13.0,26.0,12.0,14.0,12.0,,39.0,4.0,55.0,17.0,18.0,2.0,56.0,18.0,22.0,9.0,2.0,477.0,113.0,4.0,1045.0,406.0,113.0,404.0,54.0,4.0,,0.0,,1.0,,,2.0,,,,,,,,,,,,,1.0,4.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,New York City Football Club,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,Defender,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,New York City Football Club,9z6j3662jvnhse83i6p1vekiy,M. Ilenič,Defender,35,6.0,2.0,155.0,337.0,45.0,131.0,18.0,,9.0,33.0,39.0,30.0,6.0,14.0,167.0,337.0,19.0,6.0,3.0,12.0,14.0,26.0,17.0,17.0,24.0,15.0,103.0,65.0,33.0,548.0,11.0,744.0,196.0,83.0,,48.0,16.0,70.0,21.0,228.0,89.0,11.0,4.0,,116.0,1257.0,48.0,18.0,41.0,37.0,12.0,,46.0,14.0,146.0,20.0,26.0,17.0,66.0,27.0,19.0,7.0,1.0,726.0,292.0,14.0,1729.0,507.0,337.0,530.0,72.0,3.0,46.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,8.0,,,9.0,1.0,0.0,3.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
USA_MLS,2024,New York City Football Club,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,Midfielder,21,,,30.0,22.0,5.0,3.0,1.0,,3.0,2.0,4.0,4.0,,,6.0,7.0,2.0,,,2.0,4.0,3.0,,1.0,8.0,5.0,19.0,,2.0,40.0,58.0,43.0,3.0,1.0,,4.0,8.0,10.0,1.0,18.0,12.0,,,,26.0,92.0,,1.0,1.0,4.0,1.0,,16.0,1.0,4.0,2.0,3.0,,18.0,4.0,2.0,1.0,,43.0,15.0,,158.0,39.0,20.0,40.0,13.0,,,0.0,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,New York City Football Club,ba8jn58hziy0re6g9674jvh0,M. Jones,Forward,88,13.0,3.0,99.0,64.0,6.0,27.0,4.0,,5.0,12.0,14.0,32.0,3.0,16.0,7.0,30.0,4.0,1.0,5.0,52.0,2.0,14.0,4.0,,15.0,10.0,27.0,6.0,12.0,85.0,14.0,118.0,33.0,7.0,,10.0,17.0,40.0,5.0,25.0,47.0,11.0,,,85.0,297.0,5.0,3.0,5.0,48.0,7.0,,45.0,21.0,38.0,7.0,14.0,4.0,52.0,10.0,7.0,10.0,,118.0,9.0,5.0,481.0,80.0,101.0,85.0,31.0,1.0,,0.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,,4.0,3.0,,8.0,0.0,1.0,4.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,
USA_MLS,2024,New York City Football Club,71fvqt5u686umgs8bf4vtay8l,Thiago Martins,Defender,13,3.0,5.0,165.0,521.0,150.0,143.0,40.0,5.0,9.0,,106.0,4.0,3.0,12.0,2.0,857.0,35.0,21.0,3.0,400.0,9.0,35.0,1.0,18.0,22.0,13.0,137.0,95.0,,1960.0,14.0,2198.0,238.0,103.0,,32.0,4.0,30.0,47.0,1440.0,67.0,9.0,6.0,1.0,59.0,2540.0,48.0,29.0,139.0,25.0,19.0,5.0,29.0,,135.0,69.0,35.0,1.0,98.0,19.0,37.0,,3.0,2119.0,804.0,5.0,3149.0,1821.0,259.0,1887.0,180.0,7.0,1.0,1.0,,3.0,,1.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,,3.0,1.0,0.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
