liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Appearances,Successful Open Play Passes,PutThrough/Blocked Distribution Won,Successful Passes Opposition Half,Total Fouls Conceded,Times Tackled,Total Passes,Touches,Duels,Goals Conceded Inside Box,Successful Long Passes,Ground Duels lost,Fifty Fifty,Foul Attempted Tackle,Backward Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,Index,Total Tackles,Successful Passes Own Half,Aerial Duels,PutThrough/Blocked Distribution,Time Played,Unsuccessful Long Passes,Aerial Duels lost,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Outside Box,Substitute Off,Successful Short Passes,Tackles Won,Unsuccessful Launches,Throw Ins to Own Player,Unsuccessful Passes Opposition Half,Duels lost,Total Losses Of Possession,Rightside Passes,Games Played,Substitute On,Total Touches In Opposition Box,Duels won,Blocked Shots,Forward Passes,Tackles Lost,Handballs conceded,Leftside Passes,Interceptions,Ground Duels,Successful Dribbles,Yellow Cards,Recoveries,Starts,Ground Duels won,Successful Fifty Fifty,Unsuccessful Passes Own Half,Home Goals,Away Goals,Winning Goal,Aerial Duels won,Unsuccessful Crosses open play,Corners Won,Unsuccessful Crosses & Corners,Total Clearances,Successful Crosses & Corners,Offsides,Key Passes (Attempt Assists),Set Pieces Goals,Left Foot Goals,Penalties Taken,Hit Woodwork,Throw Ins to Opposition Player,Attempts from Set Pieces,Successful Lay-offs,Shots Off Target (inc woodwork),Second Goal Assists,Shots On Target ( inc goals ),Goals from Outside Box,Goals,Goals from Inside Box,Through balls,Assists (Intentional),Goal Assists,Total Fouls Won,Unsuccessful lay-offs,Right Foot Goals,Successful Crosses open play,Penalty Goals Conceded,Total Shots,Straight Red Cards,Successful Corners into Box,Corners Taken (incl short corners),Total Red Cards,Unsuccessful Corners into Box,Clean Sheets,Penalty Goals,Successful Launches,Blocks,Headed Goals,Red Cards - 2nd Yellow,Penalties Conceded,GK Successful Distribution,Catches,Saves made - parried,GK Unsuccessful Distribution,Saves Made from Outside Box,Goalkeeper Smother,Saves Made,Punches,Saves Made from Inside Box,Saves made - caught,Drops,Penalties Faced,Foul Won Penalty,Last Man Tackle,Own Goal Scored,Clearances Off the Line,Penalties Off Target,Penalties Saved,Saves from Penalty,Crosses not Claimed,Overruns,Goals Openplay,Other Goals,Goal Kicks,Last Player Tackle
USA_MLS,2021,Seattle Sounders FC,cgay77hw96w3z8ooc3pfnlbvu,S. Adeniran,Forward,98,2.0,2.0,9.0,1.0,4.0,8.0,1.0,12.0,25.0,16.0,,,8.0,2.0,3.0,4.0,,2.0,,53.0,1.0,6.0,6.0,2.0,59.0,,4.0,11.0,10.0,,1.0,10.0,1.0,,,3.0,12.0,7.0,3.0,2.0,1.0,5.0,4.0,,2.0,,1.0,3.0,,10.0,1.0,1.0,1.0,1.0,2.0,,,0.0,0.0,0.0,2.0,1.0,,1.0,,,,1.0,,,,,,,1.0,3.0,,1.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Seattle Sounders FC,euao82yra2ky4ze4i2q1l0uay,J. Alvarez,Midfielder,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Seattle Sounders FC,dmkjak486yfipq71pu953zpey,Léo Chú,Midfielder,23,7.0,8.0,26.0,3.0,19.0,4.0,7.0,35.0,79.0,30.0,1.0,,15.0,8.0,3.0,6.0,1.0,7.0,4.0,100.0,5.0,9.0,5.0,3.0,146.0,,4.0,33.0,28.0,,,28.0,4.0,,,11.0,19.0,29.0,15.0,8.0,8.0,11.0,11.0,,10.0,1.0,,4.0,1.0,25.0,,,5.0,,10.0,3.0,,1.0,0.0,0.0,1.0,4.0,3.0,4.0,,,,2.0,,,,,,,,2.0,,3.0,,1.0,1.0,1.0,,1.0,5.0,,1.0,,,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Seattle Sounders FC,3aox5gs2l4gg22h97sixaiqj9,X. Arreaga,Defender,3,59.0,27.0,967.0,8.0,209.0,32.0,8.0,1150.0,1470.0,211.0,18.0,95.0,53.0,67.0,12.0,77.0,26.0,141.0,4.0,62.0,36.0,800.0,82.0,12.0,2284.0,82.0,30.0,1106.0,1009.0,8.0,6.0,914.0,24.0,34.0,6.0,72.0,83.0,155.0,405.0,27.0,1.0,14.0,128.0,,379.0,12.0,2.0,289.0,38.0,129.0,19.0,6.0,145.0,26.0,76.0,38.0,69.0,1.0,1.0,1.0,52.0,,,,104.0,,3.0,1.0,,,,1.0,,,,5.0,,6.0,,2.0,2.0,,,,21.0,1.0,1.0,,1.0,11.0,,,,,,5.0,,13.0,24.0,1.0,,,4.0,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,
USA_MLS,2021,Seattle Sounders FC,3p7l8nat5o6ry2pmm8hgfnmui,J. Atencio,Midfielder,84,106.0,25.0,659.0,26.0,322.0,15.0,12.0,830.0,1054.0,154.0,15.0,42.0,45.0,57.0,9.0,122.0,20.0,156.0,5.0,24.0,38.0,352.0,48.0,43.0,1543.0,50.0,21.0,811.0,674.0,5.0,7.0,632.0,23.0,19.0,4.0,108.0,66.0,194.0,218.0,25.0,7.0,3.0,88.0,1.0,276.0,15.0,,214.0,24.0,106.0,16.0,1.0,107.0,18.0,61.0,29.0,50.0,0.0,0.0,0.0,27.0,2.0,2.0,2.0,16.0,,1.0,6.0,,,,,1.0,,7.0,1.0,2.0,4.0,,,,,,,7.0,,,,,5.0,,,,,,4.0,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Seattle Sounders FC,809wpocve7kf4vpdn7wd84v3e,R. Baker-Whiting,Midfielder,21,11.0,4.0,37.0,3.0,19.0,2.0,2.0,53.0,90.0,20.0,1.0,2.0,7.0,5.0,1.0,13.0,3.0,16.0,2.0,100.0,3.0,18.0,7.0,6.0,201.0,5.0,5.0,53.0,37.0,2.0,2.0,35.0,3.0,,,14.0,12.0,25.0,13.0,4.0,2.0,4.0,8.0,1.0,18.0,,,9.0,1.0,13.0,,,6.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,2.0,,1.0,,3.0,,1.0,3.0,,,,,,,1.0,,,2.0,,,,1.0,,,3.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Seattle Sounders FC,4ba5k9nags1osdel19zd25fpx,N. Benezet,Midfielder,20,106.0,25.0,362.0,8.0,265.0,12.0,29.0,481.0,711.0,134.0,8.0,16.0,50.0,41.0,9.0,120.0,11.0,106.0,14.0,100.0,14.0,115.0,18.0,29.0,1027.0,,10.0,468.0,375.0,3.0,7.0,359.0,9.0,,5.0,100.0,60.0,199.0,155.0,25.0,16.0,50.0,74.0,4.0,101.0,5.0,1.0,105.0,3.0,116.0,24.0,2.0,78.0,9.0,66.0,23.0,23.0,2.0,1.0,1.0,8.0,13.0,7.0,17.0,2.0,5.0,2.0,20.0,,,,,,,16.0,6.0,,12.0,,3.0,3.0,1.0,2.0,2.0,28.0,4.0,2.0,2.0,,18.0,,2.0,6.0,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Seattle Sounders FC,dut4jl28mnzev74hm4pc9s2j9,W. Bruin,Forward,17,120.0,24.0,187.0,6.0,145.0,8.0,29.0,319.0,516.0,180.0,10.0,9.0,49.0,48.0,1.0,81.0,13.0,125.0,5.0,40.0,6.0,49.0,85.0,26.0,1292.0,5.0,39.0,312.0,194.0,3.0,12.0,185.0,3.0,1.0,,114.0,88.0,209.0,86.0,24.0,8.0,67.0,92.0,7.0,71.0,3.0,,81.0,4.0,95.0,9.0,,31.0,16.0,46.0,27.0,17.0,1.0,2.0,2.0,46.0,6.0,8.0,6.0,5.0,,7.0,15.0,,,,,,,15.0,9.0,1.0,8.0,,3.0,3.0,,3.0,3.0,31.0,6.0,2.0,,1.0,17.0,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Seattle Sounders FC,d99eakp27bro9g50wpzti8rca,A. Cissoko,Defender,92,35.0,15.0,354.0,4.0,94.0,10.0,1.0,414.0,529.0,72.0,10.0,18.0,15.0,22.0,4.0,21.0,11.0,56.0,,30.0,20.0,264.0,28.0,6.0,967.0,21.0,16.0,409.0,358.0,1.0,7.0,340.0,14.0,7.0,1.0,31.0,31.0,62.0,187.0,15.0,3.0,8.0,41.0,,168.0,6.0,1.0,38.0,18.0,44.0,5.0,1.0,61.0,12.0,29.0,14.0,25.0,0.0,0.0,0.0,12.0,,1.0,,25.0,,,,,,,,,,,4.0,,2.0,,,,,,,4.0,,,,2.0,6.0,,,,,,3.0,,1.0,6.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_MLS,2021,Seattle Sounders FC,ei4ddhpc4jooivjfq9uw3092h,S. Cleveland,Goalkeeper,30,3.0,15.0,173.0,,34.0,1.0,,399.0,555.0,10.0,13.0,76.0,4.0,2.0,1.0,,17.0,119.0,,47.0,,246.0,5.0,2.0,1350.0,116.0,,236.0,280.0,4.0,,204.0,,55.0,,85.0,4.0,122.0,66.0,15.0,,,6.0,,262.0,,,71.0,1.0,5.0,,,148.0,15.0,1.0,,34.0,0.0,0.0,0.0,5.0,,,,7.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,3.0,,,,,,,3.0,,25.0,,,,1.0,183.0,9.0,4.0,31.0,9.0,,29.0,4.0,20.0,3.0,3.0,3.0,,,,,,,,,,,,,
