matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga
Final,dwv5d6or4b8a4d6zkr8orzis5,Philadelphia,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/view/aq0m4zmew7kkplbi7fa0pv45c,Sounders,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/view/3st9rj62b3qnni6uolw0lwaqn,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/match/view/dwv5d6or4b8a4d6zkr8orzis5,17/09/2014,2014,USA_US_Open_Cup
Semi-finals,5hxapwzhpfih44i2gcfdxyxud,Sounders,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/view/3st9rj62b3qnni6uolw0lwaqn,Chicago,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/view/apsqaaege20za4re5wm6bzq9a,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/match/view/5hxapwzhpfih44i2gcfdxyxud,14/08/2014,2014,USA_US_Open_Cup
Semi-finals,5hvbiwtes0055eo6fj3ty9tqt,Dallas,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/view/4gi4qw4gt6nfq0c6r8y574qgp,Philadelphia,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/view/aq0m4zmew7kkplbi7fa0pv45c,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/match/view/5hvbiwtes0055eo6fj3ty9tqt,13/08/2014,2014,USA_US_Open_Cup
Quarter-finals,9mat8axmc8kq3gji06e27i11x,Sounders,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/view/3st9rj62b3qnni6uolw0lwaqn,Portland,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/view/77o8sorlijzpr0t4s7231zzxp,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/match/view/9mat8axmc8kq3gji06e27i11x,10/07/2014,2014,USA_US_Open_Cup
Quarter-finals,9mjlg17k8e6avt2roctnl4es5,North Carolina,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/view/6597wqy6gmpv3zjx7rp8cdj46,Dallas,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/view/4gi4qw4gt6nfq0c6r8y574qgp,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/match/view/9mjlg17k8e6avt2roctnl4es5,10/07/2014,2014,USA_US_Open_Cup
Quarter-finals,9mdd32ebs470kh2u108i6fkr9,Atlanta,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/view/c5oqwovshxanfm4kwanle7j8l,Chicago,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/view/apsqaaege20za4re5wm6bzq9a,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/match/view/9mdd32ebs470kh2u108i6fkr9,10/07/2014,2014,USA_US_Open_Cup
Quarter-finals,9modhoeu47h77rboz7kljg53p,Philadelphia,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/view/aq0m4zmew7kkplbi7fa0pv45c,New England,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/view/3ko4vrn7aouqpdr21sv4ipcvj,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/match/view/9modhoeu47h77rboz7kljg53p,09/07/2014,2014,USA_US_Open_Cup
5th Round,ceso7ffl2i9870n98c80c3zyt,Chicago,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/view/apsqaaege20za4re5wm6bzq9a,Columbus,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/view/chjb0xe5vlaaguop3q2nbalni,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/match/view/ceso7ffl2i9870n98c80c3zyt,26/06/2014,2014,USA_US_Open_Cup
5th Round,cepuyrs4gwbb70jgm6zxufqad,New England,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/view/3ko4vrn7aouqpdr21sv4ipcvj,ROC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/view/4xy3qntamtgfj912145kbnyba,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/match/view/cepuyrs4gwbb70jgm6zxufqad,26/06/2014,2014,USA_US_Open_Cup
5th Round,cf2mobdtjatypt1mwstexwt79,Sounders,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/view/3st9rj62b3qnni6uolw0lwaqn,Earthquakes,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/view/a2jg79bf9ab1vj6iok2r328cc,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/match/view/cf2mobdtjatypt1mwstexwt79,25/06/2014,2014,USA_US_Open_Cup
