equipo,link,logo,cod_equipo,cod_liga,liga,url_squad,url_matches_equipo,url_seasonstats
Atlanta Silverbacks,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/atlanta-silverbacks/c5oqwovshxanfm4kwanle7j8l,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=c5oqwovshxanfm4kwanle7j8l,c5oqwovshxanfm4kwanle7j8l,9dix6hbqctygcjh4rk65f7qda,us-open-cup-2014,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=c5oqwovshxanfm4kwanle7j8l&tmcl=9dix6hbqctygcjh4rk65f7qda&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3470f62b2d7d8506c3609abba6b41e7d14df07ec5,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9dix6hbqctygcjh4rk65f7qda&ctst=c5oqwovshxanfm4kwanle7j8l&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3c2eeedd99e645b5d524f7511f8dca61727e37f94,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9dix6hbqctygcjh4rk65f7qda&ctst=c5oqwovshxanfm4kwanle7j8l&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3f962368d0969a65475eae24bec74fdaac16f75c7
Austin Aztex FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/austin-aztex-fc/9o68s6rb17rzaksk81qanwchm,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=9o68s6rb17rzaksk81qanwchm,9o68s6rb17rzaksk81qanwchm,9dix6hbqctygcjh4rk65f7qda,us-open-cup-2014,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=9o68s6rb17rzaksk81qanwchm&tmcl=9dix6hbqctygcjh4rk65f7qda&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3f67de82540aa6f7d60eda7eb84b73245471fafd5,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9dix6hbqctygcjh4rk65f7qda&ctst=9o68s6rb17rzaksk81qanwchm&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3c00d5ee2b432fe2a8dd98d3b8567cceb867e4e22,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9dix6hbqctygcjh4rk65f7qda&ctst=9o68s6rb17rzaksk81qanwchm&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3e0c8399c6251f173eb2d648735d9ff69de84abd5
Baltimore Bohemians,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/baltimore-bohemians/dsvol70r5lzpb2dcgk4ktndyv,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=dsvol70r5lzpb2dcgk4ktndyv,dsvol70r5lzpb2dcgk4ktndyv,9dix6hbqctygcjh4rk65f7qda,us-open-cup-2014,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=dsvol70r5lzpb2dcgk4ktndyv&tmcl=9dix6hbqctygcjh4rk65f7qda&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3e26724d56dabf05d4e12e78c67d6289c7f2f4496,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9dix6hbqctygcjh4rk65f7qda&ctst=dsvol70r5lzpb2dcgk4ktndyv&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W353c2f21d8ad52e12bf5b1c2a2b8616f8cd15d5f1,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9dix6hbqctygcjh4rk65f7qda&ctst=dsvol70r5lzpb2dcgk4ktndyv&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3b57a2b3ac2b4f93fe01125ea280e8022ac667c9b
Brooklyn Italians,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/brooklyn-italians/3shxifr1px969vi99pjbuuphr,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=3shxifr1px969vi99pjbuuphr,3shxifr1px969vi99pjbuuphr,9dix6hbqctygcjh4rk65f7qda,us-open-cup-2014,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=3shxifr1px969vi99pjbuuphr&tmcl=9dix6hbqctygcjh4rk65f7qda&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3ac5e2f48b89d70e39cc9065cb493b6e896f33f23,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9dix6hbqctygcjh4rk65f7qda&ctst=3shxifr1px969vi99pjbuuphr&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W311327dc552946213baedc02dcb4e4a9e9ffeb9e8,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9dix6hbqctygcjh4rk65f7qda&ctst=3shxifr1px969vi99pjbuuphr&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3209d0b2eb7252f968ec498b929920ab069601b45
CD Aguiluchos,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/cd-aguiluchos/bs4pavcefvu78nfrre7h0vlvd,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=bs4pavcefvu78nfrre7h0vlvd,bs4pavcefvu78nfrre7h0vlvd,9dix6hbqctygcjh4rk65f7qda,us-open-cup-2014,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=bs4pavcefvu78nfrre7h0vlvd&tmcl=9dix6hbqctygcjh4rk65f7qda&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W38c796a482e7e9f6578940768b604c971bbd80a4b,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9dix6hbqctygcjh4rk65f7qda&ctst=bs4pavcefvu78nfrre7h0vlvd&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W35b39c9677c2a41d243a8fcb7bb52a593deb3d83f,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9dix6hbqctygcjh4rk65f7qda&ctst=bs4pavcefvu78nfrre7h0vlvd&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3bb73dc7903c54faee6dba8d93f2491eaec17fd1a
CD Chivas USA,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/cd-chivas-usa/102ne1lkblqutcbmt9047b783,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=102ne1lkblqutcbmt9047b783,102ne1lkblqutcbmt9047b783,9dix6hbqctygcjh4rk65f7qda,us-open-cup-2014,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=102ne1lkblqutcbmt9047b783&tmcl=9dix6hbqctygcjh4rk65f7qda&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W38f76589a7fe3f01e72bd2ecc0c499114a0b2c5b3,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9dix6hbqctygcjh4rk65f7qda&ctst=102ne1lkblqutcbmt9047b783&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3555f91802d67c6c68e35c0c523895d913c933d72,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9dix6hbqctygcjh4rk65f7qda&ctst=102ne1lkblqutcbmt9047b783&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W37ccc542be23088ac2700fe0150529f7d734bfd2f
Cal,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/cal/3d2i15hl2xycub6aev2d34dhi,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=3d2i15hl2xycub6aev2d34dhi,3d2i15hl2xycub6aev2d34dhi,9dix6hbqctygcjh4rk65f7qda,us-open-cup-2014,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=3d2i15hl2xycub6aev2d34dhi&tmcl=9dix6hbqctygcjh4rk65f7qda&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3d1a1dd49cac26b50f037ad8b0a949d3c4abad86e,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9dix6hbqctygcjh4rk65f7qda&ctst=3d2i15hl2xycub6aev2d34dhi&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3fc1b1c9a30b961ec5ac0d21f911d49d1bc4b1ed4,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9dix6hbqctygcjh4rk65f7qda&ctst=3d2i15hl2xycub6aev2d34dhi&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W380f4979a55ab03ef0b12203012f1ec9ae1f80838
Charleston Battery,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/charleston-battery/e3k8yw2rbmphyfu5htn4yi5jk,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=e3k8yw2rbmphyfu5htn4yi5jk,e3k8yw2rbmphyfu5htn4yi5jk,9dix6hbqctygcjh4rk65f7qda,us-open-cup-2014,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=e3k8yw2rbmphyfu5htn4yi5jk&tmcl=9dix6hbqctygcjh4rk65f7qda&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3a4715858462f7ded9eba0f933c43d5e648460dec,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9dix6hbqctygcjh4rk65f7qda&ctst=e3k8yw2rbmphyfu5htn4yi5jk&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3f709ee4c8fb8c2e807c0252186172fd1eefb1702,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9dix6hbqctygcjh4rk65f7qda&ctst=e3k8yw2rbmphyfu5htn4yi5jk&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3f9ecab05ca4cbb31eef2110467009fd64f3a5416
Charlotte Eagles,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/charlotte-eagles/owr9rzdw3sya03gqji66l63q,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=owr9rzdw3sya03gqji66l63q,owr9rzdw3sya03gqji66l63q,9dix6hbqctygcjh4rk65f7qda,us-open-cup-2014,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=owr9rzdw3sya03gqji66l63q&tmcl=9dix6hbqctygcjh4rk65f7qda&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W382247076dba6915c323109643050426721b8eb76,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9dix6hbqctygcjh4rk65f7qda&ctst=owr9rzdw3sya03gqji66l63q&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3f565dd145d4a5287369b09b1e6b4143234b22178,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9dix6hbqctygcjh4rk65f7qda&ctst=owr9rzdw3sya03gqji66l63q&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W33aea0d38978d7b6707bd848568d27575bf4a74a2
Chattanooga FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2014/9dix6hbqctygcjh4rk65f7qda/teams/chattanooga-fc/cwnjxlibb02fuh0vwgvac6h45,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=cwnjxlibb02fuh0vwgvac6h45,cwnjxlibb02fuh0vwgvac6h45,9dix6hbqctygcjh4rk65f7qda,us-open-cup-2014,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=cwnjxlibb02fuh0vwgvac6h45&tmcl=9dix6hbqctygcjh4rk65f7qda&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3d947f79826b4fe0b4c5a22820a3b20fe17709c6b,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9dix6hbqctygcjh4rk65f7qda&ctst=cwnjxlibb02fuh0vwgvac6h45&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W31041aad26f50bd452a76d064e408f0e74ffcebc1,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9dix6hbqctygcjh4rk65f7qda&ctst=cwnjxlibb02fuh0vwgvac6h45&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3d5b80b5e992f00c42831d769aa6dcd15dbbcaac6
