liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Shots Off Target (inc woodwork),Foul Attempted Tackle,Blocks,Goal Assists,Through balls,Unsuccessful lay-offs,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Penalties Off Target,Foul Won Penalty,Hit Woodwork,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Clean Sheets,Drops,Penalties Faced,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Headed Goals,Clearances Off the Line,Straight Red Cards,Second Goal Assists,Penalty Goals Conceded,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Last Man Tackle,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2018,San Antonio FC,bcd5xeprff304onvw6mpjjaei,A. Bruce,Forward,28,3.0,5.0,779.0,,,3.0,84.0,5.0,47.0,1.0,51.0,,,,1.0,2.0,32.0,71.0,22.0,3.0,,27.0,99.0,3.0,5.0,3.0,71.0,10.0,17.0,27.0,,21.0,5.0,25.0,3.0,,11.0,8.0,2.0,5.0,185.0,,13.0,31.0,1.0,11.0,43.0,10.0,15.0,8.0,,1.0,1.0,6.0,5.0,2.0,68.0,,12.0,1.0,3.0,13.0,,,21.0,20.0,57.0,72.0,37.0,2.0,53.0,1.0,,10.0,5.0,14.0,9.0,2.0,,,1.0,5.0,,,,,,,,,,,2.0,,,1.0,,2.0,,,1.0,,,,,,,,,,,1.0,,,,,,15.0,3.0,0.0,1.0,
USA_USL_Championship,2018,San Antonio FC,a8ngovgs2qfu5udzb97kelg16,E. Bryant,Midfielder,18,7.0,3.0,815.0,4.0,1.0,1.0,189.0,4.0,49.0,4.0,95.0,1.0,1.0,6.0,6.0,3.0,16.0,89.0,54.0,14.0,,39.0,190.0,7.0,3.0,2.0,140.0,11.0,5.0,45.0,1.0,41.0,5.0,45.0,6.0,,21.0,10.0,14.0,9.0,293.0,3.0,10.0,43.0,,62.0,20.0,10.0,24.0,4.0,,5.0,3.0,6.0,3.0,2.0,62.0,3.0,14.0,,9.0,10.0,2.0,,22.0,38.0,144.0,145.0,19.0,9.0,38.0,5.0,3.0,21.0,,17.0,1.0,,,3.0,2.0,3.0,,,,,,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,12.0,1.0,0.0,1.0,
USA_USL_Championship,2018,San Antonio FC,7gmr158kf2dqf7f2bqmg0n9pl,M. Cardone,Goalkeeper,37,,,1170.0,,29.0,,257.0,,,,36.0,92.0,,144.0,,3.0,,152.0,229.0,1.0,,4.0,413.0,,,,184.0,15.0,,148.0,,50.0,,116.0,,,118.0,13.0,,32.0,536.0,,13.0,5.0,,265.0,1.0,10.0,9.0,,,81.0,,3.0,6.0,,11.0,12.0,18.0,,,13.0,,,2.0,98.0,180.0,265.0,6.0,1.0,2.0,,3.0,3.0,,,,,,,,,37.0,119.0,3.0,2.0,4.0,14.0,14.0,23.0,,39.0,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,0.0,101.0
USA_USL_Championship,2018,San Antonio FC,2yqdplrq0zqjcya38k11kewnp,R. Castillo,Midfielder,16,4.0,,546.0,3.0,4.0,2.0,240.0,3.0,49.0,11.0,117.0,3.0,2.0,18.0,6.0,1.0,2.0,93.0,97.0,13.0,,35.0,256.0,4.0,12.0,1.0,180.0,2.0,16.0,53.0,8.0,44.0,9.0,55.0,1.0,,45.0,5.0,8.0,15.0,374.0,18.0,13.0,47.0,,99.0,6.0,10.0,24.0,7.0,1.0,23.0,,8.0,2.0,2.0,51.0,5.0,3.0,2.0,17.0,13.0,8.0,,25.0,64.0,193.0,203.0,4.0,6.0,27.0,7.0,4.0,22.0,8.0,8.0,9.0,6.0,2.0,,2.0,1.0,,,,,,,,,,,,,,1.0,,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,8.0,0.0,2.0,0.0,
USA_USL_Championship,2018,San Antonio FC,bcznq1j8olvrndbfhyfw0rqw9,C. Christian,Defender,13,,,345.0,2.0,2.0,,220.0,,20.0,,51.0,13.0,,19.0,1.0,,1.0,37.0,143.0,2.0,,15.0,228.0,1.0,1.0,2.0,174.0,4.0,,34.0,,73.0,,20.0,,,24.0,4.0,4.0,14.0,274.0,,4.0,9.0,,107.0,,10.0,13.0,,,20.0,,3.0,7.0,1.0,17.0,16.0,4.0,,,4.0,,,3.0,28.0,188.0,194.0,8.0,1.0,4.0,1.0,10.0,6.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,0.0,
USA_USL_Championship,2018,San Antonio FC,5xtxvjnkpkli6hb5vilbsraad,G. Cochrane,Defender,20,51.0,2.0,2788.0,236.0,9.0,,1091.0,7.0,264.0,17.0,426.0,44.0,1.0,83.0,7.0,9.0,17.0,375.0,503.0,34.0,,133.0,1128.0,2.0,3.0,8.0,861.0,35.0,8.0,216.0,,334.0,27.0,200.0,2.0,33.0,135.0,31.0,31.0,67.0,1760.0,,32.0,117.0,,475.0,9.0,10.0,77.0,2.0,,51.0,17.0,24.0,11.0,16.0,145.0,63.0,44.0,,51.0,32.0,,1.0,51.0,55.0,877.0,912.0,28.0,26.0,68.0,8.0,33.0,66.0,1.0,5.0,6.0,,8.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,4.0,,,,,,,,,,,3.0,,,,,,32.0,,,0.0,
USA_USL_Championship,2018,San Antonio FC,ez3xtscdkm7xl7rgi6p7cixka,G. Cuomo,Defender,0,1.0,,445.0,,3.0,,217.0,1.0,28.0,,33.0,16.0,2.0,31.0,1.0,1.0,5.0,57.0,154.0,12.0,,17.0,235.0,1.0,7.0,,169.0,6.0,1.0,48.0,,67.0,2.0,30.0,,,27.0,5.0,4.0,20.0,310.0,,6.0,28.0,,99.0,2.0,10.0,24.0,1.0,,18.0,,2.0,11.0,1.0,44.0,28.0,7.0,,2.0,6.0,,,15.0,41.0,175.0,187.0,16.0,10.0,20.0,2.0,14.0,13.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,2.0,,,0.0,
USA_USL_Championship,2018,San Antonio FC,b70np1r56yzrylah2l44j9o0l,C. Elizondo,Forward,10,6.0,3.0,751.0,8.0,2.0,2.0,245.0,3.0,57.0,2.0,106.0,2.0,5.0,10.0,5.0,3.0,26.0,160.0,72.0,17.0,,68.0,254.0,8.0,21.0,21.0,161.0,8.0,19.0,78.0,,49.0,7.0,77.0,1.0,,44.0,9.0,11.0,10.0,458.0,2.0,17.0,115.0,1.0,87.0,32.0,10.0,83.0,6.0,,15.0,2.0,20.0,26.0,11.0,167.0,6.0,11.0,,9.0,17.0,1.0,1.0,58.0,61.0,167.0,176.0,52.0,9.0,84.0,8.0,5.0,57.0,8.0,8.0,13.0,6.0,3.0,,2.0,2.0,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,3.0,,,,,,30.0,1.0,1.0,1.0,
USA_USL_Championship,2018,San Antonio FC,79xw5l1zq2huxdmeod9t19nmd,J. Escalante,Midfielder,23,32.0,5.0,1359.0,12.0,3.0,1.0,298.0,19.0,84.0,15.0,156.0,7.0,5.0,21.0,12.0,5.0,25.0,207.0,73.0,33.0,,69.0,304.0,7.0,40.0,27.0,199.0,13.0,21.0,90.0,1.0,97.0,18.0,105.0,4.0,,57.0,15.0,26.0,23.0,636.0,3.0,21.0,190.0,,70.0,55.0,10.0,106.0,8.0,2.0,15.0,12.0,35.0,13.0,28.0,228.0,10.0,18.0,1.0,38.0,21.0,,4.0,97.0,53.0,210.0,214.0,38.0,24.0,122.0,9.0,16.0,93.0,6.0,14.0,13.0,22.0,2.0,,2.0,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,3.0,,,,,,,,,,,1.0,,,,,,41.0,0.0,1.0,1.0,
USA_USL_Championship,2018,San Antonio FC,9lqkxtfg2criva7xpnoca8d1,Pecka,Midfielder,8,,,1793.0,1.0,4.0,1.0,883.0,2.0,164.0,,339.0,4.0,7.0,26.0,19.0,4.0,18.0,191.0,458.0,47.0,,101.0,924.0,5.0,43.0,21.0,742.0,21.0,5.0,127.0,,285.0,15.0,92.0,,,131.0,20.0,28.0,35.0,1209.0,,22.0,245.0,1.0,255.0,9.0,10.0,135.0,3.0,,55.0,,59.0,9.0,9.0,272.0,9.0,25.0,,,22.0,,,119.0,220.0,758.0,797.0,27.0,35.0,137.0,12.0,28.0,126.0,2.0,34.0,2.0,27.0,3.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,2.0,,,,,,37.0,1.0,0.0,0.0,
