liga,temporada,equipo,id,nombre,posicion,dorsal,Handballs conceded,Shots On Target ( inc goals ),Goal Assists,Tackles Won,Key Passes (Attempt Assists),Total Touches In Opposition Box,Unsuccessful Crosses open play,Total Tackles,Yellow Cards,Tackles Lost,Throw Ins to Own Player,Unsuccessful Crosses & Corners,Leftside Passes,Successful Passes Opposition Half,Rightside Passes,Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Appearances,Blocks,Goals from Inside Box,Ground Duels lost,Aerial Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Short Passes,Interceptions,Successful Open Play Passes,Duels won,Times Tackled,Penalties Conceded,Unsuccessful Passes Own Half,Total Passes,Goals,Successful Passes Own Half,Aerial Duels,Duels lost,Successful Dribbles,Total Fouls Won,Total Clearances,Backward Passes,Ground Duels won,Index,Penalty Goals Conceded,Substitute On,Games Played,Goals Conceded Inside Box,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Clean Sheets,Touches,Goals Conceded,Substitute Off,Total Losses Of Possession,Corners Won,PutThrough/Blocked Distribution Won,Total Shots,Duels,Successful Long Passes,Time Played,Forward Passes,Starts,Unsuccessful Dribbles,Unsuccessful Short Passes,Foul Attempted Tackle,Unsuccessful Long Passes,Total Fouls Conceded,Recoveries,Right Foot Goals,Aerial Duels lost,Open Play Passes,Successful Lay-offs,Unsuccessful Launches,Successful Launches,Ground Duels,Home Goals,Away Goals,Winning Goal,Corners Taken (incl short corners),Throw Ins to Opposition Player,Goals Conceded Outside Box,Successful Crosses & Corners,Successful Corners into Box,Successful Crosses open play,Goals from Outside Box,Attempts from Set Pieces,Second Goal Assists,Assists (Intentional),Unsuccessful Corners into Box,Offsides,Blocked Shots,Hit Woodwork,Headed Goals,Unsuccessful lay-offs,Through balls,Last Man Tackle,Total Red Cards,Left Foot Goals,Straight Red Cards,GK Unsuccessful Distribution,Catches,Punches,Saves made - caught,Saves from Penalty,Penalties Faced,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Drops,Penalties Saved,GK Successful Distribution,Saves Made from Inside Box,Own Goal Scored,Saves made - parried,Crosses not Claimed,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Off Target,Clearances Off the Line,Red Cards - 2nd Yellow,Set Pieces Goals,Other Goals
USA_MLS,2019,FC Dallas,1yhtzq33ssznnl1pkg6fjz26t,B. Acosta,Midfielder,8,2.0,12.0,1.0,34.0,23.0,13.0,14.0,57.0,13.0,23.0,7.0,34.0,503.0,627.0,474.0,34.0,1457.0,27.0,6.0,2.0,121.0,27.0,229.0,1286.0,34.0,1368.0,121.0,,,62.0,1686.0,3.0,846.0,53.0,147.0,17.0,21.0,20.0,257.0,94.0,52.0,5.0,3.0,27.0,26.0,36.0,201.0,5.0,2068.0,34.0,4.0,324.0,10.0,15.0,46.0,268.0,171.0,2194.0,452.0,24.0,15.0,132.0,40.0,97.0,68.0,193.0,1.0,26.0,1586.0,3.0,18.0,2.0,215.0,,,,41.0,,8.0,16.0,16.0,1.0,1.0,6.0,,1.0,13.0,,14.0,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,FC Dallas,m1lbmlled2xtj2ilk4oiyrc9,P. Aránguiz,Midfielder,10,1.0,2.0,,7.0,7.0,12.0,11.0,15.0,,8.0,3.0,15.0,73.0,168.0,64.0,7.0,237.0,11.0,,,37.0,1.0,54.0,219.0,5.0,230.0,38.0,,,10.0,291.0,,71.0,6.0,42.0,7.0,15.0,,65.0,37.0,100.0,1.0,4.0,11.0,8.0,10.0,59.0,,412.0,10.0,5.0,97.0,4.0,5.0,9.0,80.0,18.0,562.0,89.0,7.0,7.0,45.0,7.0,9.0,12.0,26.0,,5.0,282.0,10.0,2.0,,74.0,,,,6.0,1.0,2.0,2.0,1.0,1.0,,1.0,,,3.0,2.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2019,FC Dallas,erm5zuf9861sxyqflg3ugmsbt,F. Atuahene,Forward,17,,1.0,,,,2.0,,,,,,,1.0,2.0,1.0,,3.0,1.0,,1.0,2.0,,,3.0,1.0,3.0,,,,,3.0,1.0,1.0,,2.0,,,,1.0,,95.0,,1.0,1.0,,2.0,,,14.0,,,6.0,1.0,2.0,1.0,2.0,,26.0,,,1.0,,,,,,1.0,,3.0,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,FC Dallas,dhwk7axf00z4pe7crgp3ge8yx,D. Badji,Forward,14,4.0,20.0,3.0,13.0,20.0,82.0,24.0,15.0,6.0,2.0,7.0,24.0,90.0,248.0,103.0,13.0,368.0,28.0,2.0,6.0,85.0,41.0,95.0,362.0,9.0,356.0,116.0,,,17.0,463.0,6.0,121.0,79.0,123.0,22.0,38.0,13.0,180.0,75.0,45.0,2.0,4.0,28.0,21.0,29.0,102.0,1.0,784.0,30.0,14.0,205.0,16.0,19.0,33.0,239.0,6.0,2040.0,90.0,24.0,15.0,84.0,15.0,11.0,30.0,71.0,2.0,38.0,450.0,21.0,6.0,,160.0,,,,,,9.0,1.0,,1.0,,,,2.0,,14.0,8.0,1.0,,4.0,1.0,,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2019,FC Dallas,1k3vd2f0e8r92fqkg5981y66t,M. Barrios,Forward,21,5.0,18.0,14.0,28.0,75.0,197.0,78.0,48.0,6.0,20.0,24.0,135.0,275.0,576.0,159.0,20.0,704.0,33.0,1.0,5.0,204.0,13.0,192.0,685.0,18.0,664.0,137.0,,,25.0,896.0,5.0,167.0,42.0,233.0,43.0,36.0,6.0,273.0,124.0,56.0,4.0,1.0,33.0,31.0,49.0,302.0,6.0,1589.0,40.0,8.0,525.0,53.0,20.0,38.0,370.0,19.0,2851.0,189.0,32.0,70.0,177.0,36.0,15.0,56.0,113.0,5.0,29.0,853.0,26.0,8.0,,328.0,,,,110.0,2.0,9.0,39.0,25.0,15.0,,,2.0,13.0,52.0,10.0,19.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2019,FC Dallas,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,Defender,2,1.0,2.0,1.0,28.0,14.0,40.0,34.0,50.0,8.0,22.0,196.0,34.0,430.0,425.0,37.0,5.0,930.0,29.0,5.0,2.0,96.0,19.0,172.0,906.0,26.0,904.0,134.0,,2.0,75.0,1102.0,2.0,517.0,42.0,119.0,31.0,34.0,58.0,312.0,115.0,46.0,5.0,2.0,29.0,35.0,48.0,131.0,3.0,1737.0,43.0,4.0,324.0,14.0,16.0,7.0,253.0,24.0,2388.0,323.0,27.0,26.0,127.0,12.0,45.0,23.0,124.0,2.0,23.0,1075.0,1.0,23.0,3.0,211.0,,,,,20.0,8.0,12.0,,12.0,,,,1.0,,1.0,5.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,FC Dallas,dtj5zjdur2d1of2ip3ar4r88a,E. Cerrillo,Midfielder,33,,,,15.0,6.0,,2.0,22.0,2.0,7.0,3.0,2.0,193.0,185.0,184.0,3.0,546.0,13.0,3.0,,40.0,7.0,44.0,511.0,20.0,536.0,39.0,,,14.0,590.0,,362.0,16.0,49.0,4.0,6.0,12.0,83.0,32.0,100.0,2.0,2.0,13.0,13.0,18.0,32.0,2.0,714.0,16.0,3.0,65.0,,11.0,3.0,88.0,35.0,930.0,130.0,11.0,1.0,35.0,12.0,9.0,20.0,55.0,,9.0,580.0,3.0,4.0,2.0,72.0,,,,,,3.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,FC Dallas,egv32cai8dzoconq0xug5d61h,C. Colmán,Forward,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,FC Dallas,5wttdjpftd57c2t5959sm2yg9,J. Ferreira,Forward,27,,22.0,5.0,21.0,31.0,80.0,7.0,37.0,5.0,16.0,7.0,8.0,250.0,432.0,223.0,22.0,758.0,34.0,1.0,7.0,105.0,8.0,175.0,721.0,23.0,721.0,94.0,,,35.0,933.0,8.0,328.0,34.0,131.0,28.0,21.0,21.0,241.0,86.0,100.0,3.0,4.0,34.0,32.0,40.0,148.0,3.0,1295.0,42.0,19.0,290.0,11.0,14.0,44.0,225.0,37.0,2531.0,219.0,30.0,20.0,138.0,18.0,37.0,27.0,103.0,7.0,26.0,895.0,19.0,11.0,,191.0,,,,1.0,,10.0,2.0,1.0,1.0,1.0,,1.0,3.0,,4.0,16.0,1.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,FC Dallas,1n67i9zcakxcf9o5mlqvjbj6d,Marquinhos Pedroso,Defender,6,,1.0,,3.0,4.0,4.0,9.0,6.0,,3.0,26.0,9.0,9.0,72.0,50.0,2.0,136.0,6.0,2.0,,10.0,12.0,38.0,130.0,3.0,136.0,20.0,,,14.0,174.0,,68.0,19.0,17.0,1.0,2.0,10.0,45.0,8.0,55.0,,2.0,6.0,3.0,7.0,33.0,1.0,272.0,4.0,3.0,66.0,3.0,3.0,3.0,37.0,6.0,406.0,70.0,4.0,1.0,21.0,2.0,17.0,4.0,14.0,,7.0,174.0,,13.0,,18.0,,,,,8.0,1.0,4.0,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,FC Dallas,83fa3xeia5zzfl19tk08vy3f9,J. Gonzalez,Goalkeeper,1,,,,,1.0,,,,6.0,,,,265.0,38.0,240.0,,752.0,33.0,,,2.0,10.0,193.0,607.0,1.0,491.0,11.0,,,87.0,945.0,,714.0,10.0,2.0,,4.0,21.0,,1.0,53.0,5.0,,33.0,35.0,2.0,106.0,8.0,1205.0,46.0,,199.0,,1.0,,13.0,145.0,3000.0,440.0,33.0,,17.0,,176.0,,230.0,,,593.0,1.0,79.0,18.0,3.0,,,,,,11.0,,,,,,,,,,,,,,,,,,,56.0,6.0,12.0,2.0,2.0,7.0,2.0,89.0,37.0,2.0,2.0,345.0,52.0,,30.0,,,,,,,,,
USA_MLS,2019,FC Dallas,8ls8npa774mbrxje10ff46sb9,C. Gruezo,Midfielder,7,1.0,1.0,,15.0,4.0,6.0,2.0,21.0,2.0,6.0,2.0,2.0,172.0,175.0,153.0,5.0,507.0,9.0,4.0,1.0,44.0,4.0,64.0,484.0,11.0,489.0,35.0,,2.0,24.0,571.0,1.0,332.0,6.0,46.0,5.0,5.0,7.0,106.0,31.0,50.0,2.0,,9.0,7.0,16.0,42.0,2.0,671.0,9.0,1.0,81.0,,9.0,6.0,81.0,23.0,784.0,140.0,9.0,2.0,35.0,10.0,29.0,16.0,58.0,1.0,2.0,551.0,9.0,12.0,1.0,75.0,,,,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,FC Dallas,90gva0ct1phn4o2uzf6jv8kid,E. Gyasi,Forward,7,,1.0,,1.0,1.0,7.0,4.0,3.0,,2.0,,4.0,4.0,10.0,6.0,1.0,15.0,4.0,,,12.0,1.0,6.0,15.0,,15.0,7.0,,,1.0,21.0,,5.0,2.0,13.0,1.0,3.0,,9.0,6.0,53.0,1.0,3.0,4.0,3.0,1.0,9.0,,52.0,3.0,1.0,24.0,1.0,,2.0,20.0,,82.0,2.0,1.0,5.0,5.0,1.0,1.0,2.0,7.0,,1.0,21.0,,,,18.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
