matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga
Final Round,7j1bcxcg2vlp2l1od5zt5di50,Panama,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/view/8856r86rattc8kxn6a0l9tb2t,Canada,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/view/eg7vduna0h3vis1wd47s41za7,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/match/view/7j1bcxcg2vlp2l1od5zt5di50,31/03/2022,2022 Qatar,Concacaf_Concacaf_World_Cup_Qualifiers
Final Round,7j9xb5zfod7co9trfgckt2rro,Mexico,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/view/4vofb84dzb5fyc81n2ssws6ah,El Salvador,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/view/avc9qnhswi33ld54pvpp4fmkg,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/match/view/7j9xb5zfod7co9trfgckt2rro,31/03/2022,2022 Qatar,Concacaf_Concacaf_World_Cup_Qualifiers
Final Round,7j5gu6v1bizyj1l90rapgpqfo,Jamaica,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/view/8yhjl13p7luh3v905btbvz42t,Honduras,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/view/6ngz19ekzqqufux1sswnhzlsw,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/match/view/7j5gu6v1bizyj1l90rapgpqfo,31/03/2022,2022 Qatar,Concacaf_Concacaf_World_Cup_Qualifiers
Final Round,7jeablkqhm3duvtjwcx3cv8r8,Costa Rica,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/view/bfgqfm4qa3mal7fll74wd04mu,United States,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/view/9vh2u1p4ppm597tjfahst2m3n,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/match/view/7jeablkqhm3duvtjwcx3cv8r8,31/03/2022,2022 Qatar,Concacaf_Concacaf_World_Cup_Qualifiers
Final Round,7ip3uf4fpe2fht7gtn9057gus,Honduras,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/view/6ngz19ekzqqufux1sswnhzlsw,Mexico,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/view/4vofb84dzb5fyc81n2ssws6ah,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/match/view/7ip3uf4fpe2fht7gtn9057gus,28/03/2022,2022 Qatar,Concacaf_Concacaf_World_Cup_Qualifiers
Final Round,7ix4t4i28jcpj3t1thv4v9638,United States,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/view/9vh2u1p4ppm597tjfahst2m3n,Panama,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/view/8856r86rattc8kxn6a0l9tb2t,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/match/view/7ix4t4i28jcpj3t1thv4v9638,28/03/2022,2022 Qatar,Concacaf_Concacaf_World_Cup_Qualifiers
Final Round,7it608e5u457fhkyrtxjkuhw4,El Salvador,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/view/avc9qnhswi33ld54pvpp4fmkg,Costa Rica,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/view/bfgqfm4qa3mal7fll74wd04mu,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/match/view/7it608e5u457fhkyrtxjkuhw4,27/03/2022,2022 Qatar,Concacaf_Concacaf_World_Cup_Qualifiers
Final Round,7ijc93zbmty3klirra00ry4gk,Canada,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/view/eg7vduna0h3vis1wd47s41za7,Jamaica,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/view/8yhjl13p7luh3v905btbvz42t,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/match/view/7ijc93zbmty3klirra00ry4gk,27/03/2022,2022 Qatar,Concacaf_Concacaf_World_Cup_Qualifiers
Final Round,7i40o0jb2plvrimjvroqka8lw,Costa Rica,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/view/bfgqfm4qa3mal7fll74wd04mu,Canada,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/view/eg7vduna0h3vis1wd47s41za7,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/match/view/7i40o0jb2plvrimjvroqka8lw,25/03/2022,2022 Qatar,Concacaf_Concacaf_World_Cup_Qualifiers
Final Round,7ifhl0api90q31p1qyl6vc3ys,Mexico,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/view/4vofb84dzb5fyc81n2ssws6ah,United States,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/view/9vh2u1p4ppm597tjfahst2m3n,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/match/view/7ifhl0api90q31p1qyl6vc3ys,25/03/2022,2022 Qatar,Concacaf_Concacaf_World_Cup_Qualifiers
