equipo,link,logo,cod_equipo,cod_liga,liga,url_squad,url_matches_equipo,url_seasonstats,equipo_folder
Anguilla,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/anguilla/a8qocq8ic1q8zme3s7d3icrmd,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=a8qocq8ic1q8zme3s7d3icrmd,a8qocq8ic1q8zme3s7d3icrmd,8atuetifgnlt3q6oprwn7x9pm,concacaf-world-cup-qualifiers-2022-qatar,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=a8qocq8ic1q8zme3s7d3icrmd&tmcl=8atuetifgnlt3q6oprwn7x9pm&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3e50d5317101c418069143c4aa57ad9bf3e856dd3,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=8atuetifgnlt3q6oprwn7x9pm&ctst=a8qocq8ic1q8zme3s7d3icrmd&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W354d4d6b3f545b0708c65a23bde69044f631d4bdf,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=8atuetifgnlt3q6oprwn7x9pm&ctst=a8qocq8ic1q8zme3s7d3icrmd&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3b5e06a06945f8dc7dd81c8a0a467c7d2a40596fb,Anguilla
Antigua and Barbuda,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/antigua-and-barbuda/a90m8z0sazz6fn3swvghc3sut,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=a90m8z0sazz6fn3swvghc3sut,a90m8z0sazz6fn3swvghc3sut,8atuetifgnlt3q6oprwn7x9pm,concacaf-world-cup-qualifiers-2022-qatar,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=a90m8z0sazz6fn3swvghc3sut&tmcl=8atuetifgnlt3q6oprwn7x9pm&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3c698f3f64152742b2e5acd4384fe1a6b11924d41,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=8atuetifgnlt3q6oprwn7x9pm&ctst=a90m8z0sazz6fn3swvghc3sut&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W326a22467e9b7b795706083ee2586fb9656bdc32c,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=8atuetifgnlt3q6oprwn7x9pm&ctst=a90m8z0sazz6fn3swvghc3sut&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3faeff3917cdd2746977368378b99f0f6cb300e02,Antigua_and_Barbuda
Aruba,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/aruba/a7r9j0ovrdvpxpmmy71dq904r,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=a7r9j0ovrdvpxpmmy71dq904r,a7r9j0ovrdvpxpmmy71dq904r,8atuetifgnlt3q6oprwn7x9pm,concacaf-world-cup-qualifiers-2022-qatar,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=a7r9j0ovrdvpxpmmy71dq904r&tmcl=8atuetifgnlt3q6oprwn7x9pm&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W356327f9c4235c4294c7504446efb987b66edb2ee,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=8atuetifgnlt3q6oprwn7x9pm&ctst=a7r9j0ovrdvpxpmmy71dq904r&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W356fb2f1432a4dc0834226ea5718b760adcfdd37f,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=8atuetifgnlt3q6oprwn7x9pm&ctst=a7r9j0ovrdvpxpmmy71dq904r&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W34ee81dbcd4a1734c12d3bc28754d4a362ff20809,Aruba
Bahamas,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/bahamas/64le7lqb2ork2odjnft2lcf6d,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=64le7lqb2ork2odjnft2lcf6d,64le7lqb2ork2odjnft2lcf6d,8atuetifgnlt3q6oprwn7x9pm,concacaf-world-cup-qualifiers-2022-qatar,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=64le7lqb2ork2odjnft2lcf6d&tmcl=8atuetifgnlt3q6oprwn7x9pm&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W39eb8ba9ff74980e57045f93b0c2c5cb0a7f86de0,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=8atuetifgnlt3q6oprwn7x9pm&ctst=64le7lqb2ork2odjnft2lcf6d&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W398412c80941e899b9f1387d961ef2bbf876a61e6,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=8atuetifgnlt3q6oprwn7x9pm&ctst=64le7lqb2ork2odjnft2lcf6d&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W311b8e6b9525399b649e936ca6a0ecff062d11b0f,Bahamas
Barbados,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/barbados/6raiahlhb99i9rzr6sj4nm7qh,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=6raiahlhb99i9rzr6sj4nm7qh,6raiahlhb99i9rzr6sj4nm7qh,8atuetifgnlt3q6oprwn7x9pm,concacaf-world-cup-qualifiers-2022-qatar,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=6raiahlhb99i9rzr6sj4nm7qh&tmcl=8atuetifgnlt3q6oprwn7x9pm&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W379cc4958ccd1affc2ee18d646d89fb003e653b88,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=8atuetifgnlt3q6oprwn7x9pm&ctst=6raiahlhb99i9rzr6sj4nm7qh&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W376540fe862a983086934a89b08f82f4e33885460,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=8atuetifgnlt3q6oprwn7x9pm&ctst=6raiahlhb99i9rzr6sj4nm7qh&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W323d4e5b08e18ccc499e76649f96650490fef13d4,Barbados
Belize,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/belize/ad06y2rz0lcrn6dsone4cl4g5,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=ad06y2rz0lcrn6dsone4cl4g5,ad06y2rz0lcrn6dsone4cl4g5,8atuetifgnlt3q6oprwn7x9pm,concacaf-world-cup-qualifiers-2022-qatar,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=ad06y2rz0lcrn6dsone4cl4g5&tmcl=8atuetifgnlt3q6oprwn7x9pm&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3ee59a225587813ff490fb81e1c363f9cff9bfff7,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=8atuetifgnlt3q6oprwn7x9pm&ctst=ad06y2rz0lcrn6dsone4cl4g5&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W31ca115afca6951101eb46b4437f0649ccc7efd24,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=8atuetifgnlt3q6oprwn7x9pm&ctst=ad06y2rz0lcrn6dsone4cl4g5&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3f165390e14f5b3d264dedb8590cfb545cee45e27,Belize
Bermuda,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/bermuda/88ca766nh0ae9i9kpvwubxpzp,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=88ca766nh0ae9i9kpvwubxpzp,88ca766nh0ae9i9kpvwubxpzp,8atuetifgnlt3q6oprwn7x9pm,concacaf-world-cup-qualifiers-2022-qatar,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=88ca766nh0ae9i9kpvwubxpzp&tmcl=8atuetifgnlt3q6oprwn7x9pm&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3cbc7d02769dc0557299ffb01edf6c03c341b2186,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=8atuetifgnlt3q6oprwn7x9pm&ctst=88ca766nh0ae9i9kpvwubxpzp&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W360f21260a55ad3a16f277e44efd1e097999edcaa,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=8atuetifgnlt3q6oprwn7x9pm&ctst=88ca766nh0ae9i9kpvwubxpzp&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W34e5fff02dbe2bce8a0cd69d30dc04756317f20f3,Bermuda
British Virgin Islands,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/british-virgin-islands/9u425psmj98quzjm5ekozmeyb,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=9u425psmj98quzjm5ekozmeyb,9u425psmj98quzjm5ekozmeyb,8atuetifgnlt3q6oprwn7x9pm,concacaf-world-cup-qualifiers-2022-qatar,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=9u425psmj98quzjm5ekozmeyb&tmcl=8atuetifgnlt3q6oprwn7x9pm&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3e859c3f3d5ac5e85f33fc0af9f5b791c011340bc,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=8atuetifgnlt3q6oprwn7x9pm&ctst=9u425psmj98quzjm5ekozmeyb&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W390a233c1f0c789454e7e496237af4973b7bd62ac,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=8atuetifgnlt3q6oprwn7x9pm&ctst=9u425psmj98quzjm5ekozmeyb&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W36feff98ffb1848c1b5542be80afc450f614aff89,British_Virgin_Islands
Canada,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/canada/eg7vduna0h3vis1wd47s41za7,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=eg7vduna0h3vis1wd47s41za7,eg7vduna0h3vis1wd47s41za7,8atuetifgnlt3q6oprwn7x9pm,concacaf-world-cup-qualifiers-2022-qatar,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=eg7vduna0h3vis1wd47s41za7&tmcl=8atuetifgnlt3q6oprwn7x9pm&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W37d0e51c7d82cd277af1dd35481384fd75721916f,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=8atuetifgnlt3q6oprwn7x9pm&ctst=eg7vduna0h3vis1wd47s41za7&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3843035895f034a56294a07cdd7af97b438d203c8,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=8atuetifgnlt3q6oprwn7x9pm&ctst=eg7vduna0h3vis1wd47s41za7&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3f1803e01cd2bf6e4c46af6f9b90c91d573ea7e2c,Canada
Cayman Islands,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2022-qatar/8atuetifgnlt3q6oprwn7x9pm/teams/cayman-islands/ckypeadymrd2akaqkumu3w6ol,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=ckypeadymrd2akaqkumu3w6ol,ckypeadymrd2akaqkumu3w6ol,8atuetifgnlt3q6oprwn7x9pm,concacaf-world-cup-qualifiers-2022-qatar,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=ckypeadymrd2akaqkumu3w6ol&tmcl=8atuetifgnlt3q6oprwn7x9pm&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3e75dd84a95599f5ec15acf9c06ce0691ff3156b1,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=8atuetifgnlt3q6oprwn7x9pm&ctst=ckypeadymrd2akaqkumu3w6ol&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3727bc4df899f915e4e6ba379762e0f9c162e920f,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=8atuetifgnlt3q6oprwn7x9pm&ctst=ckypeadymrd2akaqkumu3w6ol&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W391b581f64eb63dbece61216f99670816388bb928,Cayman_Islands
