liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Opposition Player,Offsides,Goals,Right Foot Goals,Yellow Cards,Successful Corners into Box,Left Foot Goals,Foul Won Penalty,Handballs conceded,Goals from Inside Box,Penalties Taken,Penalty Goals,Penalties Conceded,Total Red Cards,Straight Red Cards,Unsuccessful lay-offs,Headed Goals,Saves Made,GK Successful Distribution,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Clearances Off the Line,Penalty Goals Conceded,Winning Goal,Times Tackled,Overruns,Own Goal Scored,Second Goal Assists,Home Goals,Away Goals,Saves from Penalty,Penalties Saved,Goal Kicks,Goals from Outside Box,Goalkeeper Smother,Crosses not Claimed,Red Cards - 2nd Yellow,Set Pieces Goals,Last Player Tackle,Penalties Off Target,Other Goals
Mexico_Liga_MX,2018-2019,Club Puebla,e520dczad13w2nixv7z0sxwx5,A. Acosta,Midfielder,0,,30.0,,2.0,,,19.0,,5.0,,12.0,,,,,,,4.0,4.0,2.0,3.0,19.0,,1.0,,16.0,,,3.0,6.0,,3.0,,5.0,,1.0,,22.0,,2.0,1.0,,4.0,2.0,,10.0,2.0,,,,,,,,4.0,,,,2.0,,,,2.0,6.0,16.0,16.0,,,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Puebla,eb8zwnam8ieg4y7xra9x5on9x,F. Acuña,Midfielder,24,8.0,633.0,5.0,8.0,2.0,,227.0,6.0,50.0,,126.0,,2.0,7.0,5.0,1.0,6.0,119.0,50.0,13.0,55.0,233.0,6.0,9.0,9.0,171.0,8.0,10.0,57.0,48.0,7.0,55.0,3.0,35.0,6.0,20.0,11.0,368.0,4.0,14.0,4.0,1.0,70.0,50.0,24.0,10.0,33.0,5.0,,5.0,,9.0,2.0,5.0,78.0,2.0,9.0,9.0,14.0,1.0,,1.0,39.0,85.0,170.0,176.0,8.0,,1.0,,10.0,45.0,3.0,3.0,31.0,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,0.0,24.0,1.0,,,0.0,1.0,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Puebla,6xoxzmuvi9bljciyappnqb8b9,M. Alustiza,Forward,11,2.0,480.0,3.0,19.0,10.0,1.0,128.0,1.0,25.0,3.0,74.0,1.0,5.0,2.0,13.0,1.0,6.0,53.0,47.0,4.0,16.0,139.0,1.0,3.0,4.0,89.0,6.0,21.0,21.0,42.0,8.0,24.0,1.0,11.0,1.0,4.0,3.0,230.0,6.0,20.0,2.0,,34.0,21.0,11.0,10.0,19.0,8.0,2.0,29.0,,10.0,2.0,6.0,42.0,1.0,7.0,6.0,20.0,2.0,,,17.0,51.0,109.0,118.0,8.0,,,,3.0,23.0,1.0,,17.0,,2.0,4.0,2.0,,3.0,1.0,,,4.0,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,0.0,13.0,2.0,,,2.0,2.0,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Puebla,6ft3hk7jxnwnajm7zs6hwsst1,B. Angulo,Defender,2,35.0,1104.0,85.0,,,2.0,449.0,8.0,70.0,3.0,220.0,6.0,12.0,8.0,1.0,2.0,10.0,157.0,173.0,26.0,53.0,455.0,1.0,11.0,12.0,371.0,18.0,6.0,65.0,209.0,7.0,90.0,4.0,75.0,13.0,22.0,11.0,758.0,,13.0,9.0,4.0,92.0,168.0,19.0,10.0,62.0,5.0,,19.0,3.0,10.0,14.0,10.0,116.0,13.0,20.0,36.0,13.0,,,,44.0,8.0,385.0,390.0,24.0,2.0,1.0,1.0,22.0,54.0,4.0,20.0,48.0,12.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,0.0,31.0,3.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Puebla,a9r1m43keu60rlo5vl961tcl,D. Arreola,Defender,5,2.0,1278.0,11.0,1.0,,5.0,577.0,5.0,44.0,,208.0,28.0,56.0,8.0,9.0,6.0,22.0,126.0,298.0,11.0,49.0,611.0,1.0,12.0,5.0,437.0,19.0,17.0,105.0,216.0,6.0,73.0,3.0,61.0,14.0,14.0,35.0,833.0,,15.0,6.0,11.0,72.0,266.0,17.0,10.0,89.0,8.0,5.0,69.0,,35.0,39.0,,133.0,60.0,25.0,3.0,15.0,,,,22.0,85.0,477.0,506.0,61.0,3.0,,,6.0,44.0,5.0,28.0,50.0,3.0,,4.0,,3.0,,3.0,,1.0,3.0,2.0,2.0,,,,,1.0,,,,,,,,,,,,1.0,3.0,0.0,7.0,,,,4.0,0.0,,,,1.0,,,,1.0,,,
Mexico_Liga_MX,2018-2019,Club Puebla,eyd4chlhg8t2tmca8sdh6e6i2,D. Aymerich,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Puebla,cdeomoi09osphftlezrqa7qol,L. Cavallini,Forward,9,5.0,1530.0,3.0,,28.0,1.0,303.0,12.0,110.0,3.0,171.0,2.0,6.0,9.0,14.0,6.0,69.0,213.0,74.0,7.0,97.0,345.0,,47.0,19.0,228.0,24.0,29.0,103.0,49.0,18.0,95.0,6.0,30.0,17.0,20.0,13.0,613.0,1.0,17.0,15.0,1.0,135.0,84.0,69.0,10.0,118.0,15.0,1.0,14.0,3.0,39.0,56.0,13.0,260.0,17.0,30.0,5.0,17.0,,1.0,1.0,73.0,102.0,203.0,242.0,125.0,4.0,2.0,2.0,6.0,142.0,1.0,2.0,62.0,,3.0,6.0,3.0,6.0,,2.0,,6.0,6.0,,,1.0,,,5.0,1.0,,,,,,,,,,,,,4.0,1.0,35.0,4.0,,,3.0,3.0,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Puebla,9o3oeacjbkfi3jkku7z1b0k45,A. Chumacero,Midfielder,3,9.0,1191.0,5.0,1.0,5.0,2.0,455.0,2.0,103.0,2.0,215.0,7.0,23.0,6.0,5.0,5.0,10.0,134.0,166.0,20.0,66.0,468.0,4.0,18.0,3.0,350.0,16.0,13.0,89.0,118.0,13.0,74.0,,50.0,14.0,13.0,24.0,605.0,,15.0,14.0,2.0,90.0,116.0,19.0,10.0,35.0,8.0,,29.0,2.0,11.0,1.0,4.0,101.0,6.0,21.0,9.0,15.0,,,1.0,56.0,131.0,367.0,379.0,11.0,2.0,2.0,,15.0,66.0,5.0,8.0,34.0,2.0,1.0,2.0,2.0,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,3.0,1.0,18.0,,,,1.0,1.0,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Puebla,3s13x7brd5ldrls2ssyanng89,D. Cruz,Defender,15,8.0,622.0,38.0,1.0,1.0,,231.0,1.0,64.0,3.0,108.0,,4.0,2.0,1.0,4.0,7.0,65.0,91.0,14.0,33.0,233.0,3.0,4.0,6.0,182.0,8.0,4.0,37.0,52.0,4.0,34.0,2.0,29.0,7.0,10.0,11.0,377.0,,8.0,2.0,1.0,39.0,74.0,10.0,10.0,35.0,3.0,,14.0,3.0,6.0,9.0,1.0,55.0,19.0,12.0,8.0,8.0,,,1.0,13.0,43.0,194.0,196.0,16.0,3.0,1.0,,8.0,20.0,6.0,8.0,26.0,6.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,6.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Puebla,cje0cib3r1m2fdhxaxcyeevp,J. Espericueta,Midfielder,15,2.0,341.0,3.0,5.0,5.0,1.0,229.0,,46.0,5.0,145.0,1.0,5.0,6.0,1.0,1.0,1.0,42.0,79.0,4.0,16.0,240.0,3.0,3.0,4.0,191.0,6.0,3.0,21.0,52.0,6.0,25.0,1.0,24.0,3.0,8.0,7.0,304.0,10.0,8.0,1.0,,24.0,54.0,3.0,10.0,17.0,2.0,1.0,28.0,2.0,6.0,5.0,1.0,30.0,4.0,7.0,11.0,8.0,7.0,,,12.0,88.0,208.0,219.0,6.0,,,,1.0,13.0,3.0,2.0,12.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,,,,1.0,0.0,,,,1.0,,,,,,,
