liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Forward Passes,Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Successful Short Passes,Unsuccessful Passes Own Half,Duels,Touches,Duels won,Corners Won,Unsuccessful Long Passes,Successful Passes Opposition Half,Ground Duels won,Times Tackled,Duels lost,Recoveries,Unsuccessful Short Passes,Total Tackles,Tackles Won,Total Passes,Leftside Passes,Ground Duels,Throw Ins to Own Player,Ground Duels lost,Total Losses Of Possession,Index,Total Successful Passes ( Excl Crosses & Corners ) ,Appearances,Home Goals,Away Goals,Winning Goal,Aerial Duels lost,Shots On Target ( inc goals ),Foul Won Penalty,Successful Lay-offs,Unsuccessful Crosses open play,Successful Passes Own Half,Unsuccessful Crosses & Corners,Unsuccessful Dribbles,Successful Open Play Passes,Goals Conceded,Right Foot Goals,Rightside Passes,Unsuccessful lay-offs,Interceptions,Offsides,Successful Dribbles,Shots Off Target (inc woodwork),Penalty Goals Conceded,Goals from Inside Box,Total Fouls Won,Goals Conceded Inside Box,Open Play Passes,Through balls,Starts,Aerial Duels won,Blocked Shots,Key Passes (Attempt Assists),Goals Conceded Outside Box,Total Shots,Successful Long Passes,Total Clearances,Total Fouls Conceded,Backward Passes,Aerial Duels,Handballs conceded,Attempts from Set Pieces,Successful Crosses & Corners,Corners Taken (incl short corners),Unsuccessful Launches,Second Goal Assists,Successful Crosses open play,Penalties Taken,Throw Ins to Opposition Player,Penalty Goals,Tackles Lost,Headed Goals,Goals from Outside Box,Left Foot Goals,Clean Sheets,Successful Launches,Blocks,Goal Assists,Assists (Intentional),Hit Woodwork,Total Touches In Opposition Box,Unsuccessful Corners into Box,Penalties Conceded,Successful Corners into Box,Set Pieces Goals,Last Man Tackle,Own Goal Scored,Catches,Saves made - parried,Goalkeeper Smother,Saves Made from Outside Box,GK Successful Distribution,GK Unsuccessful Distribution,Drops,Saves Made from Inside Box,Saves Made,Crosses not Claimed,Punches,Penalties Faced,Saves made - caught,Clearances Off the Line,Penalties Off Target,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2011,Real Salt Lake,3o1ofvw8de8lo5wdn0cs5gxxx,L. Gil,Midfielder,10.0,28.0,2.0,,,,,14.0,8.0,118.0,88.0,105.0,1310.0,344.0,23.0,125.0,686.0,54.0,4.0,13.0,219.0,52.0,46.0,71.0,70.0,92.0,33.0,26.0,472.0,119.0,115.0,4.0,63.0,206.0,90.0,367.0,28.0,1.0,1.0,0.0,8.0,8.0,,23.0,4.0,150.0,6.0,12.0,74.0,18.0,1.0,108.0,2.0,14.0,4.0,8.0,8.0,4.0,1.0,11.0,12.0,99.0,2.0,14.0,2.0,7.0,9.0,6.0,16.0,23.0,7.0,16.0,127.0,10.0,,,2.0,2.0,5.0,,2.0,,2.0,,7.0,1.0,1.0,,1.0,,,1.0,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Real Salt Lake,bcvfm3onfx5egiwguxcggyj11,N. González,Midfielder,22.0,6.0,1.0,,,,,4.0,2.0,32.0,30.0,18.0,174.0,61.0,3.0,28.0,145.0,10.0,1.0,8.0,48.0,10.0,13.0,18.0,10.0,10.0,6.0,4.0,84.0,13.0,27.0,2.0,17.0,55.0,100.0,66.0,6.0,1.0,0.0,0.0,1.0,2.0,,3.0,5.0,25.0,15.0,6.0,14.0,1.0,,23.0,,,,3.0,2.0,,1.0,1.0,,16.0,,2.0,,1.0,7.0,1.0,4.0,5.0,,4.0,16.0,1.0,,,7.0,13.0,2.0,,,,,,2.0,,,1.0,,1.0,,1.0,1.0,,,7.0,,6.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Real Salt Lake,9bg21691mpmk9adnyypmqvg0l,N. Grabavoy,Midfielder,20.0,28.0,1.0,3.0,,,,7.0,5.0,349.0,121.0,140.0,1963.0,934.0,32.0,208.0,1432.0,110.0,9.0,17.0,524.0,102.0,52.0,98.0,124.0,123.0,47.0,38.0,1116.0,329.0,190.0,28.0,88.0,249.0,49.0,976.0,28.0,1.0,0.0,0.0,10.0,4.0,,37.0,13.0,455.0,13.0,9.0,135.0,22.0,,243.0,3.0,35.0,3.0,15.0,5.0,5.0,1.0,40.0,16.0,154.0,10.0,21.0,8.0,9.0,21.0,6.0,9.0,42.0,22.0,26.0,195.0,18.0,1.0,,3.0,1.0,14.0,,2.0,,3.0,,9.0,,,1.0,7.0,6.0,4.0,,,1.0,4.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,
USA_MLS,2011,Real Salt Lake,4fxnafz5s1b6djxhipp4rsul1,W. Johnson,Midfielder,8.0,28.0,2.0,5.0,1.0,,1.0,3.0,3.0,335.0,203.0,239.0,2329.0,788.0,68.0,181.0,1642.0,108.0,13.0,66.0,462.0,103.0,36.0,73.0,156.0,173.0,62.0,46.0,1169.0,220.0,168.0,80.0,65.0,370.0,51.0,930.0,28.0,2.0,0.0,1.0,8.0,17.0,,26.0,24.0,475.0,32.0,7.0,92.0,25.0,2.0,428.0,,51.0,2.0,9.0,17.0,4.0,2.0,32.0,21.0,106.0,5.0,25.0,5.0,8.0,17.0,4.0,34.0,142.0,37.0,22.0,186.0,13.0,2.0,3.0,7.0,13.0,53.0,,3.0,,4.0,,16.0,,,,8.0,12.0,7.0,1.0,1.0,,3.0,7.0,,4.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Real Salt Lake,cblfj2ztxm1etd4ntpe50n9p1,R. McKenzie,Defender,30.0,2.0,,,,,,,,27.0,6.0,6.0,180.0,65.0,,8.0,101.0,4.0,,3.0,15.0,3.0,,4.0,1.0,3.0,1.0,1.0,76.0,25.0,5.0,,2.0,17.0,46.0,70.0,2.0,0.0,0.0,0.0,2.0,,,,,55.0,,,,4.0,,20.0,,2.0,,,,,,2.0,2.0,,,2.0,1.0,,,2.0,,5.0,14.0,2.0,4.0,3.0,,,,,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Real Salt Lake,33skk40ltk8q7rev7b81ygbmd,T. Melia,Goalkeeper,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Real Salt Lake,27dp0c0ichq6wkd8vs2k6fphx,J. Morales,Midfielder,11.0,13.0,2.0,4.0,,,,1.0,4.0,212.0,157.0,122.0,1043.0,536.0,19.0,134.0,957.0,61.0,13.0,14.0,402.0,60.0,54.0,73.0,57.0,108.0,20.0,12.0,692.0,126.0,129.0,9.0,69.0,268.0,59.0,570.0,13.0,2.0,0.0,1.0,4.0,7.0,,32.0,15.0,196.0,54.0,10.0,58.0,14.0,2.0,197.0,3.0,6.0,3.0,8.0,2.0,4.0,1.0,32.0,13.0,66.0,11.0,12.0,1.0,5.0,32.0,1.0,9.0,34.0,5.0,14.0,157.0,5.0,1.0,6.0,28.0,45.0,8.0,3.0,8.0,1.0,1.0,1.0,8.0,,1.0,,3.0,,1.0,3.0,3.0,1.0,3.0,29.0,,16.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Real Salt Lake,9ilakz6bzpj9tull7rgg7g53p,J. Olave,Defender,4.0,26.0,2.0,3.0,1.0,1.0,,,2.0,362.0,104.0,165.0,2242.0,552.0,61.0,132.0,1194.0,79.0,1.0,34.0,162.0,57.0,6.0,53.0,111.0,131.0,39.0,34.0,811.0,292.0,101.0,11.0,44.0,249.0,51.0,646.0,26.0,1.0,1.0,0.0,9.0,7.0,,,,484.0,,,92.0,24.0,1.0,126.0,,80.0,3.0,1.0,12.0,6.0,2.0,17.0,19.0,110.0,1.0,26.0,22.0,1.0,4.0,5.0,19.0,94.0,158.0,33.0,31.0,31.0,,,,,40.0,1.0,,,,,5.0,1.0,,,10.0,15.0,12.0,1.0,,1.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Real Salt Lake,8neg6m08c9yd1gfdyt25mg4id,K. Reynish,Goalkeeper,24.0,1.0,,,,,,,,8.0,7.0,7.0,90.0,1.0,,,26.0,,,6.0,1.0,,,,7.0,1.0,,,9.0,,,,,10.0,77.0,2.0,1.0,0.0,0.0,0.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,5.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,,,1.0,9.0,3.0,,1.0,2.0,,1.0,,1.0,,,,,
USA_MLS,2011,Real Salt Lake,8nhhvbpx65k9rxtltgek5cq8l,N. Rimando,Goalkeeper,18.0,36.0,,2.0,,,,,,564.0,250.0,291.0,3240.0,277.0,41.0,12.0,1605.0,12.0,1.0,274.0,135.0,11.0,,,358.0,17.0,,,804.0,141.0,11.0,,,482.0,63.0,513.0,36.0,0.0,0.0,0.0,,,,,,378.0,,,53.0,41.0,,98.0,,2.0,,2.0,,7.0,,8.0,32.0,71.0,,36.0,1.0,,,9.0,,236.0,31.0,,1.0,1.0,,,,1.0,205.0,,,,,,,,,,14.0,91.0,,,,,,1.0,,,,,,53.0,23.0,1.0,55.0,350.0,190.0,3.0,43.0,99.0,5.0,20.0,9.0,10.0,,,,,
USA_MLS,2011,Real Salt Lake,14lgbrk33m7d9xo0xhfjhqgut,R. Russell,Defender,3.0,29.0,,4.0,,,,4.0,10.0,421.0,187.0,210.0,2059.0,619.0,60.0,125.0,1473.0,72.0,7.0,70.0,290.0,64.0,18.0,53.0,90.0,140.0,48.0,34.0,901.0,367.0,112.0,241.0,48.0,347.0,50.0,691.0,29.0,0.0,0.0,0.0,5.0,3.0,,,37.0,406.0,37.0,7.0,65.0,24.0,,28.0,,47.0,,4.0,7.0,3.0,,12.0,18.0,80.0,2.0,25.0,8.0,1.0,14.0,6.0,10.0,72.0,71.0,20.0,85.0,13.0,,,5.0,,77.0,,5.0,,23.0,,14.0,,,,9.0,16.0,6.0,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Real Salt Lake,8u1o82t00014ps9fc5fqdqifp,Á. Saborío,Forward,15.0,26.0,14.0,3.0,,,,1.0,7.0,151.0,160.0,180.0,2184.0,376.0,26.0,198.0,856.0,77.0,12.0,12.0,265.0,61.0,49.0,121.0,61.0,168.0,10.0,8.0,569.0,132.0,156.0,7.0,95.0,306.0,63.0,389.0,26.0,9.0,5.0,5.0,26.0,28.0,1.0,50.0,6.0,126.0,6.0,9.0,49.0,24.0,7.0,137.0,9.0,11.0,40.0,6.0,34.0,3.0,14.0,45.0,20.0,68.0,7.0,25.0,16.0,12.0,25.0,4.0,62.0,13.0,9.0,49.0,149.0,42.0,3.0,,2.0,,5.0,,2.0,3.0,,3.0,2.0,2.0,,5.0,9.0,,1.0,2.0,1.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Real Salt Lake,7x7y8m1p75skatexs2v2xra39,C. Schuler,Defender,28.0,23.0,2.0,2.0,,,,5.0,1.0,325.0,72.0,137.0,1876.0,564.0,65.0,108.0,1110.0,70.0,2.0,27.0,158.0,54.0,8.0,38.0,87.0,110.0,37.0,26.0,767.0,129.0,88.0,26.0,34.0,213.0,47.0,630.0,23.0,1.0,1.0,2.0,4.0,2.0,,,,472.0,,3.0,15.0,25.0,,265.0,,64.0,,2.0,10.0,5.0,2.0,15.0,22.0,20.0,,18.0,16.0,2.0,2.0,3.0,12.0,66.0,119.0,20.0,48.0,20.0,2.0,,,,33.0,,,,3.0,,11.0,2.0,,,6.0,8.0,12.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Real Salt Lake,9c3hux4k853xva5puazjl2ket,D. Toia,Forward,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Real Salt Lake,it9rah7uczsbosyvf342jutx,B. Wagner,Defender,19.0,11.0,,,,,,1.0,2.0,226.0,116.0,119.0,841.0,239.0,23.0,80.0,629.0,53.0,3.0,47.0,137.0,42.0,13.0,27.0,44.0,72.0,24.0,21.0,377.0,23.0,66.0,72.0,24.0,196.0,100.0,258.0,11.0,0.0,0.0,0.0,3.0,2.0,,,16.0,123.0,20.0,3.0,,16.0,,86.0,,21.0,,7.0,2.0,2.0,,11.0,12.0,,,10.0,11.0,2.0,3.0,4.0,4.0,19.0,41.0,11.0,42.0,14.0,2.0,,2.0,4.0,17.0,,2.0,,16.0,,3.0,,,,1.0,2.0,3.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Real Salt Lake,b6qcbypqd6eicmvpvp1ivu9xx,C. Warner,Midfielder,26.0,24.0,,3.0,1.0,1.0,,9.0,13.0,127.0,83.0,90.0,1106.0,403.0,18.0,114.0,695.0,48.0,5.0,9.0,241.0,44.0,36.0,66.0,56.0,81.0,22.0,20.0,518.0,122.0,109.0,5.0,65.0,174.0,80.0,428.0,24.0,0.0,0.0,0.0,1.0,8.0,,22.0,4.0,195.0,11.0,4.0,62.0,11.0,,129.0,3.0,15.0,4.0,3.0,5.0,1.0,,19.0,9.0,72.0,11.0,15.0,4.0,3.0,17.0,2.0,13.0,25.0,7.0,28.0,140.0,5.0,3.0,1.0,8.0,12.0,2.0,1.0,4.0,,,,2.0,,,,,1.0,,4.0,4.0,,1.0,7.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Real Salt Lake,3whvag9lqw5krykn5bhhzpj9x,A. Williams,Midfielder,77.0,34.0,2.0,2.0,,,,11.0,12.0,370.0,255.0,226.0,2192.0,730.0,27.0,212.0,1415.0,106.0,18.0,55.0,496.0,104.0,56.0,106.0,130.0,171.0,50.0,36.0,1009.0,280.0,205.0,26.0,101.0,393.0,48.0,783.0,34.0,2.0,0.0,1.0,5.0,14.0,,20.0,29.0,314.0,56.0,9.0,80.0,27.0,2.0,183.0,1.0,25.0,1.0,7.0,12.0,7.0,1.0,47.0,20.0,112.0,25.0,23.0,2.0,14.0,34.0,7.0,26.0,53.0,11.0,37.0,176.0,7.0,3.0,5.0,27.0,37.0,36.0,,6.0,,1.0,,14.0,,1.0,,4.0,5.0,3.0,1.0,1.0,1.0,,17.0,1.0,18.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Real Salt Lake,6gb02llx1m6040wia4qcld61h,C. Wingert,Defender,17.0,26.0,,5.0,,,,1.0,3.0,560.0,232.0,261.0,2185.0,877.0,73.0,112.0,1768.0,52.0,5.0,55.0,450.0,49.0,18.0,60.0,97.0,206.0,37.0,30.0,1223.0,87.0,102.0,226.0,53.0,403.0,46.0,962.0,26.0,0.0,0.0,0.0,7.0,2.0,,,43.0,517.0,44.0,2.0,121.0,29.0,,470.0,,44.0,,1.0,5.0,6.0,,11.0,23.0,154.0,,25.0,3.0,2.0,8.0,6.0,7.0,85.0,54.0,35.0,106.0,10.0,4.0,,5.0,2.0,71.0,,5.0,,29.0,,7.0,,,,10.0,15.0,5.0,2.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,
USA_MLS,2011,Real Salt Lake,cknz1xxr3tlul71nm4eex7fth,Paulo Júnior,Forward,23.0,11.0,2.0,,,,,6.0,3.0,25.0,21.0,22.0,468.0,123.0,5.0,45.0,216.0,12.0,7.0,3.0,102.0,12.0,21.0,33.0,21.0,19.0,2.0,2.0,150.0,23.0,40.0,1.0,28.0,62.0,100.0,128.0,11.0,1.0,1.0,0.0,5.0,6.0,1.0,8.0,4.0,28.0,4.0,6.0,3.0,9.0,2.0,55.0,,1.0,5.0,5.0,2.0,1.0,2.0,5.0,6.0,3.0,2.0,5.0,,3.0,10.0,3.0,8.0,5.0,,6.0,47.0,5.0,,,2.0,,2.0,,2.0,,,,,,,,1.0,,1.0,4.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Real Salt Lake,iylawaly9w2ijxd4vrkfbj6d,A. Álvarez,Forward,10.0,16.0,,,,,,8.0,6.0,77.0,72.0,70.0,724.0,232.0,11.0,85.0,465.0,39.0,8.0,14.0,169.0,37.0,30.0,46.0,33.0,56.0,21.0,18.0,308.0,74.0,80.0,9.0,43.0,141.0,79.0,238.0,16.0,0.0,0.0,0.0,3.0,1.0,,25.0,10.0,79.0,13.0,6.0,21.0,12.0,,62.0,2.0,8.0,3.0,7.0,11.0,,,9.0,10.0,28.0,1.0,8.0,2.0,6.0,12.0,2.0,12.0,6.0,2.0,12.0,95.0,5.0,,2.0,10.0,3.0,9.0,1.0,7.0,,,,3.0,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,
