liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Ground Duels,Forward Passes,Index,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Interceptions,Unsuccessful Crosses open play,Throw Ins to Own Player,Corners Won,Successful Crosses & Corners,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Key Passes (Attempt Assists),Blocked Shots,Throw Ins to Opposition Player,Total Touches In Opposition Box,Duels won,Successful Long Passes,Successful Crosses open play,Aerial Duels won,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Aerial Duels,Ground Duels won,Goals,Right Foot Goals,PutThrough/Blocked Distribution Won,Total Tackles,Successful Corners into Box,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Total Fouls Won,Unsuccessful Corners into Box,Tackles Won,Tackles Lost,Attempts from Set Pieces,Aerial Duels lost,Unsuccessful Launches,Yellow Cards,Foul Attempted Tackle,GK Successful Distribution,Catches,GK Unsuccessful Distribution,Substitute On,Offsides,Successful Launches,Blocks,Goals from Inside Box,Through balls,Successful Lay-offs,Saves Made,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Goals Conceded Outside Box,Clean Sheets,Total Red Cards,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Left Foot Goals,Second Goal Assists,Handballs conceded,Penalties Taken,Penalty Goals,Foul Won Penalty,Headed Goals,Hit Woodwork,Times Tackled,Winning Goal,Home Goals,Away Goals,Set Pieces Goals,Goal Kicks,Saves made - caught,Punches,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Clearances Off the Line,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Last Man Tackle,Other Goals,Crosses not Claimed
USA_US_Open_Cup,2019,El Paso Locomotive FC,6bqnwjhofbkiylj832blp8vzd,J. Castellanos,Midfielder,12,90.0,32.0,7.0,17.0,13.0,10.0,5.0,32.0,,,27.0,3.0,5.0,8.0,5.0,7.0,1.0,1.0,52.0,1.0,15.0,9.0,10.0,17.0,,3.0,1.0,10.0,8.0,27.0,27.0,10.0,1.0,1.0,,1.0,,,2.0,1.0,2.0,1.0,1.0,,5.0,7.0,,,2.0,3.0,1.0,2.0,5.0,,,2.0,2.0,,4.0,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,El Paso Locomotive FC,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,Midfielder,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,El Paso Locomotive FC,ac8h9k926hkz5wk3v7t5n7i3u,J. Fordah,Goalkeeper,13,90.0,13.0,,1.0,3.0,15.0,,19.0,,,15.0,3.0,3.0,5.0,1.0,14.0,1.0,2.0,38.0,1.0,,6.0,10.0,,1.0,3.0,1.0,,8.0,10.0,16.0,,,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,18.0,,,,,1.0,,,,,4.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,El Paso Locomotive FC,ltoddlfbimoyb6xgae4b2ktl,D. Gebhard,Midfielder,27,62.0,15.0,8.0,6.0,6.0,9.0,2.0,18.0,1.0,1.0,14.0,2.0,3.0,1.0,4.0,,1.0,,26.0,1.0,4.0,2.0,10.0,6.0,,2.0,1.0,3.0,7.0,12.0,15.0,5.0,,1.0,,1.0,,1.0,1.0,,2.0,,,,3.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,El Paso Locomotive FC,5nwr0jfy6na631d30mcp9ndre,C. Herrera,Midfielder,20,62.0,36.0,9.0,8.0,9.0,23.0,5.0,37.0,1.0,1.0,31.0,2.0,6.0,12.0,6.0,4.0,1.0,1.0,43.0,1.0,6.0,4.0,10.0,9.0,,2.0,1.0,3.0,12.0,30.0,31.0,5.0,,,,,,1.0,,,,,,,,4.0,,,1.0,,1.0,3.0,3.0,,,,1.0,,,1.0,,,2.0,1.0,1.0,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,El Paso Locomotive FC,6lob2tu6fjwv5kwkx1e1288ut,M. Jérôme,Defender,4,90.0,96.0,2.0,19.0,12.0,68.0,4.0,97.0,,,77.0,3.0,10.0,28.0,8.0,2.0,1.0,2.0,105.0,1.0,,25.0,10.0,1.0,1.0,3.0,1.0,,42.0,86.0,87.0,,1.0,,1.0,,,6.0,1.0,,1.0,1.0,,,,1.0,10.0,,1.0,,,1.0,,,,1.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,El Paso Locomotive FC,4o2odluv4usimcdtryht04zjd,L. Ketterer,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,El Paso Locomotive FC,4pzxnlbebu5v53njghf04lc5x,J. Kiesewetter,Forward,17,45.0,9.0,3.0,8.0,2.0,2.0,1.0,10.0,,1.0,9.0,1.0,1.0,2.0,1.0,1.0,,,14.0,1.0,1.0,2.0,10.0,1.0,,1.0,1.0,1.0,3.0,8.0,9.0,1.0,,,,,1.0,,2.0,,2.0,3.0,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,El Paso Locomotive FC,1y62dv6nucbkjzbynyw2gny6t,J. Kiffe,Defender,15,90.0,70.0,17.0,23.0,25.0,41.0,7.0,71.0,,1.0,56.0,3.0,10.0,33.0,17.0,3.0,1.0,,106.0,1.0,12.0,21.0,10.0,13.0,,3.0,1.0,7.0,,60.0,61.0,7.0,2.0,2.0,7.0,2.0,3.0,3.0,,1.0,,2.0,,1.0,4.0,6.0,5.0,1.0,1.0,3.0,7.0,1.0,5.0,,,,4.0,2.0,3.0,8.0,,,,5.0,2.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,El Paso Locomotive FC,1b6acix0zomqtocnuy713vi6t,Yuma,Midfielder,18,90.0,80.0,6.0,25.0,6.0,53.0,4.0,83.0,,2.0,76.0,3.0,5.0,9.0,5.0,4.0,1.0,,100.0,1.0,5.0,30.0,10.0,8.0,1.0,3.0,1.0,2.0,38.0,75.0,78.0,3.0,2.0,,8.0,,,1.0,,,,,1.0,,2.0,5.0,2.0,,2.0,,,3.0,3.0,,,,2.0,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
