liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Own Player,Throw Ins to Opposition Player,Offsides,Goals from Outside Box,Attempts from Set Pieces,Left Foot Goals,Headed Goals,Handballs conceded,Hit Woodwork,Penalties Taken,Penalty Goals,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Penalties Conceded,Unsuccessful lay-offs,Saves Made,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Own Goal Scored,Clearances Off the Line,Straight Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Foul Won Penalty,Last Man Tackle,Second Goal Assists,Penalties Off Target,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Overruns,Goal Kicks,Other Goals
Mexico_Liga_MX,2016-2017,Club León,daycar7otzfqiei5wk8rmd0b9,A. Andrade,Midfielder,11,30.0,1232.0,,5.0,1.0,1.0,1.0,372.0,10.0,61.0,19.0,213.0,4.0,4.0,20.0,7.0,15.0,1.0,23.0,261.0,78.0,17.0,89.0,381.0,4.0,28.0,42.0,251.0,14.0,17.0,109.0,6.0,94.0,27.0,142.0,8.0,61.0,15.0,17.0,13.0,727.0,21.0,15.0,15.0,,184.0,130.0,52.0,10.0,100.0,2.0,21.0,11.0,27.0,16.0,25.0,223.0,4.0,15.0,46.0,15.0,13.0,5.0,100.0,96.0,1.0,264.0,272.0,39.0,5.0,5.0,4.0,10.0,123.0,7.0,13.0,84.0,19.0,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club León,24y9mr1mizhrxmk6nglyryv2t,M. Boselli,Forward,17,1.0,1198.0,2.0,24.0,,7.0,3.0,217.0,5.0,47.0,,113.0,3.0,1.0,14.0,2.0,13.0,2.0,26.0,117.0,40.0,4.0,68.0,235.0,7.0,13.0,1.0,142.0,17.0,24.0,82.0,,74.0,17.0,75.0,4.0,20.0,14.0,6.0,8.0,356.0,,16.0,3.0,3.0,47.0,64.0,58.0,10.0,58.0,11.0,11.0,,18.0,37.0,3.0,110.0,13.0,19.0,1.0,16.0,,,26.0,50.0,7.0,140.0,153.0,63.0,,,,3.0,52.0,1.0,3.0,21.0,2.0,,15.0,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Mexico_Liga_MX,2016-2017,Club León,eosduweo896mdq134v5lu0pud,H. Burbano,Midfielder,7,26.0,457.0,3.0,2.0,,,,108.0,9.0,29.0,8.0,81.0,3.0,4.0,9.0,5.0,4.0,,5.0,79.0,16.0,11.0,10.0,108.0,4.0,7.0,13.0,83.0,5.0,5.0,19.0,,47.0,8.0,40.0,1.0,28.0,5.0,7.0,5.0,243.0,,8.0,4.0,2.0,62.0,24.0,15.0,10.0,36.0,1.0,6.0,8.0,11.0,1.0,6.0,68.0,3.0,5.0,26.0,8.0,,,27.0,8.0,,89.0,89.0,6.0,,,,9.0,32.0,2.0,3.0,35.0,7.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club León,68hh4crundifu4mh3dcrmjbv9,G. Burdisso,Defender,3,,1280.0,,,11.0,1.0,1.0,386.0,3.0,21.0,,117.0,34.0,4.0,60.0,5.0,8.0,2.0,24.0,133.0,174.0,24.0,59.0,410.0,2.0,25.0,,232.0,18.0,12.0,119.0,,74.0,,95.0,1.0,49.0,15.0,7.0,24.0,604.0,,15.0,17.0,14.0,66.0,205.0,20.0,10.0,76.0,4.0,59.0,,15.0,39.0,1.0,129.0,70.0,20.0,,15.0,,2.0,29.0,110.0,1.0,272.0,291.0,63.0,5.0,3.0,,17.0,53.0,7.0,27.0,37.0,4.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club León,dmogbtgv7uizl3dk6zc28v0lx,Jorge Calderón,Forward,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club León,8buy9bx3obao6u4cptzplh6mt,G. Cano,Forward,9,4.0,419.0,8.0,7.0,,2.0,2.0,82.0,2.0,23.0,2.0,48.0,1.0,,2.0,,11.0,1.0,10.0,43.0,20.0,3.0,21.0,89.0,2.0,8.0,2.0,59.0,7.0,16.0,23.0,,25.0,6.0,20.0,2.0,10.0,3.0,1.0,7.0,144.0,,11.0,2.0,,24.0,22.0,24.0,10.0,13.0,5.0,7.0,2.0,4.0,6.0,4.0,40.0,1.0,8.0,4.0,11.0,,1.0,17.0,19.0,2.0,60.0,66.0,16.0,,1.0,,2.0,27.0,1.0,1.0,7.0,1.0,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club León,6xaakqimjazir29yhx7zbkvrp,J. Cornejo,Defender,23,5.0,784.0,2.0,,7.0,,,245.0,2.0,17.0,4.0,90.0,16.0,3.0,42.0,8.0,3.0,1.0,10.0,99.0,108.0,20.0,34.0,270.0,1.0,19.0,2.0,154.0,7.0,5.0,76.0,2.0,77.0,6.0,79.0,,35.0,9.0,11.0,10.0,415.0,8.0,11.0,8.0,4.0,49.0,136.0,3.0,10.0,43.0,2.0,40.0,2.0,6.0,15.0,1.0,74.0,30.0,8.0,13.0,11.0,6.0,,21.0,40.0,,182.0,194.0,25.0,4.0,,1.0,14.0,31.0,6.0,28.0,28.0,3.0,1.0,,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club León,7nbnf0p1iuyzqjfszvnhq7e21,J. Durán,Defender,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club León,ev81azzxck1qjnny73v0igp1x,C. González,Forward,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club León,32mw6pls6mltxk1o1xa2387v9,J. González,Defender,35,,1209.0,2.0,1.0,9.0,,,449.0,2.0,34.0,,134.0,33.0,3.0,55.0,6.0,4.0,2.0,10.0,127.0,232.0,37.0,53.0,474.0,1.0,19.0,1.0,289.0,15.0,4.0,108.0,,101.0,1.0,75.0,2.0,64.0,13.0,8.0,33.0,669.0,,15.0,6.0,9.0,82.0,231.0,9.0,10.0,66.0,,77.0,,7.0,22.0,,114.0,58.0,17.0,,15.0,,,38.0,108.0,,347.0,366.0,32.0,5.0,,,23.0,48.0,14.0,32.0,44.0,6.0,3.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
