liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
USA_US_Open_Cup,2014,OKC Energy FC,4mef5q0kqf7cxuwe5erjs43x1,S. Badr,Goalkeeper,,1,0,0,0,0,0,0,0
USA_US_Open_Cup,2014,OKC Energy FC,4mnxrqnmituba7n3wvrpec4ph,P. Caringi,Attacker,,0,1,0,0,0,0,0,0
USA_US_Open_Cup,2014,OKC Energy FC,4mywh9wd7sz57cmkjyyun285x,R. Clark,Goalkeeper,,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2014,OKC Energy FC,ahhld4s3rgzzie8vdsmhgrhed,A. Djeziri,Attacker,,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2014,OKC Energy FC,1bzabfgp5kbkdrl2q7cbh3qad,P. Doue,Defender,,1,0,1,0,0,0,0,0
USA_US_Open_Cup,2014,OKC Energy FC,6cetznd9bk65n2ebxscywa5zp,C. Duke,Midfielder,,1,0,0,0,0,0,0,0
USA_US_Open_Cup,2014,OKC Energy FC,bjuf775oc8qrbiogdbfdvu191,G. Evans,Midfielder,,1,0,0,0,0,0,0,0
USA_US_Open_Cup,2014,OKC Energy FC,axfsb5imzg5hgzgyn5w2cqtx,K. Greig,Attacker,,1,1,0,0,0,0,1,0
USA_US_Open_Cup,2014,OKC Energy FC,4n906l2pzy8v522f5cxw9j7bp,M. Gunderson,Defender,,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2014,OKC Energy FC,35h1pxfpnb4d9z5cop1p9dwwl,C. Hedrick,Defender,,1,0,1,0,0,0,0,0
USA_US_Open_Cup,2014,OKC Energy FC,4nia8nwaki8jutnnib8aws91x,D. Leichty,Midfielder,,1,1,0,0,0,0,0,1
USA_US_Open_Cup,2014,OKC Energy FC,2xmlacb7of1bdv3gh791ob0t1,P. Lund,Attacker,,1,0,0,0,0,0,0,1
USA_US_Open_Cup,2014,OKC Energy FC,46mm4wpbzw003zlhxml573h79,K. Miller,Defender,,1,0,1,0,0,0,0,0
USA_US_Open_Cup,2014,OKC Energy FC,4nr1ocxp67jfdmteia2j8bbv9,T. Morad,Defender,,1,0,0,0,0,0,1,0
USA_US_Open_Cup,2014,OKC Energy FC,dqnrbdfoo12lv9zreds67djv9,S. Perry,Attacker,,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2014,OKC Energy FC,4onzxiyx5uset8pa9vq6vcw5x,N. Shiffman,Midfielder,,1,0,1,0,0,0,0,0
USA_US_Open_Cup,2014,OKC Energy FC,8eipf8qrhfdni7ffgrpdp7ro5,M. Thomas,Defender,,1,0,0,1,1,0,0,0
USA_US_Open_Cup,2014,OKC Energy FC,aawah1od29z2fqe0nczvsiled,A. Villon,Midfielder,,1,0,0,0,0,0,0,0
