liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Leftside Passes,Open Play Passes,Progressive Carries,Recoveries,Rightside Passes,Shots On Target ( inc goals ),Starts,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Foul Attempted Tackle,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Substitute Off,Unsuccessful lay-offs,Hit Woodwork,Substitute On,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Yellow Cards,Successful Crosses & Corners,Successful Crosses open play,Total Fouls Won,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Successful Launches,Total Big Chances Saved,Corners Taken (incl short corners),Corners Won,Key Passes (Attempt Assists),Overruns,Successful Corners into Box,Successful Lay-offs,Total Big Chances Created,Unsuccessful Corners into Box,Offsides,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Total Big Chances Scored,Home Goals,Away Goals,Assists (Intentional),Goal Assists,Blocked Shots,Through balls,Catches,Saves made - parried,Clearances Off the Line,Handballs conceded,Attempts from Set Pieces,Goals from Outside Box,Right Foot Goals,Goalkeeper Smother,Goals Conceded Outside Box,Penalty Goals Conceded,Shots Created,Drops,Penalties Faced,Left Foot Goals,Penalties Conceded,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Other Goals,Straight Red Cards,Total Red Cards,Last Player Tackle,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed,Direct Setpiece Goals,Set Pieces Goals,Penalties Saved,Saves from Penalty,Own Goal Scored
Concacaf_Concacaf_Champions_Cup,2026,Inter Miami CF,d22cxgsxcqm0yqhanvcvl0ahg,C. Abadia-Reda,Defender,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Inter Miami CF,3oqz86s2ngipsrb1jbb36buqy,N. Allen,Defender,32,1.0,,1.0,2.0,19.0,1.0,6.0,1.0,6.0,2.0,4.0,19.0,23.0,2.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,67.0,1.0,3.0,24.0,,1.0,,3.0,54.0,19.0,35.0,51.0,3.0,,1.0,14.0,140.0,,,6.0,2.0,17.0,67.0,,54.0,3.0,1.0,13.0,102.0,,3.0,5.0,7.0,7.0,8.0,0.0,1.0,3.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Inter Miami CF,6mgwcjden6vbuyrcexaxu9ogk,T. Allende,Forward,21,2.0,,2.0,2.0,11.0,,12.0,1.0,13.0,7.0,6.0,36.0,6.0,2.0,1.0,1.0,11.0,7.0,4.0,2.0,18.0,37.0,5.0,4.0,2.0,1.0,2.0,1.0,1.0,29.0,20.0,9.0,28.0,,1.0,,,180.0,5.0,1.0,3.0,1.0,21.0,37.0,2.0,29.0,1.0,9.0,8.0,66.0,1.0,,1.0,7.0,3.0,7.0,0.0,1.0,1.0,,1.0,,1.0,,,2.0,2.0,,,,2.0,,,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Inter Miami CF,b3lwrjpn01y0z8py3o3sp3tre,D. Ayala,Midfielder,22,,,,1.0,1.0,,1.0,,4.0,1.0,3.0,1.0,4.0,1.0,,,4.0,1.0,3.0,,4.0,17.0,,,9.0,,,1.0,1.0,15.0,12.0,4.0,15.0,1.0,,,,12.0,,,,1.0,2.0,18.0,,16.0,1.0,,2.0,23.0,,1.0,2.0,2.0,,,0.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Inter Miami CF,d7efidcaz053ml8l4h19i7fmx,L. Barraza,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Inter Miami CF,bfwr4kqbk0sqnlv8he4hyezft,G. Berterame,Forward,19,8.0,6.0,2.0,2.0,11.0,,10.0,1.0,16.0,12.0,4.0,19.0,,2.0,1.0,1.0,8.0,6.0,2.0,,9.0,25.0,2.0,7.0,8.0,2.0,2.0,1.0,1.0,20.0,13.0,10.0,22.0,,1.0,,,180.0,3.0,2.0,3.0,3.0,17.0,28.0,3.0,23.0,1.0,7.0,5.0,53.0,2.0,,,3.0,2.0,5.0,0.0,2.0,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Inter Miami CF,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,Defender,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Inter Miami CF,bmuuex6k6mwfnqmvvq4ai0f10,Y. Bright,Midfielder,42,4.0,,4.0,2.0,17.0,,16.0,1.0,17.0,3.0,14.0,11.0,19.0,2.0,1.0,1.0,13.0,3.0,10.0,1.0,25.0,97.0,4.0,8.0,36.0,,2.0,2.0,1.0,79.0,29.0,50.0,78.0,3.0,3.0,,,168.0,1.0,,2.0,2.0,22.0,97.0,,79.0,6.0,,18.0,125.0,,5.0,6.0,9.0,9.0,12.0,0.0,1.0,5.0,2.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Inter Miami CF,aymd7oegdw0wsqbvfl7xrl0r8,J. Convers,Midfielder,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Inter Miami CF,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,Midfielder,7,,,,2.0,23.0,,52.0,1.0,20.0,6.0,14.0,39.0,49.0,2.0,1.0,1.0,20.0,6.0,14.0,,68.0,166.0,23.0,13.0,35.0,,2.0,3.0,13.0,139.0,68.0,80.0,135.0,1.0,2.0,,1.0,180.0,3.0,,,3.0,33.0,175.0,2.0,148.0,3.0,1.0,27.0,202.0,2.0,3.0,11.0,25.0,4.0,16.0,0.0,2.0,1.0,,2.0,,,,,2.0,2.0,,,,8.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Inter Miami CF,9fz4lzq3u50914qgqhkuvydpl,M. Falcón,Defender,37,,,,1.0,,,,,,,,,,1.0,,,,,,,2.0,3.0,,,1.0,,1.0,,,3.0,,3.0,3.0,,,,,7.0,,,,,,3.0,,3.0,,,,3.0,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Inter Miami CF,87plrqqcwrv16d5v8mretfp7u,I. Fray,Defender,17,,,,1.0,3.0,1.0,2.0,,3.0,1.0,2.0,4.0,5.0,1.0,,,3.0,1.0,2.0,,5.0,12.0,2.0,1.0,,,,,,12.0,7.0,6.0,13.0,,1.0,,4.0,18.0,,,,1.0,1.0,13.0,,13.0,1.0,,,21.0,,,,,,,0.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Inter Miami CF,c1fvknrf94i05q738d5r7vmdw,T. Hall,Defender,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Inter Miami CF,5hjkyevqygoz216eavxkrh3bo,G. Luján,Defender,2,5.0,3.0,2.0,2.0,9.0,2.0,17.0,,7.0,5.0,2.0,7.0,29.0,2.0,1.0,1.0,2.0,2.0,,1.0,79.0,169.0,12.0,4.0,60.0,,1.0,,6.0,161.0,30.0,139.0,163.0,,,,3.0,173.0,,,3.0,2.0,8.0,177.0,,169.0,,,8.0,189.0,,1.0,5.0,5.0,3.0,3.0,0.0,1.0,1.0,,,,,,1.0,,,1.0,,,,7.0,,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Inter Miami CF,c5ryhn04g9goikd0blmh83aol,L. Messi,Forward,10,1.0,1.0,,2.0,15.0,,40.0,1.0,15.0,8.0,7.0,60.0,30.0,2.0,1.0,1.0,14.0,7.0,7.0,1.0,23.0,77.0,24.0,7.0,11.0,2.0,2.0,,3.0,63.0,46.0,19.0,62.0,3.0,,,,180.0,6.0,,,1.0,36.0,79.0,2.0,65.0,3.0,5.0,14.0,118.0,4.0,,2.0,21.0,2.0,12.0,0.0,,4.0,3.0,,,,,,9.0,1.0,,,,4.0,,,,,,,,,,5.0,2.0,4.0,1.0,,5.0,1.0,4.0,,1.0,1.0,1.0,,,1.0,0.0,,,3.0,,,,,1.0,,,,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,
