liga,temporada,equipo,id,nombre,posicion,dorsal,Shots Off Target (inc woodwork),Unsuccessful Short Passes,Starts,Recoveries,Successful Corners into Box,Tackles Won,Successful Passes Own Half,Aerial Duels lost,Aerial Duels,Right Foot Goals,Unsuccessful Crosses & Corners,Goals from Outside Box,Leftside Passes,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Fifty Fifty,PutThrough/Blocked Distribution,Assists (Intentional),Total Unsuccessful Passes ( Excl Crosses & Corners ),Second Goal Assists,Open Play Passes,Blocked Shots,Successful Short Passes,Ground Duels lost,Clean Sheets,Time Played,Duels,Throw Ins to Own Player,Total Fouls Conceded,Goal Assists,Total Fouls Won,Corners Won,Handballs conceded,Unsuccessful lay-offs,Unsuccessful Passes Own Half,Rightside Passes,Total Tackles,Total Clearances,Unsuccessful Dribbles,Unsuccessful Corners into Box,Successful Passes Opposition Half,Appearances,Corners Taken (incl short corners),Successful Dribbles,Hit Woodwork,Goals Conceded Inside Box,Forward Passes,Aerial Duels won,Straight Red Cards,Key Passes (Attempt Assists),Goals,Total Touches In Opposition Box,Times Tackled,Index,Penalty Goals Conceded,Goals Conceded,Goals Conceded Outside Box,Unsuccessful Long Passes,Successful Crosses & Corners,Substitute Off,Total Red Cards,Unsuccessful Launches,Successful Long Passes,Successful Crosses open play,Goals from Inside Box,Attempts from Set Pieces,Successful Lay-offs,Touches,Tackles Lost,Yellow Cards,Substitute On,Interceptions,PutThrough/Blocked Distribution Won,Backward Passes,Ground Duels won,Successful Open Play Passes,Ground Duels,Duels lost,Unsuccessful Crosses open play,Games Played,Through balls,Total Losses Of Possession,Fifty Fifty,Duels won,Total Passes,Total Shots,Foul Attempted Tackle,Shots On Target ( inc goals ),Home Goals,Away Goals,Winning Goal,Blocks,Successful Launches,GK Successful Distribution,Clearances Off the Line,Offsides,Left Foot Goals,Throw Ins to Opposition Player,Headed Goals,GK Unsuccessful Distribution,Last Man Tackle,Saves Made from Outside Box,Drops,Penalties Faced,Penalties Conceded,Saves Made,Punches,Saves made - parried,Catches,Saves Made from Inside Box,Goalkeeper Smother,Saves made - caught,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Penalties Saved,Saves from Penalty,Goal Kicks,Overruns,Last Player Tackle,Goals Openplay,Penalties Off Target,Other Goals,Carries,Progressive Carries,Final Third Touches,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved
USA_MLS,2022,Charlotte FC,3nvijn3ctkplajtt1dd23wycp,M. Gaines,Forward,17,4.0,48.0,11.0,45.0,,9.0,59.0,18.0,24.0,,52.0,,89.0,93.0,207.0,10.0,25.0,4.0,51.0,,257.0,3.0,205.0,71.0,1.0,1068.0,138.0,4.0,16.0,4.0,15.0,21.0,,,10.0,23.0,11.0,1.0,26.0,,156.0,24.0,,17.0,1.0,11.0,42.0,6.0,,10.0,1.0,61.0,48.0,50.0,1.0,15.0,4.0,3.0,8.0,9.0,,1.0,2.0,8.0,1.0,,4.0,497.0,2.0,3.0,13.0,4.0,5.0,104.0,43.0,206.0,114.0,89.0,52.0,24.0,2.0,185.0,28.0,49.0,258.0,12.0,6.0,8.0,1.0,0.0,0.0,,,,,3.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Charlotte FC,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,Midfielder,19,,5.0,,1.0,1.0,,5.0,1.0,2.0,,2.0,,2.0,6.0,16.0,1.0,1.0,,5.0,,21.0,,15.0,1.0,,16.0,5.0,,1.0,,1.0,,,,1.0,6.0,,,,1.0,12.0,3.0,2.0,1.0,,,3.0,1.0,,2.0,,1.0,,1.0,,,,,1.0,,,,1.0,,,,1.0,28.0,,1.0,3.0,,,10.0,2.0,16.0,3.0,2.0,,3.0,,7.0,1.0,3.0,21.0,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Charlotte FC,9n403vt63i8sxmbpu1vp0kcmh,D. Jones,Midfielder,20,4.0,52.0,10.0,85.0,,14.0,243.0,8.0,26.0,1.0,1.0,,148.0,43.0,403.0,12.0,14.0,,63.0,,453.0,2.0,391.0,46.0,2.0,945.0,134.0,,19.0,,25.0,,1.0,,21.0,139.0,26.0,14.0,4.0,,160.0,16.0,,11.0,1.0,11.0,98.0,18.0,,2.0,1.0,9.0,24.0,95.0,,14.0,3.0,11.0,,4.0,,4.0,12.0,,1.0,,1.0,633.0,12.0,3.0,6.0,9.0,8.0,81.0,62.0,391.0,108.0,54.0,1.0,16.0,1.0,99.0,23.0,80.0,466.0,5.0,8.0,1.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Charlotte FC,8q7iu937hshsuvuhfwq5n0udx,K. Jóźwiak,Midfielder,7,9.0,80.0,13.0,48.0,3.0,15.0,119.0,22.0,35.0,,35.0,,93.0,100.0,328.0,12.0,26.0,3.0,86.0,,403.0,5.0,317.0,66.0,,1155.0,164.0,8.0,26.0,3.0,20.0,8.0,,2.0,21.0,90.0,26.0,5.0,19.0,9.0,219.0,19.0,19.0,17.0,1.0,21.0,79.0,13.0,,17.0,,61.0,34.0,43.0,1.0,24.0,3.0,6.0,10.0,9.0,,1.0,11.0,4.0,,,8.0,671.0,11.0,4.0,6.0,8.0,11.0,152.0,63.0,318.0,129.0,88.0,24.0,19.0,1.0,186.0,29.0,76.0,414.0,13.0,14.0,4.0,,,0.0,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Charlotte FC,15ara0jd9j49swuwoi7z8pzo5,K. Kahlina,Goalkeeper,1,,10.0,31.0,243.0,,,634.0,1.0,11.0,,,,243.0,235.0,747.0,,3.0,,306.0,1.0,724.0,,537.0,2.0,7.0,2790.0,17.0,,1.0,,4.0,,,,71.0,151.0,,16.0,,,113.0,31.0,,,,40.0,659.0,10.0,,,,,,65.0,4.0,48.0,8.0,296.0,,,,96.0,210.0,,,,,1342.0,,1.0,,2.0,,,4.0,557.0,6.0,3.0,,31.0,,316.0,,14.0,1053.0,,1.0,,,,0.0,,38.0,263.0,,,,,,73.0,,36.0,2.0,4.0,1.0,98.0,4.0,25.0,24.0,61.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Charlotte FC,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,Defender,24,2.0,96.0,18.0,87.0,,16.0,411.0,16.0,31.0,,47.0,,342.0,123.0,756.0,19.0,34.0,1.0,123.0,1.0,858.0,,716.0,43.0,4.0,1667.0,121.0,166.0,21.0,1.0,11.0,6.0,1.0,,47.0,51.0,25.0,30.0,7.0,,356.0,26.0,,11.0,,25.0,300.0,15.0,,20.0,,11.0,17.0,34.0,3.0,29.0,4.0,27.0,11.0,4.0,,8.0,40.0,11.0,,,3.0,1336.0,9.0,2.0,8.0,26.0,16.0,186.0,47.0,736.0,90.0,59.0,47.0,26.0,6.0,237.0,39.0,62.0,879.0,5.0,12.0,3.0,,,0.0,9.0,4.0,,,1.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Charlotte FC,dyqr2z4r3oilkvxc95dmxm609,C. Makoun,Defender,14,7.0,43.0,11.0,79.0,,14.0,473.0,15.0,26.0,,4.0,,188.0,62.0,620.0,16.0,15.0,,99.0,,681.0,1.0,576.0,25.0,,1228.0,74.0,6.0,17.0,,4.0,2.0,,,41.0,270.0,17.0,55.0,1.0,,147.0,21.0,,2.0,,22.0,186.0,11.0,,1.0,,6.0,4.0,23.0,6.0,25.0,3.0,56.0,,3.0,,28.0,44.0,,,,,894.0,3.0,3.0,10.0,17.0,7.0,75.0,23.0,586.0,48.0,40.0,4.0,21.0,,116.0,30.0,34.0,719.0,9.0,8.0,2.0,,,0.0,16.0,7.0,20.0,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Charlotte FC,537yyv46hctf4ig8h7x63cokq,A. Malanda,Defender,21,2.0,14.0,6.0,35.0,,3.0,244.0,7.0,14.0,,2.0,,142.0,33.0,325.0,3.0,4.0,,45.0,,360.0,1.0,301.0,9.0,2.0,540.0,34.0,1.0,8.0,1.0,3.0,2.0,,,14.0,57.0,5.0,22.0,1.0,,81.0,6.0,,3.0,1.0,6.0,152.0,7.0,,,,4.0,1.0,71.0,,8.0,2.0,31.0,,,,11.0,24.0,,,,,431.0,2.0,,,8.0,2.0,19.0,11.0,317.0,20.0,16.0,2.0,6.0,,51.0,8.0,18.0,370.0,2.0,2.0,,,,0.0,3.0,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Charlotte FC,aiifscgp07zvj7thb3p3huelm,G. Marks,Goalkeeper,31,,1.0,1.0,5.0,,,22.0,,,,,,5.0,5.0,23.0,,,,6.0,,23.0,,19.0,,,90.0,1.0,,,,1.0,,,,1.0,8.0,,,,,1.0,1.0,,,,2.0,16.0,,,,,,,20.0,,2.0,,5.0,,,,,4.0,,,,,37.0,,,,,,,1.0,19.0,1.0,,,1.0,,6.0,,1.0,29.0,,,,,,0.0,,1.0,8.0,,,,,,2.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Charlotte FC,2o4vyv2eat4xpv1nuk6vnqicq,Q. McNeill,Midfielder,35,1.0,22.0,10.0,33.0,,7.0,91.0,8.0,12.0,,9.0,,66.0,29.0,195.0,10.0,16.0,1.0,29.0,1.0,212.0,,187.0,29.0,,671.0,71.0,,11.0,1.0,12.0,4.0,1.0,1.0,9.0,45.0,13.0,11.0,6.0,,105.0,11.0,,5.0,,8.0,57.0,4.0,,4.0,1.0,8.0,14.0,83.0,1.0,12.0,4.0,7.0,1.0,10.0,,1.0,8.0,1.0,1.0,,2.0,337.0,6.0,2.0,1.0,4.0,8.0,56.0,30.0,183.0,59.0,37.0,9.0,11.0,2.0,70.0,26.0,34.0,224.0,3.0,4.0,2.0,1.0,0.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Charlotte FC,bzrkd4tflwk4mcuohced0htqt,J. Mora,Defender,28,5.0,101.0,18.0,102.0,,24.0,379.0,25.0,42.0,,41.0,,49.0,159.0,688.0,20.0,54.0,,173.0,,835.0,1.0,651.0,49.0,6.0,1716.0,153.0,132.0,15.0,,10.0,11.0,2.0,,55.0,255.0,39.0,28.0,11.0,,320.0,23.0,,13.0,,28.0,374.0,17.0,,12.0,,8.0,19.0,46.0,1.0,32.0,4.0,72.0,11.0,5.0,,24.0,37.0,10.0,,1.0,,1313.0,15.0,2.0,5.0,25.0,18.0,183.0,62.0,662.0,111.0,74.0,41.0,23.0,,291.0,41.0,79.0,861.0,5.0,8.0,,,,0.0,6.0,8.0,,,1.0,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Charlotte FC,42w85x2r2pqnwr8udn4hdf7it,C. Ortíz,Midfielder,10,6.0,38.0,8.0,31.0,6.0,6.0,49.0,13.0,18.0,1.0,20.0,1.0,47.0,56.0,145.0,9.0,9.0,,50.0,,185.0,3.0,140.0,43.0,,641.0,88.0,1.0,21.0,2.0,13.0,4.0,,,14.0,57.0,8.0,2.0,8.0,8.0,106.0,15.0,16.0,6.0,1.0,5.0,49.0,5.0,,15.0,1.0,16.0,15.0,46.0,1.0,7.0,2.0,12.0,10.0,8.0,,3.0,5.0,3.0,,1.0,1.0,333.0,2.0,4.0,7.0,2.0,7.0,42.0,27.0,135.0,70.0,56.0,7.0,15.0,1.0,108.0,19.0,32.0,195.0,9.0,12.0,3.0,0.0,1.0,0.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Charlotte FC,5novgmlsxakqp379gsdj3b9p1,Y. Reyna,Forward,26,6.0,47.0,10.0,46.0,6.0,4.0,62.0,4.0,6.0,2.0,26.0,,39.0,68.0,214.0,4.0,10.0,3.0,52.0,,249.0,6.0,197.0,71.0,,846.0,121.0,8.0,11.0,3.0,24.0,11.0,,,10.0,100.0,12.0,3.0,26.0,9.0,166.0,19.0,25.0,8.0,1.0,16.0,63.0,2.0,,13.0,3.0,41.0,49.0,100.0,2.0,21.0,5.0,5.0,14.0,10.0,,1.0,17.0,7.0,3.0,2.0,2.0,494.0,8.0,1.0,9.0,6.0,5.0,64.0,44.0,201.0,115.0,75.0,14.0,19.0,4.0,156.0,12.0,46.0,266.0,17.0,7.0,11.0,1.0,2.0,0.0,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Charlotte FC,ak6o5hcd9n8713vniq3q4qga1,Sergio Ruiz,Midfielder,6,1.0,47.0,7.0,48.0,6.0,8.0,146.0,9.0,17.0,1.0,10.0,,98.0,50.0,318.0,14.0,11.0,1.0,52.0,1.0,362.0,3.0,307.0,47.0,,717.0,101.0,1.0,15.0,2.0,12.0,7.0,2.0,2.0,12.0,116.0,11.0,9.0,6.0,8.0,178.0,18.0,16.0,14.0,,8.0,78.0,8.0,,12.0,1.0,21.0,19.0,76.0,1.0,8.0,,5.0,6.0,4.0,,2.0,11.0,,1.0,,7.0,507.0,3.0,2.0,11.0,8.0,5.0,78.0,37.0,310.0,84.0,56.0,1.0,18.0,1.0,96.0,26.0,45.0,370.0,3.0,9.0,2.0,1.0,0.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Charlotte FC,7su9vrjsmo84ae2prlgpc41k9,D. Ríos,Forward,12,12.0,87.0,15.0,33.0,,6.0,88.0,58.0,102.0,2.0,6.0,,85.0,73.0,275.0,20.0,19.0,1.0,87.0,1.0,350.0,12.0,265.0,58.0,2.0,1417.0,211.0,,16.0,1.0,24.0,10.0,1.0,5.0,20.0,115.0,14.0,9.0,11.0,,188.0,27.0,,13.0,1.0,16.0,42.0,44.0,,15.0,7.0,82.0,38.0,88.0,1.0,19.0,3.0,,1.0,10.0,,,10.0,1.0,7.0,,16.0,581.0,8.0,1.0,12.0,1.0,3.0,120.0,51.0,263.0,109.0,116.0,6.0,27.0,,164.0,37.0,95.0,362.0,26.0,3.0,14.0,7.0,0.0,3.0,3.0,,,,6.0,3.0,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Charlotte FC,6o5jqx64vum71hh2olnrb4178,K. Santos,Defender,36,,5.0,1.0,5.0,,1.0,6.0,,,,1.0,,1.0,3.0,9.0,,1.0,,5.0,,14.0,,9.0,4.0,,57.0,7.0,1.0,2.0,,1.0,,,,3.0,1.0,2.0,1.0,,,3.0,1.0,,,,2.0,6.0,,,,,,1.0,6.0,,2.0,,,,1.0,,,,,,,,26.0,1.0,,,,,6.0,3.0,9.0,7.0,4.0,1.0,1.0,,12.0,,3.0,14.0,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Charlotte FC,4k660h0n22tulciczpvmf1nmd,P. Sisniega,Goalkeeper,23,,,2.0,24.0,,,26.0,,2.0,,,,8.0,20.0,40.0,,,,24.0,,36.0,,18.0,,1.0,180.0,4.0,,,,2.0,,,,4.0,8.0,,1.0,,,14.0,2.0,,,,1.0,48.0,2.0,,,,,,10.0,,2.0,1.0,24.0,,,,13.0,22.0,,,,,86.0,,,,,,,2.0,25.0,2.0,,,2.0,,25.0,,4.0,64.0,,,,,,0.0,,6.0,18.0,,,,,,6.0,,4.0,,,,8.0,1.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
