liga,temporada,equipo,id,nombre,posicion,dorsal,Handballs conceded,Shots On Target ( inc goals ),Goal Assists,Tackles Won,Key Passes (Attempt Assists),Total Touches In Opposition Box,Unsuccessful Crosses open play,Total Tackles,Yellow Cards,Tackles Lost,Throw Ins to Own Player,Unsuccessful Crosses & Corners,Leftside Passes,Successful Passes Opposition Half,Rightside Passes,Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Appearances,Blocks,Goals from Inside Box,Ground Duels lost,Aerial Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Short Passes,Interceptions,Successful Open Play Passes,Duels won,Times Tackled,Penalties Conceded,Unsuccessful Passes Own Half,Total Passes,Goals,Successful Passes Own Half,Aerial Duels,Duels lost,Successful Dribbles,Total Fouls Won,Total Clearances,Backward Passes,Ground Duels won,Index,Penalty Goals Conceded,Substitute On,Games Played,Goals Conceded Inside Box,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Clean Sheets,Touches,Goals Conceded,Substitute Off,Total Losses Of Possession,Corners Won,PutThrough/Blocked Distribution Won,Total Shots,Duels,Successful Long Passes,Time Played,Forward Passes,Starts,Unsuccessful Dribbles,Unsuccessful Short Passes,Foul Attempted Tackle,Unsuccessful Long Passes,Total Fouls Conceded,Recoveries,Right Foot Goals,Aerial Duels lost,Open Play Passes,Successful Lay-offs,Unsuccessful Launches,Successful Launches,Ground Duels,Home Goals,Away Goals,Winning Goal,Corners Taken (incl short corners),Throw Ins to Opposition Player,Goals Conceded Outside Box,Successful Crosses & Corners,Successful Corners into Box,Successful Crosses open play,Goals from Outside Box,Attempts from Set Pieces,Second Goal Assists,Assists (Intentional),Unsuccessful Corners into Box,Offsides,Blocked Shots,Hit Woodwork,Headed Goals,Unsuccessful lay-offs,Through balls,Last Man Tackle,Total Red Cards,Left Foot Goals,Straight Red Cards,GK Unsuccessful Distribution,Catches,Punches,Saves made - caught,Saves from Penalty,Penalties Faced,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Drops,Penalties Saved,GK Successful Distribution,Saves Made from Inside Box,Own Goal Scored,Saves made - parried,Crosses not Claimed,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Off Target,Clearances Off the Line,Red Cards - 2nd Yellow,Set Pieces Goals,Other Goals
USA_MLS,2019,Club de Foot Montréal,8x7ureyddmuodp6nl4rxfudw5,C. Diop,Goalkeeper,23,,,,1.0,,,,1.0,,,,,5.0,8.0,6.0,,25.0,2.0,,,,,24.0,16.0,,14.0,1.0,,,6.0,49.0,,17.0,,,,,2.0,,1.0,64.0,,,2.0,1.0,,18.0,1.0,67.0,1.0,,24.0,,,,1.0,9.0,180.0,38.0,2.0,,,,24.0,,16.0,,,26.0,,11.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,6.0,5.0,,,16.0,1.0,,4.0,,,,,,,,,
USA_MLS,2019,Club de Foot Montréal,2tcr2t6labk3mqlg7f87wpbyt,R. Fanni,Defender,16,,,,,,1.0,,2.0,,2.0,,,42.0,41.0,34.0,,115.0,3.0,2.0,,3.0,5.0,18.0,103.0,12.0,112.0,10.0,,,8.0,133.0,,74.0,8.0,6.0,2.0,1.0,17.0,3.0,5.0,62.0,,,3.0,3.0,3.0,10.0,1.0,179.0,3.0,,22.0,1.0,1.0,,16.0,12.0,270.0,54.0,3.0,1.0,12.0,,6.0,,18.0,,3.0,130.0,,2.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Club de Foot Montréal,exrcpc76set7w6yubtfsy3cnp,A. Jackson-Hamel,Forward,11,,6.0,,,5.0,27.0,1.0,2.0,,2.0,,2.0,30.0,62.0,29.0,6.0,98.0,16.0,1.0,3.0,21.0,22.0,45.0,96.0,,86.0,36.0,,,6.0,143.0,3.0,37.0,66.0,65.0,5.0,9.0,3.0,53.0,14.0,96.0,2.0,10.0,16.0,11.0,6.0,41.0,,223.0,13.0,4.0,73.0,5.0,4.0,12.0,101.0,2.0,618.0,31.0,6.0,3.0,42.0,3.0,3.0,7.0,12.0,1.0,44.0,131.0,13.0,1.0,,35.0,,,,1.0,,2.0,1.0,,1.0,,,,,1.0,2.0,4.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,
USA_MLS,2019,Club de Foot Montréal,62nti15up6a14yi1featiyhd6,D. Kinumbe,Defender,25,,,,,,2.0,,3.0,,3.0,7.0,,,15.0,13.0,,21.0,1.0,,,6.0,,5.0,20.0,,21.0,4.0,,,1.0,26.0,,6.0,1.0,7.0,,1.0,2.0,8.0,4.0,38.0,1.0,,1.0,1.0,2.0,4.0,,48.0,1.0,1.0,10.0,1.0,2.0,,11.0,1.0,67.0,5.0,1.0,3.0,3.0,1.0,2.0,2.0,4.0,,1.0,26.0,,1.0,,10.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Club de Foot Montréal,9030fs6r1d6d4y9e65u4qb179,Bojan Krkić,Forward,9,2.0,6.0,,3.0,7.0,24.0,7.0,5.0,,2.0,1.0,7.0,62.0,147.0,69.0,8.0,181.0,8.0,,2.0,24.0,6.0,40.0,174.0,3.0,169.0,45.0,,,8.0,221.0,3.0,36.0,10.0,28.0,22.0,13.0,1.0,43.0,39.0,97.0,,1.0,8.0,9.0,6.0,39.0,1.0,349.0,10.0,3.0,89.0,7.0,,14.0,73.0,7.0,608.0,47.0,7.0,9.0,34.0,,6.0,2.0,30.0,3.0,4.0,209.0,1.0,2.0,,63.0,,,,2.0,,1.0,2.0,,2.0,1.0,,,,,1.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Club de Foot Montréal,1af3rrw6fvy9tcf6dz9v9nje,K. Krolicki,Midfielder,13,1.0,,,4.0,1.0,3.0,,6.0,2.0,2.0,,,72.0,97.0,61.0,1.0,219.0,10.0,,,29.0,6.0,35.0,213.0,9.0,215.0,20.0,,1.0,11.0,254.0,,123.0,8.0,31.0,1.0,7.0,5.0,62.0,14.0,17.0,2.0,5.0,10.0,10.0,10.0,24.0,,315.0,12.0,1.0,45.0,1.0,5.0,1.0,51.0,6.0,523.0,59.0,5.0,1.0,26.0,13.0,9.0,16.0,21.0,,2.0,250.0,2.0,3.0,,43.0,,,,,,2.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Club de Foot Montréal,7pcn6i4j0hfmtfet2isnsieax,L. Lappalainen,Midfielder,21,,9.0,,1.0,5.0,29.0,4.0,7.0,,6.0,2.0,4.0,36.0,108.0,71.0,3.0,165.0,11.0,,4.0,41.0,8.0,49.0,163.0,3.0,164.0,31.0,,,10.0,214.0,5.0,57.0,15.0,48.0,15.0,1.0,6.0,59.0,23.0,50.0,2.0,3.0,11.0,16.0,16.0,43.0,,347.0,17.0,4.0,104.0,8.0,10.0,12.0,79.0,2.0,683.0,48.0,8.0,13.0,45.0,,4.0,,29.0,4.0,7.0,213.0,2.0,2.0,,64.0,,,,1.0,,1.0,,,,1.0,,1.0,,,1.0,5.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Club de Foot Montréal,4kflkbicl4vmd7vftq4hdgyqd,D. Lovitz,Defender,3,,6.0,1.0,37.0,18.0,17.0,53.0,53.0,5.0,16.0,187.0,61.0,52.0,517.0,460.0,5.0,933.0,28.0,5.0,,75.0,45.0,315.0,867.0,38.0,921.0,146.0,,,83.0,1248.0,,426.0,67.0,97.0,38.0,11.0,55.0,225.0,101.0,45.0,4.0,,28.0,44.0,49.0,293.0,7.0,1903.0,50.0,,499.0,14.0,19.0,11.0,243.0,66.0,2520.0,511.0,28.0,13.0,213.0,17.0,102.0,28.0,129.0,,22.0,1234.0,2.0,24.0,9.0,176.0,,,,4.0,55.0,6.0,10.0,2.0,6.0,,3.0,1.0,1.0,2.0,3.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Club de Foot Montréal,6wxk6ofh9lavchan2soja6xg5,H. Novillo,Forward,7,,4.0,2.0,1.0,10.0,9.0,4.0,1.0,1.0,,,15.0,26.0,85.0,37.0,6.0,115.0,11.0,1.0,,38.0,3.0,31.0,106.0,1.0,109.0,25.0,,,3.0,146.0,1.0,37.0,14.0,49.0,13.0,8.0,3.0,48.0,22.0,38.0,1.0,6.0,11.0,4.0,5.0,43.0,,265.0,6.0,5.0,92.0,3.0,1.0,10.0,74.0,9.0,439.0,35.0,5.0,5.0,24.0,2.0,7.0,6.0,20.0,1.0,11.0,138.0,2.0,2.0,,60.0,,,,11.0,,2.0,7.0,3.0,2.0,1.0,,,1.0,6.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Club de Foot Montréal,a6lhzfxz1uac5qnx7di9joq21,O. Okwonkwo,Forward,18,3.0,15.0,2.0,24.0,17.0,82.0,27.0,40.0,4.0,16.0,1.0,27.0,169.0,271.0,72.0,25.0,402.0,28.0,1.0,8.0,100.0,16.0,90.0,394.0,4.0,401.0,100.0,,,22.0,492.0,8.0,139.0,45.0,129.0,28.0,16.0,4.0,184.0,84.0,49.0,2.0,4.0,28.0,31.0,31.0,95.0,,823.0,35.0,21.0,222.0,16.0,11.0,40.0,229.0,8.0,1784.0,67.0,24.0,27.0,86.0,12.0,4.0,33.0,77.0,6.0,29.0,491.0,13.0,2.0,1.0,184.0,,,,,,4.0,8.0,,8.0,,,,2.0,,19.0,15.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
USA_MLS,2019,Club de Foot Montréal,cz92q10uklp9lz2g7oeb2gut,I. Piatti,Midfielder,10,,4.0,1.0,10.0,10.0,41.0,6.0,13.0,1.0,3.0,3.0,7.0,34.0,135.0,86.0,9.0,179.0,11.0,1.0,3.0,69.0,4.0,53.0,161.0,3.0,168.0,48.0,,,7.0,232.0,3.0,45.0,5.0,70.0,14.0,17.0,3.0,57.0,44.0,46.0,1.0,2.0,11.0,14.0,11.0,53.0,,421.0,15.0,5.0,137.0,6.0,8.0,13.0,118.0,18.0,757.0,55.0,9.0,22.0,46.0,10.0,7.0,16.0,27.0,2.0,1.0,221.0,5.0,4.0,,113.0,,,,4.0,,1.0,1.0,,1.0,,,,,1.0,3.0,7.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Club de Foot Montréal,6q37ge46z8a2zlsvqvpdjha6t,S. Piette,Midfielder,6,1.0,1.0,,24.0,13.0,,1.0,46.0,6.0,22.0,,1.0,395.0,567.0,404.0,8.0,1135.0,25.0,14.0,,74.0,41.0,213.0,1013.0,37.0,1106.0,132.0,,1.0,65.0,1348.0,,568.0,62.0,95.0,12.0,36.0,25.0,181.0,91.0,47.0,3.0,,25.0,34.0,25.0,149.0,7.0,1652.0,37.0,1.0,262.0,1.0,20.0,9.0,227.0,122.0,2220.0,368.0,25.0,3.0,142.0,23.0,71.0,30.0,215.0,,21.0,1318.0,10.0,27.0,7.0,165.0,,,,,,3.0,,,,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2019,Club de Foot Montréal,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,Defender,22,,1.0,,11.0,6.0,12.0,5.0,28.0,2.0,17.0,37.0,5.0,213.0,381.0,403.0,4.0,974.0,26.0,9.0,,35.0,24.0,164.0,894.0,27.0,949.0,68.0,,,49.0,1138.0,,593.0,55.0,66.0,,16.0,54.0,91.0,44.0,38.0,4.0,3.0,26.0,37.0,16.0,120.0,6.0,1368.0,42.0,2.0,188.0,4.0,9.0,5.0,134.0,80.0,2083.0,431.0,23.0,2.0,87.0,5.0,77.0,19.0,93.0,,31.0,1110.0,,30.0,6.0,79.0,,,,,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2019,Club de Foot Montréal,dn28vlzr8qn1qykmxc14s0h2i,L. Ricci,Midfielder,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Club de Foot Montréal,48asy23f57cnosn94zzpu1iad,B. Sagna,Defender,33,1.0,4.0,2.0,22.0,21.0,42.0,67.0,40.0,7.0,18.0,167.0,67.0,441.0,552.0,53.0,5.0,981.0,26.0,4.0,1.0,34.0,108.0,268.0,942.0,31.0,961.0,183.0,,,74.0,1249.0,1.0,444.0,165.0,91.0,14.0,23.0,61.0,235.0,75.0,49.0,4.0,1.0,26.0,39.0,41.0,261.0,4.0,1806.0,46.0,1.0,403.0,14.0,13.0,9.0,274.0,39.0,2180.0,520.0,25.0,6.0,196.0,5.0,72.0,15.0,119.0,,57.0,1229.0,,37.0,5.0,109.0,,,,2.0,18.0,7.0,15.0,,15.0,,,1.0,2.0,,1.0,4.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2019,Club de Foot Montréal,dcxy9p8c4qrf5vaeawf75714a,A. Sejdić,Midfielder,14,,,,,1.0,2.0,,,,,,,8.0,10.0,1.0,,24.0,1.0,,,3.0,,3.0,24.0,,21.0,1.0,,,,27.0,,14.0,1.0,4.0,,1.0,,14.0,1.0,21.0,,,1.0,2.0,1.0,3.0,,37.0,2.0,1.0,8.0,,1.0,,5.0,,68.0,4.0,1.0,2.0,2.0,,1.0,,4.0,,1.0,24.0,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Club de Foot Montréal,9ddoyq4wpjjr58e8g8g5z3h7t,S. Shome,Midfielder,28,2.0,3.0,1.0,21.0,9.0,17.0,4.0,39.0,3.0,18.0,10.0,4.0,160.0,327.0,128.0,4.0,511.0,27.0,,1.0,67.0,21.0,99.0,494.0,23.0,507.0,89.0,,1.0,31.0,610.0,1.0,185.0,58.0,104.0,12.0,19.0,17.0,106.0,68.0,100.0,4.0,9.0,27.0,32.0,28.0,72.0,3.0,857.0,35.0,8.0,164.0,3.0,14.0,7.0,193.0,17.0,1627.0,216.0,18.0,3.0,83.0,19.0,16.0,29.0,67.0,,37.0,606.0,6.0,4.0,2.0,135.0,,,,,2.0,3.0,1.0,,1.0,,,,1.0,,2.0,1.0,1.0,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Club de Foot Montréal,lu6un7dbprss3ptkqtv9tk9,B. Tabla,Midfielder,17,,,,1.0,2.0,5.0,2.0,1.0,,,2.0,2.0,18.0,38.0,7.0,1.0,44.0,4.0,,,9.0,1.0,11.0,43.0,,44.0,4.0,,,1.0,55.0,,6.0,3.0,11.0,2.0,,,15.0,3.0,15.0,1.0,3.0,4.0,2.0,3.0,12.0,,80.0,3.0,1.0,24.0,1.0,2.0,1.0,15.0,1.0,127.0,15.0,1.0,2.0,8.0,1.0,3.0,1.0,3.0,,2.0,55.0,,,,12.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Club de Foot Montréal,e0rejuwr1drvv52lrvgu1r3rp,S. Taïder,Midfielder,8,,24.0,7.0,18.0,55.0,70.0,29.0,36.0,2.0,18.0,16.0,116.0,353.0,917.0,634.0,31.0,1464.0,32.0,3.0,9.0,138.0,15.0,231.0,1300.0,17.0,1411.0,146.0,,,53.0,1695.0,9.0,593.0,38.0,161.0,38.0,57.0,27.0,328.0,131.0,72.0,6.0,1.0,32.0,48.0,48.0,294.0,6.0,2362.0,55.0,4.0,500.0,23.0,20.0,55.0,307.0,164.0,2728.0,380.0,31.0,28.0,172.0,16.0,59.0,24.0,175.0,6.0,23.0,1630.0,23.0,9.0,3.0,269.0,,,,105.0,,7.0,46.0,27.0,12.0,,7.0,,5.0,64.0,5.0,18.0,1.0,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,2.0,5.0,5.0,,,,,
USA_MLS,2019,Club de Foot Montréal,a6zfgjf17p31522rdkrofzob9,M. Urruti,Forward,37,2.0,21.0,6.0,33.0,24.0,100.0,10.0,47.0,5.0,14.0,11.0,18.0,130.0,334.0,146.0,16.0,463.0,31.0,1.0,4.0,132.0,7.0,116.0,441.0,15.0,395.0,138.0,,,12.0,579.0,4.0,136.0,29.0,154.0,32.0,53.0,3.0,178.0,131.0,49.0,5.0,4.0,31.0,42.0,52.0,122.0,3.0,1042.0,47.0,9.0,268.0,21.0,34.0,37.0,292.0,22.0,2436.0,125.0,27.0,18.0,100.0,23.0,16.0,41.0,113.0,4.0,22.0,509.0,17.0,3.0,1.0,263.0,,,,16.0,,5.0,7.0,2.0,2.0,,1.0,,4.0,4.0,8.0,17.0,,,4.0,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
USA_MLS,2019,Club de Foot Montréal,c8svt3yazcfaq478j0cpbmbfu,K. Yao,Defender,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
