liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Penalties Conceded,Own Goal Scored,Clearances Off the Line,Headed Goals,Total Red Cards,Straight Red Cards,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Foul Won Penalty,Set Pieces Goals,Penalties Saved,Saves from Penalty,Last Man Tackle,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Second Goal Assists,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal
USA_MLS,2016,Club de Foot Montréal,9qjtctagf147jg0c5mk53bb9x,E. Alexander,Midfielder,29,3.0,,1374.0,5.0,7.0,6.0,,,,772.0,1.0,133.0,,333.0,9.0,1.0,34.0,8.0,2.0,3.0,6.0,154.0,361.0,19.0,58.0,786.0,3.0,14.0,8.0,641.0,17.0,3.0,92.0,,201.0,8.0,66.0,,,90.0,15.0,12.0,30.0,944.0,2.0,22.0,11.0,2.0,84.0,,238.0,5.0,40.0,43.0,1.0,,53.0,,8.0,8.0,4.0,98.0,10.0,20.0,,4.0,22.0,1.0,,,,49.0,214.0,,,681.0,694.0,14.0,3.0,,,,,15.0,55.0,4.0,16.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Club de Foot Montréal,2zedqkn15thv6wx5xmgv48gd1,K. Bekker,Midfielder,18,3.0,,1139.0,2.0,5.0,9.0,1.0,1.0,,529.0,3.0,91.0,5.0,267.0,2.0,3.0,17.0,12.0,4.0,1.0,5.0,120.0,206.0,7.0,56.0,541.0,6.0,14.0,3.0,435.0,14.0,8.0,73.0,6.0,129.0,14.0,72.0,2.0,,46.0,13.0,20.0,22.0,675.0,22.0,18.0,9.0,1.0,41.0,,140.0,3.0,97.0,17.0,4.0,,33.0,,2.0,5.0,4.0,51.0,11.0,15.0,,21.0,18.0,16.0,,,,29.0,181.0,1.0,,456.0,468.0,10.0,3.0,,,,,4.0,34.0,3.0,20.0,12.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Club de Foot Montréal,14j100tgmamh4vfa9vqdhu76d,H. Bernardello,Midfielder,30,3.0,,1373.0,4.0,1.0,10.0,1.0,1.0,1.0,603.0,1.0,90.0,3.0,267.0,7.0,5.0,24.0,4.0,2.0,3.0,12.0,148.0,258.0,35.0,68.0,614.0,5.0,23.0,10.0,471.0,21.0,6.0,92.0,2.0,158.0,11.0,77.0,1.0,1.0,90.0,16.0,11.0,22.0,816.0,5.0,17.0,16.0,5.0,132.0,1.0,181.0,5.0,93.0,75.0,4.0,,51.0,1.0,22.0,11.0,9.0,155.0,7.0,24.0,,7.0,17.0,3.0,,,,68.0,185.0,,,513.0,522.0,23.0,3.0,,,,,29.0,80.0,6.0,32.0,64.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Club de Foot Montréal,erxzwfp0cehy3y4j98hajixg5,P. Bernier,Midfielder,8,10.0,2.0,1600.0,12.0,7.0,15.0,3.0,,,671.0,6.0,127.0,9.0,287.0,5.0,4.0,30.0,8.0,6.0,1.0,20.0,209.0,296.0,29.0,86.0,690.0,15.0,26.0,14.0,523.0,28.0,6.0,116.0,4.0,157.0,17.0,110.0,1.0,1.0,93.0,18.0,16.0,19.0,951.0,7.0,25.0,18.0,6.0,134.0,,216.0,24.0,86.0,70.0,,,51.0,5.0,14.0,13.0,6.0,167.0,14.0,29.0,,13.0,25.0,3.0,1.0,,2.0,77.0,190.0,,,557.0,574.0,33.0,,,3.0,,3.0,19.0,97.0,10.0,32.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Club de Foot Montréal,6kb6kwmwjh4c6oyed5upl266t,E. Bush,Goalkeeper,1,,,3411.0,,,,104.0,,,411.0,1.0,,,217.0,167.0,4.0,467.0,,,7.0,,501.0,308.0,2.0,5.0,997.0,,3.0,,220.0,53.0,,472.0,,97.0,2.0,416.0,,,373.0,38.0,1.0,56.0,1360.0,,38.0,2.0,,14.0,,803.0,,52.0,14.0,,,305.0,,5.0,7.0,,21.0,42.0,60.0,,,38.0,,,,,7.0,97.0,,,279.0,525.0,7.0,7.0,,,,,2.0,7.0,,5.0,7.0,2.0,,,,1.0,1.0,115.0,286.0,2.0,22.0,3.0,3.0,20.0,41.0,34.0,72.0,6.0,10.0,190.0,,,2.0,2.0,,,,,,,,,,
USA_MLS,2016,Club de Foot Montréal,a7ndrncluu0dtbtf80fe9sjx1,V. Cabrera,Defender,2,1.0,,2406.0,3.0,2.0,,23.0,,,1037.0,1.0,63.0,,226.0,72.0,6.0,136.0,17.0,,4.0,42.0,263.0,612.0,93.0,84.0,1058.0,1.0,37.0,6.0,694.0,37.0,,220.0,,136.0,5.0,140.0,1.0,,127.0,26.0,28.0,81.0,1492.0,,28.0,22.0,19.0,180.0,,467.0,2.0,48.0,134.0,,,144.0,,13.0,23.0,4.0,245.0,112.0,41.0,,1.0,28.0,,3.0,,,69.0,392.0,,,824.0,838.0,65.0,5.0,,,,,68.0,111.0,25.0,127.0,111.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_MLS,2016,Club de Foot Montréal,cdqzhq868bbsfj58azaiiufo5,H. Camara,Defender,6,28.0,3.0,2720.0,172.0,1.0,,18.0,2.0,,969.0,13.0,154.0,12.0,338.0,60.0,8.0,120.0,12.0,9.0,6.0,48.0,409.0,414.0,69.0,128.0,988.0,4.0,55.0,16.0,657.0,41.0,15.0,248.0,,51.0,12.0,221.0,6.0,37.0,101.0,31.0,18.0,55.0,1697.0,,32.0,29.0,15.0,203.0,,418.0,39.0,100.0,182.0,6.0,,83.0,12.0,21.0,76.0,18.0,327.0,93.0,47.0,,28.0,32.0,,7.0,,2.0,97.0,365.0,2.0,,724.0,740.0,124.0,4.0,,2.0,,,51.0,145.0,18.0,86.0,106.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_MLS,2016,Club de Foot Montréal,6r8emgp7oeom6yyibdb4g77c9,D. Choinière,Midfielder,17,,,76.0,,,,,,,21.0,1.0,10.0,,4.0,,,,,1.0,2.0,1.0,12.0,11.0,1.0,6.0,21.0,1.0,1.0,2.0,15.0,1.0,2.0,6.0,,5.0,,3.0,,,3.0,1.0,1.0,3.0,34.0,,1.0,,1.0,10.0,,4.0,4.0,20.0,4.0,1.0,,,,,1.0,1.0,12.0,,3.0,,,1.0,,1.0,,,7.0,2.0,,,15.0,15.0,2.0,,,,,,,8.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Club de Foot Montréal,9tvviubdnw847lrexh88yue39,L. Ciman,Defender,23,2.0,,2964.0,13.0,,,29.0,1.0,1.0,1328.0,3.0,77.0,2.0,322.0,72.0,5.0,170.0,16.0,13.0,7.0,37.0,359.0,803.0,67.0,120.0,1413.0,1.0,31.0,7.0,888.0,46.0,17.0,290.0,,494.0,6.0,191.0,5.0,,159.0,33.0,25.0,101.0,1982.0,,33.0,14.0,19.0,165.0,,631.0,22.0,51.0,140.0,4.0,7.0,235.0,2.0,19.0,47.0,4.0,249.0,169.0,53.0,,2.0,33.0,,2.0,1.0,,72.0,211.0,1.0,,1058.0,1123.0,84.0,6.0,,,,1.0,53.0,109.0,14.0,143.0,93.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_MLS,2016,Club de Foot Montréal,6nmcuw8asxh6k3l5khx5atmfp,M. Crépeau,Goalkeeper,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
