liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Crosses open play,Rightside Passes,Penalties Conceded,Blocked Shots,Ground Duels won,Total Shots,Goal Assists,Unsuccessful Crosses open play,Successful Corners into Box,Goals Conceded,Overruns,Foul Attempted Tackle,Clearances Off the Line,Aerial Duels lost,Successful Launches,Goals Conceded Inside Box,Second Goal Assists,Total Losses Of Possession,Yellow Cards,Unsuccessful Corners into Box,Starts,Unsuccessful Passes Own Half,Total Clearances,Corners Taken (incl short corners),Times Tackled,Games Played,Through balls,Successful Lay-offs,PutThrough/Blocked Distribution Won,Unsuccessful Long Passes,Right Foot Goals,Leftside Passes,Penalties Taken,Tackles Won,Successful Short Passes,Successful Long Passes,Blocks,Successful Passes Opposition Half,Backward Passes,Successful Open Play Passes,Index,Penalty Goals Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Attempts from Set Pieces,Corners Won,GK Successful Distribution,Unsuccessful Dribbles,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Offsides,Key Passes (Attempt Assists),Goals from Inside Box,Shots On Target ( inc goals ),Total Tackles,Total Fouls Won,Appearances,Ground Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals from Outside Box,Duels won,Assists (Intentional),Aerial Duels won,Total Fouls Conceded,Duels lost,Unsuccessful Short Passes,Forward Passes,Touches,Aerial Duels,Goals,Interceptions,Penalty Goals,PutThrough/Blocked Distribution,Total Passes,Unsuccessful Passes Opposition Half,Total Touches In Opposition Box,Successful Dribbles,Successful Passes Own Half,Clean Sheets,Unsuccessful Launches,Time Played,Duels,Tackles Lost,Shots Off Target (inc woodwork),Successful Crosses & Corners,Goal Kicks,Handballs conceded,Set Pieces Goals,Ground Duels,Unsuccessful Crosses & Corners,Home Goals,Away Goals,Winning Goal,Saves Made from Outside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Punches,Saves made - parried,Saves Made,Saves Made from Inside Box,Drops,Catches,Penalties Faced,Foul Won Penalty,Headed Goals,Hit Woodwork,Substitute Off,Substitute On,Throw Ins to Opposition Player,Last Player Tackle,Left Foot Goals,Own Goal Scored,Unsuccessful lay-offs,Penalties Saved,Saves made - caught,Saves from Penalty,Total Red Cards,Red Cards - 2nd Yellow,Straight Red Cards,Other Goals,Crosses not Claimed,Penalties Off Target
USA_MLS_Next_Pro,2024,Carolina Core FC,w92nbx3n5ztvgmf89sdp95re,A. Aguas,Defender,5,,76.0,,1.0,7.0,3.0,,,,12.0,1.0,2.0,,5.0,4.0,11.0,,45.0,1.0,,5.0,11.0,9.0,,2.0,7.0,,,1.0,22.0,,47.0,,2.0,213.0,21.0,1.0,68.0,30.0,225.0,10.0,,234.0,262.0,,,,1.0,23.0,1.0,2.0,,2.0,1.0,2.0,4.0,1.0,7.0,10.0,38.0,,20.0,,13.0,6.0,15.0,16.0,119.0,311.0,18.0,1.0,1.0,,4.0,272.0,27.0,6.0,2.0,166.0,,10.0,391.0,35.0,2.0,1.0,,,,,17.0,,1.0,0.0,0.0,,,,,,,,,,,,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Carolina Core FC,6le9ztbx7n6ogg6fdxmnrk9w4,R. Bailey,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Carolina Core FC,9isbk9daqxgtj196349irnkk,J. Bazaes,Midfielder,77,1.0,9.0,,1.0,15.0,2.0,,10.0,,7.0,1.0,,,1.0,,6.0,,48.0,1.0,2.0,1.0,6.0,6.0,3.0,8.0,7.0,,,3.0,3.0,,22.0,,4.0,52.0,,1.0,34.0,18.0,50.0,10.0,1.0,52.0,70.0,,6.0,,4.0,10.0,1.0,17.0,1.0,,,,8.0,4.0,7.0,16.0,20.0,,23.0,,8.0,4.0,17.0,17.0,23.0,152.0,9.0,,,,10.0,72.0,27.0,5.0,3.0,19.0,,3.0,156.0,40.0,4.0,2.0,1.0,,1.0,,31.0,13.0,,,0.0,,,,,,,,,,,,,,1.0,6.0,2.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Carolina Core FC,clvcgt5ofonse0q96sppu7hg4,S. Cambindo,Midfielder,29,2.0,264.0,,4.0,58.0,9.0,,2.0,,27.0,,7.0,,12.0,1.0,24.0,,105.0,4.0,,19.0,31.0,10.0,,11.0,22.0,,9.0,13.0,30.0,,222.0,,16.0,830.0,38.0,4.0,370.0,233.0,836.0,10.0,2.0,868.0,917.0,,1.0,,4.0,101.0,3.0,2.0,1.0,7.0,,1.0,29.0,21.0,22.0,43.0,81.0,,74.0,,16.0,15.0,55.0,51.0,230.0,1130.0,28.0,,19.0,,23.0,949.0,52.0,8.0,8.0,500.0,1.0,6.0,1677.0,129.0,13.0,8.0,2.0,,,,101.0,2.0,,,0.0,,,,,,,,,,,1.0,,,7.0,3.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Carolina Core FC,3jx1f1s8r150i6qo2juzooro4,F. Canete,Midfielder,24,14.0,195.0,1.0,7.0,105.0,44.0,7.0,33.0,11.0,37.0,4.0,19.0,,29.0,2.0,33.0,,320.0,10.0,11.0,25.0,38.0,11.0,30.0,51.0,25.0,1.0,17.0,19.0,33.0,6.0,267.0,6.0,26.0,657.0,65.0,3.0,479.0,214.0,687.0,10.0,3.0,722.0,844.0,,18.0,,25.0,112.0,4.0,5.0,4.0,36.0,11.0,19.0,38.0,41.0,25.0,104.0,160.0,,127.0,5.0,22.0,33.0,133.0,127.0,206.0,1331.0,51.0,11.0,21.0,5.0,42.0,882.0,172.0,77.0,27.0,268.0,2.0,11.0,2043.0,260.0,12.0,25.0,25.0,,1.0,,209.0,50.0,7.0,4.0,5.0,,,,,,,,,,,1.0,4.0,2.0,8.0,,,,1.0,,2.0,,,,,,,,,
USA_MLS_Next_Pro,2024,Carolina Core FC,f3uzkdl46t1mujsddhr5tg07o,M. Alenga,Midfielder,12,1.0,175.0,,1.0,42.0,5.0,,2.0,,17.0,,14.0,,5.0,1.0,14.0,,92.0,2.0,,17.0,16.0,7.0,,15.0,18.0,,4.0,8.0,14.0,,158.0,,17.0,472.0,39.0,2.0,241.0,115.0,506.0,10.0,1.0,511.0,559.0,,2.0,,6.0,61.0,3.0,1.0,,9.0,,3.0,24.0,7.0,18.0,45.0,53.0,,44.0,,2.0,16.0,50.0,39.0,116.0,706.0,7.0,,18.0,,16.0,564.0,39.0,4.0,11.0,271.0,3.0,6.0,1411.0,94.0,7.0,2.0,1.0,,,,87.0,2.0,,,0.0,,,,,,,,,,,,,,5.0,1.0,,,,,1.0,,,,,,,,,
USA_MLS_Next_Pro,2024,Carolina Core FC,74x5zysb9qkyyxuha65102z56,D. Chica,Defender,2,,36.0,,1.0,36.0,4.0,,,,9.0,1.0,3.0,,6.0,8.0,8.0,,75.0,3.0,,6.0,25.0,24.0,,5.0,9.0,,,7.0,25.0,,131.0,,16.0,323.0,24.0,3.0,121.0,58.0,334.0,10.0,1.0,347.0,390.0,,1.0,,3.0,30.0,1.0,12.0,,1.0,,,26.0,8.0,9.0,18.0,56.0,,53.0,,17.0,8.0,24.0,31.0,178.0,535.0,23.0,,11.0,,12.0,403.0,31.0,10.0,2.0,226.0,,15.0,597.0,77.0,10.0,4.0,,,1.0,,54.0,,,,0.0,,,,,,,,,,,,,,1.0,3.0,2.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Carolina Core FC,1nnd0b4qwlni7tqot2n2st4yy,O. Cisneros,Midfielder,0,,18.0,,,10.0,1.0,,,,2.0,,2.0,,3.0,,2.0,,20.0,,,3.0,3.0,2.0,,10.0,5.0,,1.0,1.0,1.0,,6.0,,2.0,42.0,1.0,,21.0,18.0,43.0,10.0,,43.0,50.0,,,,5.0,5.0,,2.0,,2.0,,1.0,2.0,6.0,5.0,17.0,7.0,,10.0,,,3.0,20.0,6.0,8.0,90.0,3.0,,4.0,,2.0,50.0,4.0,,2.0,22.0,,1.0,190.0,30.0,,,,,,,27.0,,,,0.0,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Carolina Core FC,f0jwa1a61lxs31g47csjv7itw,I. Covi,Defender,20,,366.0,1.0,,61.0,8.0,,,,38.0,,15.0,1.0,19.0,19.0,35.0,,177.0,7.0,,25.0,49.0,79.0,,5.0,25.0,1.0,1.0,11.0,92.0,3.0,614.0,3.0,20.0,1212.0,119.0,17.0,255.0,77.0,1267.0,10.0,3.0,1331.0,1413.0,,4.0,7.0,1.0,108.0,3.0,5.0,,3.0,3.0,6.0,34.0,22.0,25.0,40.0,154.0,,93.0,,32.0,30.0,59.0,62.0,428.0,1748.0,51.0,3.0,35.0,3.0,15.0,1485.0,105.0,15.0,6.0,1076.0,2.0,42.0,2243.0,152.0,14.0,2.0,,7.0,,,101.0,,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Carolina Core FC,1j1ybmazykfh5nqs7egkcdxck,D. Cuevas,Midfielder,21,7.0,75.0,,10.0,86.0,17.0,5.0,10.0,,21.0,9.0,10.0,,15.0,2.0,21.0,,199.0,3.0,,10.0,20.0,2.0,,44.0,20.0,1.0,4.0,5.0,9.0,,64.0,,18.0,252.0,16.0,,161.0,108.0,260.0,10.0,1.0,268.0,343.0,,9.0,,31.0,52.0,,34.0,11.0,16.0,,8.0,29.0,21.0,20.0,82.0,83.0,,96.0,4.0,10.0,24.0,97.0,74.0,104.0,654.0,25.0,,8.0,,17.0,351.0,73.0,72.0,36.0,114.0,,7.0,1136.0,193.0,11.0,9.0,7.0,,,,168.0,10.0,,,0.0,,,,,,,,,,,,,,3.0,10.0,3.0,,,,,,,,1.0,1.0,,,,
