liga,temporada,equipo,id,nombre,posicion,dorsal,Rightside Passes,Fifty Fifty,Backward Passes,Unsuccessful Launches,Substitute On,Starts,Total Losses Of Possession,Ground Duels,Total Unsuccessful Passes ( Excl Crosses & Corners ),Times Tackled,Total Tackles,Duels,Forward Passes,Total Fouls Won,Successful Dribbles,Goals Conceded Outside Box,Interceptions,Duels lost,Goal Assists,Successful Lay-offs,Total Fouls Conceded,Successful Short Passes,Games Played,Unsuccessful Dribbles,Appearances,Unsuccessful Passes Own Half,Unsuccessful Crosses open play,Total Shots,Total Passes,Unsuccessful Short Passes,Successful Fifty Fifty,Aerial Duels won,Aerial Duels lost,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Throw Ins to Own Player,Time Played,Yellow Cards,Substitute Off,Duels won,Unsuccessful Passes Opposition Half,Goals Conceded,Successful Passes Opposition Half,Unsuccessful Crosses & Corners,Successful Long Passes,Blocks,Total Clearances,Successful Open Play Passes,Shots Off Target (inc woodwork),Corners Won,Tackles Lost,Foul Attempted Tackle,Index,Goals Conceded Inside Box,Recoveries,Key Passes (Attempt Assists),PutThrough/Blocked Distribution Won,Touches,Aerial Duels,Unsuccessful Long Passes,Tackles Won,Ground Duels won,Ground Duels lost,Assists (Intentional),Leftside Passes,Successful Passes Own Half,PutThrough/Blocked Distribution,Total Touches In Opposition Box,Home Goals,Away Goals,Winning Goal,Throw Ins to Opposition Player,Blocked Shots,Second Goal Assists,Unsuccessful lay-offs,Corners Taken (incl short corners),Right Foot Goals,Goals from Inside Box,Penalties Taken,Successful Corners into Box,Goals from Outside Box,Through balls,Goals,Attempts from Set Pieces,Shots On Target ( inc goals ),Unsuccessful Corners into Box,Offsides,Successful Crosses & Corners,Clean Sheets,Hit Woodwork,Clearances Off the Line,Successful Crosses open play,Left Foot Goals,Successful Launches,Handballs conceded,Foul Won Penalty,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,GK Successful Distribution,Headed Goals,Punches,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Saves made - parried,Goalkeeper Smother,Catches,Saves Made,Crosses not Claimed,Drops,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Own Goal Scored,Penalties Conceded,Penalties Faced,Overruns,Goal Kicks,Penalties Saved,Saves from Penalty,Set Pieces Goals,Penalties Off Target,Carries,Progressive Carries,Final Third Touches,Goals Openplay,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Last Player Tackle,Total Big Chances Saved,Other Goals
USA_MLS,2020,Orlando City SC,83180uf8plty9hjlnxzqg9gph,T. Akindele,Forward,13,75.0,15.0,98.0,1.0,11.0,8.0,103.0,47.0,57.0,17.0,9.0,106.0,43.0,6.0,7.0,1.0,5.0,57.0,,16.0,5.0,211.0,19.0,1.0,19.0,14.0,5.0,12.0,273.0,53.0,10.0,27.0,32.0,216.0,260.0,,871.0,,7.0,49.0,48.0,10.0,153.0,5.0,5.0,1.0,8.0,203.0,6.0,5.0,6.0,,29.0,9.0,29.0,11.0,5.0,392.0,59.0,4.0,3.0,22.0,25.0,,57.0,64.0,13.0,35.0,1.0,2.0,0.0,,3.0,,2.0,,2.0,3.0,,,,1.0,3.0,,6.0,,3.0,1.0,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Orlando City SC,nf5y7om644176c52n91ptsyd,Nani,Midfielder,17,350.0,21.0,164.0,1.0,3.0,18.0,383.0,172.0,191.0,52.0,16.0,208.0,183.0,30.0,40.0,2.0,12.0,112.0,4.0,13.0,18.0,571.0,21.0,36.0,21.0,40.0,39.0,39.0,806.0,164.0,12.0,11.0,25.0,615.0,767.0,35.0,1634.0,4.0,5.0,96.0,222.0,22.0,423.0,71.0,44.0,1.0,11.0,583.0,20.0,19.0,5.0,10.0,62.0,20.0,90.0,37.0,17.0,1277.0,36.0,27.0,11.0,85.0,87.0,3.0,109.0,216.0,38.0,61.0,4.0,3.0,2.0,1.0,20.0,1.0,,42.0,3.0,6.0,3.0,9.0,1.0,5.0,7.0,13.0,19.0,20.0,4.0,24.0,1.0,4.0,,10.0,2.0,1.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,2.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2020,Orlando City SC,ilvvb6zrr0wjuimecqd5c2jt,A. Alvarado,Midfielder,0,5.0,,4.0,1.0,2.0,,5.0,10.0,1.0,3.0,2.0,10.0,1.0,2.0,,,2.0,6.0,,,1.0,9.0,2.0,2.0,2.0,1.0,,,10.0,,,,,9.0,10.0,,25.0,,,4.0,,1.0,7.0,,,,,9.0,,,2.0,1.0,86.0,1.0,2.0,,,23.0,,1.0,,4.0,6.0,,,2.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Orlando City SC,6owku7imlvbqlcsd43apzokid,Robinho,Forward,77,22.0,4.0,24.0,1.0,4.0,2.0,42.0,33.0,10.0,11.0,5.0,34.0,13.0,4.0,5.0,,1.0,20.0,,2.0,3.0,55.0,6.0,9.0,6.0,4.0,7.0,3.0,68.0,8.0,3.0,,1.0,58.0,65.0,,147.0,,2.0,14.0,19.0,1.0,36.0,13.0,3.0,,,55.0,2.0,3.0,2.0,2.0,52.0,1.0,10.0,1.0,2.0,128.0,1.0,2.0,3.0,14.0,19.0,,9.0,23.0,4.0,15.0,0.0,0.0,0.0,,1.0,,,8.0,,,,,,,,,1.0,6.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Orlando City SC,4bggjgcn6zy4nttmz631xucq1,Matheus Aiás,Forward,99,2.0,1.0,4.0,1.0,4.0,,5.0,3.0,2.0,1.0,1.0,3.0,,,,,,2.0,,,,5.0,4.0,,4.0,1.0,,1.0,7.0,1.0,1.0,,,5.0,5.0,,19.0,,,1.0,1.0,2.0,2.0,,,,1.0,3.0,,,,,100.0,2.0,2.0,,,13.0,,1.0,1.0,1.0,2.0,,1.0,3.0,,3.0,1.0,0.0,0.0,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
USA_MLS,2020,Orlando City SC,diujkyv8kfqfj5t3ick97pi0a,J. Bender,Midfielder,33,5.0,5.0,1.0,,1.0,1.0,7.0,6.0,4.0,2.0,,6.0,3.0,,,1.0,,6.0,,,4.0,6.0,2.0,1.0,2.0,,,1.0,10.0,4.0,1.0,,,6.0,10.0,,46.0,,1.0,,4.0,1.0,3.0,,,,,6.0,1.0,,,3.0,1.0,,1.0,1.0,,18.0,,,,,6.0,,1.0,4.0,1.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Orlando City SC,2gyzpo4amzw3ibxq47dyzvmx,João Moutinho,Defender,4,155.0,1.0,39.0,11.0,,8.0,120.0,45.0,76.0,3.0,12.0,70.0,167.0,5.0,13.0,2.0,10.0,25.0,2.0,,9.0,280.0,8.0,,8.0,20.0,19.0,5.0,379.0,49.0,1.0,15.0,10.0,303.0,374.0,58.0,685.0,4.0,3.0,45.0,79.0,8.0,161.0,23.0,23.0,2.0,18.0,298.0,4.0,4.0,4.0,4.0,50.0,6.0,47.0,4.0,5.0,572.0,25.0,27.0,8.0,30.0,15.0,2.0,18.0,147.0,9.0,12.0,0.0,0.0,0.0,9.0,2.0,,,2.0,,,,,,,,,1.0,2.0,,5.0,1.0,,,3.0,,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Orlando City SC,2h6kgjpj0jaipdcpq095yrqhh,Antônio Carlos,Defender,25,127.0,39.0,42.0,41.0,2.0,20.0,171.0,58.0,157.0,3.0,18.0,147.0,424.0,14.0,2.0,3.0,54.0,57.0,1.0,,17.0,707.0,22.0,1.0,22.0,57.0,2.0,9.0,964.0,77.0,21.0,57.0,32.0,807.0,907.0,1.0,1844.0,4.0,,90.0,102.0,26.0,255.0,2.0,100.0,18.0,108.0,753.0,7.0,1.0,4.0,4.0,52.0,23.0,78.0,,2.0,1219.0,89.0,80.0,14.0,33.0,25.0,1.0,371.0,552.0,14.0,14.0,1.0,0.0,0.0,1.0,,,,,1.0,1.0,,,,,1.0,,2.0,,1.0,,2.0,1.0,,,,11.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Orlando City SC,eqaoe97hsczveao8o4tbnj26t,A. De John,Defender,3,,1.0,1.0,,6.0,,8.0,3.0,6.0,,,9.0,8.0,1.0,1.0,,1.0,4.0,,,,12.0,6.0,,6.0,4.0,,,18.0,6.0,1.0,3.0,3.0,12.0,18.0,2.0,54.0,,,5.0,2.0,1.0,8.0,,,1.0,5.0,12.0,,,,,21.0,1.0,1.0,1.0,,36.0,6.0,,,2.0,1.0,,9.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Orlando City SC,5w8wyn94ovw846d5gk29u76x,J. DeZart,Midfielder,34,50.0,10.0,25.0,4.0,7.0,4.0,47.0,17.0,32.0,4.0,4.0,19.0,51.0,3.0,2.0,,5.0,9.0,,,,152.0,11.0,,11.0,11.0,1.0,2.0,193.0,25.0,5.0,1.0,1.0,161.0,190.0,,373.0,,3.0,10.0,22.0,4.0,75.0,1.0,9.0,,4.0,158.0,1.0,1.0,1.0,,100.0,4.0,15.0,1.0,5.0,244.0,2.0,7.0,3.0,9.0,8.0,,67.0,86.0,7.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
