liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Corners Won,Overruns,Substitute On,Successful Dribbles,Throw Ins to Own Player,Total Big Chances Created,Throw Ins to Opposition Player,Handballs conceded,Penalties Conceded,Shots Off Target (inc woodwork),Total Shots,Unsuccessful Dribbles,Goals,Goals Openplay,Goals from Inside Box,Hit Woodwork,Offsides,Right Foot Goals,Shots On Target ( inc goals ),Total Big Chances Missed,Unsuccessful lay-offs,Home Goals,Away Goals,Assists (Intentional),Corners Taken (incl short corners),Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Through balls,Unsuccessful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,GK Successful Distribution,Goal Kicks,Total Big Chances Saved,Left Foot Goals,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Total Big Chances Scored,Penalties Taken,Penalty Goals,Successful Corners into Box,Attempts from Set Pieces,Second Goal Assists,Foul Won Penalty,Goals Conceded Outside Box,Goals from Outside Box,Own Goal Scored,Last Player Tackle,Headed Goals,Direct Setpiece Goals,Set Pieces Goals,Clearances Off the Line,Crosses not Claimed,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Penalties Saved,Saves from Penalty,Other Goals
USA_USL_Championship,2026,Tampa Bay Rowdies,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,Midfielder,16,5.0,3.0,2.0,8.0,33.0,2.0,1.0,49.0,,30.0,20.0,10.0,105.0,43.0,8.0,8.0,4.0,3.0,25.0,17.0,8.0,3.0,11.0,21.0,126.0,,22.0,7.0,2.0,19.0,33.0,12.0,5.0,5.0,2.0,2.0,5.0,86.0,65.0,34.0,84.0,,3.0,397.0,6.0,,10.0,3.0,90.0,130.0,89.0,3.0,16.0,41.0,221.0,28.0,7.0,3.0,11.0,63.0,6.0,30.0,2.0,1.0,5.0,1.0,3.0,2.0,3.0,2.0,,,,6.0,9.0,5.0,2.0,1.0,2.0,1.0,,1.0,3.0,1.0,,1.0,1.0,1.0,20.0,1.0,10.0,3.0,1.0,16.0,,,,,,1.0,,,,,,,,,,,2.0,,,4.0,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Tampa Bay Rowdies,21y2ogvprtdai47j36w9m22cq,M. Myers,Forward,9,26.0,16.0,10.0,7.0,17.0,2.0,,22.0,1.0,46.0,27.0,19.0,54.0,20.0,4.0,7.0,5.0,4.0,20.0,11.0,9.0,,3.0,12.0,70.0,,7.0,7.0,2.0,4.0,24.0,4.0,4.0,3.0,,7.0,2.0,45.0,35.0,13.0,46.0,,,398.0,4.0,2.0,7.0,7.0,49.0,73.0,48.0,,16.0,25.0,124.0,1.0,1.0,,3.0,18.0,8.0,22.0,,0.0,1.0,,3.0,2.0,,2.0,,2.0,,3.0,7.0,4.0,2.0,2.0,1.0,1.0,,2.0,4.0,4.0,1.0,2.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,
USA_USL_Championship,2026,Tampa Bay Rowdies,gqwm9a2a8wdrj3uws09yj0tl,C. Ostrem,Defender,20,20.0,9.0,11.0,8.0,51.0,1.0,1.0,88.0,2.0,51.0,26.0,25.0,86.0,127.0,5.0,8.0,4.0,3.0,31.0,17.0,14.0,3.0,6.0,11.0,260.0,,49.0,12.0,3.0,27.0,77.0,7.0,6.0,1.0,5.0,,13.0,202.0,115.0,99.0,195.0,4.0,3.0,572.0,1.0,16.0,10.0,5.0,102.0,266.0,208.0,7.0,6.0,58.0,415.0,19.0,16.0,11.0,17.0,60.0,17.0,41.0,3.0,0.0,7.0,,2.0,3.0,43.0,2.0,15.0,,,2.0,2.0,,,,,,,,,,,,,1.0,4.0,1.0,6.0,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
USA_USL_Championship,2026,Tampa Bay Rowdies,1fs7rq391ssjoyodqa5b9xyax,A. Pack,Goalkeeper,24,,,,2.0,,,,5.0,1.0,2.0,,2.0,,21.0,,2.0,1.0,,2.0,,2.0,,,10.0,29.0,,1.0,,,12.0,9.0,,2.0,,,,4.0,25.0,2.0,32.0,30.0,,,180.0,,1.0,,2.0,6.0,40.0,34.0,,,6.0,51.0,,,4.0,6.0,6.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,8.0,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Tampa Bay Rowdies,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,Midfielder,8,28.0,12.0,16.0,8.0,44.0,4.0,,58.0,1.0,76.0,43.0,33.0,101.0,54.0,6.0,8.0,2.0,1.0,48.0,31.0,17.0,1.0,10.0,38.0,180.0,,22.0,13.0,3.0,21.0,49.0,11.0,6.0,4.0,,5.0,4.0,134.0,81.0,60.0,135.0,,5.0,534.0,12.0,5.0,17.0,9.0,82.0,185.0,139.0,5.0,36.0,46.0,290.0,6.0,6.0,3.0,5.0,47.0,5.0,41.0,3.0,0.0,4.0,,2.0,3.0,,3.0,,,,10.0,13.0,4.0,1.0,,1.0,1.0,3.0,,3.0,2.0,1.0,0.0,1.0,1.0,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,
USA_USL_Championship,2026,Tampa Bay Rowdies,69wq859yz6wzirpbvpnt3n8bt,L. Perez,Forward,13,3.0,2.0,1.0,8.0,26.0,3.0,,33.0,,36.0,22.0,14.0,80.0,28.0,6.0,8.0,1.0,1.0,33.0,20.0,13.0,1.0,4.0,22.0,91.0,,16.0,6.0,3.0,15.0,16.0,4.0,1.0,1.0,,3.0,3.0,67.0,51.0,23.0,65.0,1.0,1.0,234.0,8.0,1.0,10.0,7.0,56.0,92.0,68.0,2.0,9.0,24.0,160.0,16.0,8.0,1.0,2.0,33.0,7.0,22.0,2.0,0.0,4.0,,7.0,4.0,,,,,,2.0,4.0,2.0,,,,,1.0,,2.0,1.0,,,,,11.0,,6.0,1.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Tampa Bay Rowdies,lp6scacgnnb3d9uxypl2cn4k,A. Rodriguez,Forward,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Tampa Bay Rowdies,2f5ymqh1j87xhi9ynovnujpm2,B. Schaefer,Defender,3,31.0,14.0,17.0,8.0,33.0,,2.0,122.0,4.0,58.0,23.0,35.0,49.0,197.0,5.0,8.0,5.0,4.0,27.0,9.0,18.0,11.0,2.0,180.0,443.0,,57.0,4.0,4.0,27.0,56.0,2.0,8.0,,3.0,,40.0,378.0,110.0,289.0,358.0,2.0,9.0,720.0,,48.0,8.0,6.0,103.0,466.0,398.0,11.0,4.0,68.0,612.0,4.0,4.0,14.0,37.0,52.0,20.0,31.0,1.0,0.0,,,,1.0,15.0,,25.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,7.0,8.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,
USA_USL_Championship,2026,Tampa Bay Rowdies,6ge4wgnjmai5596imt97hev6y,M. Schneider,Midfielder,23,39.0,19.0,20.0,8.0,58.0,1.0,2.0,116.0,4.0,86.0,39.0,47.0,75.0,179.0,8.0,8.0,4.0,3.0,47.0,20.0,27.0,11.0,5.0,82.0,419.0,,46.0,14.0,7.0,43.0,115.0,6.0,8.0,1.0,8.0,6.0,21.0,359.0,181.0,195.0,353.0,8.0,7.0,699.0,1.0,10.0,17.0,10.0,72.0,434.0,374.0,15.0,18.0,60.0,534.0,4.0,2.0,9.0,16.0,48.0,16.0,44.0,2.0,0.0,,,,2.0,,1.0,1.0,,,9.0,12.0,,,,,1.0,,,3.0,1.0,,,,1.0,2.0,1.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Tampa Bay Rowdies,4565hmmzqmbnw6ehvd1djtr84,J. Tita,Defender,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Tampa Bay Rowdies,b4hm7o0o1tlssg0aa1psm704q,G. Vivi,Forward,11,1.0,1.0,,1.0,1.0,,,4.0,,5.0,2.0,3.0,7.0,,,1.0,1.0,1.0,4.0,1.0,3.0,,,4.0,5.0,,2.0,1.0,,,,,,,,,,3.0,3.0,,3.0,,2.0,7.0,1.0,1.0,,,3.0,5.0,3.0,2.0,3.0,2.0,12.0,,,,,2.0,,2.0,,0.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Tampa Bay Rowdies,8y556fvv7asmfouaica4nbai1,J. Waite,Goalkeeper,1,1.0,,1.0,6.0,,,,15.0,3.0,3.0,,3.0,,58.0,,6.0,4.0,4.0,2.0,,2.0,,1.0,44.0,96.0,,3.0,,,36.0,39.0,1.0,6.0,,4.0,,16.0,85.0,9.0,100.0,93.0,,,540.0,,8.0,,2.0,32.0,141.0,109.0,,,32.0,192.0,,,16.0,32.0,23.0,9.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,30.0,1.0,,3.0,1.0,12.0,,6.0,14.0,7.0,7.0,,5.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Tampa Bay Rowdies,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,Midfielder,27,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,2.0,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
