root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Touches,Successful Short Passes,Starts,Blocks,Successful Passes Opposition Half,PutThrough/Blocked Distribution,Appearances,Unsuccessful Passes Own Half,Tackles Lost,Tackles Won,Unsuccessful Short Passes,Total Tackles,Unsuccessful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution Won,Index,Clean Sheets,Games Played,Total Clearances,Total Passes,Total Losses Of Possession,Successful Long Passes,Ground Duels,Rightside Passes,Successful Open Play Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Leftside Passes,Forward Passes,Interceptions,Successful Passes Own Half,Unsuccessful Launches,Duels won,Unsuccessful Long Passes,Backward Passes,Winning Goal,Ground Duels lost,GK Unsuccessful Distribution,Goals Conceded,Saves Made from Inside Box,Successful Launches,Duels lost,Goal Kicks,Aerial Duels,Saves Made,Catches,Goals Conceded Outside Box,Saves Made from Outside Box,Drops,Aerial Duels won,Saves made - parried,Punches,Goals Conceded Inside Box,GK Successful Distribution,Substitute On,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Total Touches In Opposition Box,Total Fouls Won,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Dribbles,Times Tackled,Substitute Off,Foul Attempted Tackle,Total Fouls Conceded,Key Passes (Attempt Assists),Offsides,Aerial Duels lost,Corners Won,Successful Crosses & Corners,Goal Assists,Successful Crosses open play,Assists (Intentional),Successful Dribbles,Overruns,Throw Ins to Opposition Player,Yellow Cards,Handballs conceded,Corners Taken (incl short corners),Right Foot Goals,Unsuccessful Corners into Box,Shots Off Target (inc woodwork),Successful Corners into Box,Attempts from Set Pieces,Shots On Target ( inc goals ),Goals,Goals from Inside Box,Total Shots,Home Goals,Away Goals,Blocked Shots,Through balls,Foul Won Penalty,Penalties Taken,Headed Goals,Unsuccessful lay-offs,Penalty Goals,Left Foot Goals,Goals from Outside Box,Hit Woodwork,Last Player Tackle,Penalties Conceded,Goalkeeper Smother,Saves from Penalty,Penalties Faced,Penalties Saved,Red Cards - 2nd Yellow,Total Red Cards,Second Goal Assists,Penalty Goals Conceded,Clearances Off the Line,Straight Red Cards,Saves made - caught,Penalties Off Target,Own Goal Scored,Crosses not Claimed
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Real Salt Lake,Real_Salt_Lake,4eph69hyci7ap30ms501yc3x1,C. Arango,Forward,9,15.0,5.0,,,4.0,,1.0,,,,2.0,,3.0,2.0,,10.0,,1.0,,7.0,4.0,,4.0,3.0,5.0,1.0,5.0,7.0,45.0,2.0,6.0,2.0,,,1.0,,3.0,,2.0,0.0,2.0,,,,,3.0,,2.0,,,,,,1.0,,,,,1.0,1.0,1.0,4.0,2.0,,1.0,,,,1.0,3.0,2.0,,1.0,1.0,,,,,,,,,1.0,,,,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Real Salt Lake,Real_Salt_Lake,844k9wmnxkk24xsjd4fdb4rca,G. Beavers,Goalkeeper,35,85.0,43.0,2.0,,6.0,,2.0,5.0,,,,,5.0,1.0,,10.0,,2.0,4.0,60.0,10.0,7.0,1.0,16.0,37.0,15.0,50.0,44.0,180.0,10.0,2.0,10.0,34.0,,44.0,6.0,1.0,10.0,,0.0,,3.0,4.0,6.0,3.0,1.0,14.0,1.0,9.0,1.0,1.0,3.0,,,2.0,,3.0,21.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Real Salt Lake,Real_Salt_Lake,84v7wkiby3gxavrnoqogo6e39,A. Brody,Defender,2,39.0,20.0,,,12.0,1.0,2.0,1.0,,,4.0,,9.0,,1.0,10.0,,2.0,,26.0,11.0,1.0,2.0,6.0,21.0,2.0,21.0,26.0,46.0,5.0,4.0,2.0,11.0,1.0,9.0,,1.0,1.0,7.0,0.0,2.0,,,,,3.0,,2.0,,,,,,1.0,,,,,2.0,5.0,5.0,1.0,,2.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Real Salt Lake,Real_Salt_Lake,bxnegxnynd1glae8g0vfigfvu,N. Caliskan,Midfielder,92,8.0,6.0,,,4.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,10.0,,1.0,,7.0,1.0,,1.0,2.0,6.0,1.0,6.0,7.0,9.0,1.0,2.0,2.0,3.0,,2.0,,2.0,,,0.0,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Real Salt Lake,Real_Salt_Lake,1udt0es1u7ffbh84vdsv2f4yd,M. Chang,Midfielder,16,7.0,1.0,,,1.0,,1.0,1.0,,,1.0,,2.0,,,10.0,,1.0,,5.0,4.0,1.0,,1.0,2.0,,2.0,5.0,6.0,3.0,,,3.0,,1.0,2.0,,2.0,1.0,0.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Real Salt Lake,Real_Salt_Lake,al2o9s4x633kg6mveprla1ped,M. Crooks,Midfielder,25,85.0,48.0,2.0,,32.0,3.0,2.0,2.0,,4.0,11.0,4.0,10.0,5.0,1.0,10.0,,2.0,3.0,60.0,21.0,1.0,20.0,11.0,49.0,6.0,49.0,60.0,156.0,11.0,27.0,17.0,10.0,1.0,17.0,,11.0,,22.0,0.0,15.0,,4.0,,,16.0,,7.0,,,1.0,,,6.0,,,3.0,,,1.0,1.0,3.0,2.0,,4.0,3.0,7.0,1.0,4.0,7.0,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Real Salt Lake,Real_Salt_Lake,2ig362xub2syd45v3usgymbkk,F. Delgado,Goalkeeper,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Real Salt Lake,Real_Salt_Lake,8jcrd6icrjmulbpa2wiu0frsa,E. Eneli,Midfielder,14,81.0,62.0,1.0,1.0,33.0,,2.0,1.0,,1.0,5.0,1.0,4.0,8.0,,10.0,,2.0,,68.0,8.0,1.0,10.0,22.0,59.0,14.0,63.0,64.0,135.0,5.0,11.0,19.0,14.0,1.0,30.0,,9.0,,13.0,0.0,2.0,,1.0,,,2.0,,1.0,,,,,,1.0,,,1.0,,1.0,,,,5.0,,2.0,,2.0,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Real Salt Lake,Real_Salt_Lake,bkgs0bu84fid8674okqo4r7x1,J. Glad,Defender,15,216.0,164.0,2.0,3.0,70.0,1.0,2.0,7.0,3.0,1.0,10.0,4.0,9.0,5.0,,10.0,,2.0,6.0,187.0,18.0,9.0,8.0,59.0,165.0,5.0,173.0,179.0,180.0,14.0,16.0,57.0,61.0,2.0,103.0,2.0,10.0,4.0,10.0,0.0,3.0,,4.0,,1.0,6.0,1.0,8.0,,,1.0,,,5.0,,,3.0,1.0,,2.0,2.0,2.0,1.0,,,,,,1.0,2.0,,,3.0,1.0,,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Real Salt Lake,Real_Salt_Lake,82w5p305rf5dw31qndxj81rmc,A. Gómez,Midfielder,11,93.0,23.0,2.0,,21.0,10.0,2.0,4.0,1.0,1.0,9.0,2.0,14.0,8.0,4.0,10.0,,2.0,,33.0,38.0,,25.0,6.0,23.0,10.0,23.0,33.0,179.0,10.0,28.0,14.0,8.0,2.0,5.0,1.0,8.0,1.0,5.0,0.0,17.0,,4.0,,,20.0,,3.0,,,1.0,,,,,,3.0,,,8.0,8.0,12.0,4.0,,,7.0,11.0,1.0,2.0,2.0,1.0,,3.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,,,,,,,2.0,,,3.0,,,5.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Real Salt Lake,Real_Salt_Lake,9a94jyqwrfa700gtjmo92kfoq,B. Hidalgo,Midfielder,19,186.0,110.0,2.0,1.0,58.0,2.0,2.0,5.0,3.0,2.0,14.0,5.0,17.0,9.0,,10.0,,2.0,5.0,139.0,29.0,9.0,18.0,5.0,115.0,11.0,119.0,134.0,180.0,20.0,21.0,73.0,49.0,,62.0,2.0,9.0,6.0,12.0,0.0,9.0,,4.0,,1.0,12.0,,3.0,,,1.0,,,,,,3.0,,,2.0,2.0,1.0,2.0,19.0,,1.0,2.0,,4.0,4.0,1.0,,3.0,1.0,1.0,,1.0,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Real Salt Lake,Real_Salt_Lake,67gh2sr2kjjjt3lnxjswtc5p1,A. Julio,Forward,29,43.0,17.0,2.0,,13.0,,2.0,,,,6.0,,6.0,5.0,,10.0,,2.0,2.0,23.0,13.0,,8.0,6.0,13.0,1.0,17.0,19.0,123.0,6.0,10.0,6.0,1.0,1.0,4.0,,5.0,,10.0,0.0,3.0,,4.0,,,5.0,,2.0,,,1.0,,,,,,3.0,,,,,11.0,1.0,,2.0,1.0,3.0,2.0,,,1.0,,2.0,2.0,,,,,4.0,2.0,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,0.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
