liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Time Played,Recoveries,Unsuccessful Passes Own Half,Successful Passes Opposition Half,Successful Passes Own Half,Total Passes,Ground Duels won,Starts,Throw Ins to Own Player,Unsuccessful Launches,Ground Duels lost,Aerial Duels lost,Successful Dribbles,Aerial Duels won,Unsuccessful Short Passes,Goals Conceded Inside Box,Unsuccessful Long Passes,Games Played,Aerial Duels,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Substitute Off,Duels lost,Total Losses Of Possession,Backward Passes,Appearances,Index,Open Play Passes,Successful Long Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Rightside Passes,Unsuccessful Passes Opposition Half,Overruns,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Duels,Unsuccessful Crosses open play,Forward Passes,Duels won,Winning Goal,Times Tackled,Foul Attempted Tackle,Tackles Won,Total Fouls Conceded,Leftside Passes,Total Tackles,Successful Launches,Blocks,Interceptions,Unsuccessful Dribbles,Handballs conceded,Substitute On,Total Shots,Total Fouls Won,Shots On Target ( inc goals ),Yellow Cards,Key Passes (Attempt Assists),Successful Lay-offs,Saves Made,Goal Kicks,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Offsides,Shots Off Target (inc woodwork),Through balls,Total Touches In Opposition Box,Tackles Lost,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Saves Made from Outside Box,Punches,Goals from Outside Box,Goals,Right Foot Goals,Home Goals,Away Goals,Successful Crosses & Corners,Corners Won,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Goal Assists,Successful Corners into Box,Blocked Shots,Saves made - parried,Goalkeeper Smother,Assists (Intentional),Red Cards - 2nd Yellow,Goals from Inside Box,Headed Goals,Own Goal Scored,Catches,Clean Sheets,Hit Woodwork,Unsuccessful lay-offs,Penalty Goals Conceded,Left Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Other Goals,Penalties Faced,Penalties Conceded,Goals Conceded Outside Box,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Saved,Total Big Chances Missed,Goals Openplay,Total Big Chances Created,Total Big Chances Scored,Direct Setpiece Goals,Set Pieces Goals,Penalties Off Target,Drops,Second Goal Assists,Penalties Saved,Saves from Penalty
USA_US_Open_Cup,2024,FC Folsom,2wwu0hvguder107eythrwwd1w,L. Aguilar,Midfielder,0,19.0,72.0,2.0,1.0,10.0,10.0,30.0,2.0,1.0,,2.0,2.0,,,,5.0,1.0,5.0,1.0,,4.0,20.0,19.0,1.0,2.0,11.0,4.0,1.0,10.0,29.0,1.0,,1.0,8.0,9.0,,,10.0,35.0,1.0,1.0,,4.0,,9.0,2.0,0.0,1.0,1.0,1.0,1.0,9.0,2.0,1.0,,,,,,1.0,,,1.0,2.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,FC Folsom,cxcru4ufhprenjlb84aooasd0,T. Alabi,Midfielder,23,7.0,45.0,5.0,2.0,4.0,3.0,10.0,2.0,,,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,,3.0,7.0,7.0,,1.0,3.0,1.0,1.0,10.0,10.0,,,2.0,2.0,1.0,,,3.0,13.0,1.0,1.0,,3.0,,6.0,2.0,0.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,FC Folsom,7v1fbaza29qcnhtaejoxcexre,G. Alfaro,Defender,0,20.0,90.0,5.0,,13.0,8.0,23.0,,1.0,11.0,1.0,3.0,,,,1.0,2.0,1.0,1.0,,3.0,21.0,20.0,,3.0,9.0,5.0,1.0,10.0,22.0,1.0,,1.0,6.0,6.0,,2.0,2.0,48.0,5.0,2.0,4.0,3.0,3.0,9.0,,0.0,1.0,1.0,,1.0,3.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,FC Folsom,2jhbt3rwrctg3gjdbs8z06xg,A. Avelino,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,FC Folsom,b3j4timfwxxurxok0grz8lobu,L. Bost,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,FC Folsom,342auj48tn6pzas5m667uhmhg,C. Cervantes,Forward,0,15.0,90.0,7.0,5.0,8.0,8.0,26.0,2.0,1.0,11.0,5.0,3.0,,,1.0,6.0,2.0,5.0,1.0,1.0,5.0,15.0,14.0,,3.0,22.0,6.0,1.0,10.0,26.0,1.0,1.0,4.0,,8.0,,5.0,11.0,57.0,2.0,2.0,2.0,6.0,2.0,12.0,3.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,FC Folsom,eim9r69et7y931l6760x2t1ey,A. Dosanjh,Midfielder,0,9.0,86.0,,1.0,7.0,3.0,12.0,3.0,1.0,,,4.0,1.0,,1.0,3.0,2.0,,1.0,2.0,7.0,9.0,9.0,1.0,5.0,9.0,2.0,1.0,10.0,12.0,,,,2.0,3.0,,1.0,3.0,31.0,3.0,2.0,1.0,9.0,,2.0,4.0,0.0,3.0,1.0,1.0,1.0,6.0,2.0,,,2.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,1.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,FC Folsom,8suzrbk6sfapl0mcmavj6mqne,O. Govea,Midfielder,0,13.0,45.0,1.0,,8.0,5.0,15.0,1.0,1.0,,,3.0,1.0,,1.0,2.0,1.0,,1.0,2.0,4.0,13.0,12.0,1.0,4.0,5.0,2.0,1.0,10.0,15.0,1.0,,,7.0,2.0,,,2.0,24.0,,1.0,,6.0,,6.0,2.0,0.0,1.0,2.0,,2.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,FC Folsom,a951ii2wa8mhgbqhmfd7lzuhg,T. Moss,Defender,0,26.0,90.0,2.0,1.0,8.0,20.0,35.0,1.0,1.0,,2.0,1.0,1.0,,,3.0,2.0,4.0,1.0,1.0,2.0,28.0,23.0,,2.0,9.0,1.0,1.0,10.0,32.0,5.0,,,9.0,6.0,,1.0,7.0,51.0,7.0,2.0,,3.0,,8.0,1.0,0.0,,,1.0,,17.0,1.0,1.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,FC Folsom,7se4hn4ebg35z3slf78nx01sk,B. Pando,Midfielder,0,2.0,18.0,,1.0,,2.0,4.0,2.0,,,,1.0,,,1.0,2.0,1.0,,1.0,1.0,3.0,2.0,2.0,,1.0,4.0,1.0,1.0,10.0,4.0,,,,1.0,1.0,,,2.0,9.0,,1.0,,4.0,,2.0,3.0,0.0,1.0,,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
