liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Assists (Intentional),Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Substitute On,Yellow Cards,Attempts from Set Pieces,Clearances Off the Line,GK Successful Distribution,Goal Kicks,Successful Launches,Total Big Chances Saved,Penalties Conceded,Second Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Right Foot Goals,Home Goals,Away Goals,Unsuccessful lay-offs,Last Player Tackle,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Hit Woodwork,Total Big Chances Scored,Left Foot Goals,Direct Setpiece Goals,Set Pieces Goals,Headed Goals,Penalty Goals Conceded,Straight Red Cards,Total Red Cards,Own Goal Scored,Other Goals,Penalties Taken,Penalty Goals,Foul Won Penalty,Saves made - caught,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Penalties Off Target
USA_MLS,2026,Charlotte FC,czazwj4nt23bydpdi67i0wga2,L. Abada,Forward,11,9.0,7.0,2.0,9.0,1.0,45.0,,,60.0,,,4.0,49.0,34.0,15.0,120.0,43.0,2.0,9.0,2.0,8.0,4.0,4.0,40.0,27.0,13.0,,1.0,6.0,44.0,2.0,146.0,,36.0,9.0,4.0,22.0,15.0,8.0,3.0,7.0,4.0,4.0,,,,6.0,3.0,4.0,117.0,83.0,35.0,114.0,3.0,2.0,,,2.0,361.0,14.0,2.0,2.0,1.0,6.0,2.0,67.0,147.0,10.0,118.0,5.0,24.0,29.0,221.0,,10.0,10.0,10.0,1.0,2.0,34.0,5.0,27.0,0.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Charlotte FC,b15d6e6kd0srp3nl1jnlrmot0,M. Agyemang,Defender,44,49.0,16.0,33.0,13.0,,43.0,,10.0,167.0,1.0,,,91.0,33.0,58.0,24.0,240.0,3.0,13.0,,19.0,10.0,9.0,42.0,17.0,25.0,2.0,22.0,1.0,306.0,,716.0,,88.0,4.0,3.0,48.0,144.0,1.0,6.0,3.0,12.0,,,,,1.0,1.0,44.0,658.0,174.0,499.0,629.0,3.0,11.0,,,1.0,1125.0,2.0,,2.0,68.0,14.0,10.0,67.0,733.0,9.0,673.0,14.0,15.0,60.0,897.0,,,,,9.0,31.0,37.0,23.0,29.0,0.0,1.0,2.0,,,,,4.0,,1.0,,2.0,,2.0,,,0.0,2.0,,1.0,,,,,,,,,,,,1.0,2.0,,,,2.0,1.0,,,1.0,,,,1.0,,,,,
USA_MLS,2026,Charlotte FC,1ehuv6gy09ukbz11p8mjdmjo4,R. Aloko,Forward,37,10.0,6.0,4.0,6.0,,18.0,1.0,,36.0,,,2.0,46.0,28.0,18.0,60.0,13.0,6.0,6.0,,5.0,3.0,2.0,36.0,22.0,14.0,,2.0,1.0,13.0,2.0,47.0,,19.0,6.0,4.0,10.0,3.0,1.0,4.0,2.0,3.0,3.0,,1.0,1.0,4.0,,1.0,33.0,23.0,11.0,32.0,3.0,2.0,1.0,,,246.0,13.0,,1.0,,7.0,5.0,45.0,47.0,6.0,33.0,5.0,14.0,14.0,111.0,,5.0,5.0,5.0,,,12.0,7.0,14.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Charlotte FC,240d7z6v0gx52zf59ntaa2aqd,Pep Biel,Midfielder,16,14.0,11.0,3.0,14.0,3.0,140.0,9.0,1.0,139.0,1.0,24.0,6.0,108.0,68.0,40.0,358.0,113.0,5.0,14.0,4.0,23.0,12.0,11.0,94.0,57.0,37.0,1.0,3.0,21.0,110.0,3.0,414.0,,64.0,18.0,4.0,26.0,78.0,25.0,10.0,12.0,14.0,7.0,6.0,9.0,2.0,11.0,28.0,18.0,345.0,282.0,97.0,352.0,8.0,7.0,4.0,,3.0,1229.0,34.0,6.0,1.0,5.0,10.0,12.0,170.0,441.0,22.0,370.0,15.0,57.0,71.0,657.0,10.0,39.0,18.0,18.0,,8.0,95.0,15.0,63.0,1.0,,2.0,3.0,,,,,,,1.0,7.0,4.0,5.0,2.0,1.0,5.0,2.0,1.0,,,,,,,,,,,,,1.0,3.0,6.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,
USA_MLS,2026,Charlotte FC,ahsgqqn4mjj7isq2x0fdkl49,B. Bronico,Midfielder,13,6.0,4.0,2.0,11.0,,46.0,1.0,,47.0,,,1.0,47.0,24.0,23.0,59.0,67.0,4.0,11.0,,9.0,5.0,4.0,41.0,20.0,21.0,2.0,11.0,4.0,54.0,,221.0,1.0,23.0,14.0,8.0,18.0,58.0,4.0,,,5.0,5.0,,,,1.0,4.0,13.0,190.0,109.0,85.0,181.0,9.0,9.0,,,2.0,484.0,9.0,1.0,,8.0,12.0,3.0,52.0,225.0,,194.0,18.0,12.0,31.0,305.0,,3.0,3.0,4.0,4.0,6.0,28.0,6.0,25.0,0.0,6.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Charlotte FC,2q032302ebdlpcuytftf5vpp1,N. Byrne,Defender,14,15.0,9.0,6.0,14.0,,128.0,1.0,3.0,139.0,1.0,,,63.0,30.0,33.0,175.0,283.0,3.0,14.0,,23.0,12.0,11.0,48.0,21.0,27.0,,10.0,2.0,222.0,,638.0,,81.0,14.0,3.0,34.0,24.0,2.0,2.0,,14.0,1.0,,2.0,2.0,5.0,,32.0,539.0,296.0,264.0,526.0,3.0,5.0,,7.0,94.0,1245.0,13.0,,,35.0,4.0,14.0,142.0,657.0,2.0,558.0,8.0,4.0,99.0,905.0,,11.0,11.0,6.0,12.0,40.0,90.0,20.0,59.0,0.0,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Charlotte FC,e7xym5luhaecx5p4dyea88dg4,W. Cleary,Defender,35,1.0,1.0,,1.0,,2.0,,,,,,,2.0,1.0,1.0,4.0,2.0,,1.0,,,,,1.0,,1.0,,,,6.0,,10.0,,,,,,,,,,,,,,,1.0,,,9.0,6.0,3.0,9.0,,,,1.0,,15.0,,,,1.0,,,3.0,10.0,,9.0,,,1.0,15.0,,1.0,1.0,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Charlotte FC,2mmmt24h514bl1j112kf99dd5,D. Diani,Midfielder,28,19.0,10.0,9.0,13.0,1.0,48.0,2.0,1.0,83.0,,,1.0,60.0,29.0,31.0,74.0,59.0,6.0,13.0,1.0,8.0,5.0,3.0,41.0,19.0,22.0,1.0,14.0,2.0,82.0,,255.0,,35.0,18.0,13.0,18.0,75.0,3.0,3.0,,7.0,5.0,,,,3.0,8.0,11.0,236.0,126.0,119.0,234.0,5.0,9.0,,,2.0,568.0,6.0,,,8.0,13.0,6.0,35.0,264.0,3.0,245.0,14.0,12.0,19.0,361.0,,2.0,2.0,2.0,3.0,5.0,18.0,3.0,14.0,0.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Charlotte FC,6f2f519kxin4bqo4gco4lby1g,A. Goodwin,Forward,7,11.0,8.0,3.0,12.0,,10.0,2.0,,6.0,,,1.0,22.0,14.0,8.0,23.0,1.0,2.0,12.0,,6.0,5.0,1.0,11.0,6.0,5.0,,,,3.0,1.0,14.0,,3.0,1.0,,4.0,2.0,,1.0,6.0,1.0,1.0,,,,2.0,2.0,,9.0,6.0,5.0,11.0,1.0,1.0,,,,170.0,1.0,,3.0,1.0,3.0,1.0,10.0,16.0,7.0,11.0,2.0,16.0,5.0,37.0,,1.0,1.0,1.0,,,4.0,2.0,5.0,0.0,11.0,1.0,,,,,,,,,3.0,1.0,3.0,,1.0,3.0,0.0,1.0,,,,,,,,,,,,,,3.0,1.0,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,
USA_MLS,2026,Charlotte FC,3ve0xap9f0gjsslhgjsmakx04,A. John,Midfielder,48,,,,1.0,,2.0,,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,2.0,,6.0,,,,,,3.0,,,,,,,,,,,,6.0,2.0,5.0,7.0,,,,,,1.0,,,,,,,,7.0,,7.0,,,,7.0,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
