liga,temporada,equipo,id,nombre,posicion,dorsal,Total Losses Of Possession,Ground Duels lost,Shots Off Target (inc woodwork),Successful Dribbles,Total Fouls Conceded,Leftside Passes,Penalty Goals Conceded,Ground Duels won,Throw Ins to Opposition Player,Recoveries,Throw Ins to Own Player,Goals Conceded Outside Box,Total Passes,Clearances Off the Line,Touches,Aerial Duels lost,Shots On Target ( inc goals ),Unsuccessful Passes Own Half,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Duels,Total Touches In Opposition Box,Corners Won,Ground Duels,Unsuccessful Crosses open play,Goals Conceded Inside Box,Unsuccessful Crosses & Corners,Index,Duels won,Hit Woodwork,Yellow Cards,Successful Open Play Passes,Successful Passes Own Half,Successful Lay-offs,Successful Short Passes,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Duels lost,Successful Crosses & Corners,Successful Crosses open play,Total Shots,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Tackles,Unsuccessful Short Passes,Backward Passes,Forward Passes,Aerial Duels won,Appearances,Clean Sheets,Successful Passes Opposition Half,Unsuccessful Dribbles,Games Played,Total Clearances,Tackles Won,Tackles Lost,Aerial Duels,Open Play Passes,Key Passes (Attempt Assists),Unsuccessful Launches,Times Tackled,Successful Long Passes,Total Fouls Won,Rightside Passes,Successful Launches,PutThrough/Blocked Distribution,Interceptions,Blocks,Starts,Foul Attempted Tackle,Unsuccessful Passes Opposition Half,Winning Goal,Corners Taken (incl short corners),Through balls,Substitute Off,Substitute On,Unsuccessful Corners into Box,Goals from Inside Box,Handballs conceded,Goals,Right Foot Goals,Blocked Shots,Overruns,Unsuccessful lay-offs,Home Goals,Away Goals,Successful Corners into Box,Last Player Tackle,Left Foot Goals,Offsides,Goals from Outside Box,Headed Goals,Straight Red Cards,Total Red Cards,Assists (Intentional),Goal Assists,Penalties Conceded,Attempts from Set Pieces,Red Cards - 2nd Yellow,Goal Kicks,GK Successful Distribution,Foul Won Penalty,Second Goal Assists,Saves Made from Outside Box,Saves Made,Penalties Faced,GK Unsuccessful Distribution,Punches,Catches,Goalkeeper Smother,Saves Made from Inside Box,Drops,Saves made - parried,Set Pieces Goals,Penalties Taken,Penalty Goals,Own Goal Scored,Saves made - caught,Saves from Penalty,Penalties Saved,Crosses not Claimed,Other Goals,Penalties Off Target
Mexico_Liga_MX,2023-2024,Club León,bei486ox42219hyokmlee8kq1,A. Alvarado,Forward,20,113.0,38.0,8.0,12.0,11.0,42.0,2.0,37.0,,32.0,3.0,2.0,239.0,,418.0,38.0,15.0,16.0,182.0,1180.0,141.0,50.0,12.0,75.0,6.0,19.0,6.0,10.0,65.0,1.0,,179.0,53.0,4.0,172.0,10.0,7.0,76.0,,,23.0,21.0,57.0,10.0,47.0,44.0,64.0,28.0,19.0,1.0,129.0,8.0,19.0,14.0,7.0,3.0,66.0,236.0,6.0,6.0,20.0,10.0,15.0,89.0,2.0,16.0,8.0,,13.0,5.0,47.0,0.0,,2.0,10.0,6.0,,2.0,,3.0,1.0,7.0,1.0,1.0,2.0,1.0,,,,5.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club León,2ufp5icqczg2wvcxl5axnxu96,F. Ambríz,Midfielder,5,105.0,42.0,17.0,11.0,12.0,154.0,2.0,35.0,,50.0,6.0,1.0,579.0,,719.0,13.0,8.0,24.0,508.0,935.0,107.0,30.0,5.0,77.0,6.0,12.0,6.0,10.0,52.0,,,493.0,237.0,3.0,473.0,10.0,8.0,55.0,,,25.0,13.0,71.0,20.0,61.0,91.0,132.0,17.0,14.0,,271.0,6.0,14.0,5.0,12.0,8.0,30.0,564.0,14.0,6.0,16.0,35.0,5.0,202.0,2.0,17.0,4.0,2.0,10.0,9.0,53.0,0.0,1.0,3.0,3.0,4.0,,1.0,,2.0,1.0,4.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club León,45gixbopfnftpzvoaj1apyrjd,J. Angulo,Midfielder,27,151.0,39.0,8.0,11.0,2.0,199.0,,42.0,,53.0,13.0,2.0,569.0,,765.0,6.0,8.0,12.0,495.0,902.0,91.0,24.0,3.0,81.0,2.0,12.0,9.0,10.0,46.0,,1.0,482.0,148.0,7.0,464.0,17.0,6.0,45.0,13.0,1.0,16.0,14.0,74.0,17.0,57.0,94.0,146.0,4.0,17.0,1.0,360.0,13.0,17.0,,10.0,7.0,10.0,554.0,24.0,3.0,34.0,31.0,15.0,130.0,,16.0,2.0,,9.0,1.0,71.0,0.0,17.0,1.0,7.0,8.0,6.0,3.0,1.0,3.0,1.0,3.0,3.0,,3.0,0.0,9.0,,2.0,,,,,,2.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club León,53ep4ew9771nqrrq1a02doqqy,E. Ayón,Forward,14,65.0,23.0,5.0,10.0,2.0,18.0,2.0,26.0,,12.0,,,68.0,,169.0,33.0,1.0,3.0,44.0,492.0,95.0,18.0,5.0,49.0,5.0,12.0,5.0,10.0,39.0,1.0,,41.0,9.0,1.0,43.0,1.0,,56.0,,,6.0,12.0,24.0,1.0,23.0,18.0,23.0,13.0,10.0,,35.0,5.0,10.0,3.0,,1.0,46.0,65.0,2.0,,18.0,1.0,15.0,9.0,,3.0,1.0,2.0,7.0,,26.0,0.0,,1.0,7.0,3.0,,,1.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club León,84r1msh0g1qj25wss1n4fv74l,S. Barreiro,Defender,21,101.0,26.0,4.0,3.0,16.0,152.0,1.0,29.0,1.0,51.0,6.0,1.0,409.0,1.0,539.0,5.0,6.0,27.0,337.0,654.0,74.0,15.0,2.0,55.0,9.0,9.0,9.0,10.0,43.0,1.0,4.0,323.0,173.0,1.0,297.0,37.0,2.0,31.0,,,10.0,10.0,72.0,18.0,35.0,19.0,186.0,14.0,9.0,1.0,164.0,4.0,9.0,28.0,13.0,5.0,19.0,387.0,5.0,10.0,8.0,40.0,8.0,52.0,2.0,8.0,9.0,7.0,7.0,6.0,54.0,0.0,,1.0,1.0,2.0,,1.0,,1.0,,,,,1.0,0.0,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club León,bxnn74tvpy4iujkg00nby6rxl,P. Bellón,Defender,25,52.0,23.0,2.0,2.0,11.0,163.0,1.0,25.0,1.0,26.0,7.0,1.0,438.0,2.0,553.0,18.0,3.0,23.0,392.0,772.0,86.0,8.0,1.0,48.0,,11.0,,10.0,45.0,,2.0,375.0,321.0,,366.0,19.0,4.0,41.0,,,5.0,12.0,46.0,17.0,27.0,11.0,138.0,20.0,10.0,3.0,71.0,,10.0,34.0,13.0,4.0,38.0,421.0,,12.0,2.0,26.0,6.0,126.0,9.0,4.0,16.0,7.0,8.0,4.0,23.0,0.0,,,1.0,2.0,,2.0,,2.0,,,,,1.0,1.0,,3.0,,1.0,,2.0,,,,,,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club León,ai1q7eeu5k90x364z6g4bxl91,A. Blanco,Goalkeeper,1,1.0,,,,,4.0,,,,8.0,,,15.0,,26.0,,,1.0,14.0,90.0,,,,,,1.0,,10.0,,,,9.0,13.0,,12.0,1.0,,,,,,1.0,1.0,,,,7.0,,1.0,,1.0,,1.0,,,,,9.0,,,,2.0,,4.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,11.0,,,1.0,3.0,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club León,4ngwxfqspzaqjb1u6xlhdl9uc,P. Budib,Defender,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club León,f085ilpilnjnv4n4rf1hg4844,L. Cervantes,Defender,32,11.0,4.0,,1.0,2.0,14.0,,5.0,1.0,3.0,5.0,,31.0,,51.0,1.0,,,25.0,48.0,12.0,,,9.0,,4.0,,10.0,7.0,,1.0,25.0,8.0,,24.0,2.0,,5.0,,,,4.0,6.0,4.0,4.0,3.0,12.0,2.0,5.0,,17.0,,5.0,,2.0,2.0,3.0,31.0,,1.0,2.0,1.0,,2.0,,1.0,,,,1.0,6.0,0.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club León,5jj07az7i7svdgh5egd1s5dqt,R. Cota,Goalkeeper,30,86.0,2.0,,1.0,,125.0,3.0,8.0,,183.0,,2.0,403.0,,624.0,,,20.0,322.0,1800.0,13.0,,,10.0,,28.0,,10.0,11.0,,2.0,167.0,288.0,,250.0,73.0,,2.0,,,,30.0,81.0,,8.0,,193.0,3.0,20.0,4.0,34.0,,20.0,22.0,,,3.0,204.0,,22.0,,72.0,5.0,85.0,6.0,,,,20.0,,61.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0,251.0,,,15.0,43.0,3.0,22.0,12.0,14.0,7.0,28.0,3.0,14.0,,,,,,,,1.0,,
