liga,temporada,equipo,id,nombre,posicion,dorsal,Handballs conceded,Shots On Target ( inc goals ),Goal Assists,Tackles Won,Key Passes (Attempt Assists),Total Touches In Opposition Box,Unsuccessful Crosses open play,Total Tackles,Yellow Cards,Tackles Lost,Throw Ins to Own Player,Unsuccessful Crosses & Corners,Leftside Passes,Successful Passes Opposition Half,Rightside Passes,Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Appearances,Blocks,Goals from Inside Box,Ground Duels lost,Aerial Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Short Passes,Interceptions,Successful Open Play Passes,Duels won,Times Tackled,Penalties Conceded,Unsuccessful Passes Own Half,Total Passes,Goals,Successful Passes Own Half,Aerial Duels,Duels lost,Successful Dribbles,Total Fouls Won,Total Clearances,Backward Passes,Ground Duels won,Index,Penalty Goals Conceded,Substitute On,Games Played,Goals Conceded Inside Box,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Clean Sheets,Touches,Goals Conceded,Substitute Off,Total Losses Of Possession,Corners Won,PutThrough/Blocked Distribution Won,Total Shots,Duels,Successful Long Passes,Time Played,Forward Passes,Starts,Unsuccessful Dribbles,Unsuccessful Short Passes,Foul Attempted Tackle,Unsuccessful Long Passes,Total Fouls Conceded,Recoveries,Right Foot Goals,Aerial Duels lost,Open Play Passes,Successful Lay-offs,Unsuccessful Launches,Successful Launches,Ground Duels,Home Goals,Away Goals,Winning Goal,Corners Taken (incl short corners),Throw Ins to Opposition Player,Goals Conceded Outside Box,Successful Crosses & Corners,Successful Corners into Box,Successful Crosses open play,Goals from Outside Box,Attempts from Set Pieces,Second Goal Assists,Assists (Intentional),Unsuccessful Corners into Box,Offsides,Blocked Shots,Hit Woodwork,Headed Goals,Unsuccessful lay-offs,Through balls,Last Man Tackle,Total Red Cards,Left Foot Goals,Straight Red Cards,GK Unsuccessful Distribution,Catches,Punches,Saves made - caught,Saves from Penalty,Penalties Faced,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Drops,Penalties Saved,GK Successful Distribution,Saves Made from Inside Box,Own Goal Scored,Saves made - parried,Crosses not Claimed,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Off Target,Clearances Off the Line,Red Cards - 2nd Yellow,Set Pieces Goals,Other Goals
USA_MLS,2019,Seattle Sounders FC,a70dmnhf6bzfnd4pinxyhln1l,S. Hopeau,Forward,37,,,,,,,,,,,,,6.0,6.0,,,11.0,1.0,,,,1.0,2.0,11.0,,11.0,2.0,,,,13.0,,5.0,1.0,,,1.0,,6.0,1.0,39.0,,1.0,1.0,1.0,,2.0,,15.0,1.0,,3.0,,,,2.0,,32.0,1.0,,,2.0,,,,5.0,,,13.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Seattle Sounders FC,5f5x4oq6vmje8sn32ii6wsij9,J. Jones,Midfielder,33,,8.0,4.0,12.0,19.0,38.0,22.0,23.0,2.0,11.0,40.0,32.0,129.0,336.0,153.0,2.0,499.0,21.0,1.0,,64.0,8.0,76.0,470.0,2.0,491.0,78.0,,,25.0,575.0,,171.0,28.0,84.0,28.0,19.0,13.0,153.0,70.0,42.0,3.0,8.0,21.0,17.0,28.0,83.0,1.0,867.0,21.0,9.0,179.0,7.0,8.0,10.0,162.0,29.0,1234.0,140.0,13.0,17.0,62.0,7.0,14.0,11.0,72.0,,20.0,564.0,4.0,6.0,,134.0,,,,11.0,1.0,4.0,8.0,2.0,5.0,,,,3.0,9.0,1.0,6.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Seattle Sounders FC,7g27aztcta6kcxevz44b8lv4l,Kim Kee-Hee,Defender,20,,1.0,1.0,15.0,7.0,24.0,3.0,32.0,7.0,17.0,6.0,3.0,452.0,424.0,299.0,10.0,1197.0,34.0,10.0,,67.0,36.0,224.0,1087.0,58.0,1177.0,85.0,,1.0,88.0,1421.0,,776.0,64.0,95.0,7.0,11.0,116.0,74.0,49.0,46.0,3.0,,34.0,38.0,23.0,139.0,11.0,1765.0,44.0,2.0,261.0,4.0,15.0,11.0,180.0,110.0,3012.0,596.0,34.0,2.0,113.0,20.0,111.0,34.0,150.0,,28.0,1400.0,,58.0,14.0,116.0,,,,,3.0,6.0,3.0,,3.0,,,,1.0,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Seattle Sounders FC,7dwqdyf6cbb8iw4fsh0lo75qt,K. Leerdam,Defender,18,4.0,8.0,2.0,42.0,22.0,64.0,38.0,73.0,8.0,31.0,198.0,38.0,465.0,582.0,74.0,9.0,993.0,33.0,14.0,6.0,102.0,50.0,263.0,936.0,39.0,976.0,155.0,,1.0,88.0,1256.0,6.0,419.0,87.0,139.0,21.0,11.0,78.0,279.0,105.0,52.0,3.0,2.0,33.0,35.0,61.0,213.0,9.0,1973.0,42.0,6.0,442.0,24.0,20.0,17.0,294.0,57.0,2773.0,438.0,31.0,16.0,203.0,23.0,60.0,42.0,144.0,3.0,37.0,1237.0,3.0,30.0,9.0,207.0,,,,2.0,59.0,7.0,8.0,,8.0,,1.0,,2.0,,3.0,7.0,1.0,2.0,,4.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2019,Seattle Sounders FC,errrv56acc41z74f8kumo7qlm,D. Leyva,Midfielder,75,1.0,,,6.0,2.0,1.0,1.0,11.0,1.0,5.0,1.0,1.0,79.0,143.0,76.0,1.0,218.0,6.0,,,10.0,4.0,37.0,199.0,6.0,213.0,23.0,,1.0,15.0,255.0,,75.0,7.0,13.0,2.0,6.0,2.0,28.0,19.0,31.0,2.0,2.0,6.0,5.0,5.0,23.0,2.0,310.0,5.0,,49.0,,2.0,1.0,36.0,19.0,413.0,72.0,4.0,1.0,29.0,3.0,8.0,6.0,19.0,,3.0,250.0,,5.0,,29.0,,,,,,,,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Seattle Sounders FC,mldj6mad0djmavnyrt1xdyhh,N. Lodeiro,Midfielder,10,6.0,21.0,11.0,29.0,92.0,108.0,55.0,49.0,8.0,20.0,27.0,184.0,455.0,1181.0,458.0,28.0,1565.0,32.0,5.0,7.0,232.0,31.0,472.0,1469.0,24.0,1446.0,225.0,,,84.0,2037.0,9.0,457.0,72.0,273.0,25.0,126.0,19.0,401.0,194.0,77.0,4.0,,32.0,38.0,101.0,572.0,8.0,3015.0,44.0,2.0,923.0,37.0,28.0,49.0,498.0,96.0,2890.0,723.0,32.0,43.0,386.0,39.0,86.0,52.0,211.0,,41.0,1905.0,38.0,10.0,3.0,426.0,,,,197.0,4.0,6.0,73.0,46.0,19.0,2.0,6.0,6.0,10.0,104.0,5.0,14.0,3.0,1.0,3.0,18.0,,,8.0,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,
USA_MLS,2019,Seattle Sounders FC,52tvpk9bqpg8u37a04kuw61g5,C. Marshall,Defender,14,,1.0,,5.0,2.0,13.0,,6.0,,1.0,2.0,,70.0,88.0,135.0,5.0,331.0,8.0,8.0,,6.0,24.0,32.0,308.0,8.0,324.0,32.0,,,13.0,363.0,,244.0,37.0,19.0,,2.0,29.0,12.0,8.0,56.0,,,8.0,7.0,,19.0,3.0,437.0,8.0,,34.0,1.0,,6.0,51.0,23.0,720.0,146.0,8.0,,22.0,1.0,10.0,6.0,27.0,,13.0,353.0,,7.0,2.0,14.0,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Seattle Sounders FC,7vkikmfnhrvfectvaelt2sfrp,B. Meredith,Goalkeeper,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Seattle Sounders FC,5vsdc384lgj2t43i6t5ogur4l,J. Morris,Forward,13,1.0,24.0,6.0,21.0,22.0,143.0,26.0,32.0,2.0,11.0,9.0,26.0,196.0,396.0,172.0,20.0,578.0,30.0,2.0,12.0,83.0,45.0,169.0,554.0,15.0,569.0,131.0,,,36.0,747.0,13.0,184.0,86.0,124.0,38.0,16.0,13.0,194.0,86.0,68.0,2.0,2.0,30.0,33.0,37.0,159.0,4.0,1115.0,37.0,19.0,295.0,35.0,14.0,44.0,255.0,24.0,2394.0,185.0,28.0,17.0,152.0,10.0,17.0,18.0,99.0,6.0,41.0,737.0,11.0,4.0,3.0,169.0,,,,,,4.0,2.0,,2.0,1.0,,2.0,5.0,,13.0,4.0,1.0,1.0,2.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Seattle Sounders FC,aja8uwk6vyjzzd5nvkh7pbtux,T. Muse,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Seattle Sounders FC,42wy8249nwozwzl13jqewtn56,A. Ocampo-Chávez,Forward,87,,1.0,,1.0,2.0,5.0,,1.0,,,,,5.0,8.0,2.0,,13.0,3.0,,,2.0,1.0,2.0,13.0,1.0,9.0,5.0,,,1.0,15.0,,5.0,2.0,3.0,1.0,2.0,,6.0,4.0,100.0,1.0,2.0,3.0,1.0,,1.0,,25.0,2.0,1.0,5.0,1.0,,1.0,8.0,,82.0,2.0,1.0,,2.0,1.0,,2.0,3.0,,1.0,11.0,,,,6.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Seattle Sounders FC,46seb593jc75c0q0vml2ikc7p,Víctor Rodríguez,Midfielder,8,,13.0,3.0,10.0,29.0,81.0,25.0,28.0,1.0,18.0,2.0,36.0,91.0,370.0,178.0,7.0,465.0,20.0,2.0,2.0,71.0,8.0,122.0,455.0,16.0,453.0,77.0,,,22.0,587.0,3.0,106.0,22.0,85.0,15.0,28.0,5.0,124.0,69.0,50.0,2.0,6.0,20.0,21.0,50.0,136.0,1.0,893.0,23.0,12.0,245.0,16.0,16.0,20.0,162.0,10.0,1234.0,194.0,14.0,20.0,117.0,7.0,5.0,8.0,77.0,2.0,14.0,574.0,9.0,2.0,,140.0,,,,14.0,2.0,2.0,11.0,3.0,8.0,1.0,2.0,,3.0,9.0,2.0,14.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,
USA_MLS,2019,Seattle Sounders FC,7ow3xv8u8vzjfis6fn1p7n4dl,A. Roldan,Midfielder,16,1.0,,,10.0,2.0,8.0,,18.0,,8.0,1.0,,41.0,71.0,29.0,3.0,123.0,9.0,1.0,,19.0,4.0,25.0,117.0,10.0,122.0,28.0,,,5.0,148.0,,52.0,16.0,31.0,1.0,6.0,3.0,41.0,24.0,79.0,3.0,4.0,9.0,8.0,13.0,20.0,1.0,227.0,9.0,3.0,44.0,1.0,7.0,3.0,59.0,6.0,442.0,37.0,5.0,5.0,22.0,2.0,3.0,3.0,21.0,,12.0,147.0,2.0,1.0,,43.0,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Seattle Sounders FC,1n0l8r7kj88y4k7tfaolsrkkp,C. Roldan,Midfielder,7,3.0,13.0,4.0,39.0,34.0,55.0,28.0,69.0,4.0,30.0,17.0,28.0,527.0,901.0,410.0,15.0,1477.0,33.0,18.0,4.0,121.0,47.0,262.0,1338.0,26.0,1445.0,227.0,,,76.0,1739.0,6.0,588.0,96.0,170.0,41.0,72.0,43.0,236.0,180.0,66.0,3.0,,33.0,40.0,56.0,214.0,10.0,2340.0,46.0,,412.0,18.0,28.0,28.0,397.0,139.0,2928.0,566.0,33.0,18.0,204.0,12.0,58.0,31.0,230.0,5.0,49.0,1705.0,16.0,20.0,5.0,301.0,,,,1.0,,6.0,12.0,,12.0,2.0,,2.0,2.0,,1.0,8.0,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2019,Seattle Sounders FC,6ft63hosdmcpobphldpmkn1sl,R. Ruidíaz,Forward,9,5.0,39.0,5.0,1.0,23.0,139.0,5.0,7.0,1.0,6.0,4.0,5.0,157.0,250.0,126.0,28.0,411.0,26.0,1.0,11.0,79.0,22.0,75.0,391.0,5.0,367.0,81.0,,,12.0,486.0,15.0,162.0,66.0,123.0,31.0,21.0,2.0,153.0,59.0,67.0,2.0,2.0,26.0,27.0,16.0,68.0,3.0,832.0,33.0,6.0,202.0,17.0,6.0,67.0,204.0,20.0,2182.0,50.0,24.0,11.0,74.0,15.0,1.0,25.0,56.0,10.0,44.0,442.0,19.0,,,138.0,,,,,,6.0,1.0,,1.0,4.0,2.0,2.0,2.0,,12.0,29.0,3.0,,3.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Seattle Sounders FC,59asg6ejg941cd84vnqqaq385,H. Shipp,Midfielder,19,2.0,12.0,1.0,11.0,16.0,35.0,12.0,23.0,1.0,12.0,12.0,14.0,184.0,385.0,184.0,10.0,588.0,25.0,,5.0,37.0,8.0,123.0,565.0,11.0,579.0,59.0,,,45.0,711.0,5.0,210.0,22.0,51.0,10.0,19.0,6.0,130.0,51.0,100.0,3.0,10.0,25.0,27.0,27.0,92.0,1.0,921.0,29.0,9.0,179.0,11.0,15.0,22.0,110.0,23.0,1382.0,213.0,15.0,7.0,100.0,5.0,23.0,9.0,79.0,3.0,14.0,702.0,11.0,9.0,1.0,88.0,,,,3.0,,2.0,7.0,2.0,5.0,,,2.0,1.0,1.0,2.0,10.0,,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2019,Seattle Sounders FC,erxgoewhliov1iaty10425dcl,L. Silva,Midfielder,23,,5.0,,,1.0,13.0,,,,,,,10.0,25.0,18.0,4.0,43.0,6.0,,,7.0,3.0,9.0,42.0,,40.0,5.0,,,2.0,52.0,,18.0,12.0,16.0,1.0,1.0,,17.0,2.0,22.0,,4.0,6.0,3.0,3.0,7.0,,78.0,3.0,1.0,15.0,1.0,2.0,9.0,21.0,1.0,207.0,7.0,2.0,,8.0,,1.0,1.0,11.0,,9.0,49.0,3.0,,,9.0,,,,,,,,,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Seattle Sounders FC,90ij057q6p0us957s28gx1905,B. Smith,Defender,11,2.0,4.0,5.0,32.0,25.0,54.0,84.0,54.0,,22.0,180.0,84.0,47.0,581.0,429.0,8.0,946.0,29.0,10.0,,76.0,10.0,240.0,914.0,23.0,932.0,106.0,,,89.0,1186.0,,387.0,23.0,89.0,27.0,15.0,40.0,238.0,96.0,53.0,1.0,3.0,29.0,24.0,73.0,235.0,7.0,1890.0,28.0,8.0,472.0,28.0,19.0,12.0,195.0,32.0,2280.0,472.0,26.0,27.0,181.0,5.0,59.0,11.0,145.0,,13.0,1172.0,,32.0,9.0,172.0,,,,,31.0,4.0,22.0,,22.0,,,2.0,5.0,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_MLS,2019,Seattle Sounders FC,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,Midfielder,4,,5.0,2.0,40.0,14.0,30.0,,73.0,1.0,33.0,4.0,,365.0,573.0,403.0,12.0,1158.0,26.0,15.0,1.0,65.0,57.0,210.0,1028.0,33.0,1065.0,152.0,,,64.0,1368.0,1.0,586.0,103.0,111.0,3.0,21.0,43.0,107.0,95.0,55.0,2.0,1.0,26.0,30.0,43.0,146.0,7.0,1713.0,34.0,5.0,246.0,8.0,28.0,17.0,263.0,130.0,2203.0,493.0,25.0,4.0,149.0,12.0,61.0,23.0,128.0,,46.0,1259.0,5.0,17.0,5.0,160.0,,,,1.0,,4.0,1.0,1.0,,,1.0,2.0,,,,7.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Seattle Sounders FC,4ctqowp9o7mwhajsc4gucql0p,N. Tolo,Defender,5,,3.0,,21.0,4.0,8.0,16.0,28.0,6.0,7.0,58.0,16.0,27.0,196.0,154.0,1.0,359.0,24.0,4.0,,45.0,14.0,68.0,339.0,19.0,350.0,72.0,,1.0,25.0,427.0,,165.0,29.0,60.0,12.0,18.0,32.0,120.0,58.0,100.0,3.0,15.0,24.0,13.0,20.0,59.0,1.0,693.0,14.0,7.0,120.0,5.0,8.0,4.0,132.0,20.0,826.0,126.0,9.0,8.0,48.0,11.0,20.0,19.0,63.0,,15.0,417.0,,12.0,6.0,103.0,,,,1.0,7.0,1.0,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Seattle Sounders FC,e68y57cy5thgxyun2m3gc4set,R. Torres,Defender,29,,4.0,,10.0,2.0,18.0,1.0,15.0,2.0,5.0,,1.0,181.0,143.0,63.0,10.0,462.0,21.0,7.0,1.0,16.0,36.0,135.0,406.0,22.0,449.0,60.0,,,56.0,597.0,1.0,320.0,57.0,37.0,4.0,6.0,89.0,51.0,24.0,100.0,1.0,6.0,21.0,18.0,10.0,80.0,4.0,796.0,20.0,1.0,146.0,4.0,7.0,14.0,97.0,56.0,1388.0,302.0,15.0,1.0,60.0,2.0,75.0,5.0,73.0,,21.0,580.0,1.0,32.0,8.0,40.0,,,,,,2.0,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
