root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,4qzgw3jfdh34j0wbhrwd2yhud,C. Ashe,Defender,26.0,36,0,4,0,0,0,0,5
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,ba0arukvcwn1gagiglyxqz5jp,G. Barnes,Attacker,23.0,7,0,0,0,0,0,6,1
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,7auanavbq7kbs26yjhr4z8yqd,B. Boswell,Defender,32.0,39,2,5,0,0,0,0,1
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,dut4jl28mnzev74hm4pc9s2j9,W. Bruin,Attacker,12.0,38,16,1,0,0,0,1,22
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,6gm1t25kvosf3vguqjvxbzbo5,Luiz Camargo,Midfielder,17.0,29,1,1,0,0,0,12,9
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,5ppt0al5l0aqlvu2ygtdo2bx1,G. Cameron,Defender,20.0,15,0,1,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,d47iddrsiiw0ewwov0z8vbcut,C. Carr,Attacker,3.0,30,5,7,0,0,0,9,13
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,3pgfw8nzeugg17z7olna8t68l,B. Ching,Attacker,25.0,34,5,0,0,0,0,21,9
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,8i548jt5cee1vc5woeh5zmmz9,R. Clark,Midfielder,13.0,16,1,0,0,0,0,3,2
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,db3o3miwqano3idonlsceaead,C. Clark,Midfielder,7.0,14,1,2,0,0,0,8,3
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,esar6s7x5ldt5uhhseyj2nnit,W. Creavalle,Midfielder,5.0,12,0,0,0,0,0,7,1
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,4r3fr3tjt1koc5zoel1q2ufo5,B. Davis,Midfielder,11.0,37,8,4,0,0,0,3,9
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,7aq775owdtnqe0p1k0qab2qc5,T. Deric,Goalkeeper,24.0,1,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,9glti6ay2zxkigdtjcxtkj7it,A. Dixon,Attacker,19.0,4,0,1,0,0,0,3,1
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,15kop7o6luu9ppzl283ixra39,B. García,Midfielder,27.0,23,5,1,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,86gpvd4qgd0mza3ma4s6a71ed,A. Hainault,Defender,31.0,28,3,2,0,0,0,2,4
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,85fw7fgqroxjb6uu2gh4md905,T. Hall,Goalkeeper,1.0,39,0,3,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,dv4473c50at7q7jbpee3kuxg5,M. Kandji,Attacker,9.0,34,4,4,0,0,0,11,18
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,7t8zx1v5wq24pt9im0gkdtd5h,K. Sarkodie,Defender,8.0,16,1,1,0,0,0,3,1
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,2303nvwbwa0w98lz3748oezth,E. Marscheider,Goalkeeper,28.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,aefxy4v8lf52nsypmvaqu8f6d,A. Moffat,Midfielder,16.0,29,3,2,1,1,0,1,5
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,4j66zd5w1epq6dlmux4o9ac45,B. Ownby,Attacker,22.0,7,0,0,0,0,0,7,0
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,5vop4yg8446rxnedw2pdp2i1h,J. Recio,Defender,23.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,es4dwuetyzqz197gdmmq8pqz9,Colin Rolfe,Attacker,14.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,dvl3a1kc54icwz3lt1fivf00l,J. Soto,Midfielder,18.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Houston Dynamo FC,Houston_Dynamo_FC,d8a53xfwyg01fkl5nknqwezth,N. Sturgis,Midfielder,6.0,5,0,0,0,0,0,1,1
