liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Ground Duels lost,Touches,PutThrough/Blocked Distribution,Total Tackles,Backward Passes,Tackles Lost,Games Played,Successful Open Play Passes,Aerial Duels won,Rightside Passes,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Ground Duels won,Ground Duels,Total Fouls Conceded,Time Played,Forward Passes,Total Passes,Total Clearances,Duels won,Foul Attempted Tackle,Aerial Duels,Open Play Passes,Appearances,Goals Conceded Inside Box,Goals Conceded,Total Losses Of Possession,Index,Successful Passes Opposition Half,Unsuccessful Short Passes,Recoveries,Successful Short Passes,Unsuccessful Passes Opposition Half,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Times Tackled,Successful Crosses & Corners,Substitute Off,Successful Lay-offs,Interceptions,Leftside Passes,Assists (Intentional),Unsuccessful Long Passes,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Crosses open play,Goal Assists,Unsuccessful Crosses & Corners,Total Fouls Won,Starts,Corners Won,Unsuccessful Passes Own Half,Aerial Duels lost,Tackles Won,Successful Long Passes,Total Touches In Opposition Box,Straight Red Cards,Goals from Inside Box,Total Shots,Total Red Cards,Shots Off Target (inc woodwork),Successful Launches,Penalty Goals Conceded,Blocked Shots,Yellow Cards,Goal Kicks,Goals,Successful Dribbles,GK Successful Distribution,Clearances Off the Line,Goals from Outside Box,Goals Conceded Outside Box,Hit Woodwork,Clean Sheets,Right Foot Goals,Offsides,Throw Ins to Own Player,Key Passes (Attempt Assists),Blocks,Shots On Target ( inc goals ),Home Goals,Away Goals,Foul Won Penalty,Penalties Off Target,Overruns,Penalties Taken,Left Foot Goals,Through balls,Headed Goals,Successful Crosses open play,Unsuccessful lay-offs,Penalty Goals,Handballs conceded,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Drops,Punches,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Throw Ins to Opposition Player,Second Goal Assists,Attempts from Set Pieces,Last Player Tackle,Saves Made from Outside Box,Saves made - caught,Penalties Faced,Catches,Saves made - parried,Penalties Conceded,Own Goal Scored,Red Cards - 2nd Yellow,Goalkeeper Smother,Set Pieces Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Other Goals
USA_USL_Championship,2024,El Paso Locomotive FC,4o2lk5bkmyxe8ji3lqjo69qtw,D. Abarca,Midfielder,77,2.0,4.0,4.0,22.0,3.0,2.0,1.0,,3.0,9.0,,4.0,3.0,2.0,5.0,2.0,6.0,1.0,41.0,4.0,12.0,,2.0,1.0,1.0,11.0,3.0,1.0,1.0,4.0,10.0,6.0,2.0,2.0,10.0,1.0,7.0,10.0,0.0,2.0,,,,,3.0,,,1.0,,,,,,,,1.0,1.0,2.0,,,,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,El Paso Locomotive FC,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,Defender,0,1.0,328.0,13.0,624.0,4.0,13.0,21.0,2.0,14.0,401.0,11.0,139.0,3.0,74.0,28.0,21.0,34.0,5.0,1043.0,163.0,494.0,52.0,32.0,2.0,26.0,473.0,14.0,13.0,14.0,84.0,10.0,92.0,36.0,43.0,400.0,46.0,60.0,420.0,0.0,1.0,,1.0,,8.0,171.0,,38.0,1.0,20.0,2.0,,2.0,8.0,11.0,,30.0,15.0,11.0,20.0,11.0,2.0,1.0,3.0,2.0,2.0,7.0,,,1.0,6.0,1.0,1.0,6.0,,,1.0,,3.0,,2.0,4.0,3.0,11.0,1.0,0.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
USA_USL_Championship,2024,El Paso Locomotive FC,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,Midfielder,21,20.0,523.0,46.0,1149.0,32.0,55.0,147.0,15.0,30.0,783.0,31.0,259.0,10.0,96.0,60.0,80.0,126.0,22.0,1761.0,229.0,901.0,42.0,111.0,15.0,45.0,879.0,30.0,22.0,26.0,124.0,10.0,282.0,63.0,77.0,776.0,55.0,171.0,805.0,0.0,11.0,,7.0,9.0,21.0,266.0,,33.0,2.0,14.0,2.0,,2.0,21.0,20.0,2.0,43.0,14.0,40.0,29.0,15.0,,,3.0,,1.0,7.0,2.0,2.0,6.0,,,6.0,,2.0,,4.0,,3.0,,2.0,2.0,4.0,13.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,El Paso Locomotive FC,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,Defender,93,15.0,870.0,41.0,1786.0,36.0,27.0,86.0,11.0,24.0,1174.0,36.0,569.0,1.0,230.0,72.0,41.0,82.0,29.0,2023.0,627.0,1500.0,69.0,77.0,18.0,67.0,1393.0,24.0,29.0,31.0,266.0,10.0,402.0,110.0,98.0,1164.0,139.0,149.0,1270.0,1.0,5.0,2.0,3.0,,18.0,218.0,,120.0,4.0,62.0,4.0,,4.0,8.0,23.0,3.0,95.0,31.0,16.0,106.0,22.0,,1.0,9.0,,6.0,16.0,3.0,,11.0,36.0,1.0,6.0,35.0,,,2.0,2.0,4.0,,2.0,46.0,4.0,17.0,3.0,1.0,0.0,,,1.0,1.0,1.0,1.0,,2.0,,1.0,,,1.0,,,,,,,16.0,,,,,,,,,1.0,,,,,,,,
USA_USL_Championship,2024,El Paso Locomotive FC,6tz5apnd7yajwhn6bcfhl9mtx,A. Basuljevic,Midfielder,19,3.0,51.0,4.0,177.0,7.0,6.0,39.0,5.0,6.0,125.0,,31.0,3.0,18.0,5.0,9.0,13.0,1.0,290.0,38.0,146.0,,9.0,1.0,1.0,143.0,6.0,3.0,4.0,28.0,10.0,77.0,17.0,9.0,117.0,14.0,14.0,128.0,0.0,3.0,,3.0,2.0,3.0,38.0,,1.0,,1.0,1.0,,1.0,,3.0,1.0,5.0,1.0,1.0,11.0,3.0,,,1.0,,1.0,,,,,,,3.0,,,,1.0,,,,,1.0,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,El Paso Locomotive FC,9r13h659y198n0hyqdokg36qd,E. Borelli,Defender,5,3.0,42.0,11.0,177.0,6.0,8.0,18.0,2.0,6.0,74.0,1.0,36.0,2.0,25.0,13.0,12.0,23.0,4.0,278.0,44.0,104.0,2.0,13.0,1.0,3.0,99.0,6.0,5.0,6.0,50.0,10.0,38.0,19.0,7.0,74.0,30.0,26.0,79.0,0.0,5.0,1.0,4.0,,1.0,6.0,,6.0,2.0,3.0,7.0,,14.0,3.0,4.0,2.0,9.0,2.0,6.0,5.0,1.0,,,,,,2.0,,1.0,2.0,,,1.0,,,,1.0,,,,,20.0,4.0,1.0,,,,,,,,,,,1.0,,,,,,,,,6.0,6.0,,3.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,El Paso Locomotive FC,842oe3kyy2wgv8ryb7hrboxec,A. Cabrera,Midfielder,0,7.0,44.0,32.0,255.0,13.0,11.0,42.0,5.0,8.0,119.0,3.0,22.0,3.0,20.0,43.0,35.0,67.0,8.0,524.0,35.0,139.0,1.0,38.0,5.0,14.0,139.0,8.0,4.0,5.0,68.0,10.0,76.0,20.0,13.0,116.0,22.0,81.0,119.0,0.0,19.0,1.0,4.0,5.0,,40.0,,,8.0,,5.0,,9.0,16.0,5.0,3.0,7.0,11.0,6.0,3.0,17.0,,,9.0,,7.0,,,2.0,,,,8.0,,,,1.0,,,,3.0,3.0,10.0,,2.0,,,,,,,,1.0,,,1.0,,1.0,,,,,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,El Paso Locomotive FC,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,Midfielder,6,19.0,631.0,106.0,1899.0,44.0,35.0,319.0,13.0,33.0,1201.0,14.0,399.0,1.0,198.0,136.0,92.0,198.0,35.0,2864.0,381.0,1466.0,12.0,106.0,26.0,44.0,1391.0,33.0,39.0,43.0,323.0,10.0,650.0,149.0,123.0,1184.0,174.0,242.0,1268.0,1.0,45.0,13.0,5.0,40.0,24.0,367.0,1.0,49.0,19.0,12.0,17.0,1.0,36.0,44.0,32.0,15.0,60.0,30.0,22.0,84.0,49.0,,3.0,41.0,1.0,19.0,5.0,4.0,19.0,6.0,,3.0,14.0,,,,4.0,1.0,8.0,2.0,2.0,13.0,48.0,10.0,22.0,1.0,2.0,,,1.0,2.0,1.0,8.0,,3.0,2.0,1.0,2.0,,,,,,35.0,16.0,12.0,,,8.0,,,,,,,1.0,,1.0,,,,,,
USA_USL_Championship,2024,El Paso Locomotive FC,c4g35kho1qirnu4q420knnl9m,R. Coronado,Defender,0,5.0,337.0,31.0,821.0,8.0,24.0,107.0,9.0,15.0,585.0,5.0,226.0,2.0,72.0,39.0,56.0,87.0,13.0,1184.0,153.0,673.0,8.0,61.0,6.0,13.0,657.0,15.0,12.0,13.0,97.0,10.0,264.0,47.0,64.0,552.0,49.0,100.0,601.0,1.0,11.0,,4.0,14.0,10.0,187.0,1.0,25.0,3.0,9.0,2.0,1.0,2.0,25.0,13.0,5.0,25.0,8.0,15.0,49.0,12.0,,2.0,12.0,1.0,7.0,3.0,1.0,7.0,4.0,,2.0,7.0,,,,1.0,,5.0,1.0,,1.0,14.0,2.0,5.0,1.0,1.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_USL_Championship,2024,El Paso Locomotive FC,5kxl3fn1tkzy8n831aql93a0a,B. Craig,Defender,2,7.0,482.0,17.0,947.0,12.0,22.0,39.0,4.0,19.0,637.0,27.0,121.0,2.0,121.0,36.0,31.0,48.0,13.0,1405.0,333.0,791.0,47.0,58.0,6.0,46.0,750.0,19.0,16.0,18.0,132.0,10.0,189.0,37.0,39.0,582.0,76.0,94.0,670.0,1.0,,1.0,6.0,,12.0,298.0,,84.0,,47.0,,,,10.0,17.0,2.0,45.0,19.0,18.0,88.0,5.0,,,4.0,,3.0,13.0,2.0,1.0,4.0,1.0,1.0,,,,1.0,2.0,,2.0,1.0,,11.0,3.0,7.0,1.0,0.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,2.0,,3.0,,,,,,,,,,,1.0,,,,
