liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Hit Woodwork,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Offsides,Penalties Conceded,Goals,Successful Corners into Box,Total Red Cards,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Blocks,Left Foot Goals,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Goals from Outside Box,Headed Goals,Last Man Tackle,Straight Red Cards,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Foul Won Penalty,Set Pieces Goals,Drops,Penalties Off Target,Crosses not Claimed,Own Goal Scored,Clearances Off the Line,Penalties Saved,Saves from Penalty,Other Goals
Mexico_Liga_MX,2017-2018,Club Atlético Morelia,ep474zkeolxwxqs0rj620hjh1,G. Achilier,Defender,24,1.0,1620.0,8.0,1.0,4.0,591.0,,34.0,,178.0,20.0,3.0,51.0,7.0,8.0,8.0,34.0,109.0,360.0,31.0,44.0,633.0,,25.0,4.0,502.0,19.0,10.0,95.0,141.0,4.0,72.0,1.0,88.0,18.0,8.0,24.0,842.0,,18.0,8.0,79.0,285.0,17.0,10.0,91.0,2.0,,36.0,,15.0,44.0,1.0,157.0,57.0,27.0,1.0,18.0,,32.0,173.0,501.0,538.0,78.0,3.0,,,1.0,22.0,66.0,9.0,41.0,47.0,,1.0,,,,,1.0,,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Atlético Morelia,bf7fowhre5abfwm4m9707qevp,Jefferson Duque,Forward,14,,131.0,,1.0,,10.0,1.0,2.0,,6.0,,,1.0,,2.0,,3.0,11.0,,,3.0,10.0,1.0,,,6.0,2.0,3.0,4.0,5.0,1.0,3.0,,,1.0,,1.0,25.0,,4.0,,1.0,2.0,6.0,10.0,1.0,1.0,,,,,1.0,,5.0,3.0,2.0,,4.0,,1.0,1.0,6.0,6.0,4.0,,,,,,4.0,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Atlético Morelia,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,Defender,5,43.0,1316.0,73.0,,6.0,599.0,6.0,83.0,10.0,277.0,25.0,1.0,53.0,7.0,3.0,6.0,18.0,228.0,213.0,20.0,80.0,613.0,7.0,16.0,7.0,451.0,15.0,5.0,133.0,49.0,7.0,146.0,2.0,58.0,16.0,30.0,30.0,936.0,,16.0,9.0,78.0,254.0,13.0,10.0,53.0,2.0,,29.0,10.0,11.0,15.0,6.0,111.0,32.0,21.0,43.0,16.0,1.0,40.0,227.0,467.0,480.0,33.0,3.0,,1.0,1.0,13.0,58.0,7.0,33.0,38.0,,1.0,,1.0,,,15.0,,7.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,
Mexico_Liga_MX,2017-2018,Club Atlético Morelia,edrl7m5r17vghnnbull4qlnmd,G. Lezcano,Midfielder,31,23.0,532.0,4.0,8.0,1.0,180.0,5.0,44.0,7.0,101.0,,1.0,4.0,,1.0,3.0,6.0,101.0,42.0,7.0,44.0,184.0,4.0,8.0,5.0,126.0,9.0,4.0,48.0,43.0,6.0,64.0,,18.0,5.0,12.0,7.0,295.0,,11.0,5.0,61.0,36.0,13.0,10.0,37.0,3.0,,10.0,7.0,22.0,3.0,6.0,70.0,2.0,12.0,23.0,11.0,,27.0,61.0,133.0,136.0,9.0,,,1.0,,6.0,33.0,1.0,5.0,34.0,6.0,2.0,,2.0,,,,,,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Atlético Morelia,dblkws8pgwpn3mkumxwjrokid,E. Loeschbor,Defender,17,,883.0,2.0,,4.0,342.0,,21.0,,73.0,19.0,3.0,31.0,6.0,6.0,5.0,20.0,71.0,221.0,22.0,35.0,360.0,1.0,18.0,4.0,260.0,9.0,9.0,66.0,97.0,1.0,38.0,,40.0,10.0,11.0,28.0,513.0,,11.0,10.0,58.0,167.0,12.0,10.0,69.0,3.0,,34.0,,9.0,35.0,2.0,113.0,48.0,14.0,,11.0,1.0,24.0,75.0,279.0,294.0,55.0,,,,,15.0,44.0,7.0,24.0,34.0,1.0,,,2.0,,1.0,,1.0,13.0,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,
Mexico_Liga_MX,2017-2018,Club Atlético Morelia,al24bb2oqh535ay4zcnmdv5xx,R. Millar,Midfielder,20,5.0,813.0,4.0,18.0,,547.0,5.0,95.0,1.0,328.0,1.0,2.0,5.0,2.0,3.0,4.0,12.0,82.0,183.0,24.0,48.0,563.0,2.0,14.0,5.0,484.0,9.0,4.0,53.0,125.0,11.0,49.0,1.0,58.0,9.0,4.0,9.0,675.0,1.0,11.0,11.0,74.0,146.0,13.0,10.0,51.0,1.0,,26.0,1.0,5.0,18.0,1.0,104.0,6.0,13.0,5.0,11.0,1.0,41.0,197.0,494.0,510.0,30.0,2.0,,1.0,1.0,13.0,53.0,11.0,19.0,33.0,2.0,1.0,,1.0,,,1.0,,2.0,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Atlético Morelia,dt88ve9zcyhrgljysrb21hmfp,M. Osuna,Midfielder,25,26.0,1454.0,42.0,13.0,4.0,693.0,8.0,129.0,18.0,376.0,11.0,3.0,33.0,4.0,15.0,8.0,16.0,238.0,238.0,32.0,87.0,716.0,4.0,28.0,9.0,533.0,19.0,22.0,120.0,158.0,15.0,160.0,5.0,59.0,17.0,17.0,22.0,1035.0,40.0,18.0,16.0,128.0,221.0,23.0,10.0,84.0,7.0,3.0,63.0,4.0,20.0,26.0,6.0,170.0,19.0,27.0,62.0,18.0,,70.0,208.0,574.0,596.0,42.0,1.0,4.0,2.0,2.0,22.0,86.0,10.0,14.0,58.0,1.0,2.0,1.0,2.0,12.0,1.0,8.0,1.0,2.0,,26.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,
Mexico_Liga_MX,2017-2018,Club Atlético Morelia,32d1wbtc1fdy41cj1ky302b55,S. Reyes,Midfielder,33,1.0,41.0,,,,9.0,,3.0,,3.0,,,,,,1.0,,9.0,3.0,,3.0,9.0,,,,6.0,,,3.0,4.0,,2.0,,2.0,,,2.0,18.0,,3.0,,4.0,2.0,1.0,10.0,1.0,,,,,,1.0,1.0,5.0,2.0,1.0,1.0,3.0,,4.0,,6.0,6.0,1.0,,,,,,4.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Atlético Morelia,62hgf13it1y2bhucfxl7bmdhx,A. Rocha,Midfielder,26,5.0,1325.0,5.0,10.0,1.0,794.0,1.0,69.0,,381.0,15.0,4.0,28.0,17.0,8.0,4.0,16.0,148.0,352.0,36.0,68.0,829.0,4.0,31.0,21.0,626.0,15.0,10.0,96.0,271.0,2.0,70.0,4.0,117.0,16.0,33.0,31.0,1062.0,,16.0,21.0,176.0,247.0,4.0,10.0,87.0,2.0,,107.0,,23.0,8.0,13.0,200.0,11.0,19.0,5.0,16.0,,97.0,242.0,698.0,733.0,24.0,1.0,,,,30.0,113.0,6.0,29.0,79.0,,,,,,,,,7.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Atlético Morelia,6j3bm21a0cvvf6ig293ia9bkl,G. Rodríguez,Defender,3,13.0,1520.0,118.0,,2.0,694.0,6.0,58.0,5.0,341.0,26.0,5.0,57.0,6.0,3.0,7.0,37.0,175.0,265.0,38.0,74.0,732.0,1.0,18.0,3.0,555.0,15.0,4.0,131.0,229.0,10.0,102.0,,66.0,17.0,22.0,42.0,1059.0,,17.0,9.0,107.0,389.0,12.0,10.0,75.0,1.0,,46.0,5.0,11.0,24.0,3.0,168.0,40.0,22.0,13.0,17.0,,56.0,56.0,568.0,601.0,61.0,3.0,,1.0,,24.0,93.0,14.0,23.0,51.0,,,,1.0,,,11.0,,9.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
