liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Successful Lay-offs,Successful Passes Own Half,Starts,Successful Short Passes,Touches,Total Fouls Conceded,Duels won,Duels lost,Tackles Won,Total Tackles,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),Interceptions,Shots On Target ( inc goals ),Successful Long Passes,PutThrough/Blocked Distribution Won,Unsuccessful Passes Own Half,Total Clearances,Goals,Successful Crosses open play,Total Losses Of Possession,Substitute Off,Offsides,Aerial Duels won,Clean Sheets,Blocked Shots,Goals from Inside Box,Unsuccessful Crosses & Corners,Ground Duels won,Backward Passes,Tackles Lost,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Dribbles,Total Shots,Unsuccessful Passes Opposition Half,Goals Conceded Outside Box,Aerial Duels lost,Successful Passes Opposition Half,Unsuccessful lay-offs,Throw Ins to Own Player,Leftside Passes,Goals Conceded Inside Box,Key Passes (Attempt Assists),Goals Conceded,Total Touches In Opposition Box,Unsuccessful Crosses open play,Appearances,Blocks,GK Successful Distribution,Yellow Cards,Open Play Passes,Times Tackled,Ground Duels lost,Right Foot Goals,Rightside Passes,Unsuccessful Long Passes,Forward Passes,Successful Crosses & Corners,Successful Dribbles,Unsuccessful Launches,Successful Open Play Passes,Headed Goals,Time Played,Goal Kicks,Duels,Recoveries,Unsuccessful Short Passes,Substitute On,Total Fouls Won,Foul Attempted Tackle,Total Passes,Corners Won,Games Played,Penalty Goals Conceded,Index,Aerial Duels,Ground Duels,Home Goals,Away Goals,Winning Goal,Foul Won Penalty,Throw Ins to Opposition Player,Total Red Cards,Red Cards - 2nd Yellow,Successful Launches,Straight Red Cards,Overruns,Hit Woodwork,Penalties Conceded,Attempts from Set Pieces,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Assists (Intentional),Goal Assists,Goals from Outside Box,Penalties Faced,Saves Made,Catches,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made from Outside Box,Left Foot Goals,Through balls,Last Player Tackle,Second Goal Assists,Penalties Taken,Penalty Goals,Goalkeeper Smother,Saves from Penalty,Penalties Saved,Saves made - parried,Punches,Drops,Clearances Off the Line,Own Goal Scored,Saves made - caught,Crosses not Claimed,Penalties Off Target,Set Pieces Goals
Mexico_Liga_MX,2024-2025,Mazatlán FC,f3vs3av9uxou460bcq7lkaoh6,F. Almada,Defender,5,1.0,,144.0,6.0,199.0,343.0,10.0,21.0,15.0,5.0,8.0,46.0,2.0,4.0,1.0,31.0,1.0,13.0,27.0,,,52.0,1.0,,9.0,1.0,,,1.0,12.0,16.0,3.0,1.0,230.0,,3.0,34.0,1.0,4.0,86.0,,4.0,100.0,11.0,1.0,12.0,3.0,1.0,9.0,4.0,2.0,1.0,258.0,,11.0,,46.0,29.0,114.0,,2.0,18.0,220.0,,562.0,6.0,36.0,25.0,17.0,3.0,2.0,5.0,276.0,,9.0,2.0,10.0,13.0,23.0,,,0.0,,1.0,,,8.0,,,,1.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Mazatlán FC,dx0sxtnwt47os8e6vymenhoet,V. Alvarado,Defender,31,,,116.0,5.0,140.0,203.0,1.0,9.0,5.0,2.0,3.0,20.0,,6.0,,12.0,,10.0,13.0,,,24.0,3.0,,6.0,,,,,3.0,11.0,1.0,,152.0,,,10.0,,2.0,36.0,,,44.0,7.0,1.0,7.0,,,5.0,2.0,1.0,,164.0,1.0,3.0,,52.0,7.0,65.0,,,4.0,146.0,,395.0,1.0,14.0,11.0,13.0,,,1.0,172.0,,5.0,1.0,10.0,8.0,6.0,,,0.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Mazatlán FC,9fr41kq66jy4au74nfvl1ifo5,L. Amarilla,Forward,7,4.0,5.0,36.0,5.0,88.0,208.0,4.0,30.0,28.0,5.0,7.0,49.0,8.0,1.0,3.0,,2.0,6.0,3.0,,,73.0,1.0,1.0,14.0,,1.0,,,16.0,35.0,2.0,,88.0,7.0,11.0,43.0,1.0,9.0,52.0,1.0,,36.0,8.0,4.0,9.0,21.0,,7.0,1.0,,,125.0,12.0,19.0,,38.0,4.0,28.0,,4.0,,76.0,,476.0,,58.0,18.0,45.0,2.0,7.0,2.0,137.0,2.0,7.0,1.0,10.0,23.0,35.0,,,0.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Mazatlán FC,3l0ic1vk57ensflic4gb7tu5l,N. Benedetti,Forward,10,8.0,,29.0,2.0,79.0,191.0,7.0,19.0,24.0,8.0,9.0,22.0,3.0,2.0,3.0,4.0,3.0,2.0,,,3.0,56.0,2.0,1.0,1.0,,3.0,,15.0,18.0,15.0,1.0,,83.0,6.0,6.0,35.0,,1.0,62.0,,5.0,28.0,2.0,8.0,2.0,10.0,8.0,6.0,,,2.0,103.0,13.0,23.0,,29.0,6.0,33.0,8.0,1.0,,81.0,,241.0,,43.0,19.0,16.0,4.0,8.0,5.0,105.0,8.0,6.0,,10.0,2.0,41.0,,,0.0,,,,,,,,,,1.0,9.0,5.0,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Mazatlán FC,1fz6kqbr8i7sunii6wymjkonp,Y. Bárcenas,Forward,11,27.0,6.0,136.0,15.0,481.0,978.0,20.0,63.0,82.0,16.0,28.0,118.0,13.0,9.0,12.0,33.0,16.0,23.0,12.0,,7.0,263.0,2.0,2.0,4.0,5.0,4.0,,58.0,59.0,118.0,12.0,1.0,514.0,16.0,25.0,153.0,1.0,11.0,402.0,2.0,29.0,144.0,17.0,32.0,18.0,40.0,25.0,16.0,1.0,,2.0,614.0,42.0,71.0,,191.0,21.0,179.0,24.0,14.0,5.0,498.0,,1340.0,,145.0,88.0,97.0,1.0,17.0,13.0,632.0,13.0,16.0,2.0,10.0,15.0,130.0,,,0.0,,2.0,,,,,3.0,,,5.0,51.0,27.0,16.0,2.0,2.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Mazatlán FC,61huc8rado1jmr8ilgyv2aqxh,Samir,Defender,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Mazatlán FC,9afr1kkcmgx3izk4k7e2bb5zo,R. Camacho,Forward,29,7.0,1.0,13.0,4.0,35.0,96.0,5.0,11.0,31.0,1.0,1.0,12.0,3.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,,30.0,4.0,4.0,6.0,,,2.0,1.0,5.0,16.0,,,36.0,3.0,6.0,11.0,,18.0,23.0,1.0,,11.0,1.0,1.0,1.0,12.0,1.0,9.0,,,2.0,42.0,6.0,13.0,2.0,13.0,,8.0,,,,30.0,,306.0,,42.0,8.0,12.0,5.0,4.0,,48.0,1.0,9.0,,10.0,24.0,18.0,2.0,0.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Mazatlán FC,73jj4h2gzrnpqeir93n3vwfe1,J. Colmán,Midfielder,8,10.0,5.0,28.0,5.0,154.0,353.0,1.0,22.0,46.0,2.0,4.0,47.0,10.0,2.0,7.0,7.0,5.0,5.0,2.0,2.0,6.0,113.0,4.0,3.0,,1.0,9.0,1.0,21.0,22.0,42.0,2.0,,161.0,15.0,17.0,63.0,1.0,5.0,146.0,2.0,2.0,57.0,6.0,13.0,7.0,21.0,12.0,15.0,1.0,,,194.0,31.0,41.0,1.0,48.0,5.0,61.0,13.0,13.0,1.0,147.0,,544.0,,68.0,22.0,42.0,10.0,5.0,1.0,208.0,11.0,15.0,,10.0,5.0,63.0,2.0,0.0,0.0,,1.0,,,,,1.0,,,1.0,23.0,7.0,7.0,,,1.0,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Mazatlán FC,d16l8ke9mm2khv0begrfz8yqx,B. Colula,Defender,15,41.0,5.0,199.0,16.0,475.0,949.0,18.0,70.0,57.0,30.0,42.0,111.0,6.0,16.0,3.0,24.0,18.0,31.0,23.0,,4.0,179.0,5.0,2.0,13.0,4.0,1.0,,21.0,57.0,125.0,12.0,1.0,499.0,3.0,9.0,101.0,1.0,10.0,304.0,,117.0,210.0,15.0,12.0,16.0,26.0,21.0,16.0,4.0,,5.0,607.0,9.0,47.0,,39.0,31.0,236.0,4.0,3.0,18.0,496.0,,1319.0,,127.0,62.0,80.0,,12.0,8.0,610.0,6.0,16.0,1.0,10.0,23.0,104.0,,,0.0,,22.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Mazatlán FC,avml847kzcdhkh1015scyhudw,A. Duarte,Forward,9,5.0,2.0,7.0,,31.0,81.0,4.0,14.0,16.0,1.0,4.0,8.0,,1.0,3.0,2.0,2.0,,1.0,1.0,,26.0,,,1.0,,,1.0,4.0,13.0,10.0,3.0,,33.0,4.0,3.0,12.0,,2.0,27.0,1.0,,8.0,3.0,2.0,3.0,7.0,3.0,7.0,,,,39.0,7.0,14.0,1.0,14.0,1.0,9.0,1.0,5.0,,31.0,,131.0,,30.0,5.0,7.0,7.0,4.0,2.0,41.0,2.0,7.0,,10.0,3.0,27.0,0.0,1.0,0.0,,,,,,,,,,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
