liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Foul Won Penalty,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Headed Goals,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalties Taken,Penalty Goals,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocks,Interceptions,Penalties Conceded,Successful Launches,Unsuccessful Launches,Corners Taken (incl short corners),Hit Woodwork,Successful Corners into Box,Through balls,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Offsides,Total Big Chances Missed,Unsuccessful lay-offs,Attempts from Set Pieces,Left Foot Goals,Clean Sheets,GK Successful Distribution,Goal Kicks,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Saves Made,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Overruns,Straight Red Cards,Total Red Cards,Punches,Saves Made from Inside Box,Total Big Chances Saved,Clearances Off the Line,Last Player Tackle,Goalkeeper Smother,Penalties Saved,Saves from Penalty,Own Goal Scored,Second Goal Assists,Crosses not Claimed,Red Cards - 2nd Yellow,Direct Corner Goals,Direct Setpiece Goals,Set Pieces Goals
USA_USL_League_One,2026,FC Naples,b2ubf85td47silxgw4trnwl5g,J. Grant,Goalkeeper,99,,,,1.0,,,1.0,,,,,,16.0,,,1.0,,2.0,2.0,,,,,,,,,,1.0,4.0,12.0,,,,1.0,,,11.0,,7.0,1.0,,,1.0,,,,,,,5.0,6.0,3.0,12.0,10.0,,,,,90.0,,,,,,,12.0,27.0,,15.0,,,12.0,35.0,,,,12.0,6.0,6.0,,,,,0.0,,,,1.0,7.0,,,,,,,,,,,,,,16.0,12.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,FC Naples,4hdai9za2ls03tjpcw0ahu5wq,T. Gray,Forward,7,38.0,25.0,13.0,10.0,50.0,1.0,94.0,6.0,108.0,65.0,43.0,172.0,51.0,9.0,,10.0,,8.0,6.0,2.0,,,,70.0,40.0,30.0,1.0,,11.0,49.0,194.0,,,1.0,63.0,14.0,2.0,27.0,,45.0,11.0,5.0,4.0,8.0,3.0,2.0,3.0,3.0,7.0,5.0,4.0,136.0,97.0,43.0,133.0,3.0,6.0,,6.0,757.0,17.0,,,9.0,20.0,15.0,136.0,195.0,9.0,137.0,9.0,32.0,58.0,354.0,21.0,21.0,9.0,8.0,69.0,10.0,50.0,,,,0.0,,1.0,,,5.0,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,FC Naples,au03l8m1z31x05k3u23jz42s4,T. Halterman,Goalkeeper,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,FC Naples,9yjbv9btx4yhvugbr6e45asyc,L. Mastrantonio,Defender,5,47.0,16.0,31.0,10.0,33.0,1.0,183.0,1.0,67.0,25.0,42.0,15.0,259.0,,,10.0,1.0,11.0,9.0,2.0,,,1.0,20.0,9.0,11.0,,,3.0,222.0,595.0,,,1.0,103.0,7.0,4.0,37.0,1.0,126.0,3.0,2.0,1.0,10.0,,,1.0,1.0,2.0,,59.0,503.0,136.0,409.0,485.0,3.0,5.0,,2.0,900.0,,,,49.0,7.0,1.0,103.0,640.0,3.0,544.0,8.0,11.0,96.0,746.0,,,,61.0,64.0,32.0,35.0,1.0,0.0,1.0,0.0,6.0,7.0,,12.0,27.0,,,,,,,,,,,,,4.0,25.0,25.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_League_One,2026,FC Naples,9if2aqj0laxylkdz2f1sji3u,A. Mesias,Midfielder,23,11.0,7.0,4.0,10.0,58.0,1.0,73.0,,49.0,20.0,29.0,56.0,70.0,,,10.0,,9.0,7.0,2.0,,,,38.0,13.0,25.0,1.0,,5.0,65.0,266.0,,,1.0,33.0,12.0,7.0,29.0,,79.0,5.0,3.0,3.0,9.0,8.0,1.0,2.0,2.0,3.0,6.0,13.0,226.0,103.0,131.0,219.0,2.0,8.0,,,649.0,8.0,,,12.0,2.0,12.0,63.0,272.0,6.0,232.0,10.0,5.0,40.0,366.0,5.0,5.0,5.0,19.0,33.0,12.0,21.0,,,,0.0,,4.0,,1.0,10.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,FC Naples,b0xuwec3m6rvxwx7gygv34o6i,G. Miglietti,Forward,9,11.0,7.0,4.0,6.0,9.0,,13.0,1.0,28.0,17.0,11.0,25.0,13.0,2.0,,6.0,,4.0,4.0,,,,,17.0,10.0,7.0,,,1.0,9.0,39.0,,,1.0,2.0,4.0,,2.0,,12.0,1.0,2.0,,2.0,2.0,4.0,,,,2.0,4.0,23.0,17.0,10.0,23.0,,2.0,1.0,2.0,183.0,4.0,,,5.0,5.0,5.0,31.0,43.0,2.0,27.0,2.0,2.0,16.0,81.0,,,1.0,1.0,10.0,6.0,15.0,2.0,,,0.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,FC Naples,760wj4o0psqjjww7uepz7s3px,K. O'Connor,Midfielder,14,37.0,22.0,15.0,10.0,66.0,,90.0,5.0,83.0,40.0,43.0,159.0,120.0,4.0,,10.0,1.0,8.0,7.0,1.0,,1.0,,46.0,18.0,28.0,,1.0,11.0,66.0,292.0,,,1.0,45.0,7.0,2.0,29.0,,72.0,12.0,7.0,4.0,8.0,1.0,2.0,6.0,3.0,11.0,13.0,17.0,230.0,158.0,107.0,242.0,2.0,,,3.0,752.0,7.0,2.0,,8.0,6.0,15.0,120.0,324.0,11.0,259.0,2.0,11.0,65.0,454.0,35.0,17.0,3.0,15.0,91.0,9.0,50.0,1.0,0.0,1.0,1.0,1.0,2.0,,3.0,5.0,17.0,1.0,2.0,1.0,14.0,1.0,1.0,2.0,1.0,1.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,FC Naples,9623rc4ywvt5nvq15qknn9l3o,J. Osorio,Midfielder,8,4.0,2.0,2.0,7.0,39.0,1.0,33.0,,16.0,10.0,6.0,31.0,42.0,1.0,,7.0,,4.0,4.0,,,,,12.0,8.0,4.0,,,5.0,36.0,143.0,,,,11.0,7.0,4.0,16.0,,35.0,5.0,,,3.0,2.0,4.0,,,,6.0,7.0,122.0,58.0,70.0,121.0,1.0,,,,281.0,1.0,,,2.0,2.0,3.0,37.0,152.0,,128.0,1.0,1.0,24.0,191.0,4.0,1.0,1.0,6.0,18.0,10.0,18.0,,,,0.0,1.0,2.0,,1.0,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,FC Naples,3tkozgjy5eav65i3668aumw6i,T. Rose,Defender,31,18.0,14.0,4.0,6.0,11.0,,44.0,,28.0,19.0,9.0,5.0,48.0,1.0,,6.0,,5.0,5.0,,,,,10.0,5.0,5.0,,,,43.0,145.0,,,,22.0,2.0,2.0,7.0,,54.0,,,,3.0,,3.0,,,,,10.0,132.0,32.0,111.0,133.0,1.0,3.0,,,322.0,,,,13.0,4.0,1.0,18.0,156.0,,143.0,4.0,3.0,13.0,192.0,,,,4.0,10.0,3.0,9.0,1.0,,,0.0,,3.0,,4.0,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_USL_League_One,2026,FC Naples,4sgoa43sm2aq67rbvh4ulj6y,J. Strumier,Defender,2,16.0,8.0,8.0,6.0,14.0,,36.0,2.0,25.0,13.0,12.0,39.0,67.0,,,6.0,,2.0,1.0,1.0,,,,9.0,5.0,4.0,,,3.0,4.0,106.0,,,,15.0,1.0,,4.0,,28.0,3.0,,,3.0,1.0,3.0,2.0,2.0,,1.0,10.0,69.0,37.0,39.0,64.0,,3.0,15.0,20.0,231.0,1.0,,,12.0,2.0,1.0,68.0,113.0,,74.0,3.0,1.0,39.0,189.0,3.0,3.0,1.0,23.0,33.0,9.0,16.0,1.0,,,0.0,2.0,3.0,,4.0,11.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,FC Naples,cqgdtncg5y7ak6bjd0r6polxw,Marc Torrellas,Midfielder,21,29.0,9.0,20.0,10.0,53.0,3.0,166.0,3.0,109.0,44.0,65.0,134.0,190.0,8.0,,10.0,1.0,8.0,6.0,2.0,1.0,1.0,,80.0,35.0,45.0,,,6.0,100.0,435.0,,,1.0,76.0,23.0,13.0,50.0,,106.0,7.0,9.0,3.0,8.0,2.0,2.0,1.0,1.0,6.0,5.0,33.0,347.0,203.0,159.0,328.0,9.0,18.0,2.0,15.0,796.0,11.0,,,20.0,17.0,12.0,128.0,449.0,12.0,361.0,27.0,13.0,88.0,633.0,13.0,4.0,7.0,22.0,73.0,28.0,66.0,4.0,1.0,0.0,0.0,4.0,8.0,,4.0,7.0,8.0,,1.0,,7.0,1.0,1.0,,1.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,FC Naples,23vpsspbg4wdsnpy918h077kk,J. Yoder,Defender,22,16.0,10.0,6.0,7.0,9.0,,116.0,,42.0,20.0,22.0,4.0,109.0,2.0,,7.0,,7.0,5.0,2.0,,,,26.0,10.0,16.0,,,,38.0,299.0,,,1.0,72.0,5.0,,18.0,,169.0,,2.0,,7.0,1.0,,,,1.0,,19.0,257.0,71.0,212.0,264.0,,6.0,,1.0,599.0,,,,35.0,9.0,9.0,49.0,325.0,2.0,283.0,6.0,3.0,42.0,403.0,,,,18.0,22.0,20.0,24.0,,,,0.0,5.0,3.0,,2.0,8.0,,,,,,,,,1.0,,,,4.0,10.0,10.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
