liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Yellow Cards,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Successful Launches,Goals,Corners Won,Successful Crosses & Corners,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Set Pieces Goals,Substitute Off,Successful Corners into Box,Blocked Shots,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Crosses open play,Aerial Duels won,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Tackles Lost,Handballs conceded,Clean Sheets,Through balls,Right Foot Goals,Goals from Inside Box,Unsuccessful lay-offs,Offsides,Foul Won Penalty,Hit Woodwork,Penalties Taken,Penalty Goals,Own Goal Scored,Total Red Cards,Straight Red Cards,Headed Goals,Last Man Tackle,Second Goal Assists,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Penalties Saved,Drops,Saves from Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2019,Phoenix Rising FC,53arcrkli0q57plrviry9cq95,José Aguinaga,Midfielder,19,6.0,2315.0,5.0,1047.0,253.0,561.0,4.0,34.0,16.0,20.0,361.0,361.0,46.0,153.0,5.0,1101.0,39.0,49.0,883.0,23.0,27.0,187.0,304.0,34.0,183.0,134.0,29.0,46.0,24.0,1603.0,31.0,16.0,5.0,330.0,320.0,69.0,10.0,173.0,31.0,70.0,33.0,359.0,5.0,27.0,20.0,31.0,166.0,224.0,864.0,914.0,29.0,30.0,186.0,26.0,164.0,2.0,23.0,2.0,3.0,12.0,8.0,7.0,18.0,4.0,,20.0,1.0,12.0,,16.0,,11.0,,5.0,9.0,1.0,10.0,6.0,7.0,16.0,4.0,5.0,9.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,1.0,2.0,1.0,
USA_USL_Championship,2019,Phoenix Rising FC,9waikywgp7x5mx2g32k3yp239,S. Asanté,Midfielder,20,83.0,2940.0,28.0,1003.0,226.0,678.0,6.0,36.0,45.0,14.0,506.0,205.0,20.0,183.0,5.0,1043.0,9.0,56.0,790.0,28.0,110.0,219.0,160.0,81.0,310.0,111.0,33.0,47.0,19.0,1758.0,34.0,6.0,1.0,242.0,295.0,149.0,10.0,144.0,34.0,66.0,43.0,258.0,1.0,33.0,110.0,34.0,100.0,362.0,788.0,824.0,16.0,12.0,114.0,29.0,142.0,1.0,17.0,,22.0,41.0,59.0,6.0,15.0,5.0,1.0,5.0,20.0,19.0,1.0,59.0,3.0,65.0,12.0,38.0,2.0,1.0,21.0,14.0,17.0,8.0,1.0,11.0,13.0,20.0,19.0,1.0,15.0,2.0,2.0,13.0,9.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,75.0,15.0,7.0,4.0,
USA_USL_Championship,2019,Phoenix Rising FC,547hoahcy6nbgk48wvovoaind,Jon Bakero,Forward,10,14.0,1855.0,21.0,1185.0,227.0,695.0,,59.0,24.0,13.0,365.0,395.0,26.0,146.0,1.0,1246.0,8.0,25.0,940.0,12.0,36.0,205.0,323.0,67.0,239.0,138.0,22.0,42.0,43.0,1676.0,26.0,6.0,6.0,145.0,348.0,42.0,10.0,69.0,101.0,12.0,24.0,166.0,12.0,15.0,77.0,26.0,84.0,348.0,985.0,1041.0,21.0,9.0,97.0,19.0,61.0,4.0,10.0,1.0,3.0,19.0,49.0,4.0,16.0,3.0,2.0,15.0,32.0,11.0,,96.0,2.0,12.0,18.0,11.0,8.0,,47.0,4.0,5.0,17.0,,5.0,2.0,3.0,1.0,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,44.0,1.0,2.0,0.0,
USA_USL_Championship,2019,Phoenix Rising FC,2giowiodzndu5m2gwn79iiui1,L. Batista,Defender,4,,180.0,10.0,68.0,4.0,25.0,,4.0,,2.0,24.0,29.0,5.0,13.0,,71.0,1.0,2.0,51.0,4.0,1.0,17.0,28.0,1.0,7.0,12.0,2.0,2.0,10.0,114.0,2.0,1.0,,15.0,26.0,2.0,10.0,14.0,3.0,2.0,1.0,22.0,7.0,4.0,,2.0,6.0,13.0,51.0,54.0,7.0,4.0,8.0,6.0,9.0,,,,,,,4.0,,,,,,,1.0,,,1.0,,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,0.0,
USA_USL_Championship,2019,Phoenix Rising FC,bw6uiwm29k6lgd8hp5hj4vvft,K. Bjornethun,Defender,13,4.0,272.0,14.0,116.0,14.0,39.0,1.0,12.0,,3.0,54.0,54.0,2.0,16.0,,118.0,5.0,4.0,82.0,2.0,,28.0,50.0,1.0,29.0,14.0,3.0,5.0,10.0,187.0,5.0,3.0,2.0,18.0,48.0,2.0,10.0,14.0,8.0,4.0,1.0,25.0,7.0,3.0,11.0,5.0,8.0,6.0,88.0,90.0,7.0,2.0,11.0,3.0,10.0,2.0,,1.0,,3.0,3.0,7.0,2.0,1.0,,,2.0,,8.0,9.0,,,,1.0,4.0,,7.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,0.0,
USA_USL_Championship,2019,Phoenix Rising FC,3qw81ws1dvf6ye83m2sd9vje1,T. Blackmon,Defender,0,2.0,390.0,25.0,208.0,27.0,65.0,1.0,12.0,1.0,12.0,50.0,113.0,4.0,29.0,,219.0,1.0,2.0,160.0,3.0,1.0,41.0,29.0,1.0,25.0,26.0,4.0,8.0,18.0,291.0,5.0,,2.0,14.0,77.0,2.0,10.0,15.0,18.0,2.0,2.0,33.0,6.0,6.0,2.0,5.0,6.0,86.0,168.0,178.0,19.0,2.0,18.0,7.0,8.0,1.0,,,,,,7.0,4.0,3.0,,,,,1.0,,,,,,7.0,,,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,0.0,
USA_USL_Championship,2019,Phoenix Rising FC,2jxho5va9q638vkklji2n8cx6,S. Brewer,Forward,5,,45.0,2.0,28.0,3.0,10.0,,2.0,,1.0,7.0,16.0,1.0,3.0,,29.0,,4.0,22.0,,,5.0,2.0,,1.0,7.0,,3.0,4.0,48.0,1.0,,1.0,9.0,10.0,,10.0,8.0,2.0,1.0,,12.0,2.0,1.0,,1.0,3.0,14.0,23.0,24.0,3.0,1.0,4.0,,6.0,1.0,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
USA_USL_Championship,2019,Phoenix Rising FC,58wqz8jo721s9y66j604x41d5,J. Calistri,Midfielder,21,22.0,1335.0,4.0,498.0,145.0,254.0,3.0,28.0,10.0,13.0,209.0,151.0,9.0,76.0,5.0,503.0,11.0,14.0,386.0,13.0,25.0,104.0,156.0,22.0,105.0,59.0,13.0,26.0,22.0,754.0,31.0,5.0,1.0,94.0,114.0,69.0,10.0,64.0,13.0,21.0,16.0,129.0,5.0,15.0,23.0,31.0,52.0,88.0,395.0,399.0,35.0,6.0,65.0,9.0,42.0,18.0,6.0,2.0,6.0,27.0,6.0,12.0,14.0,2.0,,7.0,,10.0,,2.0,,15.0,,6.0,22.0,1.0,,1.0,2.0,3.0,,1.0,,4.0,6.0,,4.0,,2.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,36.0,2.0,4.0,1.0,
USA_USL_Championship,2019,Phoenix Rising FC,807o9aah2y5z9bk70c4s0c89h,A. Cochran,Defender,3,1.0,2341.0,11.0,1435.0,50.0,421.0,2.0,115.0,9.0,51.0,283.0,805.0,38.0,151.0,6.0,1492.0,24.0,1.0,1079.0,25.0,13.0,266.0,500.0,2.0,168.0,128.0,26.0,22.0,99.0,1773.0,26.0,12.0,22.0,87.0,635.0,29.0,10.0,165.0,147.0,18.0,1.0,249.0,80.0,30.0,1.0,26.0,33.0,307.0,1175.0,1226.0,162.0,29.0,84.0,36.0,54.0,,,16.0,,4.0,,53.0,8.0,5.0,,4.0,,,,,,4.0,,,111.0,,,1.0,4.0,9.0,2.0,8.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,1.0,
USA_USL_Championship,2019,Phoenix Rising FC,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,Defender,13,59.0,2925.0,310.0,1244.0,124.0,531.0,5.0,104.0,13.0,42.0,522.0,474.0,49.0,206.0,6.0,1290.0,29.0,20.0,901.0,30.0,19.0,310.0,498.0,47.0,293.0,168.0,32.0,63.0,95.0,2150.0,33.0,11.0,13.0,180.0,603.0,45.0,10.0,168.0,79.0,30.0,28.0,292.0,58.0,36.0,78.0,33.0,82.0,65.0,941.0,980.0,112.0,34.0,124.0,40.0,98.0,1.0,1.0,15.0,2.0,16.0,25.0,50.0,14.0,6.0,,1.0,16.0,4.0,36.0,33.0,,6.0,1.0,7.0,70.0,1.0,17.0,1.0,2.0,15.0,2.0,13.0,1.0,,2.0,,9.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,42.0,2.0,0.0,1.0,
