root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Appearances,Goals Conceded Inside Box,Starts,Total Tackles,Duels won,Ground Duels won,Goals Conceded,Total Fouls Conceded,Recoveries,Total Passes,Touches,Unsuccessful Short Passes,Ground Duels,Index,Unsuccessful Passes Opposition Half,Games Played,Total Losses Of Possession,Leftside Passes,Successful Passes Opposition Half,Duels lost,Forward Passes,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Own Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Backward Passes,Open Play Passes,Penalty Goals Conceded,Tackles Won,Ground Duels lost,Successful Short Passes,Successful Open Play Passes,Substitute Off,Interceptions,Total Fouls Won,Winning Goal,Rightside Passes,Saves Made,Saves Made from Inside Box,GK Successful Distribution,Unsuccessful Passes Own Half,Catches,GK Unsuccessful Distribution,Penalties Faced,Goal Kicks,Unsuccessful Long Passes,Successful Long Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Foul Attempted Tackle,Substitute On,Aerial Duels,Successful Launches,Throw Ins to Own Player,Aerial Duels won,Tackles Lost,Throw Ins to Opposition Player,Blocks,Times Tackled,Successful Crosses & Corners,Successful Dribbles,Successful Corners into Box,Successful Lay-offs,Yellow Cards,Unsuccessful Crosses & Corners,Corners Won,Overruns,Unsuccessful Corners into Box,Unsuccessful Crosses open play,Corners Taken (incl short corners),Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Crosses open play,Total Touches In Opposition Box,Total Shots,Offsides,Shots On Target ( inc goals ),Unsuccessful Launches,Penalties Conceded,Handballs conceded,Shots Off Target (inc woodwork),Clearances Off the Line,Drops,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Blocked Shots,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Through balls,Goal Assists,Goals,Left Foot Goals,Goals from Inside Box,Assists (Intentional),Right Foot Goals,Home Goals,Away Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Headed Goals,Hit Woodwork,Unsuccessful lay-offs,Goals from Outside Box,Own Goal Scored,Punches,Saves from Penalty,Penalties Saved,Set Pieces Goals,Clean Sheets,Goalkeeper Smother,Second Goal Assists,Last Man Tackle,Other Goals,Last Player Tackle
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Aruba,Aruba,a0c1yqvs6ick342wd349pa489,W. Bennett,Midfielder,0,4.0,3.0,4.0,5.0,12.0,10.0,4.0,10.0,20.0,154.0,194.0,10.0,26.0,10.0,15.0,4.0,25.0,39.0,84.0,17.0,49.0,29.0,139.0,55.0,15.0,360.0,24.0,153.0,,3.0,16.0,121.0,138.0,,4.0,2.0,0.0,42.0,,,,2.0,,,,,5.0,18.0,,,4.0,2.0,1.0,2.0,7.0,,3.0,,,2.0,2.0,,1.0,2.0,,3.0,,3.0,,2.0,2.0,,,2.0,,10.0,1.0,,8.0,6.0,,2.0,1.0,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Aruba,Aruba,5xkpxpx50qrf9eseenoenxu6s,R. Boekhoudt,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Aruba,Aruba,dntoxsmdjnpozfpf71tbci54a,D. Bäly,Defender,0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,55.0,61.0,7.0,2.0,10.0,7.0,1.0,11.0,6.0,11.0,2.0,13.0,4.0,45.0,34.0,10.0,85.0,6.0,52.0,,,1.0,41.0,42.0,,1.0,,1.0,30.0,,,,3.0,,,,,3.0,4.0,,,,,1.0,,1.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,2.0,1.0,,1.0,2.0,,,,,,1.0,,,1.0,1.0,,,,1.0,,1.0,,,0.0,1.0,,,,,1.0,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Aruba,Aruba,e8kaviev5insutofsstwnjdka,E. Clarissa,Midfielder,0,1.0,1.0,,2.0,4.0,4.0,1.0,,5.0,17.0,28.0,,4.0,10.0,1.0,1.0,2.0,1.0,8.0,,5.0,4.0,17.0,9.0,,53.0,4.0,16.0,,2.0,,16.0,16.0,,1.0,2.0,0.0,7.0,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,4.0,,,,,,,,,,,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Aruba,Aruba,4yvcbml0xqgvsx9ktdww17alm,G. Croes,Defender,0,2.0,,,,1.0,1.0,,1.0,1.0,9.0,14.0,1.0,4.0,10.0,1.0,2.0,3.0,4.0,7.0,3.0,2.0,4.0,8.0,2.0,1.0,30.0,3.0,9.0,,,3.0,8.0,8.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,1.0,,,,,,1.0,,,,,2.0,1.0,1.0,5.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Aruba,Aruba,2nz0jzimll2ylnhw17c80qwb8,J. Dania,Forward,0,3.0,2.0,1.0,1.0,7.0,7.0,2.0,4.0,6.0,31.0,57.0,5.0,17.0,10.0,5.0,3.0,14.0,13.0,19.0,13.0,6.0,20.0,26.0,7.0,5.0,150.0,5.0,29.0,,1.0,10.0,24.0,24.0,,1.0,3.0,0.0,7.0,,,,,,,,,,2.0,,,,1.0,3.0,1.0,3.0,2.0,3.0,,,,,,,4.0,,3.0,,,,,2.0,,,,,,3.0,,9.0,7.0,1.0,3.0,,,,4.0,,,,,1.0,1.0,,,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Aruba,Aruba,9f1gsqdg6uu9bxcru2b3ybckq,J. Faro,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Aruba,Aruba,64hwv55ldl8459k37878rsauh,T. Groothusen,Forward,0,3.0,2.0,3.0,4.0,8.0,5.0,3.0,7.0,2.0,51.0,81.0,12.0,13.0,10.0,14.0,3.0,21.0,8.0,29.0,10.0,11.0,18.0,37.0,8.0,14.0,252.0,19.0,45.0,,3.0,8.0,37.0,31.0,2.0,,,0.0,13.0,,,,,,,,,2.0,,,,2.0,,2.0,,1.0,,5.0,,,3.0,1.0,,,1.0,,1.0,,,,,,,,,,4.0,1.0,,15.0,9.0,2.0,7.0,,,,2.0,,,,,,4.0,,1.0,,1.0,2.0,,1.0,1.0,2.0,2.0,0.0,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Aruba,Aruba,uaybp6fscylsesxigi441x7u,M. Jacobs,Defender,0,4.0,2.0,2.0,1.0,6.0,3.0,2.0,3.0,6.0,58.0,94.0,12.0,8.0,10.0,14.0,4.0,24.0,23.0,21.0,5.0,15.0,11.0,42.0,22.0,16.0,168.0,14.0,55.0,,1.0,5.0,38.0,39.0,1.0,2.0,,0.0,6.0,,,,3.0,,,,,4.0,4.0,,,1.0,2.0,,1.0,3.0,2.0,3.0,1.0,19.0,3.0,,2.0,,2.0,1.0,2.0,,,1.0,1.0,1.0,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Aruba,Aruba,4270ndr8hxe6chtrlujkicqtx,M. Lentink,Goalkeeper,0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,,38.0,125.0,158.0,,3.0,10.0,16.0,4.0,21.0,46.0,12.0,,60.0,4.0,105.0,93.0,20.0,360.0,,96.0,,2.0,,82.0,85.0,,,,0.0,19.0,7.0,3.0,32.0,4.0,4.0,6.0,,21.0,20.0,23.0,4.0,3.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
