liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Outside Box,Goals Openplay,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Through balls,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute On,Aerial Duels lost,Foul Won Penalty,Goals Conceded Inside Box,Goals from Inside Box,Hit Woodwork,Left Foot Goals,Other Goals,Tackles Won,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Unsuccessful Passes Own Half,Blocks,GK Successful Distribution,Goal Kicks,Handballs conceded,Interceptions,Penalties Conceded,Penalty Goals Conceded,Red Cards - 2nd Yellow,Successful Launches,Throw Ins to Opposition Player,Throw Ins to Own Player,Total Red Cards,Unsuccessful Launches,Unsuccessful Long Passes,Assists (Intentional),Clean Sheets,Total Big Chances Saved,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Attempts from Set Pieces,Corners Taken (incl short corners),Successful Corners into Box,Unsuccessful Corners into Box,Second Goal Assists,Catches,Goalkeeper Smother,Penalties Faced,Headed Goals,Penalties Taken,Clearances Off the Line,Last Player Tackle,Own Goal Scored,Unsuccessful lay-offs,Direct Setpiece Goals,Penalty Goals,Set Pieces Goals,Punches,Straight Red Cards,Drops,Penalties Saved,Saves from Penalty,Penalties Off Target,Saves made - caught,Direct Corner Goals,Crosses not Claimed
USA_MLS_Next_Pro,2026,Houston Dynamo 2,clymanaypothumxoeww4tb76c,Alan Aparecido,Forward,16,,,2.0,1.0,,1.0,,2.0,1.0,1.0,10.0,4.0,,2.0,,,,,,,2.0,1.0,1.0,,4.0,,10.0,,,3.0,1.0,2.0,,1.0,,,,,,1.0,1.0,,,,4.0,4.0,1.0,4.0,,,43.0,,1.0,,,11.0,10.0,,4.0,1.0,,6.0,25.0,,,,1.0,5.0,,,,0.0,2.0,,,,,,,,1.0,,,,5.0,1.0,,,,,,,,,2.0,4.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Houston Dynamo 2,6u226rcmelfsc8z9yxgwoz0no,M. Arana,Midfielder,22,3.0,2.0,8.0,82.0,1.0,83.0,2.0,63.0,36.0,27.0,110.0,47.0,8.0,8.0,2.0,2.0,4.0,1.0,2.0,1.0,60.0,35.0,25.0,6.0,84.0,1.0,285.0,1.0,37.0,13.0,8.0,23.0,,87.0,8.0,1.0,2.0,8.0,5.0,,,4.0,5.0,7.0,256.0,155.0,116.0,264.0,3.0,,596.0,19.0,5.0,8.0,6.0,60.0,300.0,3.0,271.0,15.0,9.0,29.0,390.0,1.0,1.0,6.0,19.0,25.0,2.0,1.0,1.0,0.0,,1.0,,3.0,1.0,,2.0,,12.0,1.0,,1.0,11.0,1.0,,,,6.0,,,,,,1.0,,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Houston Dynamo 2,bgnqmtubfl3crsozmzkkl1250,Arthur Sousa,Forward,9,8.0,4.0,10.0,19.0,4.0,35.0,3.0,52.0,25.0,27.0,74.0,10.0,5.0,10.0,3.0,2.0,3.0,,2.0,,44.0,21.0,23.0,4.0,17.0,7.0,58.0,1.0,18.0,3.0,3.0,11.0,1.0,19.0,7.0,6.0,7.0,6.0,5.0,,,6.0,,4.0,40.0,29.0,18.0,43.0,2.0,,450.0,9.0,1.0,11.0,13.0,43.0,65.0,13.0,47.0,4.0,35.0,18.0,145.0,1.0,1.0,4.0,16.0,16.0,1.0,1.0,1.0,1.0,4.0,4.0,,3.0,2.0,,1.0,,2.0,,7.0,1.0,3.0,1.0,,,,3.0,,1.0,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Houston Dynamo 2,2p2lvzr6lk92tevfvb5u6uiac,D. Barrett,Defender,23,8.0,5.0,5.0,26.0,,61.0,,41.0,15.0,26.0,14.0,102.0,4.0,5.0,,,1.0,,,,33.0,12.0,21.0,,92.0,,225.0,,30.0,11.0,6.0,18.0,,19.0,,,,5.0,,,,4.0,,11.0,189.0,58.0,143.0,190.0,2.0,,450.0,3.0,27.0,7.0,5.0,47.0,239.0,,201.0,12.0,,38.0,318.0,,,1.0,21.0,23.0,1.0,,,0.0,,3.0,,1.0,,,,,10.0,,,,17.0,1.0,,,,5.0,,1.0,,2.0,,3.0,,11.0,15.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Houston Dynamo 2,bp0a3bvzsxokh4nu3bq96yx3o,J. Bell,Forward,11,2.0,1.0,9.0,65.0,2.0,66.0,6.0,53.0,25.0,28.0,118.0,42.0,5.0,9.0,,3.0,4.0,1.0,3.0,1.0,51.0,24.0,27.0,4.0,26.0,1.0,185.0,2.0,33.0,10.0,5.0,28.0,3.0,57.0,4.0,6.0,8.0,5.0,5.0,1.0,1.0,10.0,4.0,12.0,167.0,100.0,73.0,160.0,1.0,1.0,411.0,14.0,3.0,6.0,15.0,52.0,190.0,14.0,172.0,2.0,19.0,18.0,290.0,4.0,1.0,8.0,18.0,12.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,2.0,,,,1.0,,2.0,1.0,4.0,,,,,1.0,,,,1.0,,1.0,,,6.0,,,,,,,,,,3.0,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Houston Dynamo 2,bg7ova8a9dn2fn29fim68uxp0,N. Betancourt,Defender,14,6.0,4.0,8.0,18.0,1.0,20.0,,36.0,12.0,24.0,38.0,72.0,,8.0,,1.0,5.0,1.0,,,30.0,10.0,20.0,2.0,68.0,,159.0,,10.0,1.0,,11.0,,8.0,2.0,,2.0,4.0,2.0,1.0,1.0,2.0,,4.0,129.0,59.0,77.0,131.0,5.0,,435.0,1.0,12.0,2.0,2.0,41.0,166.0,2.0,135.0,16.0,10.0,31.0,240.0,3.0,3.0,,23.0,20.0,1.0,0.0,1.0,1.0,4.0,2.0,,4.0,1.0,,,,11.0,,,1.0,11.0,1.0,,,,2.0,,1.0,,,3.0,16.0,,6.0,11.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Houston Dynamo 2,3ehrq9mryoug8osgxkpg4eo7o,O. Bolaños,Midfielder,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Houston Dynamo 2,7v9ftrz7nxwd2hohv30usnvca,A. Brummett,Forward,7,22.0,9.0,10.0,40.0,2.0,16.0,4.0,55.0,31.0,24.0,72.0,17.0,6.0,10.0,,5.0,3.0,1.0,5.0,,33.0,18.0,15.0,8.0,28.0,3.0,117.0,,9.0,5.0,5.0,21.0,2.0,37.0,8.0,3.0,9.0,4.0,3.0,1.0,1.0,,10.0,5.0,92.0,57.0,41.0,92.0,3.0,,484.0,5.0,4.0,11.0,8.0,39.0,122.0,12.0,97.0,8.0,24.0,25.0,185.0,2.0,2.0,3.0,21.0,25.0,1.0,1.0,4.0,1.0,6.0,13.0,,2.0,5.0,,1.0,,5.0,,1.0,3.0,6.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Houston Dynamo 2,7yt2ddw0yntv9xq1hrv1jx05w,M. Dimareli,Forward,33,10.0,3.0,9.0,83.0,5.0,109.0,8.0,96.0,50.0,46.0,226.0,47.0,3.0,9.0,,3.0,4.0,1.0,3.0,,86.0,43.0,43.0,17.0,45.0,1.0,224.0,3.0,65.0,12.0,8.0,31.0,1.0,56.0,17.0,9.0,6.0,9.0,2.0,7.0,4.0,10.0,1.0,6.0,190.0,122.0,81.0,190.0,9.0,,782.0,27.0,4.0,7.0,15.0,134.0,231.0,15.0,196.0,18.0,34.0,35.0,453.0,42.0,26.0,15.0,66.0,26.0,2.0,2.0,1.0,1.0,,7.0,,3.0,3.0,1.0,2.0,,9.0,1.0,1.0,1.0,11.0,1.0,,,,7.0,,1.0,,2.0,5.0,24.0,,5.0,9.0,,3.0,,,,,,,2.0,16.0,3.0,11.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Houston Dynamo 2,aeexoex6ku4ju2pbbn72h0v10,Dohmann,Midfielder,8,6.0,3.0,9.0,41.0,,51.0,1.0,85.0,37.0,48.0,84.0,58.0,10.0,9.0,1.0,,2.0,,,,79.0,34.0,45.0,6.0,71.0,,233.0,1.0,17.0,11.0,8.0,39.0,,71.0,7.0,,3.0,6.0,3.0,1.0,1.0,6.0,6.0,5.0,215.0,110.0,114.0,218.0,8.0,,561.0,15.0,7.0,15.0,13.0,42.0,241.0,3.0,223.0,26.0,5.0,18.0,351.0,1.0,1.0,3.0,9.0,16.0,2.0,,,0.0,3.0,3.0,,2.0,,,,,18.0,1.0,,,10.0,2.0,,,,9.0,,,,1.0,,1.0,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Houston Dynamo 2,el7i9aanoazeu2lwgreo15ka,L. Erb,Goalkeeper,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
