equipo,link,logo,cod_equipo,cod_liga,liga
AFC Ann Arbor,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/afc-ann-arbor/156y6q143x6kprivta2t1xii1,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=156y6q143x6kprivta2t1xii1,156y6q143x6kprivta2t1xii1,cd8sfgfqq5fv387wemrjmlrl5,us-open-cup-2017
AFC Cleveland,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/afc-cleveland/1tkxh8yqhfyx9mwtu1m5sah1x,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=1tkxh8yqhfyx9mwtu1m5sah1x,1tkxh8yqhfyx9mwtu1m5sah1x,cd8sfgfqq5fv387wemrjmlrl5,us-open-cup-2017
Albion San Diego,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/albion-san-diego/assryc3re0yipv77oh01sij1l,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=assryc3re0yipv77oh01sij1l,assryc3re0yipv77oh01sij1l,cd8sfgfqq5fv387wemrjmlrl5,us-open-cup-2017
Anahuac FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/anahuac-fc/ztd2v5y73ko58spfa7a4m8kp,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=ztd2v5y73ko58spfa7a4m8kp,ztd2v5y73ko58spfa7a4m8kp,cd8sfgfqq5fv387wemrjmlrl5,us-open-cup-2017
Atlanta Silverbacks,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/atlanta-silverbacks/c5oqwovshxanfm4kwanle7j8l,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=c5oqwovshxanfm4kwanle7j8l,c5oqwovshxanfm4kwanle7j8l,cd8sfgfqq5fv387wemrjmlrl5,us-open-cup-2017
Atlanta United FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/atlanta-united-fc/943ue6l8ylnidoygbi9p8op2h,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=943ue6l8ylnidoygbi9p8op2h,943ue6l8ylnidoygbi9p8op2h,cd8sfgfqq5fv387wemrjmlrl5,us-open-cup-2017
Azteca FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/azteca-fc/esan9ozrczvg5dbt4aas3xckp,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=esan9ozrczvg5dbt4aas3xckp,esan9ozrczvg5dbt4aas3xckp,cd8sfgfqq5fv387wemrjmlrl5,us-open-cup-2017
Boca Raton FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/boca-raton-fc/6h5r90j5hvpfelofi4ztkeou2,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=6h5r90j5hvpfelofi4ztkeou2,6h5r90j5hvpfelofi4ztkeou2,cd8sfgfqq5fv387wemrjmlrl5,us-open-cup-2017
Boston City FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/boston-city-fc/2edmxv4l69e25bzbpcwe385i6,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=2edmxv4l69e25bzbpcwe385i6,2edmxv4l69e25bzbpcwe385i6,cd8sfgfqq5fv387wemrjmlrl5,us-open-cup-2017
Brave SC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/brave-sc/5ulhdzew82s3qjg4mof7h39n0,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=5ulhdzew82s3qjg4mof7h39n0,5ulhdzew82s3qjg4mof7h39n0,cd8sfgfqq5fv387wemrjmlrl5,us-open-cup-2017
