matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga
Final,907z1y06owdm9xasx01ihy44q,Sporting KC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/3olfhpj6emfhceudd95ytb9gy,New York,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/7k329us81r2yiw9pakgo5tp6e,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/match/view/907z1y06owdm9xasx01ihy44q,21/09/2017,2017,USA_US_Open_Cup
Semi-finals,6h1tp9ugjbcvaap6vkrcumxre,Cincinnati,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/652hppivbqchvrp3wopx1isyt,New York,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/7k329us81r2yiw9pakgo5tp6e,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/match/view/6h1tp9ugjbcvaap6vkrcumxre,16/08/2017,2017,USA_US_Open_Cup
Semi-finals,6h5d3k4nivbkxjpirvjnj6ycq,Sporting KC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/3olfhpj6emfhceudd95ytb9gy,Earthquakes,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/a2jg79bf9ab1vj6iok2r328cc,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/match/view/6h5d3k4nivbkxjpirvjnj6ycq,10/08/2017,2017,USA_US_Open_Cup
Quarter-finals,9bjxeh1h25sti13sv7tkpkbxm,Miami,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/bu5w8wprynlj9mvphvy8sd94f,Cincinnati,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/652hppivbqchvrp3wopx1isyt,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/match/view/9bjxeh1h25sti13sv7tkpkbxm,03/08/2017,2017,USA_US_Open_Cup
Quarter-finals,9bgqzqeesha3c3ln7wya3cuwa,New England,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/3ko4vrn7aouqpdr21sv4ipcvj,New York,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/7k329us81r2yiw9pakgo5tp6e,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/match/view/9bgqzqeesha3c3ln7wya3cuwa,14/07/2017,2017,USA_US_Open_Cup
Quarter-finals,9bm4gm2syub0t15byhpetvofe,Sporting KC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/3olfhpj6emfhceudd95ytb9gy,Dallas,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/4gi4qw4gt6nfq0c6r8y574qgp,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/match/view/9bm4gm2syub0t15byhpetvofe,12/07/2017,2017,USA_US_Open_Cup
Quarter-finals,9bo8oipftv9um4fz7fvrf07sa,Earthquakes,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/a2jg79bf9ab1vj6iok2r328cc,Galaxy,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/6qr5y32dthc4dqycckwmfj1si,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/match/view/9bo8oipftv9um4fz7fvrf07sa,11/07/2017,2017,USA_US_Open_Cup
8th Finals,eoxijkh1cmhc2nbqnb8kkp6qy,Galaxy,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/6qr5y32dthc4dqycckwmfj1si,Sacramento,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/7neuneh44n9rtsfsh6r0sb9no,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/match/view/eoxijkh1cmhc2nbqnb8kkp6qy,29/06/2017,2017,USA_US_Open_Cup
8th Finals,eourpd0z7087r7aa8ijnuwpd6,Earthquakes,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/a2jg79bf9ab1vj6iok2r328cc,Sounders,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/3st9rj62b3qnni6uolw0lwaqn,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/match/view/eourpd0z7087r7aa8ijnuwpd6,29/06/2017,2017,USA_US_Open_Cup
8th Finals,ep89hc1i8b4wj4ykaat6bssiy,New York,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/7k329us81r2yiw9pakgo5tp6e,Philadelphia,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/aq0m4zmew7kkplbi7fa0pv45c,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/match/view/ep89hc1i8b4wj4ykaat6bssiy,29/06/2017,2017,USA_US_Open_Cup
8th Finals,epcvlr2fk63f5v86c610f3m96,Cincinnati,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/652hppivbqchvrp3wopx1isyt,Chicago,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/teams/view/apsqaaege20za4re5wm6bzq9a,https://www.scoresway.com/en_GB/soccer/us-open-cup-2017/cd8sfgfqq5fv387wemrjmlrl5/match/view/epcvlr2fk63f5v86c610f3m96,29/06/2017,2017,USA_US_Open_Cup
