liga,temporada,equipo,id,nombre,posicion,dorsal,Penalty Goals Conceded,Goals Conceded,Games Played,Appearances,Index,Starts,Goals Conceded Inside Box,Time Played,Winning Goal,Yellow Cards,Substitute On,Substitute Off,Goals Conceded Outside Box,Rightside Passes,Successful Open Play Passes,Forward Passes,Touches,Goalkeeper Smother,Punches,Total Passes,Successful Passes Opposition Half,GK Successful Distribution,Leftside Passes,Saves Made from Outside Box,Unsuccessful Passes Own Half,Unsuccessful Passes Opposition Half,Successful Short Passes,Recoveries,Saves Made,Penalties Faced,Goal Kicks,Successful Long Passes,Total Losses Of Possession,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,GK Unsuccessful Distribution,Saves Made from Inside Box,Total Clearances,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Long Passes,Unsuccessful Launches,Successful Passes Own Half,Saves made - parried,Tackles Lost,PutThrough/Blocked Distribution,Backward Passes,Total Fouls Won,Tackles Won,Duels,Blocked Shots,Unsuccessful Dribbles,Aerial Duels,Ground Duels lost,Corners Won,Aerial Duels lost,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution Won,Total Fouls Conceded,Total Tackles,Ground Duels,Total Touches In Opposition Box,Aerial Duels won,Duels lost,Unsuccessful Crosses open play,Successful Dribbles,Unsuccessful Short Passes,Ground Duels won,Duels won,Successful Lay-offs,Total Shots,Shots Off Target (inc woodwork),Interceptions,Foul Attempted Tackle,Throw Ins to Own Player,Last Man Tackle,Throw Ins to Opposition Player,Blocks,Successful Crosses open play,Key Passes (Attempt Assists),Successful Crosses & Corners,Through balls,Assists (Intentional),Shots On Target ( inc goals ),Goal Assists,Goals,Goals from Inside Box,Offsides,Left Foot Goals,Home Goals,Away Goals,Handballs conceded,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Unsuccessful lay-offs,Catches,Clean Sheets,Headed Goals,Hit Woodwork,Right Foot Goals,Red Cards - 2nd Yellow,Total Red Cards,Goals from Outside Box,Second Goal Assists,Saves made - caught,Own Goal Scored,Penalties Taken,Penalty Goals,Foul Won Penalty,Drops,Clearances Off the Line,Set Pieces Goals,Straight Red Cards,Penalties Saved,Saves from Penalty,Overruns
USA_US_Open_Cup,2023,Cleveland SC,mkfp88kg2rg0ylsz14ajqkno,Pedro Alves,Goalkeeper,0,,3.0,2.0,2.0,10.0,2.0,3.0,180.0,0.0,,,,,10.0,15.0,56.0,99.0,,1.0,73.0,9.0,22.0,7.0,4.0,10.0,23.0,17.0,23.0,13.0,,30.0,23.0,35.0,33.0,25.0,14.0,9.0,2.0,7.0,40.0,32.0,6.0,31.0,4.0,,,,1.0,,2.0,,,1.0,,,,,,,,,1.0,,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Cleveland SC,a8b8bdisi9iqrm6vkq4y0qwvd,T. Beck,Forward,0,,3.0,2.0,2.0,10.0,2.0,3.0,169.0,0.0,,,1.0,,11.0,19.0,9.0,59.0,,,29.0,17.0,,4.0,,,10.0,19.0,2.0,,,,,23.0,10.0,29.0,,,1.0,,19.0,,,2.0,,1.0,,5.0,4.0,1.0,23.0,,2.0,7.0,9.0,,3.0,5.0,,,3.0,2.0,16.0,8.0,4.0,12.0,,1.0,10.0,7.0,11.0,,5.0,3.0,1.0,3.0,2.0,,1.0,,,4.0,,,,2.0,,1.0,1.0,5.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Cleveland SC,chlzjp209aaxidjn0j5btd4h5,V. Bell,Forward,0,,,1.0,1.0,10.0,,,45.0,0.0,1.0,1.0,,,5.0,5.0,10.0,30.0,,,19.0,6.0,,,,1.0,11.0,5.0,4.0,,,,2.0,15.0,12.0,17.0,,,,,7.0,4.0,,2.0,,,,4.0,2.0,,13.0,,2.0,8.0,3.0,2.0,3.0,2.0,,,1.0,,5.0,8.0,5.0,6.0,,,8.0,2.0,7.0,,3.0,,,1.0,,,,,1.0,3.0,1.0,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Cleveland SC,ee2a0fazkvlqd5t1hvqjlwc2c,A. Bozak,Midfielder,0,,2.0,1.0,1.0,10.0,,2.0,45.0,0.0,,1.0,,,3.0,9.0,1.0,12.0,,,9.0,4.0,,2.0,,,,8.0,2.0,,,,1.0,,,9.0,,,,,9.0,,,5.0,,1.0,,3.0,,1.0,3.0,,,,1.0,,,,,,,2.0,3.0,,,1.0,,,,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Cleveland SC,3h0xm88e0dt7d7fhy3jd1cctl,B. Cancar,Defender,0,,3.0,2.0,2.0,10.0,2.0,3.0,180.0,0.0,,,,,15.0,45.0,33.0,80.0,,,69.0,13.0,,18.0,,7.0,15.0,38.0,5.0,,,,9.0,23.0,22.0,66.0,,,2.0,1.0,47.0,17.0,9.0,34.0,,,1.0,3.0,,1.0,4.0,,,1.0,2.0,,1.0,,,,1.0,1.0,3.0,,,3.0,,,5.0,1.0,1.0,,,,3.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Cleveland SC,4d0q9c8wnw29aw40owqksxbtg,P. Csiszar,Midfielder,0,,3.0,1.0,1.0,10.0,1.0,3.0,84.0,0.0,,,1.0,,3.0,4.0,6.0,20.0,,,13.0,1.0,,2.0,,2.0,7.0,6.0,1.0,,,,,11.0,7.0,10.0,,,,,6.0,,,5.0,,1.0,,2.0,,1.0,7.0,,,3.0,2.0,1.0,2.0,,2.0,,2.0,2.0,4.0,1.0,1.0,4.0,,,7.0,2.0,3.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Cleveland SC,4ahfc020sh96ts6hlowdi49ux,C. Cvecko,Defender,0,,3.0,2.0,2.0,10.0,2.0,3.0,180.0,1.0,1.0,,,,,31.0,24.0,101.0,,,41.0,14.0,,10.0,,5.0,6.0,27.0,10.0,,,,4.0,27.0,10.0,40.0,,,7.0,,31.0,3.0,2.0,17.0,,2.0,2.0,7.0,1.0,4.0,26.0,,2.0,7.0,10.0,,4.0,5.0,1.0,2.0,5.0,6.0,19.0,4.0,3.0,14.0,1.0,2.0,7.0,9.0,12.0,,1.0,,3.0,2.0,16.0,,8.0,2.0,,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Cleveland SC,41dk1uxentbrgye7kdqrueynd,M. Derezic,Midfielder,0,,,1.0,1.0,10.0,,,6.0,0.0,,1.0,,,1.0,2.0,1.0,5.0,,,2.0,1.0,,,,,,2.0,2.0,,,,,1.0,,2.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Cleveland SC,a4kz3jpzj2or3u764lpmz9mok,N. Felician,Forward,0,,2.0,2.0,2.0,10.0,1.0,2.0,77.0,0.0,,1.0,1.0,,,7.0,5.0,26.0,,,11.0,4.0,,1.0,,,4.0,7.0,2.0,,,,,11.0,4.0,10.0,,,,,7.0,,,3.0,,2.0,1.0,5.0,1.0,1.0,11.0,,1.0,4.0,3.0,,2.0,3.0,,1.0,,3.0,7.0,2.0,2.0,5.0,,,4.0,4.0,6.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Cleveland SC,5afv6lwychuezuhw3ecaz1fqh,S. Harter,Midfielder,0,,3.0,2.0,2.0,10.0,2.0,3.0,171.0,0.0,,,1.0,,7.0,27.0,21.0,96.0,,,49.0,14.0,,13.0,,2.0,24.0,28.0,14.0,,,,,37.0,21.0,47.0,,,3.0,,28.0,8.0,1.0,19.0,,1.0,,8.0,3.0,7.0,31.0,,3.0,3.0,16.0,,2.0,7.0,5.0,,3.0,8.0,28.0,3.0,1.0,18.0,1.0,1.0,13.0,12.0,13.0,,1.0,,5.0,2.0,1.0,,2.0,1.0,1.0,3.0,5.0,,,1.0,,1.0,,1.0,1.0,0.0,1.0,1.0,,6.0,3.0,3.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,
