root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Touches,Successful Short Passes,Starts,Blocks,Successful Passes Opposition Half,PutThrough/Blocked Distribution,Appearances,Unsuccessful Passes Own Half,Tackles Lost,Tackles Won,Unsuccessful Short Passes,Total Tackles,Unsuccessful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution Won,Index,Clean Sheets,Games Played,Total Clearances,Total Passes,Total Losses Of Possession,Successful Long Passes,Ground Duels,Rightside Passes,Successful Open Play Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Leftside Passes,Forward Passes,Interceptions,Successful Passes Own Half,Unsuccessful Launches,Duels won,Unsuccessful Long Passes,Backward Passes,Winning Goal,Ground Duels lost,GK Unsuccessful Distribution,Goals Conceded,Saves Made from Inside Box,Successful Launches,Duels lost,Goal Kicks,Aerial Duels,Saves Made,Catches,Goals Conceded Outside Box,Saves Made from Outside Box,Drops,Aerial Duels won,Saves made - parried,Punches,Goals Conceded Inside Box,GK Successful Distribution,Substitute On,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Total Touches In Opposition Box,Total Fouls Won,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Dribbles,Times Tackled,Substitute Off,Foul Attempted Tackle,Total Fouls Conceded,Key Passes (Attempt Assists),Offsides,Aerial Duels lost,Corners Won,Successful Crosses & Corners,Goal Assists,Successful Crosses open play,Assists (Intentional),Successful Dribbles,Overruns,Throw Ins to Opposition Player,Yellow Cards,Handballs conceded,Corners Taken (incl short corners),Right Foot Goals,Unsuccessful Corners into Box,Shots Off Target (inc woodwork),Successful Corners into Box,Attempts from Set Pieces,Shots On Target ( inc goals ),Goals,Goals from Inside Box,Total Shots,Home Goals,Away Goals,Blocked Shots,Through balls,Foul Won Penalty,Penalties Taken,Headed Goals,Unsuccessful lay-offs,Penalty Goals,Left Foot Goals,Goals from Outside Box,Hit Woodwork,Last Player Tackle,Penalties Conceded,Goalkeeper Smother,Saves from Penalty,Penalties Faced,Penalties Saved,Red Cards - 2nd Yellow,Total Red Cards,Second Goal Assists,Penalty Goals Conceded,Clearances Off the Line,Straight Red Cards,Saves made - caught,Penalties Off Target,Own Goal Scored,Crosses not Claimed
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,FC Cincinnati,FC_Cincinnati,oy75u5wxkw9sp25k39glwhcl,L. Acosta,Midfielder,10,91.0,36.0,,,35.0,3.0,2.0,,1.0,1.0,15.0,2.0,21.0,8.0,,10.0,,2.0,,56.0,32.0,5.0,20.0,16.0,37.0,3.0,41.0,52.0,77.0,15.0,21.0,8.0,22.0,1.0,9.0,,8.0,,10.0,0.0,12.0,,4.0,,,13.0,,1.0,,,2.0,,,,,,2.0,,2.0,3.0,6.0,5.0,1.0,2.0,,4.0,10.0,,2.0,2.0,4.0,,1.0,2.0,3.0,1.0,,1.0,5.0,,,,,6.0,,2.0,2.0,3.0,1.0,1.0,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,FC Cincinnati,FC_Cincinnati,739dnufx6izfhubwow0n1ijxm,L. Aghedo,Defender,34,29.0,21.0,,,11.0,,1.0,,1.0,3.0,1.0,4.0,2.0,4.0,,10.0,,1.0,1.0,24.0,2.0,1.0,4.0,5.0,22.0,4.0,22.0,24.0,45.0,2.0,5.0,3.0,11.0,,11.0,,5.0,1.0,5.0,0.0,,,1.0,,,,,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,FC Cincinnati,FC_Cincinnati,7z9pkb01zugta9xl1bplj79w5,Y. Asad,Forward,27,138.0,70.0,2.0,,54.0,5.0,3.0,3.0,2.0,4.0,14.0,6.0,13.0,8.0,2.0,10.0,,3.0,,90.0,28.0,5.0,17.0,49.0,75.0,11.0,75.0,90.0,172.0,15.0,23.0,4.0,24.0,,23.0,,12.0,1.0,13.0,1.0,9.0,,1.0,,,11.0,,6.0,,,,,,4.0,,,1.0,,1.0,1.0,1.0,17.0,,11.0,1.0,4.0,6.0,2.0,2.0,2.0,8.0,,2.0,4.0,2.0,,1.0,,2.0,,3.0,,,1.0,2.0,,1.0,1.0,1.0,4.0,2.0,1.0,5.0,2.0,0.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,FC Cincinnati,FC_Cincinnati,c2wiaju4etayjlp12x9ba3kkp,C. Awaziem,Defender,0,252.0,171.0,3.0,2.0,74.0,2.0,4.0,8.0,,4.0,15.0,4.0,21.0,7.0,2.0,10.0,1.0,4.0,11.0,215.0,32.0,15.0,10.0,52.0,180.0,16.0,186.0,208.0,315.0,29.0,26.0,62.0,95.0,4.0,112.0,5.0,17.0,14.0,6.0,0.0,3.0,,6.0,,1.0,9.0,,16.0,,,2.0,,,10.0,,,4.0,,1.0,,,1.0,2.0,3.0,,,,,2.0,2.0,2.0,,6.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,FC Cincinnati,FC_Cincinnati,bi8r4u9lcwsdv044kkxr1fbh1,C. Baird,Forward,11,69.0,42.0,3.0,,31.0,,4.0,,1.0,2.0,2.0,3.0,4.0,4.0,,10.0,,4.0,,47.0,10.0,2.0,7.0,6.0,42.0,4.0,44.0,45.0,200.0,3.0,8.0,12.0,15.0,1.0,14.0,1.0,5.0,1.0,14.0,0.0,3.0,,2.0,,,3.0,,1.0,,,,,,1.0,,,2.0,,1.0,1.0,1.0,4.0,2.0,4.0,2.0,3.0,3.0,2.0,,1.0,3.0,1.0,,2.0,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,FC Cincinnati,FC_Cincinnati,8sydisziijh84elb8dprtlduy,N. Benalcázar,Defender,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,FC Cincinnati,FC_Cincinnati,8zn34nxvyoyrl30f4e84vvmga,P. Bucha,Midfielder,20,234.0,157.0,3.0,,97.0,8.0,4.0,3.0,5.0,6.0,18.0,11.0,17.0,12.0,7.0,10.0,1.0,4.0,2.0,184.0,36.0,7.0,27.0,59.0,163.0,26.0,164.0,183.0,297.0,20.0,32.0,50.0,49.0,3.0,67.0,,15.0,2.0,26.0,0.0,15.0,,5.0,,,17.0,,5.0,,,2.0,,,3.0,,,3.0,,1.0,,,7.0,,1.0,4.0,3.0,10.0,,1.0,2.0,5.0,,2.0,,,,,,1.0,,,,,,2.0,,1.0,,,2.0,2.0,1.0,3.0,2.0,0.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,FC Cincinnati,FC_Cincinnati,g2s7y5pviwdn8hr20cohuk4q,R. Celentano,Goalkeeper,18,82.0,39.0,3.0,,3.0,,3.0,5.0,,,,,6.0,,,10.0,1.0,3.0,2.0,57.0,11.0,7.0,,13.0,30.0,18.0,46.0,37.0,270.0,11.0,,12.0,32.0,,43.0,5.0,,11.0,,0.0,,2.0,5.0,5.0,1.0,,16.0,,7.0,2.0,2.0,2.0,,,,1.0,3.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,FC Cincinnati,FC_Cincinnati,44nrrrjr233eellmujjz45h5g,B. Halsey,Defender,15,91.0,40.0,2.0,,27.0,4.0,3.0,2.0,1.0,3.0,7.0,4.0,11.0,9.0,3.0,10.0,,3.0,,51.0,20.0,3.0,11.0,12.0,42.0,5.0,43.0,50.0,158.0,8.0,11.0,11.0,18.0,,16.0,,9.0,1.0,10.0,0.0,2.0,,2.0,,2.0,2.0,,,,,,,,,,,2.0,,1.0,5.0,5.0,7.0,2.0,9.0,,2.0,2.0,2.0,,,2.0,,,4.0,,,,,3.0,,5.0,,,,,,2.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,FC Cincinnati,FC_Cincinnati,4uo9isxivewjrtdg9v7lku9zo,S. Jimenez,Midfielder,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
