liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,4brxad2pilyhwhjgri3u0rmga,A. Aceves,Defender,3.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,5v79f3j9k15flsot7c4470iy,K. Álvarez,Defender,2.0,2,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,4eph69hyci7ap30ms501yc3x1,C. Arango,Attacker,8.0,2,0,1,0,0,0,1,1
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,bsy8lkmbj23rwec5ne1q9cnv9,G. Cabral,Defender,22.0,2,0,1,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,8mdiikf8397ay3a7yf6vnv2p6,L. Calzadilla,Midfielder,13.0,1,0,0,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,ey0dok6grjk40qsvo6as36hre,José Castillo Pérez,Defender,14.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,ehwo68aazpcv1eqhaq5nusrmd,L. Chávez,Midfielder,24.0,2,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,9ooya5dkbzhgzt7k1hz80ecd0,A. Contreras,Defender,95.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,3ti99x5oyuwcuy977rmy3ulbe,Paulino de la Fuente,Attacker,19.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,bq8o0fj3sxzoqs0mlq0rbqnl5,R. de la Rosa,Attacker,9.0,2,0,0,0,0,0,1,1
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,y3pdxd91h77y95lhqk2ncru,J. Eulogio,Goalkeeper,31.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,b1rg7kkgu7kcbf1rdsm1mdtk9,A. Figueroa,Midfielder,21.0,2,0,0,0,0,0,1,1
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,b04uukw5ec0mngnwqjih7oqac,L. Flores,Attacker,32.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,83ifjcbrq6y33g8qdmi6jwiui,B. González,Defender,35.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,5ib2tjos6cs87z3g2w7x9pr3e,J. Hernández,Attacker,28.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,11k6v0xq6o4d72q42cmz4blnu,I. Hernández,Attacker,29.0,2,1,0,0,0,0,2,0
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,56gpi68f68jhdw5p2aifi7hzp,M. Herrera,Defender,15.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,bfrfxvdj18j76usvaz3800pre,M. Hinestroza,Attacker,18.0,2,0,0,0,0,0,1,1
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,5zpifeodjjnl4z070la091wph,A. Hurtado,Attacker,11.0,2,0,0,0,0,0,1,1
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,8kmr5mzmeu74jednej6zl5tcl,R. Ibarra,Midfielder,30.0,1,0,0,0,0,0,0,1
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,9quwujz5ask89g0yr9nzih20a,M. Isaís,Defender,12.0,2,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,fbxl6ozy6n8o2cc4zxn4qg9h,J. López,Midfielder,16.0,2,0,0,0,0,0,0,2
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,cn8jcpuxqpup7q3z28f994i96,I. Luna,Midfielder,40.0,1,0,0,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,c1mmpsjscdgmt8a1nszvsfbze,J. Marchand,Midfielder,26.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,14v38mqz6iry8cpnyic3gkb1l,E. Martínez,Defender,6.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,bwt9uej9k7ad5acandyvr7iwa,C. Moreno,Goalkeeper,25.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,8sbgxc5sow6ahmw8ac8bvcfkl,Ó. Murillo,Defender,23.0,2,0,1,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,c5crb5q0xpdx8m1yy1yd5c962,F. Ovelar,Attacker,27.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,6je1rx6yuidsp1oskju5tby3u,P. Pedraza,Midfielder,33.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,ds2fqzvqkjoprf4pe3w954dg4,J. Pérez,Defender,83.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,7oyq0ips5r4tolqm3zhjd908a,C. Rodas,Goalkeeper,81.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,54kcu71vtiz8xlkke60k394a1,É. Sánchez,Midfielder,10.0,2,0,1,0,0,0,0,1
Concacaf_Concacaf_Champions_Cup,2023,CF Pachuca,61jn3hjiyxgk4i185mf1es3x1,Ó. Ustari,Goalkeeper,5.0,2,0,0,0,0,0,0,0
