liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals Conceded,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Starts,Total Tackles,Rightside Passes,Time Played,Unsuccessful Long Passes,Times Tackled,Ground Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Losses Of Possession,Unsuccessful Short Passes,Goals Conceded Outside Box,Unsuccessful Passes Opposition Half,Tackles Lost,Tackles Won,Clean Sheets,Aerial Duels,Foul Attempted Tackle,Recoveries,Goals Conceded Inside Box,Total Passes,Successful Open Play Passes,Open Play Passes,Duels lost,Unsuccessful Passes Own Half,Interceptions,Touches,Aerial Duels won,Total Clearances,Ground Duels,Duels,Backward Passes,Successful Long Passes,Ground Duels lost,Forward Passes,Appearances,Index,Duels won,Successful Passes Own Half,Successful Short Passes,Key Passes (Attempt Assists),Leftside Passes,Blocks,Successful Passes Opposition Half,Home Goals,Away Goals,Winning Goal,Throw Ins to Own Player,Unsuccessful Launches,Unsuccessful Crosses open play,Substitute Off,Throw Ins to Opposition Player,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Substitute On,Total Shots,Unsuccessful Dribbles,Total Fouls Won,Aerial Duels lost,Successful Dribbles,Handballs conceded,Blocked Shots,Shots Off Target (inc woodwork),Successful Launches,Unsuccessful lay-offs,Successful Lay-offs,Offsides,Yellow Cards,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Total Touches In Opposition Box,Saves made - parried,Punches,Goals from Inside Box,Attempts from Set Pieces,Assists (Intentional),Right Foot Goals,Corners Won,Penalty Goals,Penalties Taken,Shots On Target ( inc goals ),Goal Assists,Successful Crosses & Corners,Goals,Successful Crosses open play,Goalkeeper Smother,Saves Made from Outside Box,Total Red Cards,Straight Red Cards,Unsuccessful Corners into Box,Corners Taken (incl short corners),Successful Corners into Box,Through balls,Second Goal Assists,Drops,Hit Woodwork,Left Foot Goals,Clearances Off the Line,Own Goal Scored,Headed Goals,Saves made - caught,Catches,Penalty Goals Conceded,Goals from Outside Box,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Foul Won Penalty,Set Pieces Goals,Other Goals
Concacaf_Concacaf_Champions_Cup,2021,Real Estelí FC,vq78qiuvg7uwks2mpimmvqad,Ó. Acevedo,Defender,23,1.0,4.0,3.0,32.0,1.0,2.0,13.0,90.0,4.0,,2.0,7.0,8.0,3.0,,5.0,,2.0,,2.0,,4.0,4.0,39.0,31.0,38.0,8.0,2.0,3.0,59.0,1.0,1.0,9.0,11.0,5.0,2.0,7.0,18.0,1.0,6.0,3.0,20.0,30.0,,3.0,3.0,12.0,0.0,0.0,0.0,4.0,2.0,,,,2.0,2.0,,,2.0,,,1.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Real Estelí FC,ebnouq3snxsm4k79s9n9b2505,L. Acuña,Midfielder,12,2.0,1.0,1.0,21.0,,,10.0,63.0,,,1.0,1.0,6.0,1.0,,5.0,,,,1.0,1.0,3.0,1.0,22.0,20.0,21.0,2.0,,,31.0,,,2.0,3.0,4.0,3.0,1.0,5.0,2.0,52.0,1.0,10.0,18.0,2.0,3.0,,13.0,0.0,0.0,0.0,,,1.0,,,,,4.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,1.0,,2.0,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Real Estelí FC,9d8t7wj24hlck4o3v5r4qbaol,J. Barrera,Midfielder,11,2.0,5.0,2.0,40.0,2.0,3.0,13.0,180.0,,5.0,10.0,9.0,20.0,9.0,,8.0,,3.0,,4.0,1.0,6.0,5.0,49.0,36.0,45.0,8.0,1.0,,78.0,3.0,,17.0,21.0,22.0,2.0,7.0,4.0,2.0,50.0,13.0,20.0,38.0,,10.0,,20.0,0.0,0.0,0.0,1.0,,,,,,,,,4.0,2.0,6.0,1.0,2.0,1.0,,2.0,,,1.0,1.0,1.0,,,,,7.0,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Real Estelí FC,c280rulfaof5ck2ccit47vro5,J. Betancur,Forward,6,2.0,5.0,,24.0,2.0,1.0,9.0,135.0,6.0,4.0,2.0,10.0,22.0,4.0,,7.0,,1.0,,4.0,,5.0,5.0,34.0,24.0,34.0,6.0,3.0,,62.0,2.0,4.0,6.0,10.0,8.0,1.0,4.0,11.0,2.0,23.0,4.0,11.0,23.0,,6.0,1.0,14.0,0.0,0.0,0.0,3.0,3.0,,1.0,3.0,2.0,2.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Real Estelí FC,a88bmy9n07f4a89a4qjm334k5,Bronzatti,Defender,15,1.0,1.0,1.0,30.0,1.0,,8.0,90.0,1.0,,1.0,2.0,2.0,1.0,,2.0,,,,3.0,1.0,3.0,1.0,32.0,28.0,30.0,3.0,,4.0,45.0,2.0,6.0,3.0,6.0,2.0,3.0,2.0,9.0,1.0,10.0,3.0,29.0,27.0,,13.0,,1.0,0.0,0.0,0.0,,1.0,,,,,,,,1.0,,1.0,1.0,,,,1.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Real Estelí FC,1d97e4jk5w6b02jkc13x070iy,E. Castillo,Forward,20,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,100.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Real Estelí FC,77htikhl2t1wakh17uk6hkiqd,C. Chavarría,Forward,25,2.0,4.0,1.0,28.0,2.0,2.0,6.0,162.0,,3.0,6.0,3.0,14.0,3.0,,4.0,1.0,1.0,,3.0,,3.0,4.0,31.0,28.0,31.0,7.0,1.0,,50.0,,,10.0,13.0,14.0,,4.0,5.0,2.0,46.0,6.0,8.0,28.0,2.0,6.0,,21.0,0.0,0.0,0.0,,,2.0,1.0,,,1.0,2.0,,1.0,,4.0,3.0,,1.0,,1.0,,2.0,1.0,,,,,,,3.0,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Real Estelí FC,16bgheedsi6nr3gm5170nzpey,D. Fox,Goalkeeper,22,1.0,1.0,,13.0,1.0,,5.0,90.0,1.0,,,2.0,2.0,1.0,,1.0,,,,,,2.0,1.0,15.0,5.0,5.0,,1.0,,17.0,,,,,,5.0,,6.0,1.0,10.0,,11.0,8.0,,4.0,,2.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,4.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Real Estelí FC,43uf0gz6saetnp12onebpu76d,H. García,Forward,9,2.0,5.0,4.0,35.0,2.0,3.0,13.0,171.0,1.0,5.0,6.0,6.0,24.0,5.0,,14.0,1.0,2.0,,1.0,3.0,6.0,5.0,41.0,32.0,38.0,10.0,1.0,2.0,73.0,,,15.0,16.0,12.0,2.0,9.0,9.0,2.0,19.0,6.0,15.0,33.0,4.0,7.0,,22.0,0.0,0.0,0.0,1.0,,3.0,1.0,,,1.0,9.0,,,2.0,2.0,1.0,1.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,2.0,,,,,2.0,,,,,,,3.0,4.0,1.0,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Real Estelí FC,7rks8kotgcqphzzlol7tz7lrd,Niko Kata,Midfielder,17,1.0,,,11.0,,,4.0,16.0,1.0,,,1.0,1.0,,,,,,,,,2.0,,12.0,11.0,12.0,,1.0,,12.0,,,,,2.0,1.0,,2.0,1.0,33.0,,6.0,10.0,1.0,4.0,,5.0,0.0,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
