root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Saves Made,GK Successful Distribution,Penalties Conceded,Total Fouls Conceded,Rightside Passes,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Yellow Cards,PutThrough/Blocked Distribution Won,Substitute Off,Corners Taken (incl short corners),Foul Attempted Tackle,Aerial Duels won,Unsuccessful Dribbles,Offsides,Shots Off Target (inc woodwork),Total Shots,Total Touches In Opposition Box,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goal Assists,Goals,Blocked Shots,Shots On Target ( inc goals ),Left Foot Goals,Headed Goals,Goals from Inside Box,Set Pieces Goals,Successful Corners into Box,Goals from Outside Box,Attempts from Set Pieces,Clearances Off the Line,Hit Woodwork,Unsuccessful lay-offs,Successful Lay-offs,Clean Sheets,Punches,Total Red Cards,Straight Red Cards,Crosses not Claimed,Through balls,Own Goal Scored,Right Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Goals Conceded Outside Box,Goalkeeper Smother,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Last Man Tackle,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Central FC,Central_FC,8qledch273wbqz7c2a4bge3f9,K. Goodridge,Defender,3,,261.0,,,,72.0,,4.0,,12.0,9.0,13.0,3.0,25.0,46.0,2.0,8.0,79.0,,52.0,7.0,21.0,,10.0,,2.0,3.0,,11.0,106.0,3.0,,11.0,45.0,9.0,9.0,6.0,,4.0,17.0,13.0,7.0,,3.0,5.0,11.0,52.0,58.0,6.0,1.0,8.0,1.0,6.0,6.0,,,1.0,4.0,19.0,,,,,,,,,2.0,,1.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Central FC,Central_FC,pzdc1i22z1p4s4gmuduxrjkl,M. Gordon,Forward,26,,90.0,2.0,,1.0,23.0,,6.0,,8.0,,2.0,,14.0,12.0,3.0,3.0,25.0,,17.0,2.0,5.0,,3.0,1.0,3.0,1.0,,2.0,44.0,1.0,,10.0,5.0,68.0,3.0,3.0,,,10.0,1.0,3.0,,1.0,7.0,6.0,18.0,20.0,,2.0,7.0,1.0,1.0,3.0,,,,2.0,8.0,,,,,,,,,,,,,2.0,,1.0,,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Central FC,Central_FC,k4ndnkmqmqnfqi7vjt8itc5x,E. John,Defender,12,,90.0,7.0,,2.0,25.0,,3.0,1.0,11.0,2.0,3.0,1.0,7.0,10.0,4.0,2.0,25.0,1.0,15.0,2.0,5.0,,3.0,,4.0,1.0,2.0,2.0,49.0,1.0,,7.0,17.0,45.0,5.0,5.0,1.0,,8.0,4.0,2.0,,1.0,2.0,5.0,20.0,20.0,1.0,4.0,3.0,,4.0,5.0,,,,2.0,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Central FC,Central_FC,cibdc67d0gk4m1ecoafpehqz9,K. Jones,Forward,9,,180.0,,,,29.0,,16.0,,17.0,,,7.0,21.0,11.0,1.0,6.0,34.0,1.0,27.0,6.0,6.0,5.0,5.0,1.0,4.0,2.0,1.0,1.0,68.0,2.0,1.0,14.0,8.0,76.0,12.0,1.0,,3.0,28.0,5.0,6.0,,2.0,9.0,4.0,23.0,28.0,14.0,1.0,16.0,,,5.0,,,,3.0,6.0,,,,,,,,,,1.0,,,2.0,7.0,,1.0,1.0,5.0,8.0,,,,,1.0,,4.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Central FC,Central_FC,933azvbs1clank4qci2j7uh1x,M. Joseph,Forward,99,1.0,126.0,1.0,2.0,,26.0,,13.0,1.0,21.0,,,2.0,14.0,9.0,1.0,1.0,30.0,2.0,29.0,3.0,1.0,2.0,4.0,,3.0,1.0,,,59.0,3.0,1.0,15.0,8.0,98.0,7.0,,,4.0,17.0,1.0,3.0,3.0,3.0,8.0,5.0,25.0,29.0,2.0,1.0,10.0,,,7.0,,,,2.0,4.0,,,,,,,,,,,,1.0,1.0,,3.0,3.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Central FC,Central_FC,keg0guyuts3iec4jbgzum9qt,J. Marcano,Forward,7,1.0,206.0,,2.0,,70.0,,21.0,1.0,32.0,1.0,3.0,7.0,34.0,25.0,5.0,13.0,72.0,,52.0,6.0,16.0,4.0,12.0,2.0,14.0,2.0,5.0,6.0,107.0,4.0,,15.0,17.0,17.0,8.0,4.0,1.0,,25.0,1.0,6.0,2.0,4.0,10.0,19.0,54.0,56.0,10.0,4.0,17.0,1.0,2.0,5.0,,,1.0,4.0,15.0,,,,,,,,,,4.0,,,3.0,3.0,1.0,,2.0,2.0,3.0,,1.0,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Central FC,Central_FC,6gwoorvjtwpncx7iso46pl6fp,D. Aaron,Midfielder,11,,247.0,6.0,1.0,,96.0,2.0,18.0,2.0,47.0,5.0,7.0,4.0,34.0,35.0,3.0,13.0,100.0,5.0,77.0,7.0,20.0,2.0,13.0,,15.0,3.0,2.0,7.0,154.0,4.0,,25.0,30.0,48.0,16.0,3.0,2.0,8.0,29.0,2.0,7.0,,4.0,9.0,15.0,77.0,80.0,4.0,3.0,13.0,,6.0,16.0,,,,1.0,37.0,,,,,,,,,,1.0,2.0,,1.0,,3.0,,1.0,3.0,6.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Central FC,Central_FC,7jvc04ax8khbo5twvoo5bbmc5,L. Paul,Midfielder,6,,360.0,,,1.0,162.0,,25.0,,58.0,2.0,13.0,1.0,34.0,83.0,7.0,14.0,168.0,2.0,128.0,9.0,27.0,2.0,23.0,,14.0,4.0,3.0,4.0,217.0,4.0,1.0,32.0,75.0,499.0,23.0,13.0,,11.0,37.0,5.0,10.0,,4.0,13.0,32.0,137.0,141.0,5.0,6.0,14.0,1.0,10.0,19.0,,,,9.0,36.0,,,,,,,,,1.0,2.0,,,7.0,4.0,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Central FC,Central_FC,eot3lvdjws99acwn0iti9k7o5,J. Peltier,Forward,17,1.0,90.0,,,,18.0,,4.0,,5.0,1.0,1.0,1.0,11.0,8.0,2.0,5.0,19.0,,12.0,2.0,6.0,,5.0,,2.0,1.0,,2.0,30.0,1.0,,8.0,5.0,20.0,4.0,1.0,,2.0,9.0,,3.0,1.0,1.0,4.0,3.0,12.0,13.0,1.0,1.0,5.0,1.0,,4.0,,,,1.0,7.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Central FC,Central_FC,25edpg51z0ei5kic9ub5jluj9,J. Sample,Goalkeeper,1,,180.0,,,6.0,23.0,,,,6.0,10.0,19.0,,20.0,21.0,,1.0,47.0,,16.0,3.0,20.0,,12.0,,14.0,2.0,,8.0,65.0,2.0,,1.0,28.0,77.0,,11.0,,,1.0,1.0,3.0,,2.0,1.0,10.0,18.0,27.0,,,1.0,,,,10.0,11.0,,,9.0,,,2.0,8.0,8.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Central FC,Central_FC,df8enwveix973we65f5hx7aad,K. Villaroel,Defender,24,2.0,322.0,27.0,,1.0,119.0,,24.0,1.0,31.0,7.0,14.0,1.0,55.0,62.0,4.0,20.0,126.0,3.0,89.0,8.0,34.0,1.0,21.0,6.0,18.0,4.0,2.0,15.0,213.0,4.0,1.0,18.0,53.0,23.0,18.0,3.0,1.0,6.0,24.0,10.0,9.0,2.0,4.0,5.0,2.0,85.0,92.0,6.0,4.0,6.0,,9.0,13.0,,,,1.0,47.0,,,,,,,,,,,1.0,,,5.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Central FC,Central_FC,cqn9qstqvg761dhxrbjtmrg7p,J. Williams,Goalkeeper,21,,180.0,,,14.0,41.0,,,,12.0,17.0,29.0,,29.0,29.0,,,70.0,,18.0,6.0,29.0,,25.0,,17.0,2.0,,4.0,94.0,2.0,,,48.0,71.0,,23.0,,,,,7.0,,2.0,,15.0,27.0,41.0,,,,,,,12.0,19.0,,,7.0,,1.0,3.0,3.0,9.0,2.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
