liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Clearances Off the Line,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Headed Goals,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Other Goals,Overruns,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Successful Dribbles,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Saved,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Unsuccessful lay-offs,Yellow Cards,Home Goals,Away Goals,Winning Goal,Attempts from Set Pieces,Corners Taken (incl short corners),Goals Openplay,Handballs conceded,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Substitute Off,Substitute On,Successful Lay-offs,Through balls,Unsuccessful Corners into Box,Foul Won Penalty,Goal Assists,Penalties Conceded,Successful Crosses & Corners,Successful Crosses open play,Throw Ins to Opposition Player,Assists (Intentional),Hit Woodwork,Successful Corners into Box,Left Foot Goals,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Last Player Tackle,Own Goal Scored,Straight Red Cards,Total Red Cards,Red Cards - 2nd Yellow,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Catches,Drops,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves from Penalty,Saves made - caught,Saves made - parried,Penalties Off Target
Mexico_Liga_MX,2025-2026,CF Cruz Azul,21pcsi974pxn7yx4uf5w6sphw,O. Campos,Defender,3,13.0,5.0,8.0,19.0,102.0,3.0,4.0,179.0,1.0,1.0,7.0,114.0,48.0,66.0,227.0,113.0,5.0,,19.0,,1.0,15.0,13.0,2.0,1.0,101.0,43.0,58.0,,19.0,16.0,110.0,3.0,411.0,1.0,1.0,3.0,71.0,18.0,9.0,55.0,88.0,18.0,4.0,4.0,15.0,20.0,3.0,16.0,359.0,199.0,165.0,344.0,11.0,19.0,67.0,1310.0,25.0,1.0,,,1.0,23.0,7.0,8.0,125.0,413.0,8.0,360.0,30.0,25.0,53.0,704.0,25.0,25.0,11.0,8.0,12.0,59.0,19.0,41.0,,3.0,0.0,1.0,0.0,,,1.0,,,,,1.0,12.0,4.0,2.0,,,,2.0,,4.0,4.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF Cruz Azul,3iag1oc1pinlllyi5umo3orv8,A. Castro,Midfielder,170,,,,2.0,3.0,,,4.0,,,1.0,3.0,2.0,1.0,8.0,2.0,,,2.0,,,,,,,3.0,2.0,1.0,,,1.0,4.0,,9.0,,,,3.0,,,2.0,,1.0,,,,,,,8.0,6.0,2.0,8.0,,,,7.0,1.0,,,,,,,1.0,3.0,9.0,,8.0,,,1.0,12.0,,,1.0,,,,1.0,1.0,,,,,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF Cruz Azul,7ka0c0gm382nt1vhccu787g15,W. Ditta,Defender,4,76.0,27.0,49.0,20.0,59.0,3.0,15.0,227.0,5.0,,5.0,163.0,63.0,100.0,92.0,342.0,11.0,3.0,20.0,3.0,,22.0,20.0,2.0,,87.0,36.0,51.0,,27.0,7.0,380.0,1.0,923.0,,1.0,4.0,127.0,12.0,3.0,90.0,179.0,9.0,11.0,4.0,20.0,7.0,8.0,57.0,797.0,341.0,490.0,774.0,4.0,22.0,51.0,1800.0,7.0,1.0,1.0,,,101.0,30.0,19.0,170.0,960.0,15.0,831.0,26.0,19.0,129.0,1308.0,6.0,6.0,2.0,41.0,69.0,98.0,37.0,60.0,,6.0,,,0.0,,,,2.0,,,,,,,2.0,,,1.0,2.0,1.0,,,8.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF Cruz Azul,7fm8dugdhdzp2d7ikjlk9lel0,J. Díaz,Defender,37,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,2.0,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF Cruz Azul,bwqnc49rbjnyso8sdu3rlhk2x,C. Ebere,Forward,11,33.0,16.0,17.0,14.0,38.0,3.0,,67.0,,,8.0,82.0,39.0,43.0,179.0,37.0,3.0,,14.0,,4.0,7.0,5.0,2.0,4.0,49.0,23.0,26.0,,1.0,8.0,30.0,7.0,136.0,,4.0,1.0,41.0,7.0,4.0,16.0,38.0,9.0,5.0,6.0,5.0,6.0,1.0,3.0,93.0,79.0,26.0,97.0,2.0,6.0,8.0,607.0,15.0,1.0,,,4.0,6.0,7.0,12.0,107.0,143.0,11.0,100.0,8.0,36.0,43.0,286.0,16.0,16.0,14.0,2.0,2.0,54.0,5.0,41.0,2.0,1.0,2.0,2.0,1.0,,,1.0,,2.0,2.0,2.0,,5.0,9.0,2.0,,,1.0,1.0,,5.0,5.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF Cruz Azul,wu6r98yc56njus65pdjmknis,E. Sánchez,Midfielder,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF Cruz Azul,bc4lkvpu7xma5dejq23ikv1ed,G. Fernández,Forward,21,64.0,33.0,31.0,17.0,50.0,6.0,,81.0,1.0,,8.0,166.0,90.0,76.0,225.0,63.0,10.0,,17.0,,5.0,9.0,9.0,,4.0,102.0,57.0,45.0,1.0,,13.0,42.0,2.0,206.0,,2.0,2.0,36.0,15.0,6.0,23.0,57.0,17.0,18.0,14.0,10.0,11.0,,4.0,132.0,114.0,24.0,134.0,4.0,5.0,,1010.0,34.0,4.0,4.0,,3.0,12.0,26.0,25.0,148.0,212.0,32.0,138.0,9.0,63.0,74.0,420.0,5.0,4.0,15.0,,1.0,73.0,6.0,73.0,4.0,,4.0,1.0,1.0,,1.0,3.0,3.0,1.0,1.0,1.0,,4.0,7.0,19.0,,1.0,2.0,4.0,1.0,,,,2.0,2.0,,3.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF Cruz Azul,2yb5ohfkaeqz1fj4yecac7tp0,B. Gamboa,Forward,0,2.0,2.0,,1.0,,,,,,,,3.0,3.0,,2.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF Cruz Azul,5yc9y7f8aoxptz1o4ieu22ezu,A. García,Midfielder,17,42.0,15.0,27.0,16.0,17.0,2.0,2.0,62.0,2.0,,1.0,77.0,31.0,46.0,16.0,73.0,7.0,4.0,16.0,4.0,,11.0,9.0,2.0,,35.0,16.0,19.0,,11.0,3.0,115.0,,288.0,,1.0,2.0,19.0,6.0,5.0,22.0,94.0,3.0,3.0,2.0,8.0,1.0,3.0,12.0,266.0,88.0,189.0,265.0,3.0,7.0,4.0,817.0,2.0,,2.0,,,32.0,11.0,8.0,30.0,299.0,5.0,277.0,10.0,9.0,22.0,399.0,,,1.0,3.0,7.0,11.0,11.0,15.0,,2.0,,,0.0,,,,,,,,,2.0,8.0,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF Cruz Azul,49uroienc47xy4tutotihkpas,R. González,Midfielder,36,1.0,,1.0,1.0,,,,1.0,,,,4.0,2.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,3.0,2.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,6.0,1.0,,,,,,1.0,,2.0,1.0,1.0,,1.0,,1.0,4.0,,,,,,,1.0,1.0,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
