liga,temporada,equipo,id,nombre,posicion,dorsal,Total Fouls Conceded,Duels,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,PutThrough/Blocked Distribution,Open Play Passes,Unsuccessful Crosses open play,Offsides,Aerial Duels won,Fifty Fifty,Unsuccessful Passes Opposition Half,Leftside Passes,Games Played,GK Unsuccessful Distribution,Successful Long Passes,GK Successful Distribution,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Ground Duels,Interceptions,Time Played,Total Touches In Opposition Box,Total Clearances,Rightside Passes,Handballs conceded,Unsuccessful Short Passes,Touches,Backward Passes,Yellow Cards,Total Fouls Won,Duels lost,Total Tackles,Forward Passes,Substitute On,Total Shots,Successful Open Play Passes,Goals Conceded Inside Box,Clean Sheets,Successful Passes Opposition Half,Appearances,Total Passes,Ground Duels won,Corners Won,Tackles Won,Goals Conceded,Unsuccessful Launches,Successful Launches,PutThrough/Blocked Distribution Won,Aerial Duels lost,Foul Attempted Tackle,Times Tackled,Throw Ins to Opposition Player,Index,Successful Fifty Fifty,Aerial Duels,Successful Short Passes,Penalty Goals Conceded,Starts,Recoveries,Blocks,Ground Duels lost,Goals Conceded Outside Box,Unsuccessful Long Passes,Blocked Shots,Substitute Off,Penalties Conceded,Goal Kicks,Key Passes (Attempt Assists),Duels won,Unsuccessful Passes Own Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Winning Goal,Successful Crosses & Corners,Penalty Goals,Corners Taken (incl short corners),Unsuccessful Corners into Box,Hit Woodwork,Right Foot Goals,Set Pieces Goals,Penalties Off Target,Through balls,Successful Dribbles,Successful Crosses open play,Second Goal Assists,Shots On Target ( inc goals ),Assists (Intentional),Successful Corners into Box,Unsuccessful Dribbles,Total Red Cards,Unsuccessful lay-offs,Penalties Taken,Goals from Inside Box,Goal Assists,Attempts from Set Pieces,Successful Lay-offs,Goals,Red Cards - 2nd Yellow,Overruns,Goals from Outside Box,Home Goals,Away Goals,Left Foot Goals,Headed Goals,Saves Made from Inside Box,Saves made - parried,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Straight Red Cards,Penalties Faced,Drops,Catches,Punches,Last Man Tackle,Own Goal Scored,Foul Won Penalty,Clearances Off the Line,Saves made - caught,Crosses not Claimed,Last Player Tackle,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2023,Atlanta United FC,652d6i0jem2jymjfzd8w0ndn9,L. Abram,Defender,4,7.0,68.0,1.0,957.0,4.0,18.0,1021.0,1.0,1.0,21.0,10.0,67.0,254.0,25.0,1.0,62.0,28.0,1.0,131.0,755.0,31.0,17.0,1716.0,7.0,56.0,369.0,1.0,60.0,1238.0,84.0,1.0,5.0,29.0,13.0,373.0,6.0,1.0,903.0,29.0,4.0,202.0,25.0,1080.0,18.0,1.0,9.0,33.0,30.0,8.0,14.0,16.0,3.0,1.0,2.0,100.0,3.0,37.0,895.0,2.0,19.0,81.0,13.0,13.0,4.0,63.0,1.0,2.0,1.0,29.0,1.0,39.0,57.0,4.0,123.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Atlanta United FC,4ea0sjczqa5ah1w720zlakkfe,T. Almada,Midfielder,10,25.0,374.0,95.0,1600.0,16.0,55.0,1851.0,19.0,,2.0,28.0,350.0,325.0,33.0,,166.0,,32.0,639.0,556.0,361.0,10.0,2909.0,85.0,1.0,752.0,2.0,260.0,2666.0,314.0,4.0,60.0,192.0,24.0,524.0,,76.0,1545.0,41.0,8.0,1077.0,33.0,1915.0,180.0,28.0,14.0,47.0,2.0,,12.0,11.0,13.0,130.0,,79.0,15.0,13.0,1434.0,3.0,33.0,166.0,1.0,181.0,6.0,55.0,36.0,2.0,,,80.0,182.0,60.0,10.0,315.0,5.0,33.0,2.0,69.0,53.0,5.0,12.0,3.0,1.0,30.0,96.0,9.0,4.0,44.0,16.0,14.0,64.0,1.0,3.0,3.0,6.0,16.0,19.0,55.0,12.0,1.0,8.0,6.0,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Atlanta United FC,abbr148gjj0whyyijov67knv9,O. Alonso,Midfielder,6,2.0,14.0,,72.0,,3.0,78.0,,,1.0,2.0,8.0,24.0,7.0,,2.0,,2.0,10.0,27.0,13.0,,91.0,2.0,1.0,31.0,,8.0,97.0,7.0,1.0,4.0,6.0,2.0,19.0,7.0,2.0,69.0,1.0,,45.0,7.0,81.0,7.0,,2.0,1.0,1.0,,1.0,,2.0,,,93.0,1.0,1.0,70.0,,,8.0,3.0,6.0,,1.0,,,,,,8.0,1.0,,9.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Atlanta United FC,660a1dq2kk90vuzw0ru6mbmy,Miguel Berry,Forward,19,13.0,111.0,3.0,113.0,2.0,7.0,111.0,3.0,,18.0,24.0,21.0,28.0,27.0,,7.0,,4.0,75.0,47.0,66.0,2.0,1028.0,34.0,4.0,30.0,1.0,24.0,256.0,54.0,1.0,12.0,62.0,9.0,27.0,17.0,7.0,85.0,22.0,1.0,66.0,27.0,139.0,31.0,3.0,5.0,25.0,2.0,,4.0,27.0,2.0,20.0,,19.0,11.0,45.0,106.0,1.0,10.0,16.0,,35.0,3.0,2.0,2.0,8.0,,,10.0,49.0,8.0,4.0,26.0,0.0,,,,,,1.0,,,,10.0,,1.0,3.0,,,12.0,,3.0,,,,,13.0,1.0,,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Atlanta United FC,a63su8pudaernrvj1fi9006qc,L. Brennan,Midfielder,52,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,3.0,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,19.0,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Atlanta United FC,astn4ytzoaav30ifi17s4dn8,A. Carleton,Midfielder,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Atlanta United FC,89knzhfu5cbjg3iqxcvz00aqy,M. Chol,Midfielder,30,7.0,76.0,3.0,89.0,5.0,11.0,107.0,3.0,3.0,9.0,10.0,23.0,24.0,19.0,,,,7.0,63.0,36.0,49.0,3.0,460.0,19.0,,25.0,,23.0,222.0,36.0,2.0,8.0,42.0,7.0,29.0,15.0,12.0,83.0,10.0,,54.0,19.0,114.0,25.0,4.0,4.0,10.0,1.0,,8.0,18.0,6.0,17.0,,22.0,4.0,27.0,89.0,1.0,4.0,10.0,1.0,24.0,,2.0,1.0,4.0,1.0,,3.0,34.0,5.0,3.0,25.0,0.0,1.0,,,,,,,,,10.0,1.0,1.0,5.0,,,10.0,,1.0,,2.0,,,6.0,2.0,,2.0,,0.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Atlanta United FC,d3gmzmf34c6o8vzngnf7ishlg,N. Cobb,Defender,24,1.0,7.0,,128.0,,3.0,144.0,,,2.0,2.0,11.0,53.0,3.0,,9.0,,,23.0,106.0,5.0,,195.0,,9.0,32.0,,8.0,167.0,22.0,1.0,1.0,2.0,2.0,41.0,1.0,,124.0,10.0,,22.0,3.0,148.0,3.0,,1.0,10.0,3.0,2.0,1.0,,,,,15.0,2.0,2.0,119.0,,2.0,17.0,1.0,2.0,,12.0,,,,,,5.0,9.0,1.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Atlanta United FC,5t1wvh34lm993otbc3469uzxm,J. Conway,Forward,36,2.0,4.0,,8.0,,1.0,8.0,,,,,1.0,1.0,1.0,,,,,3.0,4.0,3.0,,56.0,1.0,,2.0,,2.0,13.0,5.0,,,3.0,,2.0,,1.0,6.0,1.0,,4.0,1.0,10.0,1.0,1.0,,1.0,,,,1.0,2.0,,,10.0,,1.0,8.0,,1.0,3.0,,2.0,,,,1.0,,,1.0,1.0,1.0,,2.0,0.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Atlanta United FC,e8an897mmidiq51r2wz1c3jdh,Xande Silva,Forward,16,10.0,87.0,9.0,260.0,2.0,13.0,312.0,9.0,1.0,1.0,,47.0,33.0,13.0,,8.0,,7.0,118.0,80.0,85.0,5.0,856.0,44.0,8.0,120.0,,48.0,479.0,95.0,2.0,7.0,53.0,7.0,67.0,2.0,18.0,257.0,16.0,,181.0,13.0,315.0,33.0,7.0,2.0,19.0,1.0,1.0,2.0,1.0,8.0,35.0,,40.0,,2.0,252.0,2.0,11.0,35.0,1.0,52.0,3.0,7.0,3.0,11.0,,,10.0,34.0,17.0,5.0,55.0,1.0,1.0,,,,,3.0,,,2.0,19.0,1.0,1.0,11.0,2.0,,23.0,,1.0,,4.0,2.0,,2.0,4.0,,5.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
