liga,temporada,equipo,id,nombre,posicion,dorsal,Through balls,Time Played,Shots On Target ( inc goals ),Successful Short Passes,Ground Duels lost,Aerial Duels lost,Handballs conceded,Headed Goals,Duels,Goal Assists,Aerial Duels won,Total Losses Of Possession,Penalty Goals Conceded,Total Fouls Won,Successful Long Passes,Yellow Cards,Goals Conceded Inside Box,Forward Passes,Foul Attempted Tackle,Ground Duels,Goals from Inside Box,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Clean Sheets,Duels won,Rightside Passes,Games Played,Right Foot Goals,Total Fouls Conceded,Unsuccessful Long Passes,Successful Passes Opposition Half,Tackles Won,Leftside Passes,Substitute On,Open Play Passes,Ground Duels won,Unsuccessful Short Passes,Starts,Unsuccessful Passes Own Half,PutThrough/Blocked Distribution Won,Tackles Lost,Successful Passes Own Half,Blocked Shots,Key Passes (Attempt Assists),Goals Conceded,Overruns,Successful Launches,Goals,Unsuccessful Crosses & Corners,Interceptions,Recoveries,Index,PutThrough/Blocked Distribution,Hit Woodwork,Unsuccessful lay-offs,Total Touches In Opposition Box,Assists (Intentional),Unsuccessful Crosses open play,Aerial Duels,Unsuccessful Passes Opposition Half,Total Passes,Total Clearances,Duels lost,Blocks,Total Shots,Successful Crosses & Corners,Unsuccessful Launches,Successful Crosses open play,Corners Won,Times Tackled,Goals Conceded Outside Box,Touches,Appearances,Offsides,Successful Open Play Passes,Throw Ins to Own Player,Total Tackles,Substitute Off,Unsuccessful Dribbles,Backward Passes,Successful Dribbles,Successful Lay-offs,Home Goals,Away Goals,Winning Goal,Left Foot Goals,Goals from Outside Box,Clearances Off the Line,Penalties Conceded,Penalty Goals,Penalties Taken,Attempts from Set Pieces,Foul Won Penalty,Successful Corners into Box,Corners Taken (incl short corners),Set Pieces Goals,Unsuccessful Corners into Box,GK Successful Distribution,Goal Kicks,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Other Goals,Second Goal Assists,Catches,Saves Made from Outside Box,GK Unsuccessful Distribution,Drops,Punches,Saves Made,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Saves made - parried,Saves from Penalty,Penalties Saved,Goalkeeper Smother,Straight Red Cards,Last Man Tackle,Penalties Off Target,Last Player Tackle,Crosses not Claimed
USA_USL_Championship,2023,Sacramento Republic FC,19addig7dyotjybbwgbjkft2h,L. Archimède,Forward,17,,709.0,13.0,61.0,72.0,59.0,2.0,1.0,207.0,,38.0,104.0,,15.0,2.0,9.0,10.0,44.0,10.0,110.0,5.0,,54.0,17.0,63.0,,76.0,22.0,29.0,5.0,46.0,,44.0,7.0,16.0,25.0,106.0,38.0,54.0,4.0,8.0,14.0,3.0,20.0,2.0,6.0,11.0,,,6.0,4.0,3.0,13.0,10.0,23.0,1.0,1.0,49.0,,4.0,97.0,50.0,117.0,9.0,131.0,,30.0,1.0,,1.0,8.0,19.0,1.0,289.0,29.0,9.0,52.0,,10.0,4.0,10.0,35.0,13.0,4.0,2.0,4.0,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Sacramento Republic FC,9lqozbr0ghw2fhep938p8snah,R. Cicerone,Forward,11,4.0,2989.0,47.0,522.0,160.0,42.0,1.0,2.0,372.0,4.0,45.0,417.0,3.0,34.0,40.0,5.0,22.0,182.0,14.0,285.0,14.0,,210.0,23.0,562.0,5.0,170.0,267.0,37.0,12.0,36.0,26.0,358.0,21.0,148.0,2.0,765.0,125.0,184.0,35.0,44.0,18.0,16.0,211.0,17.0,37.0,25.0,6.0,2.0,17.0,31.0,8.0,109.0,10.0,56.0,2.0,3.0,143.0,4.0,30.0,87.0,197.0,772.0,17.0,202.0,1.0,70.0,7.0,4.0,7.0,19.0,95.0,3.0,1288.0,37.0,14.0,555.0,5.0,37.0,23.0,52.0,175.0,54.0,12.0,12.0,5.0,6.0,3.0,3.0,,,,,7.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Sacramento Republic FC,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,Defender,4,,1560.0,,666.0,37.0,10.0,,,135.0,,39.0,176.0,2.0,11.0,49.0,1.0,15.0,333.0,10.0,86.0,,6.0,138.0,4.0,715.0,3.0,88.0,318.0,25.0,,18.0,49.0,277.0,18.0,104.0,8.0,828.0,49.0,89.0,17.0,52.0,13.0,9.0,439.0,2.0,5.0,18.0,1.0,5.0,,12.0,26.0,100.0,10.0,19.0,,,13.0,,12.0,49.0,98.0,853.0,43.0,47.0,5.0,4.0,1.0,14.0,1.0,,6.0,3.0,1109.0,25.0,1.0,691.0,41.0,27.0,5.0,3.0,98.0,11.0,2.0,,,0.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Sacramento Republic FC,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,Defender,24,1.0,3015.0,5.0,1179.0,41.0,46.0,2.0,1.0,218.0,1.0,80.0,268.0,3.0,19.0,79.0,7.0,22.0,539.0,14.0,92.0,1.0,,245.0,14.0,1258.0,13.0,131.0,412.0,36.0,,30.0,105.0,264.0,19.0,480.0,3.0,1444.0,51.0,140.0,33.0,107.0,17.0,12.0,994.0,7.0,8.0,25.0,,3.0,1.0,2.0,42.0,161.0,10.0,27.0,,,40.0,1.0,2.0,126.0,140.0,1503.0,127.0,87.0,35.0,19.0,,42.0,,4.0,4.0,3.0,1848.0,36.0,,1201.0,2.0,31.0,4.0,1.0,72.0,1.0,,1.0,0.0,1.0,,,1.0,1.0,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Sacramento Republic FC,7i1e818kjeok1iluvmq4z32z9,J. Fenwick,Defender,18,,144.0,,59.0,3.0,2.0,,,12.0,,2.0,21.0,,1.0,5.0,1.0,,42.0,2.0,8.0,,,20.0,,64.0,,7.0,33.0,6.0,,2.0,7.0,13.0,1.0,5.0,5.0,82.0,5.0,13.0,1.0,8.0,1.0,2.0,52.0,,,1.0,,1.0,,,5.0,8.0,10.0,2.0,,,1.0,,,4.0,12.0,84.0,1.0,5.0,,,1.0,4.0,1.0,,,1.0,101.0,6.0,,63.0,2.0,3.0,,,4.0,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Sacramento Republic FC,c99lp0arwv9nl5lbo0o0m6ehh,Keko Gontán,Forward,7,7.0,1790.0,15.0,564.0,135.0,10.0,,1.0,289.0,9.0,2.0,338.0,2.0,60.0,32.0,7.0,13.0,190.0,21.0,277.0,4.0,1.0,143.0,18.0,596.0,1.0,144.0,165.0,32.0,1.0,33.0,17.0,405.0,22.0,152.0,13.0,712.0,142.0,126.0,19.0,20.0,23.0,13.0,222.0,11.0,39.0,14.0,5.0,2.0,4.0,65.0,11.0,105.0,10.0,52.0,2.0,2.0,83.0,8.0,50.0,12.0,188.0,739.0,3.0,145.0,3.0,33.0,31.0,2.0,16.0,25.0,71.0,1.0,1244.0,32.0,7.0,570.0,17.0,35.0,16.0,36.0,232.0,47.0,15.0,4.0,0.0,2.0,2.0,,,,1.0,1.0,,1.0,14.0,30.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Sacramento Republic FC,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,Defender,2,4.0,2896.0,17.0,731.0,96.0,28.0,4.0,,269.0,6.0,27.0,669.0,3.0,43.0,113.0,5.0,20.0,452.0,17.0,214.0,5.0,41.0,368.0,26.0,844.0,11.0,145.0,40.0,34.0,3.0,37.0,144.0,519.0,30.0,445.0,1.0,1171.0,118.0,224.0,33.0,81.0,25.0,27.0,383.0,12.0,55.0,23.0,5.0,6.0,5.0,160.0,20.0,172.0,10.0,80.0,5.0,,71.0,5.0,129.0,55.0,447.0,1212.0,39.0,124.0,3.0,43.0,58.0,47.0,37.0,38.0,38.0,3.0,2106.0,34.0,8.0,811.0,229.0,57.0,7.0,24.0,275.0,18.0,,4.0,1.0,1.0,2.0,,,,,,3.0,3.0,17.0,47.0,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Sacramento Republic FC,23vdzclmewq139wius9oy3m51,S. Herrera,Forward,9,,1352.0,16.0,175.0,69.0,44.0,,,206.0,2.0,47.0,114.0,2.0,38.0,7.0,2.0,11.0,38.0,12.0,115.0,4.0,,57.0,12.0,182.0,,93.0,69.0,22.0,5.0,47.0,,139.0,,57.0,3.0,221.0,46.0,57.0,19.0,11.0,8.0,3.0,44.0,11.0,12.0,12.0,2.0,,5.0,2.0,1.0,25.0,10.0,12.0,,3.0,62.0,1.0,2.0,91.0,48.0,239.0,10.0,113.0,,28.0,1.0,,1.0,6.0,15.0,1.0,425.0,22.0,19.0,164.0,,3.0,18.0,2.0,75.0,5.0,15.0,2.0,3.0,2.0,,1.0,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Sacramento Republic FC,cnh6nswy2vrnppeqcl9fro48a,R. Jauregui,Midfielder,15,,76.0,,21.0,5.0,6.0,,,16.0,,,12.0,,3.0,,,,7.0,2.0,10.0,,,6.0,,21.0,,5.0,5.0,5.0,,3.0,2.0,11.0,1.0,7.0,5.0,27.0,5.0,4.0,,1.0,,,10.0,,1.0,1.0,1.0,,,,1.0,4.0,10.0,1.0,,,,,,6.0,5.0,27.0,,11.0,,,,,,,2.0,1.0,40.0,5.0,,21.0,,1.0,,,8.0,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Sacramento Republic FC,5g8dr2qbefady0fa5wuwxvt3o,D. Kimbrough,Forward,0,,3.0,,2.0,,,,,1.0,,,,,1.0,,,,2.0,,1.0,,,,,2.0,,1.0,,1.0,,,,2.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,1.0,10.0,,,,,,,,,2.0,,,,,,,,,,,3.0,1.0,,2.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
