liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Tackles Won,Unsuccessful Launches,Successful Long Passes,Recoveries,Aerial Duels lost,Successful Open Play Passes,Successful Passes Own Half,Total Passes,Total Clearances,Total Losses Of Possession,Unsuccessful Passes Own Half,Backward Passes,Duels lost,Goals Conceded Inside Box,Aerial Duels won,Duels won,Key Passes (Attempt Assists),Throw Ins to Own Player,Successful Launches,Touches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Goals Conceded,Substitute Off,Successful Passes Opposition Half,Throw Ins to Opposition Player,Unsuccessful Short Passes,Goals Conceded Outside Box,Forward Passes,Unsuccessful Crosses open play,Leftside Passes,Foul Attempted Tackle,Index,Starts,Total Fouls Conceded,Ground Duels won,Unsuccessful Passes Opposition Half,Aerial Duels,Appearances,Unsuccessful Long Passes,Open Play Passes,Interceptions,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels lost,Successful Short Passes,Rightside Passes,Time Played,Tackles Lost,Total Tackles,Ground Duels,Winning Goal,Times Tackled,Blocks,Substitute On,Unsuccessful lay-offs,Shots Off Target (inc woodwork),Clean Sheets,PutThrough/Blocked Distribution,Blocked Shots,Overruns,Successful Dribbles,Through balls,Total Touches In Opposition Box,Penalty Goals Conceded,PutThrough/Blocked Distribution Won,Handballs conceded,Unsuccessful Dribbles,Corners Taken (incl short corners),Successful Crosses & Corners,Yellow Cards,Total Shots,Corners Won,Total Fouls Won,Successful Lay-offs,Shots On Target ( inc goals ),Successful Crosses open play,Offsides,Unsuccessful Corners into Box,Penalties Conceded,Goals,Goals from Outside Box,Left Foot Goals,Home Goals,Away Goals,Penalties Taken,Goals from Inside Box,Headed Goals,Attempts from Set Pieces,Straight Red Cards,Total Red Cards,Assists (Intentional),Goal Assists,Right Foot Goals,Successful Corners into Box,Set Pieces Goals,Second Goal Assists,Hit Woodwork,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Foul Won Penalty,Saves from Penalty,GK Unsuccessful Distribution,Punches,Saves Made from Inside Box,Penalties Saved,Saves Made from Outside Box,Penalties Faced,Saves made - parried,Own Goal Scored,Goal Kicks,Saves Made,Saves made - caught,GK Successful Distribution,Last Player Tackle,Goalkeeper Smother,Catches,Penalties Off Target,Crosses not Claimed,Drops,Other Goals
Mexico_Liga_MX,2019-2020,CD Guadalajara,93oc9ezl3ybfsei0z4xgkjo45,O. Alanís,Defender,0,10.0,6.0,16.0,29.0,33.0,19.0,313.0,223.0,398.0,30.0,74.0,27.0,14.0,27.0,15.0,14.0,26.0,1.0,10.0,5.0,491.0,66.0,53.0,17.0,1.0,109.0,3.0,30.0,2.0,169.0,,78.0,2.0,10.0,10.0,4.0,12.0,39.0,33.0,10.0,36.0,377.0,7.0,,332.0,8.0,303.0,137.0,889.0,1.0,7.0,20.0,0.0,1.0,4.0,,,3.0,2.0,6.0,1.0,,3.0,,8.0,3.0,2.0,,1.0,,,1.0,6.0,2.0,2.0,,3.0,,,,,2.0,,2.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CD Guadalajara,45gixbopfnftpzvoaj1apyrjd,J. Angulo,Midfielder,19,21.0,11.0,6.0,18.0,85.0,10.0,383.0,86.0,490.0,3.0,242.0,21.0,114.0,89.0,22.0,8.0,73.0,25.0,8.0,,821.0,99.0,162.0,25.0,5.0,320.0,,82.0,3.0,130.0,20.0,96.0,7.0,10.0,20.0,15.0,65.0,109.0,18.0,21.0,17.0,482.0,9.0,31.0,391.0,79.0,373.0,150.0,1785.0,8.0,19.0,144.0,0.0,55.0,,1.0,2.0,14.0,6.0,34.0,12.0,9.0,32.0,4.0,70.0,,15.0,2.0,17.0,14.0,15.0,1.0,26.0,7.0,14.0,3.0,12.0,4.0,3.0,7.0,,4.0,2.0,2.0,2.0,2.0,,2.0,,,,,6.0,7.0,2.0,7.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CD Guadalajara,c52rbcdu5hiukdhoshthvctbe,F. Beltrán,Midfielder,20,8.0,4.0,2.0,5.0,13.0,1.0,133.0,51.0,158.0,1.0,38.0,4.0,29.0,17.0,9.0,,14.0,3.0,1.0,2.0,206.0,22.0,31.0,9.0,1.0,85.0,,17.0,,35.0,1.0,35.0,2.0,10.0,3.0,4.0,14.0,20.0,1.0,8.0,5.0,155.0,1.0,2.0,136.0,16.0,131.0,59.0,327.0,1.0,5.0,30.0,0.0,7.0,,5.0,,3.0,,5.0,,1.0,6.0,,5.0,2.0,1.0,2.0,5.0,1.0,,,4.0,,3.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CD Guadalajara,bn8eqcglavl5j1kmlgyy3hed,A. Briseño,Defender,4,10.0,5.0,14.0,31.0,38.0,20.0,304.0,231.0,389.0,39.0,67.0,23.0,17.0,39.0,12.0,31.0,46.0,,3.0,1.0,496.0,61.0,85.0,13.0,1.0,97.0,1.0,26.0,1.0,153.0,,134.0,8.0,10.0,10.0,19.0,15.0,38.0,51.0,10.0,35.0,364.0,24.0,,328.0,19.0,297.0,85.0,844.0,4.0,9.0,34.0,1.0,2.0,4.0,,,,3.0,5.0,,2.0,1.0,,6.0,4.0,4.0,2.0,,,,4.0,3.0,3.0,6.0,,3.0,,,,2.0,1.0,,,1.0,0.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CD Guadalajara,52xjaejv3eeiyd2xn5642g2xh,I. Brizuela,Midfielder,11,18.0,20.0,4.0,6.0,69.0,13.0,447.0,124.0,536.0,8.0,213.0,20.0,152.0,95.0,21.0,3.0,112.0,23.0,31.0,3.0,896.0,85.0,207.0,23.0,6.0,333.0,,76.0,2.0,118.0,12.0,187.0,10.0,10.0,18.0,14.0,109.0,89.0,16.0,18.0,9.0,532.0,10.0,24.0,451.0,82.0,445.0,79.0,1507.0,8.0,28.0,191.0,0.0,59.0,,,,9.0,2.0,32.0,2.0,8.0,34.0,1.0,44.0,6.0,15.0,2.0,29.0,17.0,6.0,3.0,14.0,7.0,47.0,5.0,5.0,2.0,3.0,12.0,,1.0,,1.0,1.0,0.0,,1.0,,,,,2.0,3.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CD Guadalajara,dl40zb7nm9ayqf10noredupd5,C. Calderón,Defender,26,18.0,20.0,30.0,44.0,97.0,18.0,353.0,183.0,529.0,32.0,256.0,48.0,74.0,69.0,21.0,21.0,91.0,17.0,105.0,6.0,957.0,144.0,160.0,23.0,3.0,214.0,26.0,81.0,2.0,230.0,26.0,22.0,5.0,10.0,18.0,20.0,70.0,128.0,39.0,18.0,63.0,487.0,18.0,32.0,385.0,51.0,341.0,203.0,1583.0,15.0,35.0,121.0,0.0,22.0,1.0,,,8.0,5.0,21.0,6.0,10.0,8.0,1.0,23.0,2.0,9.0,2.0,11.0,7.0,12.0,2.0,17.0,9.0,27.0,,9.0,10.0,3.0,6.0,,5.0,,4.0,3.0,2.0,,5.0,1.0,3.0,,,2.0,2.0,,1.0,,,,,,,,,2.0,,,,,,,,4.0,,,2.0,,,,,,,
Mexico_Liga_MX,2019-2020,CD Guadalajara,87gmnnxvwtr265s3efeziwrft,A. Cervantes,Midfielder,31,13.0,7.0,3.0,10.0,36.0,13.0,297.0,126.0,332.0,4.0,70.0,11.0,63.0,50.0,8.0,4.0,24.0,4.0,4.0,,435.0,34.0,74.0,9.0,3.0,172.0,,29.0,1.0,79.0,2.0,86.0,8.0,10.0,5.0,9.0,20.0,25.0,17.0,13.0,5.0,331.0,5.0,2.0,298.0,37.0,288.0,104.0,599.0,1.0,8.0,57.0,0.0,19.0,2.0,8.0,,5.0,,8.0,2.0,2.0,11.0,,9.0,,3.0,,4.0,,,,9.0,1.0,1.0,7.0,4.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CD Guadalajara,b0803yb3nzorkuu22yov1mrc9,J. Godínez,Forward,20,9.0,1.0,,,5.0,2.0,27.0,5.0,35.0,,19.0,,15.0,6.0,2.0,5.0,8.0,1.0,,,57.0,6.0,14.0,2.0,1.0,24.0,,6.0,,7.0,,7.0,,10.0,1.0,1.0,3.0,6.0,7.0,9.0,,33.0,,,29.0,4.0,29.0,6.0,113.0,,1.0,7.0,0.0,4.0,,8.0,,3.0,,1.0,2.0,,,,9.0,1.0,1.0,1.0,2.0,,,,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CD Guadalajara,9jh9z45qfka056tneemg2o57u,J. González,Forward,0,1.0,2.0,,,1.0,,4.0,1.0,5.0,,2.0,1.0,,,,,3.0,,,,10.0,1.0,3.0,,,3.0,,1.0,,1.0,1.0,,,10.0,,,3.0,1.0,,1.0,,5.0,,1.0,4.0,,4.0,4.0,17.0,,2.0,3.0,0.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CD Guadalajara,evsi15yzlgsbn8fj4phrhi39,R. González,Midfielder,28,18.0,14.0,5.0,20.0,48.0,12.0,231.0,90.0,293.0,11.0,69.0,13.0,28.0,44.0,11.0,8.0,47.0,10.0,3.0,4.0,409.0,54.0,91.0,12.0,,149.0,,43.0,1.0,121.0,,70.0,7.0,10.0,6.0,10.0,39.0,41.0,20.0,18.0,11.0,284.0,13.0,,239.0,32.0,219.0,74.0,772.0,11.0,25.0,71.0,0.0,5.0,1.0,12.0,,3.0,1.0,15.0,1.0,,4.0,3.0,4.0,,7.0,,1.0,,,1.0,4.0,3.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
