liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Appearances,Successful Open Play Passes,PutThrough/Blocked Distribution Won,Successful Passes Opposition Half,Total Fouls Conceded,Times Tackled,Total Passes,Touches,Duels,Goals Conceded Inside Box,Successful Long Passes,Ground Duels lost,Fifty Fifty,Foul Attempted Tackle,Backward Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,Index,Total Tackles,Successful Passes Own Half,Aerial Duels,PutThrough/Blocked Distribution,Time Played,Unsuccessful Long Passes,Aerial Duels lost,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Outside Box,Substitute Off,Successful Short Passes,Tackles Won,Unsuccessful Launches,Throw Ins to Own Player,Unsuccessful Passes Opposition Half,Duels lost,Total Losses Of Possession,Rightside Passes,Games Played,Substitute On,Total Touches In Opposition Box,Duels won,Blocked Shots,Forward Passes,Tackles Lost,Handballs conceded,Leftside Passes,Interceptions,Ground Duels,Successful Dribbles,Yellow Cards,Recoveries,Starts,Ground Duels won,Successful Fifty Fifty,Unsuccessful Passes Own Half,Home Goals,Away Goals,Winning Goal,Aerial Duels won,Unsuccessful Crosses open play,Corners Won,Unsuccessful Crosses & Corners,Total Clearances,Successful Crosses & Corners,Offsides,Key Passes (Attempt Assists),Set Pieces Goals,Left Foot Goals,Penalties Taken,Hit Woodwork,Throw Ins to Opposition Player,Attempts from Set Pieces,Successful Lay-offs,Shots Off Target (inc woodwork),Second Goal Assists,Shots On Target ( inc goals ),Goals from Outside Box,Goals,Goals from Inside Box,Through balls,Assists (Intentional),Goal Assists,Total Fouls Won,Unsuccessful lay-offs,Right Foot Goals,Successful Crosses open play,Penalty Goals Conceded,Total Shots,Straight Red Cards,Successful Corners into Box,Corners Taken (incl short corners),Total Red Cards,Unsuccessful Corners into Box,Clean Sheets,Penalty Goals,Successful Launches,Blocks,Headed Goals,Red Cards - 2nd Yellow,Penalties Conceded,GK Successful Distribution,Catches,Saves made - parried,GK Unsuccessful Distribution,Saves Made from Outside Box,Goalkeeper Smother,Saves Made,Punches,Saves Made from Inside Box,Saves made - caught,Drops,Penalties Faced,Foul Won Penalty,Last Man Tackle,Own Goal Scored,Clearances Off the Line,Penalties Off Target,Penalties Saved,Saves from Penalty,Crosses not Claimed,Overruns,Goals Openplay,Other Goals,Goal Kicks,Last Player Tackle
USA_MLS,2021,FC Cincinnati,oy75u5wxkw9sp25k39glwhcl,L. Acosta,Midfielder,11,250.0,31.0,1085.0,33.0,792.0,54.0,122.0,1473.0,2291.0,446.0,51.0,63.0,219.0,96.0,35.0,282.0,61.0,298.0,64.0,65.0,46.0,412.0,18.0,73.0,2695.0,48.0,12.0,1369.0,1175.0,10.0,3.0,1112.0,24.0,6.0,21.0,344.0,231.0,647.0,418.0,31.0,1.0,118.0,215.0,16.0,478.0,22.0,2.0,295.0,13.0,428.0,86.0,6.0,162.0,30.0,209.0,38.0,48.0,3.0,4.0,0.0,6.0,42.0,28.0,94.0,8.0,29.0,8.0,70.0,,1.0,,2.0,5.0,9.0,12.0,20.0,2.0,24.0,1.0,7.0,6.0,15.0,6.0,8.0,79.0,1.0,6.0,7.0,2.0,44.0,,20.0,67.0,,30.0,4.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,FC Cincinnati,34wwqpo7jzb1vazqdawumqpnu,I. Atanga,Forward,23,30.0,22.0,139.0,7.0,93.0,14.0,24.0,176.0,354.0,93.0,14.0,3.0,41.0,30.0,12.0,54.0,17.0,36.0,13.0,80.0,11.0,49.0,17.0,10.0,1029.0,6.0,13.0,175.0,140.0,3.0,11.0,137.0,7.0,1.0,5.0,37.0,54.0,108.0,28.0,22.0,10.0,43.0,39.0,2.0,35.0,4.0,,59.0,4.0,76.0,12.0,,39.0,12.0,35.0,9.0,10.0,0.0,1.0,0.0,4.0,11.0,6.0,11.0,3.0,2.0,6.0,7.0,,1.0,,,,,4.0,9.0,,8.0,,1.0,1.0,1.0,1.0,2.0,12.0,1.0,,2.0,1.0,17.0,1.0,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,FC Cincinnati,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,Defender,16,32.0,11.0,274.0,8.0,121.0,8.0,6.0,323.0,462.0,53.0,20.0,16.0,22.0,18.0,5.0,67.0,24.0,44.0,5.0,95.0,13.0,160.0,6.0,15.0,685.0,12.0,5.0,318.0,279.0,4.0,7.0,263.0,8.0,6.0,32.0,30.0,27.0,73.0,44.0,11.0,2.0,12.0,26.0,,112.0,5.0,,100.0,10.0,47.0,8.0,2.0,47.0,9.0,25.0,9.0,21.0,1.0,0.0,0.0,1.0,7.0,1.0,7.0,11.0,2.0,,7.0,,1.0,,,6.0,,1.0,1.0,1.0,5.0,1.0,1.0,,1.0,1.0,1.0,4.0,,,1.0,,6.0,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,FC Cincinnati,epikfk8pzyaixubsbq0ri21ka,Á. Barreal,Midfielder,31,102.0,33.0,567.0,30.0,353.0,22.0,76.0,743.0,1272.0,277.0,40.0,37.0,135.0,47.0,10.0,198.0,49.0,161.0,54.0,36.0,31.0,248.0,35.0,46.0,2213.0,59.0,30.0,727.0,582.0,9.0,19.0,545.0,17.0,20.0,19.0,157.0,165.0,368.0,124.0,33.0,7.0,68.0,112.0,17.0,208.0,14.0,2.0,213.0,14.0,242.0,33.0,4.0,98.0,26.0,107.0,19.0,52.0,1.0,2.0,1.0,5.0,31.0,21.0,48.0,12.0,19.0,2.0,15.0,1.0,3.0,,2.0,,9.0,5.0,25.0,,13.0,1.0,3.0,2.0,6.0,3.0,3.0,43.0,2.0,,12.0,2.0,38.0,1.0,5.0,22.0,1.0,15.0,2.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,FC Cincinnati,6jdyrpshsdi9ja6cx5oncgnv9,T. Blackett,Defender,3,33.0,11.0,306.0,5.0,82.0,9.0,2.0,372.0,465.0,55.0,19.0,48.0,12.0,14.0,4.0,14.0,24.0,60.0,1.0,22.0,10.0,230.0,26.0,8.0,772.0,27.0,10.0,366.0,312.0,5.0,,264.0,5.0,10.0,3.0,32.0,22.0,63.0,130.0,11.0,3.0,5.0,33.0,1.0,156.0,5.0,,72.0,8.0,29.0,,1.0,37.0,8.0,17.0,5.0,28.0,1.0,0.0,0.0,16.0,,,,35.0,,,1.0,,1.0,,,,,,1.0,,2.0,,1.0,1.0,,,,7.0,,,,,3.0,,,,,,,,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,FC Cincinnati,5ppt0al5l0aqlvu2ygtdo2bx1,G. Cameron,Defender,12,101.0,28.0,1030.0,11.0,244.0,34.0,7.0,1236.0,1575.0,211.0,40.0,67.0,49.0,60.0,21.0,76.0,49.0,176.0,2.0,49.0,55.0,817.0,89.0,17.0,2369.0,75.0,30.0,1206.0,1060.0,9.0,5.0,993.0,33.0,26.0,2.0,106.0,79.0,203.0,272.0,28.0,2.0,20.0,132.0,2.0,486.0,22.0,1.0,402.0,40.0,122.0,7.0,8.0,162.0,26.0,73.0,31.0,74.0,0.0,0.0,0.0,59.0,4.0,1.0,4.0,119.0,1.0,,4.0,,,,,,,,6.0,,3.0,,,,2.0,1.0,3.0,11.0,,,1.0,1.0,9.0,,,,,,6.0,,7.0,17.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2021,FC Cincinnati,bhihqkknr89j9ygk9aj2gnoph,E. Castillo,Defender,2,51.0,14.0,328.0,15.0,160.0,11.0,9.0,415.0,628.0,92.0,30.0,17.0,43.0,25.0,8.0,71.0,33.0,83.0,7.0,15.0,17.0,172.0,11.0,25.0,980.0,32.0,7.0,410.0,332.0,3.0,5.0,315.0,10.0,15.0,64.0,56.0,50.0,128.0,132.0,14.0,2.0,15.0,42.0,2.0,175.0,7.0,,37.0,13.0,81.0,7.0,5.0,56.0,12.0,38.0,13.0,33.0,1.0,0.0,0.0,4.0,6.0,1.0,6.0,7.0,,2.0,7.0,,1.0,,,10.0,,3.0,4.0,,1.0,1.0,1.0,,,,,14.0,,,,2.0,5.0,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2021,FC Cincinnati,7s2oy8fgb92smaa4ttwehnutx,C. Cropper,Goalkeeper,1,1.0,1.0,12.0,,,,,28.0,43.0,,3.0,2.0,,,,,5.0,10.0,,49.0,,18.0,,,90.0,9.0,,19.0,18.0,2.0,,16.0,,4.0,,6.0,,11.0,7.0,1.0,,,,,13.0,,,8.0,,,,,8.0,1.0,,,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,12.0,,2.0,3.0,1.0,,6.0,,5.0,,,,,,,,,,,,,,,,
USA_MLS,2021,FC Cincinnati,52cki9zte648usjhlutb0x239,Allan Cruz,Midfielder,8,73.0,22.0,571.0,25.0,256.0,30.0,18.0,692.0,982.0,194.0,31.0,29.0,82.0,50.0,23.0,139.0,37.0,99.0,10.0,100.0,35.0,341.0,33.0,38.0,1652.0,26.0,16.0,670.0,593.0,6.0,7.0,564.0,22.0,8.0,12.0,78.0,98.0,161.0,178.0,22.0,4.0,36.0,96.0,11.0,188.0,13.0,,187.0,20.0,161.0,7.0,5.0,75.0,18.0,79.0,26.0,33.0,0.0,1.0,1.0,17.0,10.0,8.0,12.0,21.0,4.0,,12.0,,,,1.0,2.0,,5.0,13.0,,5.0,,1.0,1.0,1.0,,,37.0,,1.0,3.0,,18.0,1.0,1.0,2.0,1.0,,4.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,
USA_MLS,2021,FC Cincinnati,7yuie6z5q0g0mans9pb5mdxhx,C. Duvall,Defender,26,3.0,4.0,44.0,,25.0,1.0,1.0,52.0,73.0,10.0,1.0,3.0,3.0,3.0,1.0,14.0,2.0,8.0,1.0,1.0,5.0,20.0,1.0,1.0,86.0,5.0,1.0,52.0,44.0,1.0,,41.0,1.0,1.0,1.0,12.0,4.0,17.0,3.0,4.0,4.0,1.0,6.0,,14.0,4.0,,21.0,2.0,9.0,,1.0,2.0,,6.0,3.0,1.0,0.0,0.0,0.0,,5.0,1.0,5.0,2.0,1.0,,3.0,,,,,2.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
