liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Outside Box,Goals Openplay,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Through balls,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute On,Aerial Duels lost,Foul Won Penalty,Goals Conceded Inside Box,Goals from Inside Box,Hit Woodwork,Left Foot Goals,Other Goals,Tackles Won,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Unsuccessful Passes Own Half,Blocks,GK Successful Distribution,Goal Kicks,Handballs conceded,Interceptions,Penalties Conceded,Penalty Goals Conceded,Red Cards - 2nd Yellow,Successful Launches,Throw Ins to Opposition Player,Throw Ins to Own Player,Total Red Cards,Unsuccessful Launches,Unsuccessful Long Passes,Assists (Intentional),Clean Sheets,Total Big Chances Saved,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Attempts from Set Pieces,Corners Taken (incl short corners),Successful Corners into Box,Unsuccessful Corners into Box,Second Goal Assists,Catches,Goalkeeper Smother,Penalties Faced,Headed Goals,Penalties Taken,Clearances Off the Line,Last Player Tackle,Own Goal Scored,Unsuccessful lay-offs,Direct Setpiece Goals,Penalty Goals,Set Pieces Goals,Punches,Straight Red Cards,Drops,Penalties Saved,Saves from Penalty,Penalties Off Target,Saves made - caught,Direct Corner Goals,Crosses not Claimed
USA_MLS_Next_Pro,2026,Sporting Kansas City II,505vh85vh3cmtel94a5xkmtck,O. Adewumi,Forward,40,5.0,4.0,7.0,13.0,2.0,13.0,,19.0,11.0,8.0,36.0,3.0,1.0,7.0,,,4.0,2.0,,,14.0,10.0,4.0,2.0,3.0,,30.0,,5.0,3.0,1.0,8.0,,12.0,2.0,3.0,2.0,,,,,1.0,,,22.0,16.0,7.0,23.0,1.0,,114.0,5.0,,4.0,,16.0,31.0,5.0,23.0,3.0,12.0,8.0,54.0,1.0,1.0,2.0,7.0,8.0,1.0,,,0.0,7.0,1.0,,2.0,,,,,2.0,1.0,,,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Sporting Kansas City II,b5ehj01am5u77vlxayon9ekus,K. Agyabeng,Midfielder,20,1.0,,1.0,6.0,,7.0,,4.0,2.0,2.0,5.0,5.0,,1.0,,,3.0,1.0,,,3.0,1.0,2.0,,8.0,,30.0,,3.0,1.0,1.0,1.0,,11.0,,,,1.0,1.0,,,,,,26.0,11.0,15.0,26.0,,,62.0,1.0,2.0,,,6.0,30.0,,26.0,2.0,,4.0,39.0,,,,3.0,3.0,,,,0.0,,1.0,,2.0,,,,,2.0,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Sporting Kansas City II,f2z53irbzp9vhf1loi9n43ggk,L. Antongirolami,Defender,54,1.0,1.0,4.0,9.0,,32.0,,16.0,7.0,9.0,20.0,49.0,2.0,4.0,,,10.0,2.0,,,15.0,7.0,8.0,,25.0,,149.0,,10.0,1.0,,4.0,,68.0,,3.0,,2.0,,,,2.0,,10.0,133.0,50.0,85.0,125.0,1.0,,239.0,1.0,6.0,4.0,3.0,18.0,151.0,3.0,135.0,3.0,6.0,16.0,184.0,,,,14.0,12.0,1.0,,,0.0,2.0,,,8.0,,,,,2.0,,,,2.0,1.0,,,,4.0,,1.0,,1.0,,5.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Sporting Kansas City II,bk0pzbsrcivoc8i630m03kduc,E. Brooks,Forward,66,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Sporting Kansas City II,3y6tcm9ibh4km52ufyf36spka,T. Burns,Midfielder,47,2.0,1.0,3.0,14.0,,17.0,,9.0,5.0,4.0,17.0,12.0,,3.0,1.0,,3.0,1.0,,,7.0,4.0,3.0,1.0,8.0,,49.0,,8.0,2.0,1.0,9.0,,17.0,2.0,,,,,,,,1.0,5.0,43.0,22.0,23.0,40.0,1.0,,81.0,1.0,3.0,2.0,2.0,9.0,51.0,,45.0,1.0,1.0,6.0,65.0,1.0,1.0,1.0,4.0,6.0,,,,0.0,3.0,1.0,,2.0,,,,,,1.0,,,3.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Sporting Kansas City II,1d20nyyvmp0doobj6heejkowk,T. Calheira,Forward,19,1.0,,2.0,12.0,,9.0,2.0,15.0,8.0,7.0,17.0,4.0,1.0,2.0,,,4.0,1.0,,,14.0,7.0,7.0,,11.0,,29.0,,5.0,5.0,1.0,2.0,,4.0,,1.0,1.0,2.0,2.0,,,2.0,,,22.0,9.0,15.0,24.0,1.0,,103.0,4.0,,3.0,3.0,14.0,31.0,2.0,24.0,2.0,3.0,7.0,51.0,1.0,1.0,2.0,3.0,7.0,,,,0.0,,1.0,,3.0,,,,,1.0,,1.0,,5.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Sporting Kansas City II,49fds0xr157cc325k2z1nuvis,F. Dean,Midfielder,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Sporting Kansas City II,di1o88thcklkdq7aw1r5jyo7o,C. Derksen,Midfielder,97,4.0,3.0,8.0,62.0,2.0,89.0,4.0,57.0,24.0,33.0,97.0,85.0,6.0,8.0,2.0,,18.0,5.0,,,53.0,23.0,30.0,8.0,77.0,1.0,296.0,,36.0,6.0,3.0,28.0,,84.0,10.0,1.0,3.0,6.0,2.0,1.0,1.0,1.0,5.0,16.0,255.0,127.0,141.0,251.0,9.0,2.0,619.0,9.0,11.0,9.0,10.0,68.0,308.0,4.0,267.0,19.0,9.0,41.0,403.0,3.0,3.0,4.0,36.0,32.0,2.0,,,0.0,2.0,1.0,,13.0,,1.0,,,10.0,2.0,1.0,,8.0,3.0,1.0,1.0,1.0,3.0,,,,,,,,4.0,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Sporting Kansas City II,9ts3xs5p912m8f3pph7ni9vkk,S. Donovan,Midfielder,88,8.0,2.0,12.0,125.0,7.0,123.0,7.0,80.0,44.0,36.0,250.0,93.0,6.0,12.0,1.0,2.0,29.0,6.0,2.0,,72.0,38.0,34.0,13.0,59.0,9.0,347.0,,57.0,8.0,4.0,42.0,1.0,91.0,14.0,7.0,8.0,12.0,1.0,5.0,1.0,3.0,5.0,4.0,305.0,209.0,120.0,320.0,4.0,,1073.0,21.0,4.0,11.0,19.0,106.0,368.0,15.0,324.0,12.0,39.0,44.0,531.0,20.0,6.0,10.0,54.0,40.0,1.0,1.0,1.0,0.0,,6.0,,23.0,2.0,,,,8.0,1.0,,1.0,10.0,1.0,,,,5.0,,1.0,,1.0,,15.0,,1.0,4.0,,,,,,,,,,18.0,4.0,13.0,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Sporting Kansas City II,af0m98zseybafp877iup9rf56,M. Ferguson,Defender,35,5.0,3.0,5.0,7.0,,31.0,1.0,6.0,2.0,4.0,5.0,65.0,,5.0,,,11.0,2.0,,,1.0,,1.0,1.0,55.0,,181.0,,11.0,3.0,2.0,7.0,,62.0,1.0,,1.0,5.0,4.0,,,,,16.0,161.0,37.0,131.0,152.0,,,322.0,,22.0,,,24.0,189.0,1.0,168.0,1.0,1.0,21.0,228.0,1.0,1.0,,10.0,7.0,,,,1.0,,2.0,,9.0,,,,,1.0,,,,12.0,4.0,4.0,4.0,,1.0,,1.0,,5.0,,,,7.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
