liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Penalties Conceded,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Games Played,Ground Duels lost,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Successful Lay-offs,Corners Won,Yellow Cards,Penalty Goals Conceded,Successful Dribbles,Goals Conceded Inside Box,Shots On Target ( inc goals ),Successful Long Passes,Unsuccessful Dribbles,Goals Conceded,Unsuccessful Crosses & Corners,Hit Woodwork,Leftside Passes,Clean Sheets,Substitute On,Blocks,Saves Made,GK Successful Distribution,Successful Launches,Punches,Penalties Saved,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,GK Unsuccessful Distribution,Offsides,Throw Ins to Own Player,Successful Crosses & Corners,Throw Ins to Opposition Player,Successful Crosses open play,Blocked Shots,Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Corners into Box,Goals Conceded Outside Box,Handballs conceded,Assists (Intentional),Goal Assists,Through balls,Goals,Headed Goals,Clearances Off the Line,Goals from Inside Box,Right Foot Goals,Goals from Outside Box,Left Foot Goals,Catches,Saves made - caught,Unsuccessful lay-offs,Second Goal Assists,Goalkeeper Smother,Drops,Foul Won Penalty,Set Pieces Goals,Penalties Taken,Penalty Goals,Last Man Tackle,Own Goal Scored,Penalties Off Target,Total Red Cards,Straight Red Cards
Concacaf_Concacaf_Champions_Cup,2019,CS Herediano,3m6byyqx4abd37yto3er98v6d,E. Granados,Midfielder,5,162.0,,75.0,10.0,23.0,2.0,3.0,2.0,,3.0,19.0,42.0,10.0,10.0,78.0,1.0,2.0,58.0,1.0,13.0,22.0,1.0,11.0,12.0,2.0,3.0,3.0,114.0,2.0,2.0,24.0,23.0,2.0,68.0,19.0,4.0,3.0,30.0,4.0,2.0,8.0,62.0,65.0,6.0,6.0,11.0,4.0,3.0,16.0,1.0,2.0,,,,2.0,3.0,1.0,7.0,,4.0,1.0,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CS Herediano,lgp88ye6zxaut9f9a8ea6ifp,G. Lugo,Midfielder,23,27.0,,28.0,6.0,16.0,,,,,2.0,10.0,5.0,2.0,7.0,28.0,,1.0,21.0,1.0,7.0,9.0,,5.0,4.0,,3.0,2.0,38.0,2.0,,5.0,7.0,3.0,95.0,3.0,,,7.0,,2.0,2.0,21.0,21.0,2.0,2.0,4.0,,,3.0,,,2.0,,,1.0,1.0,1.0,,,1.0,,,6.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CS Herediano,6a9hxr79k4mltlzk4hswcaqjt,A. Magaña,Forward,17,61.0,,12.0,5.0,5.0,,,1.0,,5.0,6.0,4.0,3.0,4.0,13.0,1.0,1.0,8.0,,4.0,2.0,,4.0,4.0,1.0,1.0,,19.0,1.0,1.0,4.0,4.0,1.0,22.0,3.0,,,9.0,,1.0,1.0,8.0,9.0,5.0,2.0,6.0,1.0,,3.0,,1.0,,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CS Herediano,7vfi4xx7xmrkzdizzoz7v3jl5,J. Marín,Midfielder,11,171.0,,55.0,15.0,25.0,,3.0,2.0,2.0,1.0,40.0,13.0,2.0,15.0,56.0,1.0,3.0,37.0,3.0,18.0,14.0,2.0,24.0,6.0,2.0,8.0,1.0,102.0,2.0,1.0,29.0,17.0,7.0,45.0,13.0,3.0,,30.0,,2.0,16.0,37.0,38.0,1.0,2.0,17.0,,3.0,13.0,5.0,,1.0,,,8.0,4.0,1.0,1.0,7.0,5.0,7.0,,10.0,,,,,,,,,,,,,,,,1.0,,,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CS Herediano,3totpqgmwgdn4uhuarhki1byt,J. Monge,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CS Herediano,bza6nr4h32q2sbdk1e3hkf2z9,G. Ortiz,Forward,77,180.0,,33.0,11.0,21.0,,3.0,,,3.0,15.0,9.0,1.0,6.0,39.0,,1.0,26.0,4.0,9.0,11.0,1.0,9.0,3.0,2.0,1.0,,54.0,2.0,,5.0,9.0,6.0,69.0,2.0,1.0,,8.0,,2.0,3.0,24.0,30.0,3.0,1.0,6.0,,,2.0,,1.0,1.0,,,,4.0,4.0,4.0,1.0,5.0,,,8.0,,,,,,,,,,,,,,,1.0,,,,,3.0,,,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CS Herediano,8xab6yq6qkke592bgdjdlrp49,C. Reyes,Defender,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CS Herediano,bzhoqdnbyju70sgmdktkii6s5,Y. Salas,Midfielder,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CS Herediano,4crjoytjjci86rkcinolf3vf9,P. Salazar,Defender,21,180.0,,76.0,1.0,22.0,2.0,5.0,1.0,1.0,1.0,14.0,45.0,1.0,7.0,79.0,,2.0,61.0,1.0,12.0,16.0,,8.0,8.0,2.0,1.0,4.0,99.0,2.0,2.0,9.0,39.0,3.0,30.0,3.0,2.0,,10.0,2.0,2.0,6.0,64.0,67.0,1.0,1.0,7.0,,9.0,3.0,,,,,,,4.0,,6.0,,5.0,,,23.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CS Herediano,19xb6exkrygyj1l9al7sfyvv9,H. Saravia,Defender,42,110.0,,39.0,8.0,8.0,2.0,3.0,1.0,,2.0,14.0,25.0,2.0,4.0,40.0,,3.0,32.0,,7.0,4.0,,6.0,4.0,1.0,2.0,3.0,67.0,2.0,3.0,7.0,16.0,1.0,37.0,4.0,1.0,1.0,10.0,2.0,2.0,4.0,32.0,33.0,3.0,1.0,6.0,1.0,3.0,3.0,2.0,,,,,,4.0,,1.0,,4.0,2.0,,12.0,,1.0,2.0,,,,,,,,,,,,,8.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CS Herediano,8243fpjmbs5kespadpl8a104p,G. Torres,Midfielder,28,26.0,,16.0,2.0,11.0,,,1.0,,,9.0,3.0,1.0,3.0,16.0,,2.0,13.0,,3.0,5.0,1.0,4.0,1.0,,2.0,,29.0,1.0,2.0,9.0,4.0,5.0,5.0,4.0,,1.0,10.0,,1.0,6.0,13.0,13.0,1.0,1.0,6.0,,,3.0,1.0,,,1.0,,2.0,1.0,,,1.0,1.0,1.0,,5.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
