root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Duels,Goals Conceded,Total Tackles,Rightside Passes,Total Losses Of Possession,Unsuccessful Passes Own Half,Successful Passes Own Half,Goals Conceded Inside Box,Shots On Target ( inc goals ),Unsuccessful Long Passes,Recoveries,PutThrough/Blocked Distribution,Touches,Total Shots,Total Passes,Aerial Duels,Starts,Ground Duels lost,Interceptions,Appearances,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Aerial Duels won,Time Played,Throw Ins to Own Player,Backward Passes,Successful Passes Opposition Half,Successful Open Play Passes,Successful Short Passes,Index,Tackles Won,Ground Duels won,Ground Duels,Total Touches In Opposition Box,Aerial Duels lost,Successful Long Passes,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Clearances,Unsuccessful Passes Opposition Half,Duels won,Corners Won,Games Played,Duels lost,Winning Goal,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Penalties Taken,Unsuccessful lay-offs,Goals,Successful Lay-offs,Successful Corners into Box,Total Fouls Won,Corners Taken (incl short corners),Total Fouls Conceded,Unsuccessful Corners into Box,Times Tackled,Blocked Shots,Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Dribbles,Through balls,Goals from Outside Box,Attempts from Set Pieces,Shots Off Target (inc woodwork),Successful Crosses & Corners,Home Goals,Away Goals,PutThrough/Blocked Distribution Won,Substitute On,Tackles Lost,Foul Attempted Tackle,Foul Won Penalty,Unsuccessful Crosses open play,Yellow Cards,Substitute Off,Offsides,Goal Kicks,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Saves made - parried,GK Successful Distribution,GK Unsuccessful Distribution,Blocks,Successful Crosses open play,Hit Woodwork,Unsuccessful Launches,Clean Sheets,Successful Launches,Overruns,Handballs conceded,Goals from Inside Box,Headed Goals,Left Foot Goals,Second Goal Assists,Goal Assists,Assists (Intentional),Penalties Conceded,Red Cards - 2nd Yellow,Clearances Off the Line,Total Red Cards,Penalties Saved,Saves from Penalty,Catches,Punches,Penalties Faced,Goalkeeper Smother,Own Goal Scored,Goals Conceded Outside Box,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Saves made - caught,Crosses not Claimed,Other Goals,Last Man Tackle,Drops,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF América,CF_América,c2sm93wtigxc9gl3ayobtucph,N. Araújo,Defender,14,5.0,7.0,5.0,,36.0,8.0,4.0,64.0,5.0,,3.0,8.0,,80.0,,78.0,5.0,1.0,1.0,,4.0,16.0,70.0,77.0,4.0,103.0,,4.0,6.0,69.0,68.0,10.0,,1.0,2.0,,1.0,2.0,22.0,8.0,1.0,4.0,5.0,,4.0,2.0,0.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF América,CF_América,claujooxyw4dzynzmy752r3l5,S. Cáceres,Defender,4,14.0,18.0,2.0,3.0,50.0,27.0,9.0,115.0,2.0,,12.0,14.0,5.0,188.0,,158.0,10.0,3.0,2.0,,3.0,36.0,132.0,155.0,2.0,270.0,,7.0,17.0,129.0,127.0,10.0,2.0,6.0,8.0,1.0,8.0,5.0,65.0,26.0,13.0,17.0,8.0,,3.0,10.0,0.0,,,,,,,,,2.0,,2.0,,,,,,1.0,,,,,,,,4.0,,1.0,,,,,,,,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF América,CF_América,3kuft9ocsrjgrzf3tb4rmvip6,B. El-mesmari,Midfielder,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF América,CF_América,733ho2s9aqwwxzbqfiia3b7bp,Álvaro Fidalgo,Midfielder,8,19.0,42.0,6.0,8.0,154.0,38.0,5.0,179.0,6.0,1.0,6.0,35.0,4.0,480.0,5.0,419.0,1.0,4.0,17.0,3.0,4.0,67.0,394.0,409.0,,360.0,1.0,80.0,215.0,384.0,379.0,10.0,7.0,24.0,41.0,2.0,1.0,15.0,118.0,25.0,6.0,25.0,24.0,2.0,4.0,18.0,0.0,5.0,,,,,,1.0,,6.0,,2.0,,5.0,3.0,1.0,1.0,10.0,1.0,,,4.0,,,,2.0,,1.0,,,5.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF América,CF_América,bh5emxazjkbwd6i86qx30hfit,L. Fuentes,Defender,2,1.0,,,,5.0,1.0,,6.0,,,,2.0,1.0,16.0,,12.0,,,,,2.0,,11.0,11.0,,13.0,2.0,1.0,5.0,10.0,11.0,10.0,,,,,,,6.0,1.0,1.0,1.0,,,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF América,CF_América,eunmtkojftvpeiiwdz5x8klat,Ó. Jiménez,Goalkeeper,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF América,CF_América,76a0p6bdffuxw4ogr6a1r86lm,R. Juárez,Defender,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF América,CF_América,atpdftqkh9h0r74rk12waemay,E. Lara,Defender,23,,3.0,2.0,,1.0,2.0,,6.0,2.0,,,1.0,1.0,15.0,,9.0,1.0,,2.0,,1.0,4.0,9.0,9.0,,10.0,2.0,1.0,4.0,9.0,9.0,10.0,,,2.0,,1.0,,3.0,,,1.0,,1.0,1.0,3.0,0.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF América,CF_América,dq7sreeigwha462ih1rx93105,M. Layún,Defender,19,9.0,6.0,2.0,,15.0,14.0,1.0,13.0,2.0,3.0,,6.0,1.0,66.0,4.0,49.0,,1.0,3.0,1.0,3.0,12.0,40.0,48.0,,94.0,1.0,7.0,27.0,39.0,37.0,10.0,,3.0,6.0,4.0,,3.0,15.0,9.0,1.0,10.0,3.0,,3.0,3.0,0.0,2.0,,,,,,,,3.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,2.0,1.0,,,,,2.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF América,CF_América,a1qs3b34p5u2s6mmlhdkgdp7t,L. Malagón,Goalkeeper,1,1.0,1.0,6.0,,18.0,25.0,10.0,57.0,6.0,,23.0,21.0,,110.0,,90.0,,4.0,1.0,,4.0,11.0,66.0,55.0,,360.0,,,9.0,38.0,48.0,10.0,,,1.0,,,18.0,61.0,24.0,,14.0,,,4.0,1.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,24.0,5.0,9.0,4.0,3.0,31.0,2.0,,,,10.0,2.0,1.0,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,,,,
