root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Throw Ins to Own Player,Ground Duels,Aerial Duels won,Unsuccessful Passes Opposition Half,Attempts from Set Pieces,Aerial Duels,Blocks,Goals Conceded Outside Box,Duels,Shots On Target ( inc goals ),Index,Unsuccessful Passes Own Half,Total Tackles,Tackles Won,Total Losses Of Possession,Tackles Lost,Appearances,Starts,Times Tackled,Goals Conceded,Backward Passes,Interceptions,Unsuccessful Short Passes,Leftside Passes,Duels won,Ground Duels lost,Successful Dribbles,Rightside Passes,Total Passes,Successful Passes Opposition Half,Games Played,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels won,Duels lost,Unsuccessful Launches,Penalty Goals Conceded,Successful Long Passes,Touches,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Forward Passes,Total Shots,Successful Launches,Open Play Passes,Throw Ins to Opposition Player,Successful Open Play Passes,Unsuccessful Crosses & Corners,Goals Conceded Inside Box,Time Played,Unsuccessful Long Passes,Total Clearances,Successful Passes Own Half,Recoveries,Total Fouls Won,Winning Goal,Successful Crosses & Corners,Unsuccessful Dribbles,Total Fouls Conceded,Substitute On,Key Passes (Attempt Assists),Foul Attempted Tackle,Clearances Off the Line,Yellow Cards,Substitute Off,PutThrough/Blocked Distribution,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals from Outside Box,Successful Crosses open play,Goals,Successful Lay-offs,Left Foot Goals,Blocked Shots,Home Goals,Away Goals,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Unsuccessful Crosses open play,Saves Made,Penalties Faced,GK Successful Distribution,Saves made - parried,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Goal Kicks,Penalties Saved,Saves Made from Inside Box,Saves from Penalty,Drops,Corners Won,Goal Assists,Offsides,Unsuccessful lay-offs,Assists (Intentional),Straight Red Cards,Total Red Cards,Crosses not Claimed,Clean Sheets,Saves made - caught,Punches,Foul Won Penalty,Penalties Taken,Right Foot Goals,Goals from Inside Box,Penalty Goals,Successful Corners into Box,Second Goal Assists,Through balls,Handballs conceded,Headed Goals,Set Pieces Goals,Hit Woodwork,Last Man Tackle,Own Goal Scored,Goalkeeper Smother,Red Cards - 2nd Yellow,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Trinidad and Tobago Under 17,Trinidad_and_Tobago_Under_17,amw3v3d4mviogjs6996sqp34k,L. Morris,Defender,4,30.0,24.0,4.0,24.0,,6.0,5.0,3.0,30.0,,10.0,20.0,7.0,2.0,75.0,5.0,4.0,4.0,6.0,10.0,9.0,11.0,20.0,8.0,20.0,8.0,4.0,24.0,106.0,27.0,4.0,63.0,16.0,10.0,11.0,,7.0,241.0,56.0,43.0,2.0,65.0,1.0,2.0,105.0,19.0,63.0,1.0,7.0,390.0,23.0,18.0,36.0,22.0,5.0,0.0,,2.0,,,2.0,,,,,13.0,2.0,10.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Trinidad and Tobago Under 17,Trinidad_and_Tobago_Under_17,1f2ng292wvguvr7856c0hku1g,J. Niles,Forward,16,1.0,15.0,1.0,6.0,,2.0,,1.0,17.0,,10.0,2.0,,,18.0,,3.0,1.0,6.0,1.0,7.0,1.0,2.0,1.0,5.0,11.0,2.0,6.0,17.0,10.0,3.0,13.0,4.0,12.0,2.0,,,37.0,13.0,4.0,1.0,3.0,,,17.0,,13.0,4.0,,75.0,2.0,,3.0,1.0,2.0,0.0,,2.0,4.0,2.0,,3.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Trinidad and Tobago Under 17,Trinidad_and_Tobago_Under_17,bnvmrdygdgpb0tuncxmldg6j8,J. Ochoa,Defender,8,,30.0,9.0,24.0,,12.0,1.0,3.0,42.0,,10.0,12.0,14.0,10.0,53.0,4.0,4.0,4.0,6.0,10.0,12.0,8.0,23.0,33.0,27.0,12.0,1.0,30.0,126.0,49.0,4.0,90.0,18.0,15.0,7.0,,9.0,194.0,81.0,36.0,3.0,51.0,3.0,2.0,126.0,,90.0,,7.0,389.0,13.0,8.0,41.0,30.0,5.0,0.0,,1.0,5.0,,1.0,2.0,,1.0,1.0,9.0,4.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Trinidad and Tobago Under 17,Trinidad_and_Tobago_Under_17,bo9yerk9yav2qf8hcebvr9h5g,J. Ottley,Goalkeeper,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Trinidad and Tobago Under 17,Trinidad_and_Tobago_Under_17,9zumccqfnfnbnasozke0lt2c4,A. Panton,Goalkeeper,1,,,1.0,44.0,,1.0,,3.0,1.0,,10.0,18.0,,,63.0,,4.0,4.0,,10.0,,,2.0,21.0,1.0,,,17.0,126.0,20.0,4.0,64.0,,,13.0,,26.0,175.0,38.0,62.0,,88.0,,8.0,26.0,,20.0,,7.0,390.0,60.0,4.0,44.0,48.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,1.0,50.0,4.0,34.0,4.0,7.0,63.0,1.0,12.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Trinidad and Tobago Under 17,Trinidad_and_Tobago_Under_17,dm167wubc6budbj9mzestnuac,A. Rowe,Midfielder,15,2.0,6.0,1.0,6.0,,2.0,,1.0,8.0,,10.0,6.0,,,16.0,,3.0,2.0,2.0,5.0,5.0,,7.0,9.0,2.0,5.0,1.0,8.0,32.0,9.0,3.0,20.0,1.0,6.0,4.0,,4.0,45.0,16.0,12.0,1.0,10.0,,1.0,31.0,2.0,20.0,,4.0,160.0,5.0,2.0,11.0,5.0,,0.0,,,2.0,1.0,,1.0,,,1.0,5.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Trinidad and Tobago Under 17,Trinidad_and_Tobago_Under_17,f4iz0int9xn89a9fufgmom8t0,L. Sween,Forward,9,1.0,53.0,1.0,34.0,1.0,9.0,,3.0,62.0,2.0,10.0,7.0,6.0,4.0,62.0,2.0,4.0,4.0,13.0,10.0,13.0,3.0,25.0,11.0,19.0,35.0,7.0,13.0,72.0,29.0,4.0,38.0,18.0,43.0,4.0,,3.0,142.0,35.0,34.0,8.0,35.0,5.0,,67.0,,33.0,7.0,7.0,389.0,9.0,,12.0,21.0,5.0,0.0,3.0,7.0,14.0,,2.0,9.0,,,1.0,8.0,11.0,6.0,3.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,,8.0,5.0,2.0,,,,,,,,,,,,,3.0,2.0,1.0,,2.0,,,,,,,,,,1.0,,1.0,,3.0,1.0,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Trinidad and Tobago Under 17,Trinidad_and_Tobago_Under_17,4cgc49kf6u3ngsb4sbkjvwges,M. Webb,Forward,17,,13.0,3.0,10.0,,8.0,,1.0,21.0,3.0,10.0,,,,25.0,,4.0,,5.0,3.0,4.0,2.0,7.0,6.0,5.0,11.0,1.0,7.0,19.0,8.0,4.0,12.0,2.0,16.0,,,1.0,55.0,11.0,7.0,5.0,2.0,4.0,,15.0,,8.0,3.0,2.0,127.0,,,5.0,2.0,1.0,0.0,1.0,3.0,5.0,4.0,2.0,3.0,,1.0,,3.0,8.0,3.0,1.0,,1.0,2.0,,1.0,1.0,0.0,2.0,,,,3.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,2.0,,,,,1.0,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Trinidad and Tobago Under 17,Trinidad_and_Tobago_Under_17,2u7p5wwduqxqbcgajpu6pjs44,J. Williams,Defender,2,,8.0,4.0,20.0,,6.0,2.0,3.0,14.0,,10.0,13.0,,,35.0,,3.0,3.0,1.0,5.0,1.0,5.0,14.0,8.0,7.0,5.0,2.0,26.0,91.0,27.0,3.0,58.0,3.0,7.0,9.0,,30.0,120.0,28.0,33.0,2.0,56.0,,7.0,78.0,,51.0,,2.0,255.0,19.0,11.0,32.0,12.0,1.0,0.0,1.0,,2.0,,1.0,1.0,,1.0,1.0,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Trinidad and Tobago Under 17,Trinidad_and_Tobago_Under_17,3pzd87cugi2uj8hhzgre6od1w,D. Wilson,Forward,18,,26.0,3.0,11.0,,7.0,,2.0,33.0,,10.0,6.0,7.0,5.0,23.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,10.0,,18.0,11.0,3.0,15.0,35.0,14.0,3.0,19.0,15.0,15.0,4.0,,4.0,72.0,15.0,16.0,4.0,17.0,1.0,1.0,35.0,,19.0,1.0,2.0,180.0,6.0,2.0,7.0,13.0,5.0,0.0,2.0,2.0,5.0,1.0,2.0,,,,3.0,3.0,7.0,2.0,1.0,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
