liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded Inside Box,Total Passes,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Leftside Passes,Foul Attempted Tackle,Penalty Goals Conceded,Time Played,Ground Duels lost,Times Tackled,Unsuccessful Crosses & Corners,Successful Passes Opposition Half,Substitute Off,Total Tackles,Unsuccessful Short Passes,Open Play Passes,Index,Tackles Won,Ground Duels won,Games Played,Successful Dribbles,Duels,Total Shots,Total Clearances,Total Fouls Won,Blocks,Throw Ins to Own Player,Ground Duels,Rightside Passes,Successful Short Passes,Unsuccessful Crosses open play,Throw Ins to Opposition Player,Recoveries,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Passes Own Half,Appearances,Goals Conceded,Starts,Shots On Target ( inc goals ),Successful Open Play Passes,Forward Passes,Duels won,Duels lost,Touches,Unsuccessful Passes Opposition Half,Winning Goal,Corners Won,Overruns,Through balls,Successful Long Passes,Assists (Intentional),Unsuccessful Corners into Box,Goals,Goal Assists,Penalties Conceded,Penalties Taken,Aerial Duels,Left Foot Goals,Successful Launches,Aerial Duels won,Goal Kicks,Clean Sheets,Penalty Goals,Successful Lay-offs,Goals Conceded Outside Box,Hit Woodwork,Yellow Cards,GK Successful Distribution,Unsuccessful Dribbles,Key Passes (Attempt Assists),Corners Taken (incl short corners),Blocked Shots,Tackles Lost,Attempts from Set Pieces,Unsuccessful Long Passes,Goals from Inside Box,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Backward Passes,Handballs conceded,Unsuccessful Passes Own Half,Goals Openplay,Successful Crosses & Corners,Right Foot Goals,Interceptions,Unsuccessful lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Successful Corners into Box,Successful Crosses open play,Substitute On,Home Goals,Away Goals,Offsides,Other Goals,Second Goal Assists,Red Cards - 2nd Yellow,Total Red Cards,Saves Made from Inside Box,Saves Made,Clearances Off the Line,Punches,Saves Made from Outside Box,Saves made - parried,GK Unsuccessful Distribution,Catches,Goalkeeper Smother,Drops,Penalties Faced,Straight Red Cards,Last Player Tackle,Headed Goals,Own Goal Scored,Goals from Outside Box,Set Pieces Goals,Penalties Saved,Saves from Penalty,Foul Won Penalty,Crosses not Claimed,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved,Direct Setpiece Goals,Penalties Off Target
USA_MLS_Next_Pro,2025,Austin FC II,4o2lk5bkmyxe8ji3lqjo69qtw,D. Abarca,Midfielder,77,15.0,331.0,8.0,276.0,153.0,115.0,4.0,,1185.0,60.0,35.0,32.0,181.0,11.0,12.0,48.0,320.0,10.0,8.0,58.0,26.0,18.0,126.0,13.0,12.0,28.0,2.0,8.0,118.0,26.0,264.0,24.0,,45.0,43.0,55.0,107.0,26.0,17.0,12.0,6.0,266.0,65.0,59.0,67.0,576.0,74.0,2.0,14.0,5.0,3.0,12.0,2.0,7.0,1.0,2.0,,,8.0,,2.0,1.0,,,,5.0,2.0,,4.0,,17.0,11.0,8.0,9.0,4.0,,7.0,1.0,24.0,7.0,8.0,125.0,,13.0,1.0,12.0,1.0,5.0,1.0,2.0,7.0,,12.0,14.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Austin FC II,57bm0oc2lfkox7u0b641kb2s,Jorge Alastuey,Midfielder,10,24.0,834.0,32.0,704.0,258.0,233.0,18.0,2.0,1943.0,54.0,19.0,65.0,443.0,6.0,24.0,89.0,750.0,10.0,16.0,79.0,24.0,9.0,145.0,37.0,23.0,47.0,1.0,3.0,133.0,162.0,640.0,19.0,,78.0,56.0,130.0,286.0,24.0,24.0,23.0,21.0,631.0,233.0,83.0,62.0,1181.0,167.0,4.0,13.0,,5.0,64.0,4.0,28.0,10.0,6.0,,1.0,12.0,8.0,6.0,4.0,,4.0,1.0,28.0,,1.0,6.0,,11.0,36.0,48.0,10.0,8.0,4.0,41.0,7.0,19.0,8.0,9.0,206.0,2.0,28.0,9.0,25.0,2.0,11.0,2.0,15.0,16.0,17.0,4.0,1.0,5.0,5.0,5.0,,,1.0,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Austin FC II,81a5mbcfvbxke0w3cbq65ld2i,M. Alstrup,Goalkeeper,1,9.0,251.0,,191.0,61.0,73.0,,,630.0,,,,18.0,,,3.0,206.0,10.0,,3.0,7.0,,8.0,,13.0,2.0,,,3.0,62.0,153.0,,,49.0,,60.0,173.0,7.0,10.0,7.0,,164.0,116.0,8.0,,320.0,39.0,0.0,1.0,,,38.0,,,,,,,5.0,,13.0,5.0,23.0,1.0,,,1.0,,,37.0,,1.0,,,,,57.0,,,,,,,21.0,,,,,,40.0,,,,,,,,,,,,18.0,26.0,,4.0,8.0,5.0,6.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Austin FC II,eyc66ewmikkek49tod8eakqok,B. Arıcı,Midfielder,7,1.0,41.0,2.0,32.0,15.0,4.0,1.0,,76.0,4.0,2.0,3.0,17.0,,1.0,8.0,40.0,10.0,1.0,2.0,4.0,1.0,8.0,,,,1.0,8.0,6.0,14.0,30.0,3.0,,4.0,,9.0,15.0,4.0,1.0,,,31.0,9.0,2.0,6.0,59.0,9.0,0.0,,1.0,,2.0,,,,,,,2.0,,2.0,,,,,,,,2.0,,1.0,,,,,,1.0,,2.0,2.0,1.0,14.0,,3.0,,,,,,1.0,,,,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Austin FC II,71gc1qvswrvkzjp2q90w1ofmc,C. Avila,Defender,31,2.0,51.0,3.0,32.0,31.0,10.0,3.0,,160.0,16.0,10.0,1.0,28.0,,8.0,16.0,51.0,10.0,4.0,15.0,16.0,2.0,46.0,2.0,3.0,5.0,,,31.0,12.0,30.0,1.0,,7.0,9.0,19.0,4.0,16.0,2.0,,1.0,32.0,19.0,22.0,24.0,94.0,17.0,0.0,2.0,,,2.0,,,,,,,15.0,,,7.0,,,,,,,,,4.0,1.0,,1.0,4.0,,3.0,,2.0,8.0,1.0,10.0,,3.0,,,,3.0,,1.0,1.0,,,16.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Austin FC II,6xrtldqnz1oqs5tz2me90apzo,M. Badawiya,Midfielder,27,4.0,81.0,7.0,67.0,41.0,26.0,5.0,,249.0,18.0,10.0,3.0,38.0,2.0,6.0,12.0,74.0,10.0,2.0,11.0,11.0,3.0,33.0,4.0,1.0,2.0,,,29.0,17.0,63.0,3.0,,12.0,5.0,14.0,29.0,11.0,4.0,2.0,3.0,60.0,15.0,14.0,19.0,132.0,14.0,0.0,2.0,1.0,,4.0,,,,,,,4.0,,,3.0,,,,2.0,,,,,3.0,2.0,,1.0,4.0,,2.0,,7.0,1.0,3.0,23.0,,3.0,,,,2.0,1.0,,1.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Austin FC II,amozuj99tiuw8hxuoi5vrxvro,D. Barro,Midfielder,14,18.0,786.0,23.0,696.0,116.0,281.0,14.0,2.0,1564.0,48.0,13.0,2.0,265.0,2.0,38.0,60.0,732.0,10.0,28.0,85.0,19.0,4.0,162.0,6.0,23.0,43.0,6.0,,133.0,209.0,662.0,2.0,,75.0,13.0,90.0,431.0,19.0,19.0,18.0,3.0,645.0,194.0,105.0,57.0,990.0,68.0,0.0,2.0,,1.0,34.0,1.0,,1.0,2.0,,,29.0,,2.0,20.0,,3.0,,13.0,1.0,,5.0,,9.0,7.0,,3.0,10.0,,30.0,1.0,18.0,9.0,11.0,102.0,,24.0,1.0,,1.0,18.0,,13.0,3.0,,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Austin FC II,5xynjpigg2facxgm34l0mj504,J. Bery,Defender,41,20.0,819.0,10.0,716.0,111.0,102.0,4.0,2.0,1206.0,15.0,2.0,,222.0,3.0,7.0,32.0,781.0,10.0,6.0,16.0,15.0,2.0,41.0,2.0,56.0,8.0,9.0,1.0,31.0,343.0,642.0,,,27.0,3.0,103.0,494.0,15.0,20.0,14.0,,681.0,326.0,21.0,20.0,941.0,78.0,0.0,1.0,,1.0,74.0,,,,,1.0,,10.0,,2.0,5.0,8.0,,,,,,2.0,8.0,1.0,3.0,,2.0,1.0,,71.0,,6.0,5.0,4.0,48.0,,25.0,,,,5.0,,31.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Austin FC II,9nlw8tihbzfnvkt5uproa79jo,Rubén Bonachera,Defender,3,24.0,754.0,13.0,632.0,216.0,41.0,8.0,1.0,1639.0,53.0,28.0,23.0,307.0,6.0,47.0,91.0,716.0,10.0,31.0,92.0,22.0,18.0,169.0,4.0,49.0,28.0,5.0,126.0,145.0,278.0,597.0,23.0,20.0,47.0,17.0,122.0,336.0,22.0,26.0,19.0,3.0,595.0,285.0,109.0,60.0,1193.0,113.0,0.0,10.0,5.0,2.0,35.0,,,1.0,2.0,,1.0,24.0,1.0,5.0,17.0,3.0,3.0,1.0,,2.0,,1.0,3.0,15.0,13.0,,1.0,16.0,,31.0,1.0,34.0,7.0,10.0,150.0,,32.0,,11.0,,18.0,,10.0,1.0,,11.0,3.0,0.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Austin FC II,elvrjpt1jlko4henaqvfid7o4,M. Burton,Midfielder,32,20.0,311.0,19.0,261.0,127.0,67.0,12.0,1.0,1230.0,64.0,31.0,11.0,181.0,12.0,13.0,40.0,301.0,10.0,8.0,65.0,22.0,12.0,146.0,9.0,10.0,41.0,,6.0,129.0,79.0,248.0,11.0,,43.0,40.0,50.0,85.0,22.0,21.0,14.0,5.0,251.0,64.0,72.0,74.0,523.0,47.0,2.0,6.0,1.0,2.0,13.0,3.0,,4.0,4.0,,,17.0,1.0,,7.0,,,,8.0,1.0,1.0,2.0,,13.0,15.0,1.0,2.0,5.0,,10.0,4.0,15.0,10.0,8.0,101.0,1.0,14.0,4.0,5.0,3.0,9.0,,3.0,4.0,,5.0,8.0,2.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
