liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Time Played,Open Play Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Index,Duels won,Total Fouls Won,Aerial Duels won,Duels,Goals Conceded,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Duels lost,Ground Duels won,Backward Passes,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Tackles,Recoveries,Starts,PutThrough/Blocked Distribution,Blocks,Forward Passes,Successful Long Passes,Total Clearances,Tackles Won,Tackles Lost,Throw Ins to Own Player,Successful Crosses & Corners,Unsuccessful Launches,Key Passes (Attempt Assists),Throw Ins to Opposition Player,Successful Crosses open play,Handballs conceded,Interceptions,Unsuccessful Crosses open play,Corners Won,Successful Dribbles,Total Touches In Opposition Box,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Successful Launches,Shots Off Target (inc woodwork),Total Shots,Blocked Shots,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Lay-offs,Right Foot Goals,Shots On Target ( inc goals ),Goals from Inside Box,Unsuccessful lay-offs,Saves Made,GK Successful Distribution,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Offsides,Assists (Intentional),Goal Assists,Punches,Catches,Saves made - caught,Successful Corners into Box,Drops,Penalties Faced,Clean Sheets,Penalties Taken,Penalties Conceded,Attempts from Set Pieces,Last Man Tackle,Headed Goals,Goals from Outside Box,Hit Woodwork,Other Goals,Through balls,Left Foot Goals,Own Goal Scored,Goalkeeper Smother,Crosses not Claimed,Clearances Off the Line,Penalties Saved,Saves from Penalty,Penalty Goals,Foul Won Penalty,Set Pieces Goals
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Panama,do0vmoepm1s7cngyv6k7zndud,L. Mejía,Goalkeeper,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Panama,a2zfnm2l9uistpungw8eh113p,R. Miller,Defender,13.0,2.0,,,,,,1.0,1.0,125.0,50.0,14.0,26.0,20.0,13.0,52.0,2.0,32.0,,18.0,15.0,12.0,7.0,90.0,2.0,2.0,8.0,67.0,10.0,2.0,6.0,16.0,,4.0,1.0,34.0,34.0,8.0,6.0,4.0,8.0,5.0,,,2.0,2.0,5.0,1.0,1.0,,28.0,2.0,3.0,1.0,1.0,18.0,,1.0,,5.0,,,3.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Panama,b3vvxolwxcukqk76hb4scvh79,A. Murillo,Defender,0.0,4.0,,2.0,,,,1.0,,285.0,136.0,64.0,35.0,59.0,14.0,140.0,5.0,116.0,6.0,18.0,6.0,21.0,5.0,203.0,4.0,4.0,22.0,100.0,23.0,5.0,8.0,33.0,6.0,7.0,73.0,118.0,122.0,11.0,10.0,15.0,19.0,4.0,,,3.0,9.0,14.0,3.0,,1.0,42.0,6.0,4.0,9.0,,16.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,8.0,1.0,1.0,4.0,,8.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Panama,36ot47ewia8cctyscs43so1cl,R. Nurse,Forward,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Panama,3p4t3a6fciol0z14lrp4b4ct1,J. Núñez,Midfielder,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Panama,5v2e5bpr0yg3mfbfnp118xl1x,L. Ovalle,Midfielder,0.0,9.0,,,,,,,1.0,756.0,331.0,135.0,142.0,122.0,38.0,343.0,13.0,230.0,7.0,87.0,125.0,73.0,25.0,535.0,9.0,7.0,61.0,78.0,42.0,9.0,14.0,81.0,8.0,33.0,6.0,246.0,256.0,20.0,39.0,28.0,33.0,49.0,4.0,1.0,6.0,19.0,37.0,9.0,11.0,1.0,179.0,26.0,7.0,14.0,5.0,60.0,1.0,25.0,5.0,23.0,1.0,1.0,21.0,11.0,2.0,,2.0,6.0,11.0,7.0,3.0,4.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Panama,8ll9exlk49mqi5ntllwtg1eqd,J. Penedo,Goalkeeper,0.0,10.0,,,,,,,,900.0,62.0,52.0,64.0,60.0,1.0,172.0,,48.0,9.0,60.0,17.0,50.0,10.0,249.0,10.0,,4.0,52.0,4.0,2.0,1.0,5.0,11.0,1.0,19.0,45.0,112.0,1.0,1.0,3.0,,59.0,,2.0,,1.0,85.0,10.0,,,136.0,64.0,8.0,1.0,,,,17.0,,,,,,,,,,,,19.0,,,,,,,,,,,22.0,78.0,7.0,6.0,15.0,23.0,,,,4.0,3.0,3.0,,,1.0,4.0,,,,,,,,,,,,1.0,1.0,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Panama,aus69tybwri2wicvlvhxsk4ph,V. Pimentel,Midfielder,14.0,4.0,,3.0,,,,1.0,,280.0,131.0,61.0,42.0,47.0,19.0,133.0,13.0,104.0,1.0,25.0,39.0,21.0,5.0,179.0,4.0,7.0,32.0,1.0,19.0,,7.0,42.0,2.0,20.0,39.0,107.0,108.0,10.0,23.0,12.0,22.0,6.0,1.0,1.0,3.0,10.0,8.0,3.0,1.0,1.0,33.0,4.0,1.0,7.0,3.0,1.0,,3.0,1.0,,,2.0,3.0,1.0,,2.0,,3.0,1.0,,4.0,5.0,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Panama,2p1yducm5jl5kazosiw5gbf11,D. Pinzón,Midfielder,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Panama,15b2nynloa5lr4ed6ize90t79,B. Pérez,Forward,0.0,10.0,1.0,,,,,1.0,3.0,760.0,181.0,93.0,108.0,34.0,62.0,193.0,17.0,124.0,7.0,66.0,41.0,59.0,8.0,311.0,10.0,8.0,57.0,51.0,60.0,15.0,37.0,120.0,8.0,34.0,41.0,115.0,127.0,63.0,60.0,23.0,41.0,4.0,8.0,1.0,26.0,9.0,20.0,9.0,12.0,,70.0,3.0,16.0,8.0,1.0,1.0,,2.0,9.0,,,,2.0,1.0,4.0,1.0,22.0,2.0,1.0,1.0,9.0,16.0,3.0,,,12.0,,7.0,1.0,2.0,,,,,,,4.0,,1.0,,,,,,,4.0,,,,,,,,1.0,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Panama,cwn6jyj57ctiprxs363fn4edx,A. Quintero,Midfielder,0.0,13.0,,1.0,,,,1.0,5.0,1051.0,369.0,219.0,161.0,92.0,61.0,373.0,11.0,298.0,10.0,67.0,127.0,82.0,11.0,614.0,13.0,8.0,129.0,46.0,80.0,47.0,4.0,142.0,12.0,53.0,54.0,302.0,306.0,13.0,62.0,76.0,102.0,6.0,9.0,2.0,9.0,8.0,49.0,12.0,15.0,,90.0,8.0,1.0,6.0,2.0,8.0,5.0,3.0,14.0,,5.0,,12.0,24.0,5.0,21.0,25.0,24.0,26.0,,5.0,11.0,3.0,2.0,2.0,8.0,,6.0,,,,,,,,,1.0,,,,,,,,,4.0,,,,,,,1.0,,1.0,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Panama,5elo7rp4bxcsm894naib63fth,A. Rodríguez,Goalkeeper,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Panama,42u3mjksoepb6m3w4iut5ytw5,T. Taylor,Forward,0.0,1.0,,,,,,1.0,,13.0,2.0,,3.0,,2.0,2.0,,,,2.0,,2.0,,3.0,1.0,,,7.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Panama,8n4ift3dvpa4k7ntmsnw6sclx,L. Tejada,Forward,0.0,9.0,1.0,,,,,5.0,,472.0,134.0,80.0,69.0,17.0,36.0,135.0,14.0,91.0,2.0,38.0,50.0,40.0,2.0,206.0,9.0,6.0,38.0,96.0,18.0,4.0,8.0,57.0,2.0,28.0,29.0,96.0,97.0,19.0,39.0,10.0,25.0,2.0,1.0,,11.0,6.0,16.0,4.0,4.0,,31.0,6.0,6.0,6.0,,2.0,,,7.0,,,,,4.0,4.0,,15.0,3.0,4.0,,9.0,14.0,3.0,,,1.0,1.0,5.0,1.0,,,,,,,,5.0,1.0,1.0,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,
