liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Ground Duels,Forward Passes,Index,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Interceptions,Unsuccessful Crosses open play,Throw Ins to Own Player,Corners Won,Successful Crosses & Corners,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Key Passes (Attempt Assists),Blocked Shots,Throw Ins to Opposition Player,Total Touches In Opposition Box,Duels won,Successful Long Passes,Successful Crosses open play,Aerial Duels won,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Aerial Duels,Ground Duels won,Goals,Right Foot Goals,PutThrough/Blocked Distribution Won,Total Tackles,Successful Corners into Box,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Total Fouls Won,Unsuccessful Corners into Box,Tackles Won,Tackles Lost,Attempts from Set Pieces,Aerial Duels lost,Unsuccessful Launches,Yellow Cards,Foul Attempted Tackle,GK Successful Distribution,Catches,GK Unsuccessful Distribution,Substitute On,Offsides,Successful Launches,Blocks,Goals from Inside Box,Through balls,Successful Lay-offs,Saves Made,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Goals Conceded Outside Box,Clean Sheets,Total Red Cards,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Left Foot Goals,Second Goal Assists,Handballs conceded,Penalties Taken,Penalty Goals,Foul Won Penalty,Headed Goals,Hit Woodwork,Times Tackled,Winning Goal,Home Goals,Away Goals,Set Pieces Goals,Goal Kicks,Saves made - caught,Punches,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Clearances Off the Line,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Last Man Tackle,Other Goals,Crosses not Claimed
USA_US_Open_Cup,2019,Greenville Triumph SC,1qrex8sb20ph8yz34gq29s3my,C. Bermúdez,Midfielder,7,90.0,34.0,9.0,16.0,18.0,10.0,8.0,34.0,,1.0,24.0,2.0,8.0,13.0,10.0,8.0,1.0,,57.0,1.0,12.0,8.0,10.0,16.0,,2.0,1.0,7.0,4.0,26.0,26.0,11.0,2.0,2.0,2.0,,,,,1.0,,,,,8.0,5.0,2.0,,,1.0,2.0,4.0,5.0,,,2.0,3.0,,3.0,,,,1.0,,1.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Greenville Triumph SC,dtkckxt7m78cddxmyvm702r8q,D. Boland,Defender,2,135.0,49.0,8.0,18.0,31.0,15.0,7.0,51.0,,1.0,26.0,2.0,19.0,1.0,21.0,6.0,1.0,3.0,101.0,2.0,13.0,24.0,10.0,15.0,3.0,2.0,2.0,6.0,18.0,31.0,32.0,8.0,3.0,5.0,22.0,,1.0,12.0,,3.0,,1.0,,1.0,,7.0,6.0,1.0,,2.0,5.0,2.0,7.0,,,,3.0,,1.0,,,,1.0,,2.0,1.0,,2.0,7.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Greenville Triumph SC,eyi8jdk3mcihcrhkymlc21b6x,Choi Sang-Ryeong,Defender,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Greenville Triumph SC,3ivdfynwv7yf8tvgy8uto3aol,P. Clowes,Midfielder,6,49.0,31.0,5.0,8.0,11.0,13.0,5.0,32.0,1.0,2.0,18.0,,11.0,6.0,8.0,6.0,1.0,3.0,38.0,2.0,7.0,12.0,10.0,10.0,2.0,,2.0,4.0,9.0,20.0,21.0,6.0,,,1.0,,,6.0,,,,,,,,4.0,3.0,,1.0,,,3.0,3.0,,,,2.0,,2.0,,,,1.0,,1.0,1.0,,2.0,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Greenville Triumph SC,dhc0qpcxud7h64y5hx39bd9wq,Carlos Gómez,Midfielder,10,75.0,12.0,4.0,9.0,7.0,3.0,1.0,13.0,1.0,1.0,12.0,,1.0,3.0,5.0,3.0,1.0,,29.0,2.0,6.0,4.0,10.0,7.0,,,2.0,3.0,2.0,11.0,12.0,3.0,2.0,3.0,,,,,1.0,2.0,1.0,1.0,,,3.0,4.0,,,1.0,1.0,4.0,1.0,3.0,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Greenville Triumph SC,f0pvxeyui9i0jz7bigb8cfx0p,M. Hemmings,Defender,5,180.0,72.0,18.0,38.0,31.0,16.0,14.0,72.0,,1.0,51.0,2.0,18.0,10.0,14.0,7.0,2.0,4.0,105.0,2.0,18.0,27.0,10.0,25.0,4.0,2.0,2.0,9.0,17.0,54.0,54.0,14.0,,,,1.0,,4.0,1.0,2.0,4.0,3.0,,1.0,12.0,11.0,3.0,,2.0,1.0,,7.0,9.0,1.0,,1.0,3.0,,3.0,,,3.0,4.0,,3.0,,,5.0,3.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Greenville Triumph SC,eodra3cclrp6hcng0aif4phhx,D. Jaye,Goalkeeper,22,180.0,36.0,,6.0,25.0,26.0,1.0,57.0,,,21.0,2.0,25.0,8.0,16.0,8.0,2.0,9.0,68.0,2.0,,36.0,10.0,,1.0,2.0,2.0,,13.0,22.0,32.0,,,,,,,24.0,,,,,,,,,11.0,,,,,,,,,,,,1.0,,,,,,,,,,11.0,,,14.0,,9.0,,,4.0,,,,,4.0,1.0,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
USA_US_Open_Cup,2019,Greenville Triumph SC,5y3ffas67ufbxhtmjmbq3e9xx,J. Keegan,Forward,9,180.0,43.0,18.0,28.0,19.0,14.0,6.0,48.0,,2.0,40.0,2.0,7.0,13.0,10.0,3.0,2.0,1.0,73.0,2.0,9.0,8.0,10.0,15.0,,2.0,2.0,6.0,9.0,36.0,41.0,10.0,1.0,4.0,,3.0,1.0,1.0,1.0,,3.0,4.0,1.0,,11.0,5.0,1.0,1.0,2.0,1.0,4.0,6.0,3.0,,,,2.0,,4.0,,,2.0,1.0,,1.0,1.0,,4.0,,,1.0,,,,,3.0,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Greenville Triumph SC,8mnq6su69w3xyujz7n03n4zqh,E. Lee,Defender,12,180.0,77.0,8.0,21.0,16.0,45.0,9.0,81.0,,1.0,56.0,2.0,15.0,8.0,7.0,11.0,2.0,8.0,106.0,2.0,9.0,45.0,10.0,20.0,8.0,2.0,2.0,3.0,20.0,64.0,66.0,6.0,1.0,,2.0,1.0,,6.0,2.0,,3.0,,1.0,,4.0,14.0,10.0,,8.0,,,11.0,6.0,,,2.0,5.0,,4.0,,,1.0,1.0,,3.0,2.0,,3.0,3.0,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Greenville Triumph SC,7q548j1wgmjqrwiis5qw4xpsl,O. Mohomed,Midfielder,18,83.0,31.0,8.0,19.0,18.0,5.0,5.0,31.0,1.0,2.0,24.0,,7.0,5.0,8.0,13.0,1.0,2.0,56.0,2.0,12.0,14.0,10.0,15.0,,,2.0,4.0,4.0,24.0,24.0,6.0,,3.0,1.0,1.0,,2.0,,2.0,,,1.0,,2.0,9.0,,,1.0,1.0,3.0,3.0,8.0,,,1.0,2.0,,2.0,,,,4.0,,2.0,,,2.0,1.0,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Greenville Triumph SC,35wb4ujehz3nx4kgvxcn4ndn9,T. Polak,Defender,3,180.0,90.0,6.0,38.0,40.0,36.0,17.0,97.0,,1.0,67.0,2.0,25.0,46.0,23.0,16.0,2.0,8.0,156.0,2.0,15.0,44.0,10.0,20.0,4.0,2.0,2.0,7.0,1.0,68.0,72.0,10.0,7.0,2.0,13.0,,2.0,8.0,,4.0,,2.0,,1.0,2.0,10.0,5.0,1.0,2.0,3.0,6.0,5.0,8.0,,,2.0,1.0,,7.0,,,,3.0,,1.0,,,3.0,4.0,,1.0,,,,,,1.0,5.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Greenville Triumph SC,63b5u42emrtw8nc91higekbf9,K. Politz,Defender,4,180.0,99.0,2.0,18.0,16.0,69.0,6.0,99.0,,3.0,79.0,2.0,12.0,33.0,5.0,14.0,2.0,7.0,118.0,2.0,12.0,42.0,10.0,19.0,4.0,2.0,2.0,8.0,22.0,87.0,87.0,11.0,1.0,,1.0,,,6.0,,,,,,1.0,1.0,8.0,8.0,,4.0,,,7.0,4.0,,,2.0,3.0,,3.0,,,,1.0,,2.0,1.0,,3.0,5.0,,2.0,,,,,,5.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Greenville Triumph SC,egwistu87jvxioma8wet0h0tm,A. Quezada,Goalkeeper,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Greenville Triumph SC,9qtn2000da9a0x8fpro0agwh6,E. Robinson,Forward,31,50.0,6.0,1.0,4.0,15.0,,1.0,6.0,,1.0,4.0,2.0,2.0,1.0,5.0,,,,24.0,2.0,5.0,,10.0,8.0,,2.0,2.0,5.0,4.0,4.0,4.0,7.0,,3.0,,1.0,,1.0,1.0,,3.0,,,,4.0,1.0,,,1.0,1.0,3.0,3.0,,,,,,,2.0,,,2.0,,,,,,2.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Greenville Triumph SC,3croi2ffr0f5c9sg4006r59ii,C. Saul,Midfielder,11,63.0,7.0,3.0,6.0,9.0,,1.0,7.0,1.0,1.0,6.0,,1.0,,2.0,1.0,1.0,,18.0,1.0,5.0,3.0,10.0,5.0,,,1.0,3.0,1.0,6.0,6.0,3.0,,1.0,,,,,1.0,,1.0,1.0,,,2.0,2.0,,,,,1.0,,2.0,,,,2.0,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Greenville Triumph SC,9ti1lmtxr7hnv7bgu5mklv93p,C. Seiler,Defender,14,175.0,103.0,19.0,46.0,32.0,41.0,16.0,107.0,2.0,7.0,77.0,2.0,21.0,22.0,20.0,7.0,2.0,3.0,153.0,2.0,18.0,36.0,10.0,39.0,,2.0,2.0,9.0,30.0,83.0,86.0,20.0,1.0,2.0,9.0,,1.0,5.0,1.0,2.0,3.0,2.0,1.0,2.0,6.0,19.0,9.0,1.0,10.0,,2.0,21.0,9.0,1.0,1.0,5.0,4.0,,6.0,,,2.0,3.0,,3.0,1.0,,11.0,3.0,,6.0,,,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Greenville Triumph SC,3uyvzfylq1i5xnl6i90uap6uh,A. Walker,Midfielder,8,180.0,108.0,18.0,44.0,31.0,51.0,11.0,111.0,,,78.0,2.0,19.0,23.0,25.0,14.0,2.0,2.0,147.0,2.0,11.0,41.0,10.0,20.0,1.0,2.0,2.0,3.0,29.0,89.0,92.0,7.0,3.0,3.0,3.0,,3.0,8.0,,2.0,1.0,2.0,1.0,,2.0,13.0,14.0,,5.0,,8.0,9.0,8.0,,,2.0,4.0,3.0,5.0,6.0,,1.0,2.0,2.0,3.0,1.0,,4.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Greenville Triumph SC,cdp7v87nj3w5xi8xgdi4rne5m,T. Ward,Forward,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
