liga,temporada,equipo,id,nombre,posicion,dorsal,Through balls,Time Played,Shots On Target ( inc goals ),Successful Short Passes,Ground Duels lost,Aerial Duels lost,Handballs conceded,Headed Goals,Duels,Goal Assists,Aerial Duels won,Total Losses Of Possession,Penalty Goals Conceded,Total Fouls Won,Successful Long Passes,Yellow Cards,Goals Conceded Inside Box,Forward Passes,Foul Attempted Tackle,Ground Duels,Goals from Inside Box,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Clean Sheets,Duels won,Rightside Passes,Games Played,Right Foot Goals,Total Fouls Conceded,Unsuccessful Long Passes,Successful Passes Opposition Half,Tackles Won,Leftside Passes,Substitute On,Open Play Passes,Ground Duels won,Unsuccessful Short Passes,Starts,Unsuccessful Passes Own Half,PutThrough/Blocked Distribution Won,Tackles Lost,Successful Passes Own Half,Blocked Shots,Key Passes (Attempt Assists),Goals Conceded,Overruns,Successful Launches,Goals,Unsuccessful Crosses & Corners,Interceptions,Recoveries,Index,PutThrough/Blocked Distribution,Hit Woodwork,Unsuccessful lay-offs,Total Touches In Opposition Box,Assists (Intentional),Unsuccessful Crosses open play,Aerial Duels,Unsuccessful Passes Opposition Half,Total Passes,Total Clearances,Duels lost,Blocks,Total Shots,Successful Crosses & Corners,Unsuccessful Launches,Successful Crosses open play,Corners Won,Times Tackled,Goals Conceded Outside Box,Touches,Appearances,Offsides,Successful Open Play Passes,Throw Ins to Own Player,Total Tackles,Substitute Off,Unsuccessful Dribbles,Backward Passes,Successful Dribbles,Successful Lay-offs,Home Goals,Away Goals,Winning Goal,Left Foot Goals,Goals from Outside Box,Clearances Off the Line,Penalties Conceded,Penalty Goals,Penalties Taken,Attempts from Set Pieces,Foul Won Penalty,Successful Corners into Box,Corners Taken (incl short corners),Set Pieces Goals,Unsuccessful Corners into Box,GK Successful Distribution,Goal Kicks,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Other Goals,Second Goal Assists,Catches,Saves Made from Outside Box,GK Unsuccessful Distribution,Drops,Punches,Saves Made,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Saves made - parried,Saves from Penalty,Penalties Saved,Goalkeeper Smother,Straight Red Cards,Last Man Tackle,Penalties Off Target,Last Player Tackle,Crosses not Claimed
USA_USL_Championship,2023,Detroit City FC,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,Defender,30,,2449.0,2.0,690.0,61.0,36.0,5.0,2.0,270.0,,79.0,378.0,8.0,30.0,77.0,4.0,36.0,490.0,12.0,155.0,2.0,56.0,266.0,9.0,767.0,9.0,173.0,331.0,28.0,,33.0,98.0,350.0,39.0,63.0,,1008.0,94.0,168.0,28.0,83.0,26.0,12.0,418.0,1.0,6.0,37.0,2.0,6.0,2.0,10.0,33.0,183.0,10.0,40.0,,,23.0,,10.0,115.0,193.0,1033.0,72.0,97.0,6.0,11.0,1.0,40.0,1.0,2.0,19.0,1.0,1581.0,28.0,1.0,746.0,122.0,51.0,1.0,10.0,149.0,13.0,1.0,2.0,0.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Detroit City FC,4581ukyxidcskytai6xqghfjd,R. Ballard,Midfielder,26,,1215.0,2.0,293.0,77.0,20.0,2.0,,166.0,1.0,8.0,202.0,2.0,27.0,14.0,2.0,17.0,96.0,4.0,138.0,,1.0,98.0,5.0,307.0,2.0,69.0,77.0,25.0,,15.0,24.0,189.0,9.0,114.0,12.0,400.0,61.0,74.0,13.0,21.0,17.0,6.0,128.0,7.0,15.0,20.0,7.0,1.0,,19.0,8.0,91.0,10.0,32.0,,,33.0,1.0,9.0,28.0,96.0,405.0,8.0,97.0,,7.0,10.0,11.0,3.0,7.0,47.0,3.0,668.0,25.0,2.0,305.0,9.0,15.0,10.0,18.0,118.0,19.0,9.0,,,0.0,,,,,,,1.0,,7.0,16.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Detroit City FC,1kl9112b8rcbr3k1s5hs353x0,A. Bibout,Forward,0,,125.0,,29.0,6.0,13.0,,,33.0,,9.0,27.0,,3.0,1.0,,1.0,11.0,,11.0,,,17.0,3.0,30.0,,14.0,18.0,5.0,,,,24.0,,14.0,4.0,47.0,5.0,17.0,1.0,1.0,1.0,1.0,6.0,,,1.0,1.0,,,,,4.0,10.0,3.0,,2.0,6.0,,,22.0,16.0,47.0,,19.0,,3.0,,,,,4.0,,73.0,5.0,1.0,30.0,,1.0,1.0,1.0,4.0,1.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Detroit City FC,bh8ci2ku56str20jzftbv3mqx,A. Billhardt,Midfielder,19,,402.0,,102.0,32.0,4.0,,,65.0,,2.0,80.0,2.0,9.0,8.0,,4.0,32.0,2.0,59.0,,7.0,28.0,3.0,110.0,,29.0,58.0,13.0,,6.0,7.0,71.0,7.0,9.0,10.0,134.0,27.0,21.0,3.0,6.0,2.0,6.0,47.0,,9.0,4.0,3.0,,,11.0,6.0,34.0,10.0,7.0,1.0,,7.0,,10.0,6.0,33.0,138.0,3.0,36.0,,3.0,8.0,4.0,1.0,4.0,18.0,,269.0,13.0,3.0,106.0,21.0,13.0,3.0,9.0,39.0,5.0,,,,0.0,,,,,,,1.0,,7.0,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Detroit City FC,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,Midfielder,12,1.0,2894.0,4.0,950.0,77.0,39.0,4.0,2.0,309.0,1.0,97.0,498.0,7.0,45.0,73.0,8.0,34.0,610.0,15.0,173.0,2.0,88.0,327.0,11.0,1023.0,11.0,193.0,148.0,34.0,,42.0,111.0,382.0,26.0,429.0,2.0,1324.0,96.0,216.0,32.0,112.0,13.0,12.0,649.0,1.0,8.0,37.0,2.0,4.0,2.0,26.0,71.0,186.0,10.0,29.0,,,29.0,1.0,26.0,136.0,241.0,1350.0,107.0,116.0,15.0,15.0,8.0,35.0,8.0,12.0,25.0,3.0,2072.0,34.0,1.0,1001.0,173.0,38.0,2.0,15.0,163.0,13.0,,2.0,0.0,0.0,,,,4.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Detroit City FC,1qy6habugg41z0xmgrm2by86h,V. Candela,Midfielder,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Detroit City FC,28a0n53jofx4bk7vd74yqcb11,S. Carroll,Defender,5,4.0,2970.0,6.0,816.0,59.0,50.0,,1.0,250.0,,71.0,417.0,8.0,18.0,190.0,4.0,38.0,675.0,7.0,129.0,2.0,1.0,386.0,12.0,1006.0,11.0,141.0,359.0,33.0,1.0,25.0,241.0,357.0,30.0,283.0,,1302.0,70.0,145.0,33.0,105.0,31.0,19.0,649.0,3.0,7.0,41.0,,18.0,2.0,2.0,59.0,227.0,10.0,49.0,,,33.0,,2.0,121.0,283.0,1392.0,134.0,109.0,27.0,18.0,,77.0,,4.0,4.0,3.0,1830.0,33.0,,948.0,5.0,49.0,,2.0,75.0,3.0,1.0,0.0,2.0,0.0,,,5.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Detroit City FC,7o3vvz5w2ftz08ba23b79mgkq,A. Diop,Midfielder,8,,2051.0,11.0,632.0,102.0,19.0,2.0,,220.0,,16.0,277.0,4.0,21.0,44.0,5.0,25.0,240.0,16.0,185.0,,,159.0,17.0,676.0,10.0,99.0,259.0,28.0,2.0,25.0,36.0,365.0,25.0,180.0,4.0,813.0,83.0,123.0,24.0,58.0,20.0,15.0,318.0,7.0,10.0,26.0,5.0,4.0,2.0,23.0,25.0,168.0,10.0,39.0,,,12.0,,19.0,35.0,124.0,835.0,15.0,121.0,2.0,28.0,7.0,13.0,5.0,3.0,53.0,1.0,1206.0,28.0,,660.0,14.0,40.0,4.0,28.0,156.0,22.0,3.0,1.0,1.0,0.0,,2.0,,,,,8.0,,1.0,5.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Detroit City FC,ctly31kk772nia6is9ul9ar4l,O. Fisher,Defender,91,,941.0,3.0,247.0,51.0,14.0,,,114.0,,2.0,142.0,4.0,20.0,14.0,5.0,11.0,85.0,9.0,98.0,,15.0,50.0,3.0,261.0,1.0,49.0,49.0,21.0,,14.0,18.0,144.0,14.0,92.0,11.0,310.0,47.0,32.0,10.0,17.0,4.0,8.0,120.0,2.0,5.0,11.0,4.0,2.0,,15.0,13.0,61.0,10.0,14.0,,,16.0,,14.0,16.0,48.0,311.0,10.0,65.0,3.0,6.0,3.0,7.0,3.0,4.0,34.0,,587.0,21.0,2.0,260.0,71.0,22.0,7.0,16.0,85.0,5.0,2.0,,,0.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Detroit City FC,63td0sigm6tp2tg8yovf5npm2,D. Gasso,Midfielder,24,1.0,975.0,1.0,242.0,41.0,24.0,2.0,,134.0,,21.0,134.0,4.0,13.0,10.0,3.0,11.0,144.0,7.0,89.0,,1.0,108.0,1.0,252.0,2.0,69.0,69.0,18.0,1.0,14.0,20.0,126.0,21.0,74.0,8.0,358.0,48.0,88.0,10.0,32.0,15.0,12.0,127.0,5.0,1.0,12.0,,1.0,1.0,2.0,19.0,78.0,10.0,20.0,,,3.0,,2.0,45.0,78.0,360.0,12.0,65.0,2.0,2.0,1.0,6.0,1.0,,10.0,1.0,513.0,18.0,,251.0,1.0,33.0,7.0,4.0,73.0,2.0,1.0,0.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
