temporada,link,liga_url,cod_liga,folder
2026,https://www.scoresway.com/en_GB/soccer/campeones-cup-2026/ctm1en2qus0tz6j5etybnmbdg/fixtures,campeones-cup-2026,ctm1en2qus0tz6j5etybnmbdg,Concacaf_Campeones_Cup
2025,https://www.scoresway.com/en_GB/soccer/campeones-cup-2025/dutaottll05y93ia4t72pz8d0/fixtures,campeones-cup-2025,dutaottll05y93ia4t72pz8d0,Concacaf_Campeones_Cup
2024,https://www.scoresway.com/en_GB/soccer/campeones-cup-2024/22riigj46640r54r481h2c104/results,campeones-cup-2024,22riigj46640r54r481h2c104,Concacaf_Campeones_Cup
2023,https://www.scoresway.com/en_GB/soccer/campeones-cup-2023/22ggsf3up3ze5v9fuoc38mkno/results,campeones-cup-2023,22ggsf3up3ze5v9fuoc38mkno,Concacaf_Campeones_Cup
2022,https://www.scoresway.com/en_GB/soccer/campeones-cup-2022/2y9kv6v42eo1jpkj158e34g7o/results,campeones-cup-2022,2y9kv6v42eo1jpkj158e34g7o,Concacaf_Campeones_Cup
2021,https://www.scoresway.com/en_GB/soccer/campeones-cup-2021/8sa7pjabj54pae3ap2vdee1re/results,campeones-cup-2021,8sa7pjabj54pae3ap2vdee1re,Concacaf_Campeones_Cup
2019,https://www.scoresway.com/en_GB/soccer/campeones-cup-2019/eqeev7pjqm6zw7bo2vuskohgq/results,campeones-cup-2019,eqeev7pjqm6zw7bo2vuskohgq,Concacaf_Campeones_Cup
2018,https://www.scoresway.com/en_GB/soccer/campeones-cup-2018/4d6jb2pyclg9k0mq2qw8rs1nu/results,campeones-cup-2018,4d6jb2pyclg9k0mq2qw8rs1nu,Concacaf_Campeones_Cup
