temporada,link,liga_url,cod_liga,folder,url_match,url_standings
2026,https://www.scoresway.com/en_GB/soccer/campeones-cup-2026/ctm1en2qus0tz6j5etybnmbdg/fixtures,campeones-cup-2026,ctm1en2qus0tz6j5etybnmbdg,Concacaf_Campeones_Cup,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=ctm1en2qus0tz6j5etybnmbdg&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W33939abec2b2a968fcd20a25ef692a0e65db0bff0,https://api.performfeeds.com/soccerdata/standings/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=ctm1en2qus0tz6j5etybnmbdg&live=yes&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W36d0ee7cb74f03a070ca6cf11e15b6d8cc6747612
2025,https://www.scoresway.com/en_GB/soccer/campeones-cup-2025/dutaottll05y93ia4t72pz8d0/fixtures,campeones-cup-2025,dutaottll05y93ia4t72pz8d0,Concacaf_Campeones_Cup,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=dutaottll05y93ia4t72pz8d0&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W335f555e8db008beea62e5953b2d4b2ae4f7ca206,https://api.performfeeds.com/soccerdata/standings/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=dutaottll05y93ia4t72pz8d0&live=yes&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3a54e9dcf9bd706824ee1f859245c9f202ea81c49
2024,https://www.scoresway.com/en_GB/soccer/campeones-cup-2024/22riigj46640r54r481h2c104/results,campeones-cup-2024,22riigj46640r54r481h2c104,Concacaf_Campeones_Cup,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=22riigj46640r54r481h2c104&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3b393ebe47227e22fecdfae4bc20048ddc15cfa8e,https://api.performfeeds.com/soccerdata/standings/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=22riigj46640r54r481h2c104&live=yes&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W31661306e77814f7e8e8566b2a87ab234f80af360
2023,https://www.scoresway.com/en_GB/soccer/campeones-cup-2023/22ggsf3up3ze5v9fuoc38mkno/results,campeones-cup-2023,22ggsf3up3ze5v9fuoc38mkno,Concacaf_Campeones_Cup,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=22ggsf3up3ze5v9fuoc38mkno&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3974a240ca89851334030f399af9e74d839a40659,https://api.performfeeds.com/soccerdata/standings/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=22ggsf3up3ze5v9fuoc38mkno&live=yes&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3fd4d2c8d8ab0bb0c2e1d2ea64e3270597b95709a
2022,https://www.scoresway.com/en_GB/soccer/campeones-cup-2022/2y9kv6v42eo1jpkj158e34g7o/results,campeones-cup-2022,2y9kv6v42eo1jpkj158e34g7o,Concacaf_Campeones_Cup,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2y9kv6v42eo1jpkj158e34g7o&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W318a78cbe2ad6cee8cf1b4ffe26392b10a86bc124,https://api.performfeeds.com/soccerdata/standings/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2y9kv6v42eo1jpkj158e34g7o&live=yes&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W37156acfc6e36e00a0625f132c55b160a224c96aa
2021,https://www.scoresway.com/en_GB/soccer/campeones-cup-2021/8sa7pjabj54pae3ap2vdee1re/results,campeones-cup-2021,8sa7pjabj54pae3ap2vdee1re,Concacaf_Campeones_Cup,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=8sa7pjabj54pae3ap2vdee1re&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3ea177bb34b0c2ad2b0336334879f9bbc62dbe211,https://api.performfeeds.com/soccerdata/standings/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=8sa7pjabj54pae3ap2vdee1re&live=yes&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3f8feb1c6cd9a7cae93acf117ca1c70a2a330ba3e
2019,https://www.scoresway.com/en_GB/soccer/campeones-cup-2019/eqeev7pjqm6zw7bo2vuskohgq/results,campeones-cup-2019,eqeev7pjqm6zw7bo2vuskohgq,Concacaf_Campeones_Cup,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=eqeev7pjqm6zw7bo2vuskohgq&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W385350f226bd2092521b3aa69b82e44350576c7e1,https://api.performfeeds.com/soccerdata/standings/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=eqeev7pjqm6zw7bo2vuskohgq&live=yes&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3a21e13c2c5c91375a32b9842ad50f2f66c7974ed
2018,https://www.scoresway.com/en_GB/soccer/campeones-cup-2018/4d6jb2pyclg9k0mq2qw8rs1nu/results,campeones-cup-2018,4d6jb2pyclg9k0mq2qw8rs1nu,Concacaf_Campeones_Cup,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=4d6jb2pyclg9k0mq2qw8rs1nu&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W38375d0e826402af51a4c4922084c3f117788c018,https://api.performfeeds.com/soccerdata/standings/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=4d6jb2pyclg9k0mq2qw8rs1nu&live=yes&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W38523d79f6c941134c37fd71c5cd5c3bb603c9af6
