liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,4hfcxojry0946iadqomqtvlzo,M. Aguilar,Defender,39.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,609edevf8qla1f6vi4mjkkgkp,J. Angulo,Defender,27.0,6,1,0,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,8f8h57y9u27itkkdehbdss4b9,J. Aquino,Midfielder,20.0,6,0,0,0,0,0,0,1
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,ay0sjv8k7cxbxs7sec1k4bhpm,D. Ayala,Midfielder,18.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,61huc8rado1jmr8ilgyv2aqxh,Samir,Defender,3.0,5,0,2,2,1,1,0,0
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,dta2hcu8sq62dx9diax5shk9,S. Córdova,Midfielder,17.0,6,2,1,0,0,0,2,4
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,d9y2nzwk6kkcejglaa4kxeuvp,Rafael Carioca,Midfielder,5.0,6,0,1,0,0,0,1,1
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,7w0t7bkzbuehhejsnlss100a2,A. Delgado,Goalkeeper,35.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,8nfubgjn9bepubvpc1a640h2i,S. Fierro,Midfielder,43.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,c6mn8nsx1djyybi6vs3wvd6qy,R. Fulgencio,Midfielder,22.0,2,1,0,0,0,0,2,0
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,745jx9uzim73pkz4qavdzt7je,J. Garza,Midfielder,14.0,4,0,0,0,0,0,3,0
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,4zjhf8g09in1aj4k6c7x485at,A. Gignac,Attacker,10.0,5,2,1,0,0,0,0,2
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,4wnksajccdsp7az7dkemoatxw,F. González,Midfielder,42.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,1ywn594g4nv3vvqyyy16qjutx,F. Gorriarán,Midfielder,8.0,6,0,1,0,0,0,1,5
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,7uuli7jqi66bkkotgkypsignp,N. Guzmán,Goalkeeper,1.0,6,0,1,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,9ust2jottz8epaowj06jc0u7d,N. Ibáñez,Attacker,9.0,6,1,0,0,0,0,4,1
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,5o93khsl7aoex88y4757vowlw,K. Jaime,Defender,40.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,2irms3moqosywa14re7n2awh5,D. Lainez,Midfielder,16.0,4,0,0,0,0,0,3,1
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,a90ij1awgqzkdenmj391fiz11,I. Lichnovsky,Defender,2.0,6,0,2,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,6aec599wfyano09awgtuztadx,N. López,Attacker,11.0,2,0,0,0,0,0,0,2
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,1azwlwxf9zp6szfentg81lv8q,V. Loroña,Defender,32.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,a2m3pp6ztslt0tk0s6fhx7pm2,K. Mariscal,Midfielder,45.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,5rj60lok4a0irqgd727wv2l1w,R. Nájera,Midfielder,44.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,4s64184dkx6ueuosa45eynqzu,F. Ordóñez,Defender,38.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,c10ersq5u0flz3hky5lo74pgp,M. Ortega,Goalkeeper,30.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,casil63kq0cfbxw6sr0q9unrp,G. Pizarro,Midfielder,19.0,6,0,2,0,0,0,1,2
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,8ec4a476t09erx0wq2djndilm,L. Prieto,Attacker,46.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,rrvj4qsdi3g9aowe1rohmbit,L. Quiñones,Attacker,23.0,6,3,1,0,0,0,0,3
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,buuaw0nvg6wqjlazjvw51p9pm,A. Ramos,Goalkeeper,36.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,51dqp43vt4ctlibmgj5pgm4lx,D. Reyes,Defender,13.0,2,0,0,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,eif2ze2ewa7i712lj87x29mnd,E. Tercero,Defender,15.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2023,Club Tigres UANL,33afzlkan65vmjahs9a15sf6d,J. Vigón,Midfielder,6.0,5,0,1,0,0,0,4,1
