liga,temporada,equipo,id,nombre,posicion,dorsal,Through balls,Time Played,Shots On Target ( inc goals ),Successful Short Passes,Ground Duels lost,Aerial Duels lost,Handballs conceded,Headed Goals,Duels,Goal Assists,Aerial Duels won,Total Losses Of Possession,Penalty Goals Conceded,Total Fouls Won,Successful Long Passes,Yellow Cards,Goals Conceded Inside Box,Forward Passes,Foul Attempted Tackle,Ground Duels,Goals from Inside Box,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Clean Sheets,Duels won,Rightside Passes,Games Played,Right Foot Goals,Total Fouls Conceded,Unsuccessful Long Passes,Successful Passes Opposition Half,Tackles Won,Leftside Passes,Substitute On,Open Play Passes,Ground Duels won,Unsuccessful Short Passes,Starts,Unsuccessful Passes Own Half,PutThrough/Blocked Distribution Won,Tackles Lost,Successful Passes Own Half,Blocked Shots,Key Passes (Attempt Assists),Goals Conceded,Overruns,Successful Launches,Goals,Unsuccessful Crosses & Corners,Interceptions,Recoveries,Index,PutThrough/Blocked Distribution,Hit Woodwork,Unsuccessful lay-offs,Total Touches In Opposition Box,Assists (Intentional),Unsuccessful Crosses open play,Aerial Duels,Unsuccessful Passes Opposition Half,Total Passes,Total Clearances,Duels lost,Blocks,Total Shots,Successful Crosses & Corners,Unsuccessful Launches,Successful Crosses open play,Corners Won,Times Tackled,Goals Conceded Outside Box,Touches,Appearances,Offsides,Successful Open Play Passes,Throw Ins to Own Player,Total Tackles,Substitute Off,Unsuccessful Dribbles,Backward Passes,Successful Dribbles,Successful Lay-offs,Home Goals,Away Goals,Winning Goal,Left Foot Goals,Goals from Outside Box,Clearances Off the Line,Penalties Conceded,Penalty Goals,Penalties Taken,Attempts from Set Pieces,Foul Won Penalty,Successful Corners into Box,Corners Taken (incl short corners),Set Pieces Goals,Unsuccessful Corners into Box,GK Successful Distribution,Goal Kicks,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Other Goals,Second Goal Assists,Catches,Saves Made from Outside Box,GK Unsuccessful Distribution,Drops,Punches,Saves Made,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Saves made - parried,Saves from Penalty,Penalties Saved,Goalkeeper Smother,Straight Red Cards,Last Man Tackle,Penalties Off Target,Last Player Tackle,Crosses not Claimed
USA_USL_Championship,2023,Las Vegas Lights FC,6lehq7bt5okf4y9lbxan577x1,C. Adams,Midfielder,6,,1824.0,9.0,740.0,63.0,5.0,,,161.0,6.0,2.0,284.0,2.0,42.0,45.0,4.0,20.0,246.0,12.0,154.0,1.0,,106.0,14.0,785.0,4.0,93.0,222.0,27.0,,14.0,32.0,436.0,15.0,203.0,5.0,832.0,91.0,74.0,22.0,27.0,11.0,12.0,383.0,8.0,25.0,22.0,1.0,3.0,1.0,124.0,12.0,112.0,10.0,28.0,1.0,,10.0,5.0,60.0,7.0,203.0,891.0,13.0,68.0,4.0,23.0,34.0,8.0,8.0,23.0,26.0,2.0,1297.0,27.0,,732.0,7.0,27.0,11.0,16.0,220.0,22.0,7.0,0.0,1.0,0.0,1.0,,,,1.0,2.0,8.0,,18.0,70.0,,44.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,
USA_USL_Championship,2023,Las Vegas Lights FC,470xuwiwevwy86l2ararrkyga,R. Arozarena,Goalkeeper,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Las Vegas Lights FC,9waikywgp7x5mx2g32k3yp239,S. Asanté,Forward,14,7.0,2321.0,10.0,814.0,78.0,13.0,1.0,1.0,192.0,6.0,4.0,291.0,3.0,44.0,32.0,2.0,23.0,203.0,20.0,175.0,2.0,,153.0,14.0,846.0,2.0,101.0,179.0,33.0,1.0,33.0,31.0,418.0,15.0,277.0,8.0,964.0,97.0,122.0,25.0,40.0,11.0,8.0,445.0,11.0,21.0,29.0,5.0,2.0,2.0,50.0,21.0,136.0,10.0,33.0,1.0,,69.0,6.0,50.0,17.0,163.0,999.0,6.0,91.0,,24.0,17.0,6.0,17.0,15.0,33.0,6.0,1372.0,33.0,8.0,814.0,15.0,23.0,12.0,19.0,340.0,30.0,15.0,1.0,1.0,0.0,,,,,,,1.0,2.0,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Las Vegas Lights FC,42auv8vwzv8uxlfv6j3ufscno,Z. Attard,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Las Vegas Lights FC,3c47mqf0vorrfrigxmqqhwqac,J. Ayimbila,Defender,0,,807.0,,103.0,58.0,17.0,,,143.0,,17.0,205.0,1.0,11.0,15.0,5.0,15.0,105.0,9.0,109.0,,42.0,91.0,3.0,118.0,,68.0,63.0,12.0,,18.0,22.0,53.0,17.0,3.0,2.0,208.0,51.0,69.0,10.0,27.0,8.0,9.0,68.0,,2.0,17.0,3.0,6.0,,13.0,16.0,69.0,10.0,22.0,,,12.0,,13.0,34.0,77.0,209.0,12.0,75.0,2.0,3.0,3.0,8.0,3.0,10.0,32.0,2.0,481.0,12.0,4.0,117.0,47.0,26.0,8.0,21.0,38.0,14.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Las Vegas Lights FC,2iivq7awjlpq1dvbvv2dhezxm,T. Bagley,Midfielder,0,2.0,2298.0,15.0,415.0,75.0,54.0,4.0,,216.0,2.0,18.0,372.0,5.0,18.0,28.0,3.0,46.0,250.0,12.0,144.0,2.0,45.0,180.0,16.0,443.0,1.0,87.0,165.0,33.0,,27.0,70.0,252.0,32.0,54.0,9.0,571.0,69.0,110.0,24.0,35.0,23.0,10.0,208.0,9.0,26.0,51.0,2.0,5.0,4.0,59.0,27.0,133.0,10.0,38.0,,3.0,53.0,1.0,41.0,72.0,204.0,623.0,18.0,129.0,5.0,31.0,17.0,29.0,5.0,9.0,29.0,5.0,1158.0,33.0,7.0,401.0,86.0,42.0,4.0,16.0,154.0,9.0,8.0,3.0,1.0,1.0,3.0,2.0,,2.0,,,2.0,,10.0,23.0,,10.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Las Vegas Lights FC,bocq2r6u5qwyibdba7xj6qplg,A. Ben Rhouma,Midfielder,0,,3.0,,,1.0,,,,2.0,,,1.0,,1.0,,,,1.0,,2.0,,,1.0,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,10.0,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,3.0,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Las Vegas Lights FC,amjlvixpfu1b6ksznihymelii,P. Botello Faz,Forward,0,,1196.0,11.0,177.0,53.0,87.0,1.0,,209.0,,44.0,151.0,2.0,15.0,3.0,,23.0,62.0,4.0,78.0,4.0,,81.0,12.0,180.0,1.0,69.0,73.0,18.0,3.0,14.0,1.0,124.0,4.0,40.0,5.0,237.0,25.0,80.0,13.0,12.0,6.0,2.0,57.0,6.0,15.0,27.0,1.0,,4.0,3.0,,26.0,10.0,19.0,2.0,4.0,65.0,,3.0,131.0,72.0,261.0,11.0,140.0,1.0,23.0,1.0,1.0,1.0,6.0,31.0,4.0,424.0,18.0,11.0,156.0,,6.0,5.0,9.0,86.0,4.0,16.0,3.0,1.0,0.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Las Vegas Lights FC,560wdbym05lnngmjlwh4ap979,J. Bushue,Midfielder,0,,2548.0,3.0,774.0,94.0,45.0,2.0,,305.0,,71.0,206.0,4.0,21.0,40.0,11.0,51.0,302.0,38.0,189.0,,1.0,177.0,9.0,814.0,2.0,166.0,281.0,33.0,,62.0,32.0,336.0,48.0,230.0,4.0,966.0,95.0,145.0,29.0,62.0,14.0,21.0,478.0,4.0,9.0,59.0,,7.0,,4.0,37.0,191.0,10.0,26.0,1.0,1.0,25.0,,4.0,116.0,119.0,991.0,60.0,139.0,12.0,12.0,,17.0,,2.0,8.0,8.0,1294.0,33.0,1.0,789.0,7.0,69.0,9.0,3.0,178.0,5.0,7.0,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Las Vegas Lights FC,f2cln52vfooamiragq08ofj10,M. Camarena,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
