liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Shots Off Target (inc woodwork),Foul Attempted Tackle,Blocks,Goal Assists,Through balls,Unsuccessful lay-offs,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Penalties Off Target,Foul Won Penalty,Hit Woodwork,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Clean Sheets,Drops,Penalties Faced,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Headed Goals,Clearances Off the Line,Straight Red Cards,Second Goal Assists,Penalty Goals Conceded,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Last Man Tackle,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2018,Saint Louis FC,8nb79konwa6uphb9zmbvnjx0p,J. Barden,Defender,0,17.0,,1079.0,57.0,2.0,,471.0,4.0,74.0,8.0,198.0,12.0,4.0,33.0,12.0,4.0,10.0,164.0,182.0,32.0,,75.0,480.0,,25.0,6.0,338.0,11.0,3.0,108.0,,69.0,11.0,98.0,1.0,9.0,60.0,12.0,21.0,27.0,716.0,,12.0,92.0,,170.0,8.0,10.0,62.0,,,34.0,8.0,11.0,14.0,3.0,116.0,17.0,15.0,,17.0,12.0,,1.0,44.0,167.0,365.0,372.0,24.0,23.0,54.0,9.0,18.0,48.0,,11.0,3.0,12.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,5.0,,,,,1.0,,,,1.0,,,,,,,,11.0,,,0.0,
USA_USL_Championship,2018,Saint Louis FC,58wqz8jo721s9y66j604x41d5,J. Calistri,Midfielder,7,27.0,1.0,2156.0,11.0,5.0,5.0,684.0,11.0,173.0,2.0,318.0,20.0,4.0,46.0,19.0,8.0,42.0,338.0,171.0,21.0,,153.0,686.0,11.0,22.0,20.0,458.0,18.0,26.0,199.0,,115.0,21.0,177.0,13.0,3.0,102.0,25.0,47.0,49.0,1062.0,,32.0,164.0,,236.0,80.0,10.0,108.0,11.0,,29.0,2.0,35.0,35.0,31.0,241.0,23.0,26.0,1.0,27.0,32.0,,3.0,91.0,162.0,485.0,487.0,77.0,14.0,133.0,7.0,20.0,73.0,7.0,25.0,15.0,7.0,2.0,2.0,3.0,5.0,,,,,,,,,,,3.0,,,2.0,1.0,5.0,,,7.0,,,1.0,,,,1.0,1.0,,,2.0,,,,,,49.0,2.0,3.0,1.0,
USA_USL_Championship,2018,Saint Louis FC,957z9j1c1ktp7h5wzd9kwzbh1,M. Cox,Forward,92,4.0,2.0,745.0,,,3.0,145.0,9.0,55.0,,94.0,,1.0,,5.0,3.0,26.0,116.0,34.0,4.0,,27.0,155.0,6.0,18.0,8.0,128.0,8.0,19.0,27.0,,45.0,10.0,26.0,6.0,,25.0,8.0,14.0,5.0,328.0,,17.0,77.0,,26.0,41.0,10.0,40.0,11.0,,,,15.0,13.0,11.0,116.0,3.0,11.0,,4.0,17.0,,2.0,50.0,29.0,118.0,128.0,39.0,3.0,76.0,1.0,2.0,27.0,9.0,3.0,8.0,3.0,1.0,,1.0,,,,,,,,,,,,3.0,,1.0,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,33.0,1.0,2.0,0.0,
USA_USL_Championship,2018,Saint Louis FC,7ql3tsg3xtutycxsm8fp6jm5l,K. Culbertson,Defender,5,52.0,6.0,2111.0,155.0,14.0,,812.0,16.0,164.0,29.0,328.0,34.0,5.0,79.0,22.0,6.0,26.0,454.0,300.0,44.0,,166.0,844.0,4.0,23.0,15.0,537.0,24.0,9.0,245.0,14.0,277.0,28.0,259.0,4.0,61.0,125.0,23.0,52.0,63.0,1493.0,37.0,27.0,168.0,,364.0,33.0,10.0,140.0,4.0,1.0,62.0,11.0,30.0,54.0,20.0,248.0,58.0,30.0,,77.0,27.0,20.0,,82.0,39.0,580.0,599.0,80.0,39.0,108.0,5.0,48.0,86.0,4.0,6.0,5.0,11.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,7.0,,,,,,,,,,,1.0,,,,,,35.0,,,0.0,
USA_USL_Championship,2018,Saint Louis FC,dfyyn9gd8jlfs0krwucne5hbd,P. da Silva,Midfielder,98,10.0,,360.0,3.0,,1.0,141.0,2.0,42.0,6.0,74.0,2.0,2.0,12.0,3.0,1.0,3.0,86.0,45.0,5.0,,24.0,149.0,,7.0,12.0,111.0,5.0,9.0,36.0,4.0,51.0,10.0,45.0,1.0,,21.0,4.0,8.0,4.0,264.0,5.0,4.0,61.0,,34.0,11.0,10.0,34.0,2.0,,2.0,1.0,15.0,2.0,10.0,66.0,3.0,6.0,1.0,13.0,4.0,1.0,,29.0,22.0,109.0,113.0,5.0,4.0,32.0,1.0,3.0,32.0,,4.0,7.0,6.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,20.0,1.0,0.0,0.0,
USA_USL_Championship,2018,Saint Louis FC,4xos6jdbt4bz35m3rc1rtk2xh,K. Dacres,Forward,13,49.0,4.0,1808.0,10.0,,1.0,564.0,28.0,146.0,9.0,266.0,6.0,1.0,23.0,24.0,5.0,46.0,392.0,131.0,26.0,,154.0,565.0,9.0,30.0,33.0,380.0,15.0,38.0,177.0,,110.0,19.0,205.0,12.0,1.0,121.0,19.0,60.0,22.0,1043.0,1.0,28.0,239.0,1.0,187.0,66.0,10.0,131.0,16.0,,8.0,9.0,42.0,34.0,43.0,319.0,10.0,20.0,,50.0,28.0,1.0,3.0,142.0,122.0,388.0,388.0,80.0,17.0,188.0,9.0,32.0,97.0,9.0,19.0,22.0,14.0,2.0,2.0,,3.0,,,,,,,,,,,1.0,,,1.0,2.0,,,,4.0,,,,,,,,,,,2.0,,,,,,87.0,1.0,0.0,1.0,
USA_USL_Championship,2018,Saint Louis FC,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,Forward,10,44.0,18.0,1754.0,1.0,1.0,3.0,409.0,30.0,139.0,7.0,239.0,7.0,3.0,14.0,6.0,2.0,50.0,272.0,75.0,11.0,,94.0,415.0,10.0,20.0,19.0,301.0,18.0,29.0,108.0,,82.0,21.0,138.0,16.0,,75.0,19.0,32.0,14.0,763.0,2.0,29.0,158.0,1.0,80.0,94.0,10.0,99.0,16.0,,6.0,7.0,48.0,23.0,22.0,231.0,8.0,20.0,1.0,44.0,29.0,,1.0,82.0,114.0,301.0,307.0,73.0,7.0,132.0,4.0,11.0,76.0,10.0,33.0,13.0,7.0,3.0,3.0,2.0,8.0,,,,,,,,,,,2.0,,3.0,1.0,2.0,2.0,,,3.0,,,,,,,,,,,2.0,,,,,,47.0,1.0,2.0,0.0,
USA_USL_Championship,2018,Saint Louis FC,dz3y9t4wykveb1au206xx6hud,W. Fall,Midfielder,17,4.0,1.0,1783.0,,5.0,5.0,886.0,5.0,145.0,,389.0,9.0,4.0,36.0,21.0,3.0,29.0,194.0,406.0,41.0,1.0,97.0,928.0,8.0,31.0,19.0,721.0,15.0,29.0,133.0,,236.0,22.0,110.0,6.0,1.0,119.0,21.0,29.0,27.0,1234.0,,22.0,163.0,1.0,278.0,49.0,10.0,153.0,16.0,5.0,74.0,,40.0,56.0,7.0,248.0,32.0,18.0,,4.0,22.0,,1.0,66.0,269.0,754.0,795.0,85.0,29.0,95.0,12.0,29.0,97.0,1.0,31.0,13.0,15.0,4.0,2.0,3.0,,,,,,,,,,,,5.0,,1.0,3.0,1.0,4.0,3.0,2.0,3.0,,,,,,,,,,,2.0,,,,,,24.0,2.0,3.0,1.0,
USA_USL_Championship,2018,Saint Louis FC,pb045rkco3cxnwxqm5upcjxl,J. Fenlason,Goalkeeper,24,,,1350.0,,39.0,,202.0,,,,48.0,69.0,,138.0,,2.0,,143.0,174.0,,,2.0,362.0,,1.0,,126.0,16.0,,140.0,,46.0,,97.0,,,134.0,15.0,,43.0,483.0,,15.0,4.0,,252.0,,10.0,7.0,,,96.0,,3.0,5.0,,9.0,6.0,18.0,,,15.0,,,2.0,64.0,142.0,222.0,5.0,,2.0,,1.0,2.0,,,,1.0,,,,,34.0,119.0,1.0,1.0,9.0,16.0,10.0,18.0,1.0,39.0,,,,,,,,,5.0,2.0,3.0,1.0,,,,,,,,2.0,,,1.0,1.0,,,,,0.0,95.0
USA_USL_Championship,2018,Saint Louis FC,cxgm2iftpvo9gjhosiqimsdex,S. Fink,Defender,4,3.0,,2881.0,36.0,28.0,1.0,1440.0,4.0,86.0,2.0,413.0,65.0,4.0,151.0,8.0,8.0,46.0,338.0,775.0,28.0,,144.0,1481.0,,29.0,3.0,1022.0,30.0,19.0,295.0,,212.0,10.0,216.0,4.0,7.0,142.0,32.0,19.0,82.0,1870.0,,33.0,95.0,,664.0,44.0,10.0,139.0,4.0,,164.0,2.0,14.0,97.0,1.0,238.0,148.0,38.0,,3.0,33.0,,,53.0,519.0,1157.0,1186.0,143.0,18.0,99.0,10.0,54.0,42.0,1.0,2.0,15.0,5.0,12.0,2.0,,1.0,,,,,,,,,,,,,,,,1.0,,,12.0,,,,,,,1.0,1.0,,1.0,3.0,,,,,1.0,13.0,0.0,1.0,1.0,
