liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Open Play Passes,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Time Played,Times Tackled,Total Big Chances Created,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Blocks,Foul Attempted Tackle,Leftside Passes,Total Clearances,Total Fouls Conceded,Unsuccessful Passes Own Half,Yellow Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Corners Won,Shots On Target ( inc goals ),Substitute On,Throw Ins to Own Player,Total Big Chances Missed,Total Shots,Unsuccessful Long Passes,Corners Taken (incl short corners),Successful Corners into Box,Successful Lay-offs,Unsuccessful Dribbles,Attempts from Set Pieces,Red Cards - 2nd Yellow,Total Red Cards,Unsuccessful Corners into Box,Unsuccessful Launches,Unsuccessful lay-offs,Goals,Goals Openplay,Goals from Inside Box,Left Foot Goals,Tackles Lost,Home Goals,Away Goals,Overruns,Goal Assists,Successful Launches,Successful Long Passes,Aerial Duels won,GK Successful Distribution,Goal Kicks,Catches,GK Unsuccessful Distribution,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Blocked Shots,Goals Conceded Outside Box,Shots Off Target (inc woodwork),Offsides,Assists (Intentional),Hit Woodwork,Headed Goals,Throw Ins to Opposition Player,Total Big Chances Scored,Right Foot Goals,Total Big Chances Saved,Goals from Outside Box,Handballs conceded,Clean Sheets,Through balls,Second Goal Assists,Goalkeeper Smother,Clearances Off the Line,Saves made - caught,Straight Red Cards,Last Player Tackle,Other Goals,Own Goal Scored,Drops,Penalty Goals Conceded,Penalties Faced,Penalties Conceded,Direct Setpiece Goals,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals
USA_USL_Cup,2026,Indy Eleven,906i3qf1bf6nx6pla85e869lg,H. Barry,Defender,39,1.0,1.0,,3.0,1.0,2.0,4.0,3.0,1.0,,,,,,1.0,,4.0,,,,2.0,,,,,,,,2.0,,2.0,2.0,,24.0,,,,4.0,4.0,2.0,,,2.0,14.0,1.0,1.0,0.0,3.0,1.0,,,,2.0,,1.0,,,,,,1.0,2.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Indy Eleven,2co6fedrz8anjzy9ise76dplh,J. Blake,Midfielder,8,2.0,18.0,12.0,25.0,12.0,13.0,52.0,37.0,2.0,4.0,3.0,23.0,11.0,12.0,,1.0,85.0,4.0,3.0,1.0,11.0,16.0,2.0,2.0,,1.0,1.0,1.0,66.0,50.0,23.0,65.0,2.0,180.0,4.0,,6.0,33.0,91.0,72.0,5.0,5.0,19.0,128.0,19.0,15.0,0.0,2.0,1.0,,4.0,20.0,2.0,7.0,4.0,1.0,4.0,4.0,,1.0,,2.0,,1.0,4.0,,,,2.0,,,,,2.0,,,,,,3.0,,,,1.0,,7.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Indy Eleven,cv7nd9tnk6j2ixvnlibiip2vp,R. Charles-Cook,Goalkeeper,23,1.0,,1.0,1.0,1.0,,,21.0,1.0,2.0,2.0,,,,,,11.0,,,,1.0,1.0,,1.0,,,,,4.0,6.0,2.0,2.0,,90.0,,,,17.0,24.0,8.0,,,16.0,30.0,14.0,,0.0,1.0,1.0,,,2.0,2.0,,2.0,,,,,,,,,,16.0,,,,,,,,,11.0,,,,,,,,,,,4.0,6.0,,2.0,6.0,,4.0,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Indy Eleven,9tknltys66s9j8ljchwu5efv9,P. Craig,Defender,37,2.0,2.0,1.0,11.0,6.0,5.0,2.0,29.0,2.0,4.0,3.0,3.0,2.0,1.0,,,51.0,1.0,,,5.0,11.0,,2.0,1.0,,,,42.0,17.0,26.0,33.0,1.0,155.0,,,,9.0,52.0,43.0,1.0,2.0,9.0,60.0,7.0,7.0,0.0,8.0,4.0,1.0,,10.0,4.0,2.0,2.0,1.0,,,,1.0,,,,2.0,2.0,,,,,,,,,2.0,,,,,,,,,,,3.0,10.0,4.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Indy Eleven,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,Goalkeeper,1,1.0,,,2.0,,2.0,,7.0,1.0,2.0,1.0,,,,,,4.0,,,,8.0,3.0,,1.0,,,,,4.0,2.0,9.0,8.0,,90.0,,,,2.0,13.0,11.0,,,2.0,20.0,2.0,,0.0,2.0,,,,3.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,6.0,4.0,1.0,,1.0,3.0,2.0,1.0,3.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Indy Eleven,c5xcmwzyq3g1tvtyj8i5ud65m,A. Herbert,Defender,4,2.0,,2.0,18.0,6.0,12.0,3.0,40.0,2.0,4.0,3.0,10.0,5.0,5.0,1.0,,60.0,1.0,2.0,2.0,16.0,5.0,,2.0,1.0,,,,38.0,14.0,24.0,34.0,3.0,156.0,1.0,,2.0,26.0,60.0,38.0,3.0,3.0,22.0,81.0,17.0,10.0,0.0,8.0,1.0,,2.0,15.0,9.0,4.0,5.0,,,,,,,,,,12.0,,,,,,,,,5.0,,,,,,,,,,,1.0,4.0,7.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Indy Eleven,8delieh6jv1cgaukmgcwfjsic,E. Kizza,Forward,19,2.0,5.0,,9.0,6.0,3.0,14.0,5.0,2.0,1.0,1.0,5.0,3.0,2.0,,,20.0,,,,3.0,5.0,,1.0,1.0,,,,18.0,15.0,3.0,18.0,,98.0,1.0,,2.0,3.0,20.0,18.0,,2.0,2.0,27.0,2.0,2.0,0.0,4.0,3.0,,,5.0,2.0,2.0,,,,,2.0,1.0,1.0,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Indy Eleven,blts89a19itip4gjeagcwc1xx,C. Lindley,Midfielder,6,2.0,7.0,1.0,5.0,1.0,4.0,33.0,32.0,2.0,4.0,3.0,4.0,,4.0,1.0,3.0,66.0,,,,6.0,16.0,3.0,2.0,1.0,2.0,,1.0,58.0,41.0,26.0,54.0,1.0,156.0,,,2.0,20.0,77.0,65.0,1.0,,12.0,98.0,17.0,6.0,0.0,1.0,1.0,1.0,,22.0,3.0,,1.0,1.0,6.0,2.0,2.0,,,,,2.0,6.0,3.0,,,,,,,3.0,3.0,,,,,,,,,,,1.0,11.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Indy Eleven,iu61re9bbusv2w7fu7w6505w,L. Mesanvi,Forward,90,2.0,14.0,12.0,31.0,18.0,13.0,56.0,8.0,2.0,4.0,3.0,25.0,15.0,10.0,1.0,2.0,45.0,8.0,4.0,2.0,7.0,17.0,2.0,2.0,2.0,,,3.0,37.0,29.0,8.0,36.0,2.0,167.0,7.0,,5.0,28.0,45.0,37.0,2.0,7.0,8.0,86.0,12.0,7.0,0.0,6.0,3.0,,3.0,6.0,,6.0,1.0,,5.0,5.0,1.0,1.0,,2.0,,2.0,1.0,,,2.0,3.0,,,,,1.0,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Indy Eleven,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,Defender,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
