liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Shots Off Target (inc woodwork),Foul Attempted Tackle,Blocks,Goal Assists,Through balls,Unsuccessful lay-offs,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Penalties Off Target,Foul Won Penalty,Hit Woodwork,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Clean Sheets,Drops,Penalties Faced,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Headed Goals,Clearances Off the Line,Straight Red Cards,Second Goal Assists,Penalty Goals Conceded,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Last Man Tackle,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2018,Sporting Kansas City II,5jqpaezbxkymi3lixcdjt3gtl,R. Akhmatov,Midfielder,95,3.0,1.0,878.0,1.0,1.0,,501.0,7.0,87.0,6.0,259.0,6.0,2.0,20.0,8.0,,6.0,122.0,175.0,20.0,,58.0,506.0,8.0,21.0,7.0,395.0,15.0,3.0,78.0,3.0,141.0,14.0,67.0,3.0,,65.0,10.0,16.0,20.0,640.0,5.0,13.0,102.0,,161.0,3.0,10.0,45.0,,,33.0,3.0,13.0,5.0,5.0,113.0,5.0,15.0,,9.0,13.0,2.0,,62.0,117.0,423.0,428.0,11.0,17.0,68.0,3.0,14.0,40.0,3.0,5.0,3.0,12.0,,2.0,1.0,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,22.0,,,0.0,
USA_USL_Championship,2018,Sporting Kansas City II,8s3wdh90e2vphtrncruqfscet,Emiliano Amor,Defender,22,,,180.0,,2.0,,163.0,,7.0,,32.0,2.0,,13.0,2.0,,3.0,27.0,114.0,1.0,,12.0,171.0,,2.0,3.0,127.0,2.0,1.0,25.0,,16.0,,14.0,,,15.0,2.0,4.0,11.0,203.0,,2.0,8.0,,75.0,2.0,10.0,18.0,,,19.0,,2.0,12.0,,23.0,11.0,2.0,,,2.0,,,2.0,73.0,138.0,146.0,15.0,1.0,5.0,,8.0,6.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,
USA_USL_Championship,2018,Sporting Kansas City II,3h4klx76chahvxu5t810fze21,D. Barnathan,Defender,0,,,830.0,5.0,3.0,,506.0,1.0,29.0,,116.0,22.0,,41.0,3.0,3.0,19.0,117.0,300.0,16.0,,57.0,514.0,3.0,4.0,3.0,383.0,12.0,3.0,98.0,,143.0,2.0,54.0,,4.0,52.0,10.0,7.0,44.0,629.0,,10.0,45.0,,214.0,7.0,10.0,45.0,,,33.0,,6.0,20.0,2.0,84.0,22.0,15.0,,,10.0,,,20.0,128.0,409.0,416.0,39.0,11.0,39.0,5.0,19.0,25.0,,2.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,2.0,,,,,,4.0,,,0.0,
USA_USL_Championship,2018,Sporting Kansas City II,dg5dg94rk3iguuwa55ca9or8p,H. Barry,Forward,58,17.0,21.0,2946.0,19.0,3.0,19.0,1045.0,21.0,311.0,2.0,554.0,5.0,5.0,22.0,16.0,3.0,38.0,515.0,271.0,33.0,,223.0,1068.0,12.0,19.0,63.0,792.0,49.0,63.0,245.0,,316.0,40.0,218.0,13.0,2.0,121.0,33.0,52.0,44.0,1665.0,1.0,35.0,297.0,1.0,215.0,174.0,10.0,159.0,36.0,,31.0,2.0,46.0,21.0,68.0,356.0,21.0,52.0,1.0,17.0,35.0,,2.0,159.0,226.0,800.0,823.0,59.0,22.0,197.0,11.0,9.0,138.0,2.0,63.0,27.0,6.0,1.0,5.0,8.0,13.0,,,,,,,,,,,18.0,,1.0,1.0,4.0,18.0,4.0,3.0,4.0,,,,,1.0,1.0,,,,,4.0,,,,,,129.0,10.0,9.0,8.0,
USA_USL_Championship,2018,Sporting Kansas City II,5ulmvt2y2v42prk4kdadcdyp5,K. Belmar,Forward,90,30.0,11.0,1969.0,35.0,3.0,10.0,647.0,17.0,202.0,12.0,373.0,8.0,4.0,25.0,8.0,4.0,27.0,323.0,152.0,22.0,,116.0,654.0,4.0,21.0,65.0,466.0,39.0,45.0,141.0,1.0,172.0,20.0,155.0,9.0,2.0,80.0,22.0,31.0,16.0,1115.0,1.0,22.0,231.0,,134.0,111.0,10.0,141.0,24.0,,47.0,11.0,28.0,26.0,41.0,284.0,8.0,43.0,4.0,30.0,22.0,,1.0,116.0,146.0,506.0,513.0,53.0,15.0,143.0,7.0,8.0,115.0,,18.0,21.0,6.0,1.0,6.0,5.0,,,,,,,,,,,,5.0,,,1.0,5.0,10.0,,,3.0,,,,,,,1.0,,,,2.0,,,,,,81.0,4.0,6.0,2.0,
USA_USL_Championship,2018,Sporting Kansas City II,dixvxb4rhfv6wf1mhx3mw1aay,C. Benitez,Forward,77,1.0,1.0,108.0,,,,28.0,2.0,6.0,,7.0,1.0,1.0,2.0,2.0,,1.0,20.0,11.0,,,8.0,28.0,1.0,4.0,1.0,16.0,2.0,1.0,10.0,,7.0,,5.0,1.0,,5.0,1.0,6.0,6.0,49.0,,8.0,12.0,,7.0,2.0,10.0,3.0,,,2.0,,1.0,1.0,2.0,14.0,2.0,2.0,,1.0,8.0,,,10.0,8.0,18.0,18.0,2.0,,11.0,,1.0,2.0,7.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,0.0,
USA_USL_Championship,2018,Sporting Kansas City II,cf3778z7xyhfip2mnhxymgiqx,J. Bilyeu,Defender,42,15.0,,875.0,74.0,5.0,,392.0,4.0,103.0,1.0,143.0,27.0,2.0,47.0,15.0,1.0,9.0,156.0,148.0,25.0,,60.0,397.0,5.0,13.0,3.0,273.0,11.0,3.0,107.0,,109.0,4.0,91.0,3.0,11.0,42.0,10.0,27.0,31.0,634.0,,12.0,64.0,,180.0,12.0,10.0,52.0,1.0,,17.0,1.0,6.0,18.0,5.0,91.0,23.0,12.0,,15.0,12.0,,,30.0,5.0,286.0,290.0,27.0,18.0,39.0,7.0,19.0,34.0,2.0,,2.0,8.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,8.0,,,0.0,
USA_USL_Championship,2018,Sporting Kansas City II,1duvhfmmow05y84nlg49c1vbp,T. Blackwood,Forward,36,16.0,14.0,2755.0,22.0,1.0,8.0,637.0,27.0,195.0,1.0,324.0,11.0,,18.0,22.0,4.0,52.0,401.0,168.0,44.0,,173.0,682.0,8.0,26.0,40.0,480.0,38.0,45.0,191.0,,137.0,21.0,173.0,16.0,1.0,99.0,31.0,59.0,35.0,1182.0,1.0,34.0,220.0,,177.0,122.0,10.0,141.0,26.0,,11.0,1.0,16.0,43.0,44.0,315.0,24.0,42.0,2.0,17.0,34.0,1.0,3.0,122.0,173.0,446.0,491.0,95.0,27.0,174.0,17.0,14.0,98.0,3.0,43.0,19.0,13.0,3.0,3.0,4.0,8.0,,,,,,,,,,,5.0,,,3.0,3.0,8.0,,,8.0,,,,,,,1.0,1.0,,,3.0,,,,,,78.0,6.0,2.0,2.0,
USA_USL_Championship,2018,Sporting Kansas City II,3haxsyfrccsgw6x5jgbwdjze,G. Busio,Midfielder,27,2.0,1.0,662.0,,,,296.0,1.0,89.0,8.0,126.0,,,6.0,13.0,1.0,3.0,88.0,140.0,12.0,,35.0,299.0,8.0,7.0,8.0,241.0,8.0,10.0,41.0,7.0,88.0,10.0,42.0,4.0,,47.0,9.0,17.0,11.0,431.0,16.0,10.0,66.0,,62.0,5.0,10.0,34.0,1.0,1.0,17.0,,14.0,1.0,6.0,70.0,3.0,9.0,,12.0,10.0,8.0,,33.0,60.0,255.0,258.0,4.0,8.0,36.0,4.0,4.0,33.0,1.0,22.0,9.0,3.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,19.0,,,0.0,
USA_USL_Championship,2018,Sporting Kansas City II,vhjelesjaxtgjcgfv7yxp2lm,S. Cruz,Midfielder,98,,,192.0,2.0,,,122.0,,27.0,1.0,89.0,,,6.0,4.0,1.0,,19.0,20.0,2.0,,8.0,122.0,1.0,3.0,1.0,98.0,5.0,3.0,14.0,,33.0,6.0,12.0,,,8.0,1.0,5.0,2.0,145.0,,9.0,9.0,,36.0,6.0,10.0,4.0,2.0,,10.0,1.0,1.0,,,9.0,,6.0,,,9.0,,,5.0,26.0,108.0,108.0,,2.0,5.0,,1.0,4.0,8.0,6.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,
USA_USL_Championship,2018,Sporting Kansas City II,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,Goalkeeper,18,,,1350.0,1.0,28.0,,390.0,,,,30.0,57.0,1.0,138.0,,2.0,,151.0,424.0,,,8.0,600.0,,,2.0,354.0,21.0,,146.0,,134.0,1.0,87.0,,,158.0,15.0,,59.0,772.0,,15.0,4.0,,311.0,,10.0,9.0,,,100.0,,,7.0,,11.0,6.0,23.0,,,15.0,,,2.0,155.0,339.0,454.0,7.0,,2.0,,2.0,2.0,,,,,,,,,49.0,180.0,1.0,3.0,11.0,24.0,17.0,25.0,2.0,45.0,,,,,,,,,4.0,4.0,2.0,,,,,,,,,1.0,,1.0,1.0,1.0,,2.0,,,0.0,135.0
USA_USL_Championship,2018,Sporting Kansas City II,79pboh9mzuchik3r2027wntgp,A. Đidić,Defender,2,,,2358.0,3.0,20.0,1.0,1862.0,1.0,128.0,,382.0,51.0,4.0,94.0,10.0,4.0,34.0,207.0,1328.0,30.0,,96.0,1900.0,2.0,28.0,7.0,1468.0,36.0,22.0,190.0,,549.0,3.0,122.0,,,124.0,27.0,16.0,68.0,2247.0,,27.0,91.0,,613.0,29.0,10.0,141.0,7.0,,242.0,,7.0,98.0,,223.0,157.0,40.0,,,27.0,,,48.0,610.0,1681.0,1710.0,132.0,18.0,82.0,12.0,42.0,43.0,,3.0,15.0,11.0,26.0,2.0,1.0,,,,,,,,,,,,,,,2.0,1.0,1.0,,,8.0,,,2.0,,,,1.0,,,,3.0,,,,,,4.0,0.0,1.0,1.0,
USA_USL_Championship,2018,Sporting Kansas City II,774fgdux4lyp6ee3h3e4rhvit,B. Evans,Defender,4,,,283.0,1.0,2.0,,174.0,,12.0,1.0,61.0,6.0,,11.0,3.0,,5.0,25.0,99.0,3.0,,12.0,182.0,2.0,2.0,3.0,133.0,5.0,,23.0,,31.0,,17.0,,,16.0,4.0,4.0,6.0,222.0,,4.0,12.0,,83.0,,10.0,17.0,,,26.0,1.0,4.0,8.0,,25.0,8.0,5.0,,,4.0,,,3.0,56.0,152.0,159.0,13.0,1.0,8.0,2.0,7.0,9.0,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,0.0,
USA_USL_Championship,2018,Sporting Kansas City II,89ixapo4jd0qy98gmvl4a6jje,W. Harris,Forward,96,,3.0,573.0,,,3.0,102.0,1.0,49.0,,61.0,,,,3.0,2.0,16.0,63.0,35.0,4.0,,24.0,120.0,5.0,8.0,3.0,94.0,11.0,11.0,24.0,,31.0,5.0,20.0,5.0,,12.0,7.0,6.0,4.0,204.0,,15.0,38.0,,19.0,18.0,10.0,18.0,6.0,,2.0,,7.0,4.0,1.0,58.0,3.0,13.0,1.0,,15.0,,1.0,24.0,21.0,78.0,96.0,20.0,3.0,40.0,1.0,,14.0,8.0,11.0,5.0,3.0,1.0,,,2.0,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,1.0,,,,1.0,,,,,,15.0,1.0,2.0,0.0,
USA_USL_Championship,2018,Sporting Kansas City II,9lub99mn6k1lx7gzda946y4fd,F. Hernández,Midfielder,21,10.0,5.0,2554.0,12.0,1.0,3.0,979.0,22.0,224.0,38.0,584.0,5.0,4.0,40.0,30.0,5.0,29.0,436.0,259.0,38.0,1.0,159.0,1004.0,17.0,27.0,45.0,759.0,39.0,36.0,199.0,30.0,282.0,46.0,223.0,9.0,,169.0,31.0,49.0,31.0,1567.0,78.0,34.0,263.0,2.0,290.0,66.0,10.0,124.0,16.0,9.0,46.0,3.0,35.0,6.0,40.0,298.0,7.0,44.0,1.0,55.0,34.0,43.0,3.0,145.0,208.0,783.0,805.0,35.0,26.0,174.0,12.0,35.0,118.0,3.0,28.0,20.0,12.0,1.0,4.0,15.0,1.0,,,,,,,,,,,2.0,,2.0,1.0,4.0,1.0,,,2.0,,,,,,,,,,,3.0,,,,,,80.0,1.0,2.0,1.0,
USA_USL_Championship,2018,Sporting Kansas City II,duuhalibp64gdz6nub5ub0ovd,C. Herrera,Goalkeeper,79,,,360.0,,6.0,,94.0,,,,6.0,16.0,,37.0,,2.0,,38.0,99.0,,,1.0,143.0,,1.0,,86.0,4.0,,38.0,,31.0,,25.0,,,46.0,4.0,,13.0,193.0,,4.0,2.0,,74.0,,10.0,2.0,,,19.0,,,1.0,,3.0,6.0,6.0,,,4.0,,,1.0,38.0,75.0,105.0,1.0,,1.0,,,1.0,,,,1.0,,,,,14.0,50.0,4.0,1.0,3.0,4.0,2.0,10.0,,6.0,,,,,,,,,1.0,,2.0,1.0,,,,,,,,1.0,,,,,,,,,0.0,30.0
USA_USL_Championship,2018,Sporting Kansas City II,5zawuirp825t4brhaj90k9duy,S. Karani,Forward,80,,,33.0,2.0,,,8.0,2.0,3.0,,4.0,,,,,,2.0,8.0,2.0,1.0,,2.0,8.0,,2.0,1.0,6.0,2.0,,2.0,,1.0,,1.0,,,,,1.0,1.0,18.0,,4.0,8.0,,,2.0,10.0,2.0,,,,,,,1.0,10.0,,2.0,,,4.0,,,6.0,4.0,6.0,6.0,2.0,,8.0,1.0,,2.0,4.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,,,0.0,
