liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals Conceded,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Starts,Total Tackles,Rightside Passes,Time Played,Unsuccessful Long Passes,Times Tackled,Ground Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Losses Of Possession,Unsuccessful Short Passes,Goals Conceded Outside Box,Unsuccessful Passes Opposition Half,Tackles Lost,Tackles Won,Clean Sheets,Aerial Duels,Foul Attempted Tackle,Recoveries,Goals Conceded Inside Box,Total Passes,Successful Open Play Passes,Open Play Passes,Duels lost,Unsuccessful Passes Own Half,Interceptions,Touches,Aerial Duels won,Total Clearances,Ground Duels,Duels,Backward Passes,Successful Long Passes,Ground Duels lost,Forward Passes,Appearances,Index,Duels won,Successful Passes Own Half,Successful Short Passes,Key Passes (Attempt Assists),Leftside Passes,Blocks,Successful Passes Opposition Half,Home Goals,Away Goals,Winning Goal,Throw Ins to Own Player,Unsuccessful Launches,Unsuccessful Crosses open play,Substitute Off,Throw Ins to Opposition Player,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Substitute On,Total Shots,Unsuccessful Dribbles,Total Fouls Won,Aerial Duels lost,Successful Dribbles,Handballs conceded,Blocked Shots,Shots Off Target (inc woodwork),Successful Launches,Unsuccessful lay-offs,Successful Lay-offs,Offsides,Yellow Cards,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Total Touches In Opposition Box,Saves made - parried,Punches,Goals from Inside Box,Attempts from Set Pieces,Assists (Intentional),Right Foot Goals,Corners Won,Penalty Goals,Penalties Taken,Shots On Target ( inc goals ),Goal Assists,Successful Crosses & Corners,Goals,Successful Crosses open play,Goalkeeper Smother,Saves Made from Outside Box,Total Red Cards,Straight Red Cards,Unsuccessful Corners into Box,Corners Taken (incl short corners),Successful Corners into Box,Through balls,Second Goal Assists,Drops,Hit Woodwork,Left Foot Goals,Clearances Off the Line,Own Goal Scored,Headed Goals,Saves made - caught,Catches,Penalty Goals Conceded,Goals from Outside Box,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Foul Won Penalty,Set Pieces Goals,Other Goals
Concacaf_Concacaf_Champions_Cup,2021,CF América,6l5na1ucaovnml3tqjdyysbth,E. Aguilera,Defender,19,3.0,1.0,,62.0,2.0,,18.0,207.0,5.0,,1.0,12.0,12.0,7.0,,5.0,,,2.0,12.0,,11.0,1.0,74.0,56.0,67.0,4.0,7.0,3.0,99.0,8.0,13.0,1.0,13.0,,12.0,,31.0,3.0,98.0,9.0,48.0,50.0,,25.0,1.0,14.0,1.0,0.0,0.0,1.0,3.0,,,,2.0,2.0,,1.0,3.0,,1.0,4.0,,,,1.0,3.0,,,,,,,,,2.0,,,1.0,1.0,,1.0,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF América,9h4vvepqxghptj4mak1v8nsnp,P. Aquino,Midfielder,5,6.0,3.0,13.0,153.0,4.0,13.0,57.0,395.0,7.0,3.0,23.0,39.0,45.0,32.0,,21.0,2.0,11.0,2.0,24.0,7.0,31.0,3.0,192.0,150.0,189.0,24.0,18.0,6.0,259.0,17.0,9.0,40.0,64.0,14.0,23.0,17.0,49.0,6.0,91.0,40.0,85.0,130.0,3.0,72.0,4.0,68.0,0.0,0.0,0.0,,6.0,,,,6.0,9.0,,2.0,4.0,1.0,11.0,7.0,,1.0,,1.0,1.0,,,,1.0,,,,,3.0,,,,,1.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF América,3l0ic1vk57ensflic4gb7tu5l,N. Benedetti,Midfielder,14,5.0,2.0,6.0,22.0,,3.0,3.0,116.0,1.0,4.0,5.0,7.0,19.0,6.0,,8.0,1.0,2.0,,4.0,3.0,8.0,2.0,29.0,18.0,25.0,10.0,3.0,1.0,58.0,3.0,1.0,14.0,18.0,10.0,,9.0,12.0,5.0,95.0,8.0,7.0,22.0,2.0,4.0,,16.0,0.0,1.0,1.0,1.0,,1.0,,,2.0,3.0,4.0,5.0,4.0,2.0,2.0,1.0,,3.0,,1.0,,,,3.0,,,,,,5.0,,,1.0,1.0,,1.0,3.0,,,3.0,,1.0,1.0,,,,,,2.0,5.0,1.0,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF América,3y4ih5mddq0begj4lvsob5las,K. Campos,Midfielder,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF América,d16l8ke9mm2khv0begrfz8yqx,B. Colula,Defender,32,1.0,1.0,,10.0,,1.0,1.0,45.0,,1.0,1.0,3.0,5.0,3.0,,4.0,,1.0,,,,1.0,1.0,13.0,10.0,13.0,1.0,,,25.0,,3.0,2.0,2.0,3.0,,1.0,7.0,1.0,45.0,1.0,5.0,10.0,,2.0,1.0,5.0,0.0,0.0,0.0,3.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF América,claujooxyw4dzynzmy752r3l5,S. Cáceres,Defender,4,7.0,5.0,8.0,219.0,6.0,10.0,88.0,560.0,18.0,1.0,17.0,36.0,40.0,18.0,,19.0,5.0,5.0,1.0,37.0,3.0,26.0,5.0,255.0,208.0,242.0,33.0,17.0,15.0,334.0,16.0,24.0,29.0,66.0,9.0,15.0,12.0,68.0,7.0,47.0,33.0,187.0,204.0,,90.0,3.0,32.0,0.0,0.0,0.0,2.0,10.0,,,1.0,3.0,4.0,,1.0,2.0,1.0,6.0,21.0,1.0,,,2.0,2.0,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF América,dta2hcu8sq62dx9diax5shk9,S. Córdova,Midfielder,17,4.0,,5.0,53.0,3.0,2.0,14.0,193.0,2.0,9.0,14.0,15.0,47.0,13.0,,26.0,1.0,1.0,,8.0,3.0,12.0,,68.0,46.0,60.0,19.0,2.0,,135.0,3.0,1.0,28.0,36.0,15.0,6.0,14.0,13.0,4.0,42.0,17.0,14.0,47.0,2.0,26.0,1.0,42.0,0.0,0.0,0.0,2.0,,8.0,3.0,,3.0,8.0,13.0,1.0,1.0,2.0,9.0,5.0,3.0,,3.0,1.0,2.0,,1.0,,1.0,,,,,11.0,,,,1.0,,,3.0,,,,,3.0,,3.0,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF América,5ygnm7uxu53a3bou51mne58lx,S. Díaz,Forward,6,1.0,,1.0,28.0,1.0,3.0,7.0,80.0,,9.0,12.0,4.0,14.0,4.0,,2.0,1.0,2.0,,,1.0,8.0,,32.0,28.0,32.0,13.0,2.0,1.0,59.0,,,25.0,25.0,10.0,3.0,13.0,2.0,1.0,79.0,12.0,18.0,25.0,,13.0,,10.0,0.0,1.0,1.0,,,,1.0,,,1.0,,,2.0,6.0,2.0,,7.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF América,8dw29j8k2379f7hvij6mna4lx,A. Escoboza,Forward,8,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,100.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF América,733ho2s9aqwwxzbqfiia3b7bp,Álvaro Fidalgo,Midfielder,22,7.0,5.0,4.0,303.0,7.0,7.0,116.0,609.0,6.0,14.0,27.0,39.0,63.0,33.0,,32.0,4.0,3.0,,11.0,3.0,43.0,5.0,342.0,293.0,332.0,29.0,8.0,3.0,414.0,4.0,,49.0,60.0,67.0,23.0,22.0,76.0,7.0,52.0,31.0,108.0,280.0,9.0,83.0,,196.0,0.0,0.0,0.0,,2.0,1.0,2.0,,4.0,9.0,1.0,,5.0,2.0,13.0,7.0,7.0,,1.0,3.0,1.0,,1.0,,,,,,,4.0,,,,,,,1.0,,,2.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,
