liga,temporada,equipo,id,nombre,posicion,dorsal,Tackles Won,Straight Red Cards,Total Shots,Aerial Duels won,Successful Passes Opposition Half,Tackles Lost,Unsuccessful Short Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals Conceded Inside Box,Successful Passes Own Half,Successful Open Play Passes,Unsuccessful Launches,Unsuccessful Long Passes,Clean Sheets,Games Played,Total Clearances,Unsuccessful Crosses & Corners,Touches,Aerial Duels,Successful Crosses & Corners,Recoveries,Unsuccessful Crosses open play,Successful Crosses open play,Aerial Duels lost,Ground Duels won,Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Total Tackles,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Foul Attempted Tackle,Ground Duels,Index,Shots Off Target (inc woodwork),Blocks,Duels lost,Ground Duels lost,Successful Short Passes,Total Fouls Won,Duels won,Rightside Passes,Duels,Successful Long Passes,PutThrough/Blocked Distribution,Penalties Conceded,Goals Conceded Outside Box,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Launches,Goals Conceded,Total Passes,Total Losses Of Possession,Substitute On,Total Fouls Conceded,Times Tackled,Total Touches In Opposition Box,Substitute Off,Interceptions,Appearances,Time Played,Backward Passes,Starts,Total Red Cards,Forward Passes,Throw Ins to Own Player,Leftside Passes,Unsuccessful Passes Own Half,Open Play Passes,Penalty Goals Conceded,Yellow Cards,Clearances Off the Line,Winning Goal,Through balls,Unsuccessful Corners into Box,Goals,Offsides,Right Foot Goals,Corners Taken (incl short corners),Shots On Target ( inc goals ),Attempts from Set Pieces,Goals from Inside Box,Successful Corners into Box,Blocked Shots,Successful Dribbles,Second Goal Assists,Handballs conceded,Goal Assists,Corners Won,Hit Woodwork,Assists (Intentional),Goals from Outside Box,Penalties Taken,Successful Lay-offs,Set Pieces Goals,Home Goals,Away Goals,Headed Goals,Unsuccessful lay-offs,Own Goal Scored,Left Foot Goals,GK Successful Distribution,Drops,Punches,Saves Made,GK Unsuccessful Distribution,Saves made - parried,Saves made - caught,Saves Made from Outside Box,Goal Kicks,Catches,Saves Made from Inside Box,Foul Won Penalty,Penalties Faced,Goalkeeper Smother,Penalty Goals,Saves from Penalty,Penalties Saved,Last Man Tackle,Crosses not Claimed,Penalties Off Target,Other Goals
USA_USL_League_One,2021,Chattanooga Red Wolves SC,,,Defender,18,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,1.0,10.0,,,2.0,1.0,,,,,2.0,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Chattanooga Red Wolves SC,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,Goalkeeper,13,1.0,,,1.0,17.0,,1.0,,37.0,54.0,8.0,162.0,121.0,20.0,53.0,1.0,9.0,9.0,,297.0,1.0,,64.0,,,,2.0,,,1.0,,,,3.0,10.0,,,1.0,1.0,143.0,1.0,3.0,66.0,4.0,36.0,1.0,,3.0,179.0,7.0,11.0,233.0,56.0,,,,,,,9.0,810.0,,9.0,,112.0,,55.0,17.0,154.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,1.0,3.0,17.0,9.0,4.0,1.0,4.0,56.0,4.0,13.0,,,,,,,,,,
USA_USL_League_One,2021,Chattanooga Red Wolves SC,7w8n7b3zpteways75fjgtlq6t,D. Navarro,Defender,5,16.0,,8.0,44.0,358.0,11.0,94.0,4.0,132.0,201.0,20.0,830.0,1150.0,37.0,107.0,5.0,24.0,50.0,2.0,1607.0,70.0,,150.0,2.0,,26.0,44.0,3.0,6.0,27.0,,,23.0,105.0,10.0,7.0,10.0,87.0,61.0,1074.0,10.0,88.0,399.0,175.0,114.0,13.0,1.0,5.0,1188.0,8.0,25.0,1389.0,222.0,1.0,46.0,6.0,18.0,1.0,42.0,24.0,2125.0,83.0,23.0,,575.0,3.0,332.0,71.0,1347.0,1.0,7.0,,0.0,,,,,,,1.0,,,,3.0,9.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Chattanooga Red Wolves SC,e1cn7vwmn3wwvys8pcgn3lgb9,R. Ortiz,Midfielder,13,5.0,,17.0,2.0,149.0,4.0,50.0,19.0,107.0,69.0,9.0,30.0,156.0,6.0,19.0,,17.0,1.0,51.0,473.0,10.0,15.0,37.0,35.0,9.0,8.0,41.0,12.0,6.0,9.0,2.0,1.0,5.0,102.0,10.0,10.0,,69.0,61.0,153.0,23.0,43.0,63.0,112.0,11.0,16.0,,3.0,164.0,,12.0,233.0,185.0,6.0,12.0,29.0,24.0,8.0,11.0,17.0,869.0,50.0,11.0,1.0,74.0,9.0,46.0,13.0,224.0,,1.0,,0.0,2.0,15.0,1.0,9.0,,20.0,7.0,3.0,,1.0,10.0,9.0,,1.0,2.0,15.0,2.0,2.0,1.0,,2.0,,0.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
USA_USL_League_One,2021,Chattanooga Red Wolves SC,a3oibtfew7vizakj0b4rde6p6,R. Pineda,Forward,16,7.0,,14.0,25.0,210.0,11.0,76.0,10.0,108.0,110.0,14.0,198.0,388.0,10.0,34.0,1.0,26.0,11.0,28.0,781.0,45.0,4.0,89.0,27.0,3.0,20.0,49.0,4.0,7.0,18.0,17.0,,14.0,95.0,10.0,10.0,2.0,66.0,46.0,368.0,26.0,74.0,104.0,140.0,36.0,17.0,,2.0,404.0,1.0,16.0,514.0,188.0,14.0,26.0,10.0,14.0,7.0,22.0,26.0,1136.0,90.0,12.0,,201.0,45.0,119.0,30.0,497.0,,6.0,1.0,0.0,1.0,1.0,,,,3.0,4.0,,,1.0,4.0,8.0,,,,9.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Chattanooga Red Wolves SC,qeg5xtyviuiaqjqc8z3dd1m2,J. Ramos,Defender,4,35.0,,23.0,52.0,439.0,18.0,106.0,14.0,219.0,295.0,25.0,942.0,1302.0,50.0,189.0,6.0,29.0,94.0,3.0,2050.0,88.0,1.0,228.0,3.0,1.0,36.0,90.0,2.0,20.0,53.0,,1.0,19.0,142.0,10.0,15.0,14.0,88.0,52.0,1175.0,25.0,142.0,350.0,230.0,205.0,28.0,,5.0,1380.0,14.0,30.0,1675.0,341.0,,35.0,10.0,29.0,,26.0,29.0,2665.0,154.0,29.0,1.0,583.0,9.0,588.0,79.0,1585.0,2.0,5.0,1.0,1.0,2.0,,1.0,,1.0,,8.0,1.0,1.0,,2.0,14.0,,,2.0,1.0,2.0,,,,,,1.0,0.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,
USA_USL_League_One,2021,Chattanooga Red Wolves SC,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,Defender,17,21.0,,22.0,97.0,379.0,18.0,203.0,22.0,262.0,295.0,25.0,465.0,803.0,43.0,92.0,4.0,29.0,60.0,66.0,1832.0,152.0,18.0,165.0,66.0,18.0,55.0,90.0,8.0,16.0,39.0,41.0,,16.0,156.0,10.0,11.0,6.0,121.0,66.0,771.0,34.0,187.0,147.0,308.0,55.0,46.0,,5.0,826.0,8.0,30.0,1121.0,458.0,,45.0,16.0,69.0,3.0,52.0,29.0,2644.0,229.0,29.0,,478.0,215.0,267.0,99.0,1096.0,2.0,4.0,,0.0,,,4.0,1.0,2.0,,11.0,,4.0,,9.0,18.0,,4.0,4.0,25.0,,3.0,,,1.0,,1.0,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Chattanooga Red Wolves SC,3qt6pi6jiz2g55a8cud3r9dqt,Ualefi,Midfielder,8,10.0,,2.0,12.0,160.0,9.0,36.0,3.0,35.0,49.0,11.0,215.0,358.0,2.0,13.0,1.0,18.0,6.0,2.0,516.0,20.0,1.0,50.0,2.0,,8.0,30.0,,8.0,19.0,1.0,,5.0,46.0,10.0,,1.0,24.0,16.0,344.0,6.0,42.0,123.0,66.0,30.0,11.0,,3.0,374.0,,14.0,423.0,70.0,9.0,11.0,,2.0,7.0,10.0,18.0,869.0,66.0,9.0,,116.0,1.0,118.0,16.0,405.0,,4.0,,0.0,,,,,,1.0,2.0,,,1.0,,5.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Chattanooga Red Wolves SC,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,Defender,12,26.0,,21.0,28.0,522.0,12.0,190.0,51.0,312.0,237.0,26.0,212.0,654.0,12.0,47.0,5.0,30.0,10.0,116.0,1473.0,61.0,43.0,152.0,65.0,20.0,33.0,130.0,18.0,19.0,38.0,4.0,,11.0,223.0,10.0,7.0,3.0,126.0,93.0,644.0,78.0,158.0,134.0,284.0,47.0,38.0,,4.0,691.0,,30.0,928.0,475.0,1.0,26.0,53.0,60.0,2.0,21.0,30.0,2695.0,184.0,29.0,,358.0,16.0,252.0,41.0,884.0,2.0,6.0,1.0,1.0,6.0,35.0,4.0,2.0,,64.0,14.0,1.0,3.0,20.0,8.0,14.0,,,10.0,22.0,,9.0,1.0,,13.0,,3.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Chattanooga Red Wolves SC,40hk06raazm0saowd4g9qt6mt,D. Texeira,Forward,9,1.0,,3.0,5.0,16.0,,11.0,,11.0,11.0,4.0,6.0,20.0,,,,3.0,1.0,1.0,58.0,13.0,,2.0,1.0,,8.0,6.0,1.0,1.0,1.0,,,2.0,16.0,10.0,1.0,,18.0,10.0,22.0,5.0,11.0,6.0,29.0,,3.0,,,22.0,,4.0,33.0,19.0,1.0,3.0,5.0,11.0,2.0,,3.0,164.0,13.0,2.0,,9.0,,5.0,1.0,31.0,,,,0.0,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Chattanooga Red Wolves SC,28qghssr4jm00k3zrqushn9t6,T. Trilk,Goalkeeper,1,,,,10.0,32.0,,5.0,1.0,83.0,116.0,19.0,468.0,391.0,46.0,111.0,5.0,21.0,22.0,,835.0,10.0,,182.0,,,,3.0,,,,,,,3.0,10.0,,,,,435.0,3.0,13.0,145.0,13.0,65.0,1.0,,2.0,500.0,21.0,21.0,616.0,122.0,,,,,,,21.0,1950.0,,21.0,,251.0,,220.0,33.0,466.0,2.0,2.0,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,211.0,3.0,13.0,41.0,19.0,12.0,2.0,16.0,109.0,19.0,25.0,,2.0,1.0,,,,,,,
USA_USL_League_One,2021,Chattanooga Red Wolves SC,8n7ciyexoqrzjbigg39iw7vca,J. Villalobos,Midfielder,6,18.0,,27.0,33.0,347.0,12.0,98.0,21.0,99.0,124.0,17.0,234.0,566.0,4.0,26.0,3.0,27.0,15.0,7.0,931.0,61.0,7.0,145.0,5.0,4.0,28.0,53.0,7.0,6.0,30.0,,,16.0,113.0,10.0,18.0,2.0,88.0,60.0,510.0,12.0,86.0,203.0,174.0,64.0,20.0,,4.0,574.0,2.0,21.0,698.0,187.0,3.0,25.0,21.0,46.0,15.0,17.0,27.0,1992.0,101.0,24.0,,201.0,,193.0,32.0,690.0,1.0,3.0,,2.0,,2.0,2.0,3.0,1.0,6.0,9.0,,2.0,3.0,4.0,12.0,,,1.0,3.0,,,,,8.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Chattanooga Red Wolves SC,emzu5uschez1jzfqzkr6bd3is,C. Zaragoza,Midfielder,3,,,,,,,,,1.0,,1.0,2.0,2.0,,,,2.0,,1.0,5.0,,,,1.0,,,,,,,,,,,10.0,,,,,2.0,,,,,,,,,2.0,,1.0,2.0,2.0,2.0,,,2.0,,,2.0,8.0,2.0,,,,,,,2.0,,,,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
